SYMBOL,DELIV_PER
20MICRONS,40.87
21STCENMGM,99.84
360ONE,46.1
3BBLACKBIO,88.45
3IINFOLTD,51.47
3MINDIA,51.29
3PLAND,75.03
5PAISA,52.5
63MOONS,68.38
AAATECH,68.45
AADHARHFC,56.59
AARNAV,92.87
AARON,57.61
AARTECH,59.04
AARTIDRUGS,47.65
AARTIIND,44.8
AARTIPHARM,50.39
AARTISURF,58.85
AARVI,56.03
AAVAS,53.93
ABB,37.98
ABBOTINDIA,61.82
ABCAPITAL,42.85
ABCOTS,40.39
ABDL,47.54
ABFRL,45.56
ABGSEC,72.94
ABINFRA,59.53
ABLBL,29.52
ABMKNO,98.2
ABREL,45.03
ABSL10BANK,56.04
ABSLAMC,81.77
ABSLBANETF,56.42
ABSLLIQUID,91.01
ABSLMSCIN,99.19
ABSLNN50ET,54.04
ABSLPSE,48.5
ACC,67.26
ACCELYA,74.59
ACE,22.91
ACEINTEG,74.3
ACI,56.26
ACL,56.38
ACMESOLAR,52.43
ACSTECH,75.53
ACUTAAS,49.96
ADANIENSOL,55.69
ADANIENT,29.73
ADANIGREEN,26.43
ADANIPORTS,37.28
ADANIPOWER,33.57
ADFFOODS,45.83
ADL,58.39
ADOR,47.61
ADROITINFO,90.37
ADSL,26.98
ADVAIT,46.83
ADVANCE,42.73
ADVANIHOTR,63.47
ADVENTHTL,58.67
ADVENZYMES,51.03
AEGISLOG,55.66
AEGISVOPAK,50.34
AEQUS,33.63
AEROENTER,45.63
AEROFLEX,15.5
AERONEU,18.18
AETHER,48.9
AFCONS,39.22
AFFLE,40.87
AFSL,56.94
AGARIND,48.87
AGARWALEYE,49.13
AGI,50.34
AGIIL,39.14
AGRITECH,55.1
AGROPHOS,58.28
AHCL,31.18
AHLADA,69.86
AHLEAST,82.26
AHLUCONT,59.29
AIAENG,54.66
AIIL,78.45
AIRAN,72.95
AIROLAM,92.44
AJANTPHARM,54.62
AJAXENGG,69.06
AJMERA,51.09
AJOONI,59.58
AKASH,85.27
AKCAPIT,96.48
AKG,87.82
AKI,45.95
AKSHAR,99.55
AKSHARCHEM,53.31
AKUMS,57.23
ALANKIT,78.04
ALBERTDAVD,61.6
ALEMBICLTD,36.3
ALGOQUANT,18.77
ALICON,61.63
ALIVUS,52.5
ALKALI,71.13
ALKEM,40.55
ALKYLAMINE,35.57
ALLCARGO,51.06
ALLDIGI,61.77
ALLTIME,58.85
ALMONDZ,76.13
ALOKINDS,43.25
ALPA,67.22
ALPHA,53.64
ALPHAETF,63.58
ALPHAGEO,78.42
ALPL30IETF,76.23
AMAGI,57.0
AMANTA,58.88
AMBALALSA,59.0
AMBER,38.87
AMBICAAGAR,78.94
AMBIKCO,58.99
AMBUJACEM,45.03
AMDIND,73.63
AMIRCHAND,26.5
AMJLAND,91.24
AMNPLST,60.58
AMRUTANJAN,52.87
ANANDRATHI,65.25
ANANTRAJ,36.46
ANDHRAPAP,69.24
ANDHRSUGAR,54.79
ANGELONE,29.62
ANMOL,72.36
ANTELOPUS,47.72
ANTGRAPHIC,60.12
ANTHEM,49.23
ANUHPHR,56.07
ANUP,39.74
ANURAS,27.7
AONEGOLD,77.71
AONELIQUID,99.06
AONENIFTY,47.54
AONESILVER,48.37
AONETMMQ50,74.44
AONETOTAL,61.25
APARINDS,37.65
APCL,60.25
APCOTEXIND,18.72
APEX,32.74
APLAPOLLO,48.13
APLLTD,61.91
APOLLO,24.39
APOLLOHOSP,50.69
APOLLOPIPE,25.78
APOLLOTYRE,53.04
APOLSINHOT,57.52
APTECHT,62.77
APTUS,39.85
AQYLON,30.31
ARCHIDPLY,45.98
ARCHIES,85.72
ARE&M,38.38
ARENTERP,69.68
ARFIN,13.54
ARIES,45.21
ARIHANT,61.43
ARIHANTCAP,34.08
ARIHANTSUP,62.26
ARIS,30.59
ARKADE,41.11
ARMANFIN,51.79
AROGRANITE,68.4
ARROWGREEN,41.72
ARSSBL,28.64
ARTEMISMED,53.63
ARVEE,61.82
ARVIND,32.51
ARVINDFASN,45.31
ARVSMART,54.44
ASAHIINDIA,58.02
ASAHISONG,46.89
ASAL,38.71
ASALCBR,48.94
ASHAPURMIN,38.64
ASHIANA,37.69
ASHIKA,77.54
ASHIMASYN,62.07
ASHOKA,48.87
ASHOKAMET,54.87
ASHOKLEY,47.24
ASIANENE,69.7
ASIANHOTNR,65.15
ASIANPAINT,53.51
ASIANTILES,41.54
ASKAUTOLTD,48.27
ASMS,28.07
ASPINWALL,80.59
ASTAR,100.0
ASTEC,33.67
ASTERDM,59.82
ASTRAL,52.39
ASTRAMICRO,46.62
ASTRAZEN,33.84
ATALREAL,6.88
ATAM,76.41
ATGL,28.49
ATHERENERG,30.9
ATL,41.13
ATLANTAA,72.16
ATLASCYCLE,68.13
ATUL,58.09
ATULAUTO,34.22
AUBANK,63.08
AURIGROW,63.9
AURIONPRO,43.51
AUROPHARMA,45.75
AURUM,79.06
AUSOMENT,32.45
AUTOAXLES,48.73
AUTOBEES,50.03
AUTOIETF,69.42
AUTOIND,58.21
AVAILFC,83.2
AVALON,14.32
AVANTEL,40.22
AVANTIFEED,38.5
AVG,63.55
AVL,82.92
AVONMORE,67.12
AVROIND,56.8
AVTNPL,48.88
AWFIS,48.35
AWHCL,53.61
AWL,53.66
AXISBANK,68.77
AXISBNKETF,82.13
AXISCADES,53.28
AXISCETF,74.97
AXISGOLD,47.98
AXISHCETF,59.88
AXISILVER,35.7
AXISNIFTY,26.96
AXISTECETF,75.05
AXISVALUE,72.32
AXITA,61.58
AXSENSEX,99.14
AYE,27.83
AYMSYNTEX,54.44
AZAD,45.54
BAGFILMS,81.68
BAIDFIN,77.35
BAJAJ-AUTO,35.81
BAJAJCON,36.63
BAJAJELEC,51.41
BAJAJFINSV,52.51
BAJAJHCARE,45.78
BAJAJHFL,48.91
BAJAJHIND,52.18
BAJAJHLDNG,26.41
BAJAJINDEF,53.41
BAJAJST,65.97
BAJEL,46.74
BAJFINANCE,51.65
BALAJEE,49.55
BALAJITELE,23.9
BALAMINES,44.35
BALKRISHNA,78.65
BALKRISIND,39.48
BALMLAWRIE,52.31
BALPHARMA,65.98
BALRAMCHIN,48.62
BALUFORGE,50.48
BANARBEADS,57.43
BANARISUG,39.17
BANCOINDIA,43.95
BANDHANBNK,41.44
BANG,74.23
BANK10ADD,95.78
BANKADD,80.45
BANKBARODA,46.64
BANKBEES,59.39
BANKBETA,92.42
BANKBETF,98.74
BANKETF,88.65
BANKIETF,94.85
BANKINDIA,37.27
BANKNIFTY1,87.85
BANKPSU,85.66
BANSALWIRE,52.22
BANSWRAS,62.08
BASF,40.79
BASML,48.09
BATAINDIA,43.2
BATLIBOI,67.56
BAYERCROP,54.07
BBETF0432,88.29
BBL,49.3
BBNPNBETF,93.44
BBNPPGOLD,91.17
BBOX,33.73
BBTC,34.65
BBTCL,68.99
BCLIND,54.69
BCONCEPTS,21.66
BCPL,39.54
BDL,38.33
BEARDSELL,52.55
BECTORFOOD,45.1
BEEKAY,72.42
BEL,42.81
BELLACASA,75.44
BELRISE,50.06
BEML,40.62
BENGALASM,83.01
BEPL,54.06
BERGEPAINT,25.04
BESTAGRO,65.14
BETA,49.39
BFINVEST,49.05
BFSI,75.89
BFUTILITIE,68.83
BHAGCHEM,85.68
BHAGERIA,72.06
BHANDARI,68.32
BHARATCOAL,53.3
BHARATFORG,47.76
BHARATGEAR,61.74
BHARATRAS,53.25
BHARATSE,37.79
BHARATWIRE,35.14
BHARTIARTL,67.84
BHARTIHEXA,64.72
BHEL,42.24
BI,58.9
BIGBLOC,44.18
BIKAJI,43.12
BIL,77.1
BIMETAL,85.37
BIOCON,23.23
BIOFILCHEM,55.74
BIRLACORPN,54.95
BIRLAMONEY,54.9
BIRLANU,51.31
BIRLAPREC,80.77
BLACKBUCK,43.08
BLACKROSE,79.17
BLAL,45.94
BLIL,70.49
BLISSGVS,54.91
BLKASHYAP,64.04
BLS,50.09
BLSE,35.06
BLUEDART,41.93
BLUEJET,39.92
BLUESTARCO,29.65
BLUESTONE,40.09
BLUSPRING,49.56
BMWVENTLTD,71.52
BNAGROCHEM,42.54
BODALCHEM,52.55
BOMDYEING,33.39
BONLON,94.66
BORANA,57.24
BOROLTD,49.81
BORORENEW,49.52
BOROSCI,57.73
BOSCH-HCIL,70.26
BOSCHLTD,36.74
BPCL,54.98
BPL,56.52
BRIGADE,35.43
BRIGHOTEL,67.73
BRITANNIA,54.9
BRNL,82.4
BSE,18.72
BSE500IETF,59.07
BSHSL,73.51
BSL,80.43
BSLGOLDETF,68.72
BSLNIFTY,83.65
BSLSENETFG,85.91
BSOFT,42.86
