SYMBOL,DELIV_PER
20MICRONS,62.14
21STCENMGM,100.0
360ONE,40.54
3BBLACKBIO,59.37
3IINFOLTD,71.44
3MINDIA,42.19
3PLAND,55.97
5PAISA,34.68
63MOONS,45.37
AAATECH,77.48
AADHARHFC,63.56
AAREYDRUGS,63.8
AARNAV,84.38
AARON,66.52
AARTECH,48.32
AARTIDRUGS,56.71
AARTIIND,39.31
AARTIPHARM,41.51
AARTISURF,58.89
AARVI,56.88
AAVAS,69.7
ABANSENT,76.19
ABB,37.88
ABBOTINDIA,66.05
ABCAPITAL,62.71
ABCOTS,47.17
ABDL,46.49
ABFRL,37.55
ABGSEC,98.72
ABINFRA,41.14
ABLBL,52.39
ABMKNO,97.91
ABREL,46.22
ABSL10BANK,34.31
ABSLAMC,62.97
ABSLBANETF,61.19
ABSLLIQUID,74.56
ABSLMSCIN,70.59
ABSLNN50ET,45.67
ABSLPSE,79.49
ACC,45.85
ACCELYA,54.33
ACE,49.31
ACEINTEG,69.1
ACI,73.78
ACL,39.81
ACMESOLAR,39.09
ACSTECH,100.0
ACUTAAS,61.97
ADANIENSOL,19.97
ADANIENT,23.56
ADANIGREEN,22.6
ADANIPORTS,44.39
ADANIPOWER,25.23
ADFFOODS,68.05
ADL,86.33
ADOR,67.77
ADROITINFO,78.2
ADSL,45.08
ADVAIT,43.22
ADVANCE,13.46
ADVANIHOTR,74.3
ADVENTHTL,67.88
ADVENZYMES,68.63
AEGISLOG,35.45
AEGISVOPAK,33.03
AEQUS,17.36
AEROENTER,47.49
AEROFLEX,40.79
AERONEU,14.42
AETHER,45.32
AFCONS,44.75
AFFLE,48.0
AFSL,63.7
AGARIND,56.37
AGARWALEYE,68.02
AGI,53.1
AGIIL,20.85
AGRITECH,85.16
AGROPHOS,70.76
AHCL,28.11
AHLADA,46.3
AHLEAST,58.3
AHLUCONT,41.11
AIAENG,51.44
AIIL,34.59
AIRAN,66.71
AIROLAM,94.88
AJANTPHARM,52.82
AJAXENGG,58.9
AJMERA,36.11
AJOONI,72.33
AKASH,78.37
AKCAPIT,88.75
AKG,63.6
AKI,77.96
AKSHAR,51.62
AKSHARCHEM,59.65
AKUMS,54.75
ALANKIT,78.78
ALBERTDAVD,58.28
ALEMBICLTD,50.27
ALGOQUANT,9.23
ALICON,50.75
ALIVUS,57.58
ALKALI,68.96
ALKEM,32.96
ALKYLAMINE,32.69
