SYMBOL,DELIV_PER
20MICRONS,57.66
21STCENMGM,87.2
360ONE,54.78
3IINFOLTD,86.19
3MINDIA,44.84
3PLAND,88.58
5PAISA,57.76
63MOONS,63.81
AAATECH,77.27
AADHARHFC,53.58
AAREYDRUGS,66.99
AARNAV,69.63
AARON,65.51
AARTECH,67.09
AARTIDRUGS,57.99
AARTIIND,51.25
AARTIPHARM,54.02
AARTISURF,75.38
AARVI,60.6
AAVAS,65.54
ABB,36.25
ABBOTINDIA,46.47
ABCAPITAL,47.32
ABCOTS,16.04
ABDL,61.15
ABFRL,53.33
ABGSEC,61.74
ABINFRA,54.32
ABLBL,59.33
ABREL,47.1
ABSL10BANK,93.37
ABSLAMC,47.71
ABSLBANETF,94.97
ABSLLIQUID,77.48
ABSLMSCIN,94.85
ABSLNN50ET,30.68
ABSLPSE,53.37
ACC,57.07
ACCELYA,64.21
ACCURACY,74.85
ACE,54.15
ACEINTEG,65.96
ACI,43.57
ACL,87.47
ACMESOLAR,21.73
ACUTAAS,56.44
ADANIENSOL,42.35
ADANIENT,55.49
ADANIGREEN,42.49
ADANIPORTS,58.26
ADANIPOWER,39.0
ADFFOODS,58.47
ADL,88.2
ADOR,55.79
ADROITINFO,92.63
ADSL,56.93
ADVAIT,38.62
ADVANCE,79.35
ADVANIHOTR,65.26
ADVENTHTL,79.03
ADVENZYMES,51.63
AEGISLOG,55.72
AEGISVOPAK,53.5
AEPL,73.54
AEQUS,57.66
AEROENTER,42.24
AEROFLEX,27.65
AERONEU,44.25
AETHER,27.92
AFCONS,62.08
AFFLE,25.18
AFFORDABLE,68.04
AFSL,79.97
AGARIND,52.29
AGARWALEYE,62.11
AGI,72.13
AGIIL,64.05
AGRITECH,90.31
AGROPHOS,84.14
AHCL,70.08
AHLADA,73.02
AHLEAST,82.42
AHLUCONT,56.0
AIAENG,65.88
AIIL,63.87
AIRAN,81.5
AIROLAM,94.02
AJANTPHARM,50.85
AJAXENGG,57.35
AJMERA,49.63
AJOONI,86.27
AKASH,74.56
AKG,96.15
AKI,89.47
AKSHAR,83.84
AKSHARCHEM,71.31
AKSHOPTFBR,83.61
AKUMS,66.14
AKZOINDIA,62.36
ALANKIT,77.58
ALBERTDAVD,75.9
ALEMBICLTD,59.95
ALGOQUANT,21.22
ALICON,55.1
ALIVUS,32.64
ALKALI,75.88
ALKEM,59.72
ALKYLAMINE,46.66
ALLCARGO,63.03
ALLDIGI,51.88
ALLTIME,66.44
ALMONDZ,86.26
ALOKINDS,59.96
ALPA,73.29
ALPHA,45.8
ALPHAETF,73.71
ALPHAGEO,66.25
ALPL30IETF,82.69
AMAGI,67.54
AMANTA,65.84
AMBER,39.09
AMBICAAGAR,91.86
AMBIKCO,66.42
AMBUJACEM,74.61
AMDIND,74.91
AMJLAND,67.4
AMNPLST,57.46
AMRUTANJAN,77.68
ANANDRATHI,59.99
ANANTRAJ,55.53
ANDHRAPAP,73.24
ANDHRSUGAR,47.49
ANGELONE,36.15
ANIKINDS,98.19
ANMOL,67.46
ANTELOPUS,26.9
ANTGRAPHIC,62.47
ANTHEM,53.62
ANUHPHR,60.8
ANUP,51.41
ANURAS,67.64
AONEGOLD,60.97
AONELIQUID,57.12
AONENIFTY,71.52
AONESILVER,43.97
AONETMMQ50,89.01
AONETOTAL,53.79
APARINDS,37.88
APCL,85.02
APCOTEXIND,56.19
APEX,24.58
APLAPOLLO,68.26
APLLTD,59.13
APOLLO,49.43
APOLLOHOSP,60.15
APOLLOPIPE,22.85
APOLLOTYRE,53.75
APOLSINHOT,89.74
APTECHT,72.3
APTUS,65.68
AQYLON,100.0
