SYMBOL,DELIV_PER
20MICRONS,55.37
21STCENMGM,85.0
360ONE,56.98
3BBLACKBIO,56.45
3IINFOLTD,76.54
3MINDIA,73.19
3PLAND,80.42
5PAISA,23.71
63MOONS,37.91
A2ZINFRA,76.28
AAATECH,51.38
AADHARHFC,53.24
AARNAV,78.61
AARON,65.52
AARTECH,49.04
AARTIDRUGS,40.42
AARTIIND,35.19
AARTIPHARM,47.61
AARTISURF,65.93
AARVI,69.93
AAVAS,86.42
ABB,42.96
ABBOTINDIA,55.88
ABCAPITAL,48.81
ABCOTS,30.61
ABDL,48.05
ABFRL,46.63
ABGSEC,100.0
ABINFRA,21.76
ABLBL,51.93
ABMINTLLTD,49.69
ABMKNO,98.82
ABREL,29.3
ABSL10BANK,54.43
ABSLAMC,50.05
ABSLBANETF,96.63
ABSLLIQUID,90.67
ABSLMSCIN,100.0
ABSLNN50ET,85.5
ABSLPSE,84.2
ACC,48.08
ACCELYA,64.19
ACCURACY,73.79
ACE,46.73
ACEINTEG,98.77
ACI,33.97
ACL,36.7
ACMESOLAR,62.77
ACSTECH,83.59
ACUTAAS,43.63
ADANIENSOL,36.8
ADANIENT,26.3
ADANIGREEN,28.13
ADANIPORTS,31.62
ADANIPOWER,26.66
ADFFOODS,39.59
ADL,96.32
ADOR,45.9
ADROITINFO,88.16
ADSL,40.42
ADVAIT,41.47
ADVANCE,53.46
ADVANIHOTR,74.31
ADVENTHTL,54.34
ADVENZYMES,38.58
AEGISLOG,42.32
AEGISVOPAK,51.61
AEPL,88.49
AEQUS,32.55
AEROENTER,28.41
AEROFLEX,34.72
AERONEU,17.06
AETHER,49.51
AFCONS,13.6
AFFLE,40.66
AFSL,95.62
AGARIND,49.28
AGARWALEYE,44.78
AGI,29.16
AGIIL,32.65
AGRITECH,59.41
AGROPHOS,69.12
AHCL,49.11
AHLADA,52.91
AHLEAST,79.12
AHLUCONT,69.65
AIAENG,56.73
AIIL,32.49
AIRAN,71.46
AIROLAM,97.63
AJANTPHARM,46.18
AJAXENGG,33.88
AJMERA,49.3
AJOONI,63.74
AKASH,91.92
AKCAPIT,100.0
AKG,80.35
AKI,66.89
AKSHAR,70.15
AKSHARCHEM,74.82
AKUMS,64.27
ALANKIT,53.2
ALBERTDAVD,65.15
ALEMBICLTD,51.11
ALGOQUANT,13.54
ALICON,42.24
ALIVUS,50.41
ALKALI,85.19
ALKEM,46.34
ALKYLAMINE,23.64
ALLCARGO,38.02
ALLDIGI,58.16
ALLTIME,52.57
ALMONDZ,68.83
ALOKINDS,59.71
ALPA,68.49
ALPHA,71.07
ALPHAETF,71.54
ALPHAGEO,86.14
ALPL30IETF,45.85
AMAGI,55.0
AMANTA,47.25
AMBALALSA,56.27
AMBER,34.09
AMBICAAGAR,83.89
AMBIKCO,53.51
AMBUJACEM,45.51
AMDIND,74.54
AMIRCHAND,46.94
AMJLAND,86.13
AMNPLST,16.01
AMRUTANJAN,52.29
ANANDRATHI,61.65
ANANTRAJ,32.59
ANDHRAPAP,49.33
ANDHRSUGAR,41.12
ANGELONE,31.68
ANMOL,61.6
ANTELOPUS,52.14
ANTGRAPHIC,75.14
ANTHEM,46.53
ANUHPHR,70.39
ANUP,49.79
ANURAS,33.71
AONEGOLD,87.31
AONELIQUID,74.06
AONENIFTY,71.5
AONESILVER,59.64
AONETMMQ50,44.76
AONETOTAL,45.04
APARINDS,39.38
APCL,74.74
APCOTEXIND,42.93
APEX,22.95
APLAPOLLO,57.33
APLLTD,26.97
APOLLO,10.26
APOLLOHOSP,68.45
APOLLOPIPE,50.77
APOLLOTYRE,59.45
APOLSINHOT,56.27
APTECHT,38.78
APTUS,56.58
AQYLON,29.81
ARCHIDPLY,63.0
ARCHIES,86.76
ARE&M,41.39
ARENTERP,83.33
ARFIN,10.15
ARIES,72.09
ARIHANT,47.6
ARIHANTCAP,39.13
ARIHANTSUP,8.33
ARIS,39.89
ARKADE,47.52
ARMANFIN,56.31
AROGRANITE,65.83
ARROWGREEN,49.81
ARSSBL,37.21
ARTEMISMED,52.92
ARTNIRMAN,93.37
ARVEE,55.01
ARVIND,29.38
ARVINDFASN,47.19
ARVSMART,55.78
ASAHIINDIA,34.6
ASAHISONG,50.23
ASAL,51.75
ASALCBR,51.12
ASHAPURMIN,33.79
ASHIANA,56.6
ASHIKA,10.07
ASHIMASYN,62.49
ASHOKA,44.89
ASHOKAMET,70.7
ASHOKLEY,54.28
ASIANENE,50.46
ASIANHOTNR,86.79
ASIANPAINT,56.25
ASIANTILES,48.98
ASKAUTOLTD,49.46
ASMS,56.49
ASPINWALL,64.02
