SYMBOL,DELIV_PER
20MICRONS,45.52
21STCENMGM,68.53
360ONE,72.27
3IINFOLTD,47.38
3MINDIA,58.19
3PLAND,71.72
5PAISA,38.89
63MOONS,44.49
AAATECH,67.34
AADHARHFC,47.22
AAREYDRUGS,78.74
AARNAV,58.77
AARON,48.11
AARTECH,34.52
AARTIDRUGS,51.51
AARTIIND,30.75
AARTIPHARM,48.8
AARTISURF,54.58
AARVI,42.43
AAVAS,46.63
ABB,37.01
ABBOTINDIA,56.27
ABCAPITAL,34.44
ABCOTS,33.25
ABDL,35.39
ABFRL,57.21
ABGSEC,96.67
ABINFRA,57.15
ABLBL,51.53
ABREL,40.05
ABSL10BANK,39.19
ABSLAMC,36.01
ABSLBANETF,82.41
ABSLLIQUID,96.14
ABSLMSCIN,64.81
ABSLNN50ET,77.48
ABSLPSE,56.87
ACC,36.63
ACCELYA,61.36
ACCURACY,65.57
ACE,33.57
ACEINTEG,81.48
ACI,40.61
ACL,67.89
ACMESOLAR,27.43
ACUTAAS,26.62
ADANIENSOL,31.62
ADANIENT,37.1
ADANIGREEN,41.55
ADANIPORTS,29.17
ADANIPOWER,65.61
ADFFOODS,44.86
ADL,99.58
ADOR,64.46
ADROITINFO,51.56
ADSL,31.76
ADVAIT,45.38
ADVANCE,47.97
ADVANIHOTR,59.15
ADVENTHTL,60.15
ADVENZYMES,48.82
AEGISLOG,25.77
AEGISVOPAK,34.75
AEPL,67.94
AEQUS,49.38
AEROENTER,23.67
AEROFLEX,32.56
AERONEU,22.56
AETHER,38.17
AFCONS,40.7
AFFLE,33.91
AFFORDABLE,31.14
AFSL,63.27
AGARIND,56.36
AGARWALEYE,41.32
AGI,57.02
AGIIL,35.13
AGRITECH,64.99
AGROPHOS,43.24
AHCL,35.5
AHLADA,53.92
AHLEAST,84.5
AHLUCONT,36.83
AIAENG,36.32
AIIL,26.74
AIRAN,77.49
AIROLAM,65.55
AJANTPHARM,52.4
AJAXENGG,50.98
AJMERA,50.05
AJOONI,74.65
AKASH,74.23
AKG,59.94
AKI,62.12
AKSHAR,76.12
AKSHARCHEM,79.89
AKSHOPTFBR,71.64
AKUMS,39.54
AKZOINDIA,27.91
ALANKIT,57.61
ALBERTDAVD,62.84
ALEMBICLTD,49.09
ALGOQUANT,18.68
ALICON,40.27
ALIVUS,65.67
ALKALI,65.09
ALKEM,45.9
ALKYLAMINE,31.83
ALLCARGO,37.4
ALLDIGI,40.72
ALLTIME,40.52
ALMONDZ,77.02
ALOKINDS,27.6
ALPA,59.77
ALPHA,56.48
ALPHAETF,76.73
ALPHAGEO,44.7
ALPL30IETF,54.84
AMAGI,56.88
AMANTA,44.13
AMBER,18.2
AMBICAAGAR,87.63
AMBIKCO,44.16
AMBUJACEM,40.38
AMDIND,77.41
AMIRCHAND,63.7
AMJLAND,64.16
AMNPLST,42.74
AMRUTANJAN,45.74
ANANDRATHI,47.7
ANANTRAJ,20.73
ANDHRAPAP,60.77
ANDHRSUGAR,42.63
ANGELONE,23.98
ANIKINDS,78.11
ANMOL,69.14
ANTELOPUS,31.53
ANTGRAPHIC,83.25
ANTHEM,51.81
ANUHPHR,71.05
ANUP,43.61
ANURAS,44.64
AONEGOLD,54.46
AONELIQUID,82.77
AONENIFTY,61.71
AONESILVER,65.25
AONETMMQ50,46.9
AONETOTAL,44.56
APARINDS,24.63
APCL,56.04
APCOTEXIND,76.75
APEX,19.43
APLAPOLLO,44.87
APLLTD,39.01
APOLLO,19.51
APOLLOHOSP,53.07
APOLLOPIPE,16.75
APOLLOTYRE,32.96
APOLSINHOT,76.42
APTECHT,38.94
APTUS,58.9
AQYLON,100.0
ARCHIDPLY,42.87
ARCHIES,52.14
ARE&M,37.83
ARENTERP,63.93
ARFIN,25.04
ARIES,52.67
ARIHANTCAP,52.61
ARIHANTSUP,31.43
ARIS,56.56
ARKADE,39.92
ARMANFIN,49.58
AROGRANITE,93.02
ARROWGREEN,22.88
ARSSBL,45.62
ARTEMISMED,50.65
ARTNIRMAN,63.8
ARVEE,53.8
ARVIND,37.14
ARVINDFASN,36.1
ARVSMART,49.64
ASAHIINDIA,79.44
ASAHISONG,56.45
ASAL,51.74
ASALCBR,47.13
ASHAPURMIN,28.56
ASHIANA,64.1
ASHIMASYN,70.24
ASHOKA,39.38
ASHOKAMET,50.65
ASHOKLEY,44.69
ASIANENE,33.96
ASIANHOTNR,77.33
ASIANPAINT,63.33
ASIANTILES,26.12
ASKAUTOLTD,39.47
ASMS,42.92
ASPINWALL,78.3
ASTEC,51.37
ASTERDM,31.44
ASTRAL,26.18
ASTRAMICRO,37.74
ASTRAZEN,43.33
ASTRON,77.58
ATALREAL,15.36
ATAM,43.71
ATGL,17.53
ATHERENERG,30.57
ATL,43.39
ATLANTAA,44.18
ATLANTAELE,41.55
ATLASCYCLE,88.52
ATUL,49.12
ATULAUTO,24.81
AUBANK,41.61
AURIGROW,100.0
AURIONPRO,35.95
AUROPHARMA,37.3
AURUM,53.51
AUTOAXLES,43.92
AUTOBEES,52.02
AUTOIETF,61.74
AUTOIND,53.71
AVADHSUGAR,37.16
AVALON,46.27
AVANTEL,33.31
AVANTIFEED,20.17
AVG,36.22
AVL,53.59
AVONMORE,47.34
AVROIND,64.9
AVTNPL,63.3
AWFIS,37.48
AWHCL,26.33
AWL,42.02
AXISBANK,48.45
AXISBNKETF,78.06
AXISBPSETF,50.66
AXISCADES,48.47
AXISCETF,63.29
AXISGOLD,63.44
AXISHCETF,70.87
AXISILVER,23.16
AXISNIFTY,86.71
AXISTECETF,91.76
AXISVALUE,62.75
AXITA,74.12
AXSENSEX,82.59
AYE,22.92
AYMSYNTEX,12.49
AZAD,37.45
BAFNAPH,77.56
BAGFILMS,81.52
BAIDFIN,67.73
BAJAJ-AUTO,46.7
BAJAJCON,38.83
BAJAJELEC,24.54
BAJAJFINSV,56.74
BAJAJHCARE,48.11
BAJAJHFL,34.81
BAJAJHIND,26.17
BAJAJHLDNG,41.09
BAJAJINDEF,61.38
BAJEL,27.19
BAJFINANCE,53.61
BALAJEE,52.62
BALAJITELE,41.56
BALAMINES,29.63
BALAXI,55.4
BALKRISHNA,27.7
BALKRISIND,36.99
BALMLAWRIE,45.76
BALPHARMA,54.23
BALRAMCHIN,39.33
BALUFORGE,34.42
BANARBEADS,82.82
BANARISUG,48.54
BANCOINDIA,34.91
BANDHANBNK,43.75
BANG,71.99
BANK10ADD,61.0
BANKA,61.88
BANKADD,90.34
BANKBARODA,33.97
BANKBEES,45.47
BANKBETA,76.84
BANKBETF,69.22
BANKETF,57.95
BANKIETF,64.2
BANKINDIA,21.24
BANKNIFTY1,66.06
BANKPSU,36.15
BANSALWIRE,29.86
BANSWRAS,55.68
BASF,49.13
BASML,61.76
BATAINDIA,25.85
BAYERCROP,42.38
