SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 14-Jul-2026,104.12,104.12,104.12,104.12,103.5,52,0.05,3,52.0,100.0
20MICRONS, 14-Jul-2026,202.0,209.4,197.73,205.3,202.45,311208,638.04,6184,122188.0,39.26
21STCENMGM, 14-Jul-2026,31.9,31.95,31.02,31.85,31.33,7035,2.25,38,6806.0,96.74
360ONE, 14-Jul-2026,1107.0,1112.6,1086.2,1098.8,1118.0,1524014,16727.09,36055,909177.0,59.66
3BBLACKBIO, 14-Jul-2026,1215.1,1215.1,1153.7,1182.6,1215.1,23719,279.62,2982,11527.0,48.6
3IINFOLTD, 14-Jul-2026,18.65,18.83,18.0,18.19,18.68,232910,42.61,1083,148390.0,63.71
3MINDIA, 14-Jul-2026,36000.0,36690.0,36000.0,36540.0,36430.0,6617,2403.23,3278,2946.0,44.52
3PLAND, 14-Jul-2026,32.75,32.75,31.7,31.84,32.65,3870,1.25,55,2976.0,76.9
574GS2026, 14-Jul-2026,100.15,100.15,100.1,100.1,100.01,3950,3.95,12,3950.0,100.0
5PAISA, 14-Jul-2026,369.0,389.5,367.6,384.95,370.7,125767,478.54,3637,69156.0,54.99
601GS2030, 14-Jul-2026,99.46,99.46,99.46,99.46,99.46,200,0.2,2,200.0,100.0
610GS2031, 14-Jul-2026,99.75,99.75,99.75,99.75,100.0,1,0.0,1,1.0,100.0
619GS2034, 14-Jul-2026,98.75,98.75,98.75,98.75,98.75,1999,1.97,1,1999.0,100.0
633GS2035, 14-Jul-2026,98.2,98.4,98.0,98.4,99.0,12000,11.8,3,11999.0,99.99
636GS2031, 14-Jul-2026,100.7,100.7,100.7,100.7,100.7,100,0.1,1,100.0,100.0
63MOONS, 14-Jul-2026,734.0,749.8,713.0,721.8,734.2,348228,2534.88,12191,106955.0,30.71
648GS2035, 14-Jul-2026,100.0,100.0,98.01,98.5,99.0,681,0.68,6,581.0,85.32
668GS2033, 14-Jul-2026,101.95,101.95,101.8,101.8,102.0,301,0.31,4,301.0,100.0
668GS2040, 14-Jul-2026,99.0,99.0,98.85,98.85,98.98,2500,2.47,3,2500.0,100.0
676GS2061, 14-Jul-2026,93.71,93.71,93.0,93.21,94.05,61579,57.38,32,41569.0,67.51
68GS2060, 14-Jul-2026,92.01,92.01,92.0,92.0,93.74,200,0.18,3,200.0,100.0
690GS2065, 14-Jul-2026,94.75,94.75,94.63,94.63,94.75,1020,0.97,3,1020.0,100.0
692GS2039, 14-Jul-2026,99.26,99.37,99.15,99.37,99.26,9548,9.48,4,9548.0,100.0
694GS2036, 14-Jul-2026,103.0,103.0,102.5,102.5,102.34,10350,10.61,4,10350.0,100.0
695GS2061, 14-Jul-2026,95.0,95.0,95.0,95.0,95.0,3000,2.85,1,3000.0,100.0
698GR2054, 14-Jul-2026,96.15,96.15,95.0,96.15,93.0,6078,5.84,5,6078.0,100.0
699GS2051, 14-Jul-2026,98.5,98.5,98.5,98.5,97.0,33,0.03,2,33.0,100.0
702GS2027, 14-Jul-2026,101.9,101.9,101.9,101.9,101.0,357,0.36,1,357.0,100.0
704GS2029, 14-Jul-2026,102.75,102.75,102.75,102.75,102.9,800,0.82,1,800.0,100.0
706GS2028, 14-Jul-2026,102.5,102.5,102.31,102.31,102.99,1600,1.64,3,1600.0,100.0
709GS2054, 14-Jul-2026,99.95,99.95,99.1,99.7,99.94,25985,25.93,28,25975.0,99.96
709GS2074, 14-Jul-2026,96.4,96.4,95.8,96.2,96.4,13139,12.64,21,12975.0,98.75
710GS2029, 14-Jul-2026,103.3,103.9,103.3,103.5,103.31,7307,7.56,9,7300.0,99.9
718GS2033, 14-Jul-2026,106.5,106.5,104.37,105.03,105.6,1000,1.06,4,1000.0,100.0
718GS2037, 14-Jul-2026,105.3,105.9,105.1,105.58,106.0,188978,199.19,91,156780.0,82.96
723GS2039, 14-Jul-2026,104.4,104.4,104.4,104.4,104.4,4999,5.22,2,4999.0,100.0
724GS2055, 14-Jul-2026,101.8,101.8,101.4,101.47,101.8,100069,101.71,40,73410.0,73.36
725GS2063, 14-Jul-2026,98.0,98.14,97.68,97.73,98.07,258230,252.99,65,249580.0,96.65
726GS2029, 14-Jul-2026,100.31,100.55,100.31,100.55,104.24,20,0.02,2,10.0,50.0
726GS2032, 14-Jul-2026,106.0,106.0,106.0,106.0,107.4,110,0.12,1,110.0,100.0
732GS2030, 14-Jul-2026,104.54,105.0,104.54,104.54,104.55,7793,8.15,5,7793.0,100.0
733GS2026, 14-Jul-2026,101.26,101.26,101.25,101.25,101.24,304,0.31,3,300.0,98.68
734GS2064, 14-Jul-2026,99.9,99.98,99.7,99.79,99.94,107136,106.93,60,103521.0,96.63
737GS2028, 14-Jul-2026,103.5,103.8,103.5,103.8,103.99,4450,4.61,4,4400.0,98.88
738GS2027, 14-Jul-2026,101.7,102.0,101.45,101.62,101.96,254171,258.76,47,205621.0,80.9
73GS2053, 14-Jul-2026,100.5,100.5,99.81,99.95,99.95,10805,10.8,8,10801.0,99.96
741GS2036, 14-Jul-2026,105.65,105.65,104.4,104.4,105.65,12312,12.87,15,12312.0,100.0
743GS2076, 14-Jul-2026,104.45,104.45,103.1,103.1,104.2,973,1.01,2,973.0,100.0
746GS2073, 14-Jul-2026,101.5,101.5,101.2,101.2,101.7,6180,6.27,7,6180.0,100.0
74GS2035, 14-Jul-2026,105.95,105.95,105.95,105.95,105.95,45,0.05,1,45.0,100.0
74GS2062, 14-Jul-2026,102.7,102.7,101.11,102.0,102.49,46,0.05,9,30.0,65.22
750GS2056, 14-Jul-2026,102.7,102.7,102.7,102.7,102.7,150,0.15,1,150.0,100.0
754GS2036, 14-Jul-2026,106.83,106.83,106.4,106.47,106.81,281694,300.18,184,280824.0,99.69
771GS2066, 14-Jul-2026,104.95,105.75,104.0,105.25,104.95,29607,31.15,29,29606.0,100.0
772GS2049, 14-Jul-2026,111.0,111.0,111.0,111.0,111.49,47,0.05,2,47.0,100.0
772GS2055, 14-Jul-2026,106.4,108.0,103.6,103.6,103.15,101,0.11,5,81.0,80.2
833GS2036, 14-Jul-2026,108.5,108.5,108.5,108.5,108.9,4,0.0,1,4.0,100.0
897GS2030, 14-Jul-2026,110.59,110.59,108.32,109.47,109.97,25642,27.87,97,18173.0,70.87
92GS2030, 14-Jul-2026,112.2,114.88,112.2,114.88,114.97,6572,7.55,5,6572.0,100.0
A2ZINFRA, 14-Jul-2026,13.15,14.46,13.15,14.01,13.15,322842,44.35,599,285717.0,88.5
AAATECH, 14-Jul-2026,95.19,95.96,94.4,94.84,95.04,18451,17.49,908,12398.0,67.19
AADHARHFC, 14-Jul-2026,534.05,534.05,517.0,518.95,535.9,243257,1271.96,13636,118951.0,48.9
AAKAAR, 14-Jul-2026,70.95,70.95,70.95,70.95,67.6,16000,11.35,10,16000.0,100.0
AAKASH, 14-Jul-2026,9.84,9.84,9.02,9.18,9.59,193168,18.21,711,114905.0,59.48
AARNAV, 14-Jul-2026,24.99,26.49,24.99,26.14,24.98,25152,6.5,198,19615.0,77.99
AARON, 14-Jul-2026,119.5,119.5,115.5,116.32,118.77,8237,9.6,236,6930.0,84.13
AARTIDRUGS, 14-Jul-2026,396.1,413.9,395.9,405.7,395.7,553563,2256.18,15918,244380.0,44.15
AARTIIND, 14-Jul-2026,480.8,491.95,478.35,483.05,484.3,520204,2523.23,20345,204923.0,39.39
AARTIPHARM, 14-Jul-2026,717.8,735.0,705.05,709.75,717.8,167804,1210.01,13630,69810.0,41.6
AARTISURF, 14-Jul-2026,380.0,386.65,378.05,378.9,385.35,11209,42.79,408,9590.0,85.56
AARVI, 14-Jul-2026,155.0,155.0,148.16,150.74,152.62,17626,26.55,626,12628.0,71.64
AAVAS, 14-Jul-2026,1495.0,1495.1,1439.9,1447.5,1498.4,66824,973.27,11460,34169.0,51.13
ABB, 14-Jul-2026,6778.5,6920.0,6744.0,6892.0,6807.0,187662,12848.2,22671,86931.0,46.32
ABBOTINDIA, 14-Jul-2026,27415.0,27570.0,27225.0,27500.0,27395.0,20023,5489.33,4337,16233.0,81.07
ABCAPITAL, 14-Jul-2026,404.0,404.6,392.1,399.25,407.45,5398809,21397.7,62360,2740967.0,50.77
ABCOTS, 14-Jul-2026,209.94,209.94,206.2,208.01,208.31,13476,28.07,592,6483.0,48.11
ABDL, 14-Jul-2026,624.0,628.8,613.0,622.25,626.25,618174,3829.27,19604,327300.0,52.95
ABFRL, 14-Jul-2026,60.16,60.3,58.85,58.93,60.51,2142900,1272.02,10126,1272570.0,59.39
ABGSEC, 14-Jul-2026,114.0,115.09,113.95,115.08,114.0,775,0.89,13,473.0,61.03
ABHAPOWER, 14-Jul-2026,25.3,26.0,25.0,25.95,26.55,11200,2.84,7,8000.0,71.43
ABINFRA, 14-Jul-2026,10.25,10.3,10.09,10.2,10.24,853115,86.62,1543,256030.0,30.01
ABLBL, 14-Jul-2026,99.19,99.19,96.85,97.24,99.24,284336,277.61,4898,153248.0,53.9
ABMKNO, 14-Jul-2026,207.99,210.0,204.0,208.87,205.1,2728,5.68,79,2632.0,96.48
ABREL, 14-Jul-2026,1434.0,1438.0,1406.0,1422.5,1436.6,104200,1482.91,7975,48317.0,46.37
ABSL10BANK, 14-Jul-2026,173.25,173.25,171.57,172.74,174.4,2934,5.06,21,2861.0,97.51
ABSLAMC, 14-Jul-2026,1177.5,1179.7,1129.5,1143.6,1173.7,212678,2439.24,22275,120066.0,56.45
ABSLBANETF, 14-Jul-2026,58.95,59.42,58.73,58.79,59.5,17975,10.59,297,9972.0,55.48
ABSLLIQUID, 14-Jul-2026,1000.0,1000.01,999.99,999.99,1000.01,888,8.88,16,821.0,92.45
ABSLMSCIN, 14-Jul-2026,29.73,29.79,29.36,29.68,29.59,327,0.1,14,316.0,96.64
ABSLNN50ET, 14-Jul-2026,75.15,75.6,74.97,75.31,75.73,4802,3.62,150,3435.0,71.53
ABSLPSE, 14-Jul-2026,10.35,10.39,10.24,10.25,10.34,101255,10.4,329,83402.0,82.37
ABSMARINE, 14-Jul-2026,233.95,233.95,228.15,231.3,233.5,11000,25.31,22,9500.0,86.36
