SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 09-Jul-2026,103.26,104.03,98.83,103.5,103.26,20255,20.22,20,19244.0,95.01
20MICRONS, 09-Jul-2026,192.78,198.0,192.37,193.94,192.33,120012,234.19,2599,47395.0,39.49
21STCENMGM, 09-Jul-2026,31.83,31.83,30.6,31.35,31.21,690,0.22,46,668.0,96.81
360ONE, 09-Jul-2026,1090.8,1106.8,1086.6,1100.2,1091.7,1022506,11247.85,38829,696095.0,68.08
3BBLACKBIO, 09-Jul-2026,1183.7,1209.0,1155.0,1167.7,1166.2,4778,56.6,676,2790.0,58.39
3IINFOLTD, 09-Jul-2026,18.49,18.5,18.1,18.24,18.08,479311,87.52,1591,291382.0,60.79
3MINDIA, 09-Jul-2026,34300.0,35470.0,34300.0,34745.0,34255.0,6446,2252.78,3158,1970.0,30.56
3PLAND, 09-Jul-2026,32.9,33.5,31.5,32.63,32.3,7028,2.23,63,6923.0,98.51
5PAISA, 09-Jul-2026,363.65,380.85,363.25,378.1,366.4,39439,148.55,1888,23654.0,59.98
601GS2030, 09-Jul-2026,99.45,99.45,99.45,99.45,99.45,200,0.2,2,200.0,100.0
603GS2029, 09-Jul-2026,101.7,101.7,101.7,101.7,101.7,400,0.41,1,400.0,100.0
63MOONS, 09-Jul-2026,674.8,681.0,663.2,672.65,666.85,89043,600.01,4547,34165.0,38.37
664GS2035, 09-Jul-2026,97.69,97.69,97.69,97.69,97.46,1,0.0,1,1.0,100.0
667GS2050, 09-Jul-2026,91.41,93.0,91.41,93.0,94.3,3147,2.88,3,3147.0,100.0
668GS2040, 09-Jul-2026,97.95,98.0,97.95,97.98,97.1,3460,3.39,9,3460.0,100.0
676GS2061, 09-Jul-2026,94.0,94.0,92.87,93.5,93.0,70319,65.5,31,60311.0,85.77
68GS2060, 09-Jul-2026,91.11,92.0,91.11,92.0,93.9,644,0.59,2,322.0,50.0
690GS2065, 09-Jul-2026,94.0,94.49,93.56,94.4,94.35,7285,6.87,15,7285.0,100.0
694GS2036, 09-Jul-2026,102.7,103.0,102.7,103.0,102.7,200,0.21,2,200.0,100.0
695GS2061, 09-Jul-2026,93.05,95.0,93.05,93.09,95.8,1127,1.05,6,1092.0,96.89
698GR2054, 09-Jul-2026,93.5,93.5,89.25,90.72,93.94,6790,6.09,7,6790.0,100.0
699GS2051, 09-Jul-2026,97.88,97.88,97.88,97.88,97.82,400,0.39,2,400.0,100.0
702GS2027, 09-Jul-2026,101.0,101.0,100.7,101.0,101.0,200,0.2,3,200.0,100.0
706GS2028, 09-Jul-2026,102.7,102.7,102.7,102.7,102.6,11000,11.3,2,11000.0,100.0
709GS2054, 09-Jul-2026,100.1,100.1,99.25,99.9,99.8,2884,2.88,8,2800.0,97.09
709GS2074, 09-Jul-2026,96.3,96.3,95.5,96.17,95.46,22567,21.6,18,22566.0,100.0
710GS2029, 09-Jul-2026,103.15,103.74,103.15,103.74,103.79,23444,24.25,11,14844.0,63.32
716GS2050, 09-Jul-2026,100.01,100.01,100.0,100.0,100.01,4000,4.0,2,4000.0,100.0
717GS2028, 09-Jul-2026,102.0,102.0,102.0,102.0,102.0,38,0.04,1,38.0,100.0
717GS2030, 09-Jul-2026,102.99,102.99,102.99,102.99,102.99,580,0.6,1,580.0,100.0
718GS2037, 09-Jul-2026,105.41,105.95,105.41,105.95,106.4,8333,8.79,3,8333.0,100.0
719GS2060, 09-Jul-2026,97.0,97.0,97.0,97.0,98.0,400,0.39,1,400.0,100.0
71GS2034, 09-Jul-2026,102.32,103.15,102.32,103.0,103.0,8100,8.32,3,4100.0,50.62
724GS2055, 09-Jul-2026,101.01,101.97,101.01,101.26,101.32,13858,14.05,17,12857.0,92.78
725GS2063, 09-Jul-2026,98.0,98.15,97.51,98.14,97.78,72079,70.68,39,70079.0,97.23
726GS2032, 09-Jul-2026,104.26,105.8,104.26,105.5,105.75,16000,16.84,7,12000.0,75.0
726GS2033, 09-Jul-2026,105.25,105.25,105.25,105.25,105.5,1,0.0,1,1.0,100.0
733GS2026, 09-Jul-2026,101.25,101.25,101.1,101.24,101.1,2200,2.23,5,2200.0,100.0
734GS2064, 09-Jul-2026,99.99,99.99,99.4,99.99,100.0,5457,5.46,11,5455.0,99.96
736GS2052, 09-Jul-2026,102.5,102.5,101.08,101.75,101.5,297,0.3,3,151.0,50.84
737GS2028, 09-Jul-2026,104.5,104.5,104.5,104.5,104.0,970,1.01,1,970.0,100.0
738GS2027, 09-Jul-2026,100.75,102.0,100.75,101.52,101.69,70674,71.87,21,60914.0,86.19
73GS2053, 09-Jul-2026,99.51,100.15,99.51,100.15,99.64,2100,2.1,4,2100.0,100.0
741GS2036, 09-Jul-2026,104.3,105.7,104.3,105.65,104.6,3001,3.14,4,2001.0,66.68
743GS2076, 09-Jul-2026,103.0,103.6,102.6,103.2,103.42,1190,1.23,4,1146.0,96.3
746GS2073, 09-Jul-2026,101.49,101.5,101.48,101.49,101.0,9320,9.46,8,9320.0,100.0
74GS2062, 09-Jul-2026,102.7,102.7,101.5,101.58,102.9,437,0.45,11,437.0,100.0
750GS2056, 09-Jul-2026,100.2,102.5,100.2,100.35,100.7,1250,1.26,6,1250.0,100.0
754GS2036, 09-Jul-2026,106.26,106.69,106.26,106.48,106.45,176621,187.95,106,159439.0,90.27
771GS2066, 09-Jul-2026,105.7,105.7,104.99,104.99,104.0,5738,6.02,10,4669.0,81.37
795GS2032, 09-Jul-2026,110.11,110.11,110.11,110.11,108.01,100,0.11,1,100.0,100.0
824GS2027, 09-Jul-2026,105.0,105.0,105.0,105.0,104.2,30,0.03,1,30.0,100.0
897GS2030, 09-Jul-2026,111.0,111.2,111.0,111.2,111.25,1028,1.14,11,1028.0,100.0
92GS2030, 09-Jul-2026,113.2,115.0,113.2,113.2,113.2,7928,9.1,12,7826.0,98.71
A2ZINFRA, 09-Jul-2026,14.18,14.18,13.5,13.56,13.56,214688,29.24,380,173833.0,80.97
AAATECH, 09-Jul-2026,95.55,96.97,95.31,95.5,95.83,11609,11.14,631,6054.0,52.15
