SYMBOL,DELIV_PER
CROWN,48.49
CSBBANK,42.24
CSLFINANCE,65.14
CTE,66.23
CUB,59.21
CUBEXTUB,47.98
CUMMINSIND,57.54
CUPID,50.79
CYBERMEDIA,59.01
CYBERTECH,54.2
CYIENT,54.09
CYIENTDLM,30.67
DABUR,58.17
DALBHARAT,34.74
DALMIASUG,43.16
DAMCAPITAL,64.85
DAMODARIND,88.85
DANGEE,94.37
DATAMATICS,45.22
DATAPATTNS,15.0
DAVANGERE,52.36
DBCORP,74.37
DBEIL,48.17
DBL,58.39
DBOL,54.25
DBREALTY,68.16
DBSTOCKBRO,79.65
DCAL,54.64
DCBBANK,50.72
DCI,60.87
DCM,66.26
DCMNVL,80.91
DCMSHRIRAM,35.86
DCMSRIND,67.78
DCW,48.3
DCXINDIA,11.19
DDEVPLSTIK,51.68
DECCANCE,39.74
DEEDEV,21.85
DEEPAKFERT,33.11
DEEPAKNTR,56.31
DEEPINDS,27.51
DEFENCE,80.4
DELHIVERY,30.58
DELPHIFX,55.78
DELTACORP,52.57
DELTAMAGNT,95.34
DEN,51.35
DENORA,52.42
DENTA,4.79
DEVIT,46.12
DEVX,70.46
DEVYANI,50.56
DGCONTENT,82.49
DHAMPURSUG,37.92
DHANBANK,57.37
DHANUKA,59.02
DHARMAJ,67.49
DHRUV,91.49
DHUNINV,76.54
DIACABS,48.21
DIAMINESQ,62.36
DIAMONDYD,56.11
DICIND,86.05
DIFFNKG,45.51
DIGIDRIVE,85.88
DIGISPICE,75.13
DIGITIDE,49.71
DIGJAMLMTD,84.88
DISHTV,85.33
DIVGIITTS,25.01
DIVIDEND,94.0
DIVISLAB,54.21
DIVOPPBEES,54.63
DIXON,17.98
DLF,44.41
DLINKINDIA,53.56
DMART,41.13
DMCC,80.71
DNAMEDIA,73.46
DODLA,70.17
DOLATALGO,53.29
DOLLAR,62.6
DOLPHIN,16.01
DOMS,32.73
DONEAR,63.59
DPABHUSHAN,48.39
DPSCLTD,59.17
DPWIRES,72.16
DRCSYSTEMS,77.72
DREAMFOLKS,45.95
DREDGECORP,18.85
DRREDDY,64.96
DSFCL,75.64
DSSL,45.37
DTIL,58.46
DUCON,66.27
DVL,66.22
DWARKESH,40.63
DYCL,45.73
DYNAMATECH,26.98
DYNPRO,54.65
EASEMYTRIP,32.2
EBANKNIFTY,88.06
EBBETF0430,94.96
EBBETF0431,75.69
EBBETF0433,80.24
EBGNG,55.1
ECAPINSURE,38.67
ECLERX,50.1
ECOSMOBLTY,49.89
EDELWEISS,41.74
EFCIL,56.76
EGOLD,67.17
EICHERMOT,47.64
EIDPARRY,51.24
EIEL,38.39
EIFFL,96.67
EIHAHOTELS,30.16
EIHOTEL,48.83
EIMCOELECO,54.35
EKC,44.47
ELDEHSG,82.06
ELECON,39.84
ELECTCAST,41.69
ELECTHERM,52.42
ELGIEQUIP,44.39
ELGIRUBCO,88.42
ELIN,61.22
ELIQUID,100.0
ELLEN,54.65
ELM250,43.8
EMAMILTD,47.35
EMAMIPAP,56.29
EMAMIREAL,70.97
EMCURE,38.22
EMIL,39.24
EMKAY,70.54
EMMBI,84.29
EMMVEE,46.6
EMSLIMITED,46.14
EMUDHRA,45.82
EMULTIMQ,46.65
ENDURANCE,54.21
ENERGY,81.11
ENERGYDEV,56.69
ENGINERSIN,27.73
ENIFTY,70.08
ENIL,90.39
ENRIN,48.17
ENTERO,41.05
EPACK,56.03
EPACKPEB,68.33
EPIGRAL,58.46
EPL,57.46
EQUAL200,78.76
EQUAL50,69.43
EQUAL50ADD,97.21
EQUITASBNK,58.78
ERIS,67.81
ESABINDIA,47.6
ESAFSFB,71.85
ESCORTS,52.15
ESENSEX,95.29
ESG,74.46
ESILVER,24.52
ESSARSHPNG,48.55
ESSENTIA,71.02
ESTER,50.4
ETERNAL,38.18
ETHOSLTD,41.03
EUREKAFORB,57.0
EUROBOND,61.62
EUROPRATIK,32.88
EUROTEXIND,99.03
EVEREADY,52.45
EVERESTIND,66.67
EVIETF,68.99
EVINDIA,55.22
EXCEL,61.05
EXCELINDUS,68.42
EXCELSOFT,76.34
EXICOM,23.11
EXIDEIND,37.21
EXPLEOSOL,59.8
EXXARO,92.85
FABTECH,37.56
FACT,9.36
FAIRCHEMOR,58.1
FCL,45.68
FCSSOFT,64.07
FDC,60.29
FEDERALBNK,42.64
FEDFINA,43.33
FIEMIND,46.76
FILATEX,46.74
FILATFASH,55.43
FINCABLES,47.68
FINEORG,43.07
FINIETF,38.68
FINKURVE,26.36
FINOPB,25.55
FINPIPE,35.47
FIRSTCRY,15.58
FISCHER,46.03
FIVESTAR,32.21
FLAIR,35.9
FLEXIADD,47.54
FLEXITUFF,89.39
FLUOROCHEM,38.99
FMCGIETF,52.26
FMGOETZE,42.86
FMNL,79.35
FOCUS,80.69
FOODSIN,82.73
FORCEMOT,25.54
FORTIS,61.77
FOSECOIND,52.1
FRACTAL,45.76
FSL,33.13
FUSION,56.27
GABRIEL,47.29
GAEL,38.09
GAIL,55.29
GALAPREC,62.84
GALAXYSURF,55.0
GALLANTT,56.2
GANDHAR,49.64
GANDHITUBE,62.25
GANECOS,36.98
GANESHBE,53.02
GANESHCP,42.19
GANESHHOU,52.11
GANGAFORGE,59.66
GANGESSECU,68.62
GARFIBRES,43.57
GARUDA,45.0
GATECH,65.61
GATECHDVR,82.85
GATEWAY,63.44
GAUDIUMIVF,46.8
GAYAHWS,88.02
GEECEE,91.9
GEEKAYWIRE,66.13
GENCON,58.09
GENESYS,35.77
GENUSPAPER,71.55
GENUSPOWER,51.41
GEOJITFSL,56.97
GESHIP,60.81
GFLLIMITED,76.54
GHCL,53.97
GHCLTEXTIL,48.79
GICHSGFIN,63.69
GICL,50.68
GICRE,50.85
GILLANDERS,85.91
GILLETTE,45.44
GILT10BETA,96.52
GILT5BETA,51.56
GILT5YBEES,59.91
GINNIFILA,44.89
GIPCL,58.78
GKENERGY,75.19
GKSL,69.55
GKWLIMITED,85.62
GLAND,46.13
GLAXO,50.95
GLENMARK,43.21
GLOBAL,47.24
GLOBALE,97.32
GLOBALVECT,57.45
GLOBE,75.43
GLOBECIVIL,83.55
GLOBUSSPR,30.62
GLOSTERLTD,63.37
GLOTTIS,58.76
GMBREW,37.45
GMDCLTD,30.36
GMMPFAUDLR,61.17
GMRAIRPORT,27.71
GMRP&UI,43.56
GNA,47.76
GNFC,54.99
GOACARBON,64.25
GOCLCORP,4.91
GOCOLORS,35.87
GODAVARIB,37.21
GODFRYPHLP,23.17
GODIGIT,32.47
GODREJAGRO,46.24
GODREJCP,63.23
GODREJIND,44.29
GODREJPROP,41.34
GOKEX,26.29
GOKUL,54.19
GOKULAGRO,21.9
GOLD1,44.65
GOLD360,51.52
GOLDADD,67.46
GOLDBEES,32.39
GOLDBETA,35.07
GOLDBND,82.66
GOLDCASE,35.11
GOLDETF,41.07
GOLDIAM,40.42
GOLDIETF,51.8
GOLDTECH,77.27
GOODLUCK,41.78
GOPAL,70.44
GPIL,47.61
GPPL,59.65
GPTHEALTH,62.18
GPTINFRA,41.78
GRANULES,52.91
GRAPHITE,31.84
GRASIM,57.83
GRAVITA,45.85
GREAVESCOT,53.98
GREENLAM,54.63
GREENPANEL,50.84
GREENPLY,40.16
GREENPOWER,42.52
GRINDWELL,53.88
GRINFRA,14.32
GRMOVER,26.5
GROBTEA,60.58
GROWW,32.78
GROWWCAPM,64.64
GROWWCHEM,69.44
GROWWDEFNC,47.83
GROWWEV,58.5
GROWWGOLD,32.85
GROWWHOSPI,57.19
GROWWLIQID,62.46
GROWWLOVOL,49.79
GROWWMC150,88.52
GROWWMETAL,59.5
GROWWMOM50,65.86
GROWWN200,51.06
GROWWNET,59.61
GROWWNIFTY,48.06
GROWWNXT50,72.53
GROWWPOWER,89.83
GROWWPSE,69.35
GROWWRAIL,63.78
GROWWRLTY,70.27
GROWWSC250,68.61
GROWWSLVR,36.17
GRPLTD,67.22
GRSE,25.58
GRWRHITECH,44.32
GSEC10ABSL,99.93
GSEC10IETF,97.17
GSEC10YEAR,48.66
GSEC5IETF,54.16
GSFC,48.97
GSLSU,77.68
GSPCROP,60.17
GSPL,32.75
GSS,84.04
GTECJAINX,57.55
GTL,76.67
GTLINFRA,34.33
GTPL,85.07
GUFICBIO,44.4
GUJALKALI,5.13
GUJAPOLLO,54.75
GUJGASLTD,41.88
GUJRAFFIA,72.43
GUJTHEM,71.96
GULFOILLUB,46.38
GULFPETRO,77.16
GULPOLY,48.92
GVPTECH,57.04
GVT&D,54.03
HAL,45.55
HALDER,98.09
HALEOSLABS,77.99
HAPPSTMNDS,18.45
HAPPYFORGE,39.86
HARIOMPIPE,47.19
HARRMALAYA,58.34
HARSHA,54.61
HATHWAY,55.18
HATSUN,47.12
HAVELLS,44.85
HAVISHA,71.78
HBLENGINE,22.68
HBSL,73.58
HCC,46.48
HCG,61.9
HCL-INSYS,82.75
HCLTECH,49.25
HDBFS,62.57
HDFCAMC,56.21
HDFCBANK,56.27
HDFCBSE500,68.67
HDFCGOLD,41.04
HDFCGROWTH,72.92
HDFCLIFE,62.93
HDFCLIQUID,54.01
HDFCLOWVOL,88.74
HDFCMID150,68.45
HDFCMOMENT,62.96
HDFCNEXT50,70.7
HDFCNIF100,69.18
HDFCNIFBAN,70.08
HDFCNIFIT,78.68
HDFCNIFTY,67.65
HDFCPSUBK,48.4
HDFCPVTBAN,78.97
HDFCQUAL,77.69
HDFCSENSEX,79.87
HDFCSILVER,36.33
HDFCSML250,51.59
HDFCVALUE,80.98
HEADSUP,76.43
HEALTHADD,57.14
HEALTHCARE,62.52
HEALTHIETF,76.9
HEALTHY,92.81
HECPROJECT,60.71
HEG,29.19
HEIDELBERG,59.19
HEMIPROP,52.08
HERANBA,58.77
HERITGFOOD,49.01
HEROMOTOCO,41.2
HESTERBIO,64.2
HEXATRADEX,80.4
HEXT,42.1
HFCL,35.87
HGINFRA,37.32
HGM,28.54
HGS,80.45
HIKAL,47.24
HILINFRA,50.26
HILTON,62.49
HIMATSEIDE,54.95
HINDALCO,40.57
HINDCOMPOS,70.12
HINDCON,93.78
HINDCOPPER,20.64
HINDOILEXP,44.55
HINDPETRO,36.24
HINDUNILVR,55.71
HINDWAREAP,71.15
HINDZINC,30.15
HIRECT,43.41
HISARMETAL,79.68
HITECH,46.53
HITECHCORP,83.15
HLEGLAS,58.24
HLVLTD,63.2
HMAAGRO,69.5
HMVL,71.81
HNDFDS,39.23
HNGSNGBEES,60.95
HOMEFIRST,49.9
HONASA,44.93
HONAUT,44.09
HONDAPOWER,49.65
HPAL,64.96
HPIL,94.76
HPL,34.26
HSCL,15.51
HTMEDIA,72.42
HUBTOWN,58.94
HUDCO,34.62
HUHTAMAKI,56.03
HYBRIDFIN,88.01
HYUNDAI,55.15
IBULLSLTD,67.0
ICEMAKE,47.52
ICICIAMC,54.96
ICICIB22,79.58
ICICIBANK,55.66
ICICIGI,57.95
ICICIPRULI,51.06
ICIL,55.0
ICRA,57.63
IDBI,30.89
IDEA,17.54
IDEAFORGE,26.63
IDFCFIRSTB,40.43
IDFNIFTYET,73.5
IEX,38.62
IFBAGRO,47.79
IFBIND,31.67
IFCI,21.25
IFGLEXPOR,65.91
IGARASHI,52.36
IGCL,62.69
IGIL,44.45
IGL,59.96
IGPL,73.85
IIFL,55.81
IIFLCAPS,65.53
IITL,19.74
IKIO,59.57
IKS,47.61
IMAGICAA,59.41
IMFA,50.92
IMPAL,69.77
INA,67.88
INCREDIBLE,82.06
INDBANK,55.02
INDGN,63.88
INDHOTEL,60.25
INDIACEM,45.16
INDIAGLYCO,47.55
INDIAMART,87.06
INDIANB,27.65
INDIANCARD,70.68
INDIANHUME,53.37
INDIASHLTR,50.74
INDIGO,33.8
INDIGOPNTS,47.81
INDIQUBE,65.22
INDNIPPON,47.41
INDOAMIN,58.23
INDOBORAX,71.61
INDOCO,62.83
INDOFARM,51.61
INDORAMA,64.69
INDOSTAR,77.41
INDOTECH,55.15
INDOTHAI,53.97
INDOUS,52.01
INDOWIND,65.64
INDRAMEDCO,43.29
INDSWFTLAB,46.64
INDTERRAIN,89.36
INDUSINDBK,46.73
INDUSTOWER,53.7
INFOBEAN,19.15
INFOMEDIA,73.79
INFRA,93.25
INFRABEES,55.92
INFRAIETF,58.07
INFY,55.67
INGERRAND,47.14
INNOVACAP,42.25
INNOVANA,55.88
INNOVISION,30.99
INOXGREEN,35.25
INOXINDIA,44.07
INOXWIND,31.28
INSECTICID,75.33
INTELLECT,50.08
INTENTECH,47.21
INTERARCH,55.65
INTERNET,77.56
INTLCONV,60.27
INVENTURE,87.75
IOB,33.06
IOC,36.37
IOLCP,20.91
IONEXCHANG,46.69
IPCALAB,34.04
IPL,52.95
IRB,35.74
IRCON,35.97
IRCTC,45.0
IREDA,30.62
IRFC,23.65
IRIS,62.17
IRISDOREME,46.66
IRMENERGY,54.43
ISFT,64.66
ISGEC,57.51
ISHANCH,73.61
IT,44.58
ITADD,94.74
ITBEES,50.85
ITBETA,71.36
ITC,58.56
ITCHOTELS,45.95
ITDC,47.5
ITETF,54.62
ITI,15.86
ITIETF,50.05
IVALUE,42.54
IVC,69.07
IVP,95.82
IVZINGOLD,56.67
IVZINNIFTY,84.78
IXIGO,52.63
J&KBANK,31.97
JAGRAN,74.52
JAGSNPHARM,64.69
JAIBALAJI,34.88
JAICORPLTD,36.16
JAINREC,31.16
JAIPURKURT,85.3
JAMNAAUTO,29.92
JARO,28.67
JASH,58.91
JAYAGROGN,64.97
JAYBARMARU,53.64
JAYKAY,58.95
JAYNECOIND,44.36
JAYSREETEA,60.9
JBCHEPHARM,56.56
JBMA,4.57
JETFREIGHT,70.13
JGCHEM,31.4
JHS,66.16
JINDALPHOT,86.7
JINDALPOLY,92.2
JINDALSAW,21.67
JINDALSTEL,38.45
JINDRILL,17.03
JINDWORLD,43.65
JIOFIN,43.07
JISLDVREQS,58.38
JISLJALEQS,54.02
JKCEMENT,63.31
JKIL,48.37
JKIPL,86.03
JKLAKSHMI,54.3
JKPAPER,38.46
JKTYRE,26.41
JLHL,71.0
JMA,92.68
JMFINANCIL,41.59
JNKINDIA,44.94
JOCIL,76.45
JPOLYINVST,65.9
JPPOWER,18.42
JSFB,64.03
JSL,52.51
JSLL,57.74
JSWCEMENT,42.11
JSWENERGY,42.28
JSWHL,34.83
JSWINFRA,44.93
JSWSTEEL,39.91
JTEKTINDIA,45.49
JTLIND,43.6
JUBLCPL,57.57
JUBLFOOD,51.54
JUBLINGREA,46.26
JUBLPHARMA,21.95
JUNIORBEES,51.42
JUNIPER,62.41
JUSTDIAL,55.95
JWL,24.81
JYOTHYLAB,49.11
JYOTICNC,37.24
JYOTISTRUC,37.75
KABRAEXTRU,57.96
KAJARIACER,56.56
KAKATCEM,83.3
KALAMANDIR,51.56
KALPATARU,36.7
KALYANIFRG,72.12
KALYANKJIL,35.49
KAMATHOTEL,54.61
KAMDHENU,55.22
KAMOPAINTS,68.25
KANANIIND,70.77
KANORICHEM,89.66
KANPRPLA,47.07
KANSAINER,49.59
KARMAENG,69.55
KARURVYSYA,57.96
KAUSHALYA,88.0
KAYA,38.99
KAYNES,14.3
KCP,60.07
KCPSUGIND,72.85
KDDL,49.41
KEC,39.34
KECL,41.64
KEEPLEARN,74.32
KEI,43.45
KELLTONTEC,44.43
KERNEX,51.39
KESORAMIND,68.27
KEYFINSERV,60.92
KFINTECH,44.92
KHADIM,41.65
KHAICHEM,47.0
KHAITANLTD,62.4
KHANDSE,55.71
KICL,77.43
KILITCH,49.15
KIMS,57.32
KINGFA,61.54
KIOCL,20.09
KIRIINDUS,53.25
KIRLOSBROS,42.57
KIRLOSENG,39.55
KIRLOSIND,68.68
KIRLPNU,49.34
KITEX,19.96
KKCL,56.25
KMEW,34.57
KMSUGAR,67.8
KNAGRI,49.73
KNRCON,48.81
KOHINOOR,38.76
KOKUYOCMLN,52.73
KOLTEPATIL,54.47
KOPRAN,65.64
KOTAKBANK,60.35
KOTARISUG,58.15
KOTHARIPET,61.2
KOTHARIPRO,60.24
KOTYARK,61.26
KPEL,45.6
KPIGREEN,32.6
KPIL,21.49
KPITTECH,30.47
KPRMILL,33.43
KRBL,39.51
KREBSBIO,90.71
KRIDHANINF,81.99
KRISHANA,71.87
KRISHIVAL,85.96
KRISHNADEF,41.79
KRITI,57.21
KRITIKA,91.14
KRITINUT,64.61
KRN,22.83
KRONOX,42.85
KROSS,36.81
KRSNAA,50.48
KRYSTAL,35.54
KSB,21.38
KSCL,40.75
KSHINTL,44.08
KSL,60.17
KSOLVES,47.25
KTKBANK,33.16
KUANTUM,55.88
KWIL,46.85
LAGNAM,76.28
LAL,68.8
LALPATHLAB,57.56
LAMBODHARA,83.67
LANDMARK,42.89
LAOPALA,40.35
LASA,77.81
LATENTVIEW,53.16
LATTEYS,85.66
LAURUSLABS,41.42
LAXMIDENTL,57.47
LAXMIINDIA,66.82
LEMERITE,72.51
