SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 08-Sep-2026,104.5,105.05,104.5,104.99,104.97,2520,2.64,5,1918.0,76.11
20MICRONS, 08-Sep-2026,226.0,227.23,218.79,219.28,224.8,108144,238.71,3432,51376.0,47.51
21STCENMGM, 08-Sep-2026,38.7,39.04,38.29,38.59,38.28,4103,1.6,57,3690.0,89.93
360ONE, 08-Sep-2026,1125.0,1128.2,1104.3,1110.0,1136.9,1123388,12487.15,71122,646866.0,57.58
3BBLACKBIO, 08-Sep-2026,1563.0,1569.5,1428.1,1455.3,1521.3,26241,386.84,3219,12891.0,49.13
3MINDIA, 08-Sep-2026,32840.0,33330.0,32620.0,33145.0,32840.0,2158,714.38,1577,993.0,46.01
3PLAND, 08-Sep-2026,32.15,32.5,31.8,32.4,32.15,3698,1.19,39,3642.0,98.49
574GS2026, 08-Sep-2026,101.95,101.95,101.95,101.95,101.21,61,0.06,2,61.0,100.0
585GS2030, 08-Sep-2026,97.55,97.55,97.55,97.55,98.5,11,0.01,2,11.0,100.0
5PAISA, 08-Sep-2026,337.0,342.0,335.0,337.4,339.85,16944,57.19,1176,8713.0,51.42
603GS2029, 08-Sep-2026,100.1,100.1,100.1,100.1,100.25,4995,5.0,2,4995.0,100.0
610GS2031, 08-Sep-2026,96.86,99.99,96.86,99.99,99.99,565,0.56,4,500.0,88.5
620GS2029, 08-Sep-2026,98.8,99.0,98.56,99.0,100.2,300,0.3,4,300.0,100.0
633GS2035, 08-Sep-2026,99.3,99.3,97.38,99.3,99.3,1112,1.1,5,1112.0,100.0
636GS2031, 08-Sep-2026,98.55,99.5,98.55,99.5,100.49,2500,2.49,8,2500.0,100.0
63MOONS, 08-Sep-2026,881.4,899.4,860.2,868.25,872.7,536543,4702.11,22096,243185.0,45.32
648GS2035, 08-Sep-2026,98.6,98.6,98.6,98.6,100.0,100,0.1,1,100.0,100.0
654GS2032, 08-Sep-2026,100.3,100.3,100.3,100.3,100.35,308,0.31,1,308.0,100.0
657GS2033A, 08-Sep-2026,99.75,99.75,99.75,99.75,97.81,22,0.02,1,22.0,100.0
667GS2035, 08-Sep-2026,100.0,100.0,100.0,100.0,98.81,100,0.1,2,100.0,100.0
667GS2050, 08-Sep-2026,92.6,92.6,92.6,92.6,93.2,502,0.46,2,502.0,100.0
668GS2033, 08-Sep-2026,99.0,99.0,99.0,99.0,99.0,100,0.1,1,100.0,100.0
668GS2040, 08-Sep-2026,97.75,97.75,97.7,97.7,97.8,200,0.2,2,200.0,100.0
676GS2061, 08-Sep-2026,91.0,91.0,90.25,90.35,90.45,57315,51.75,83,57313.0,100.0
679GS2034, 08-Sep-2026,102.5,102.5,102.5,102.5,100.41,3000,3.08,3,3000.0,100.0
679GS2034A, 08-Sep-2026,96.1,101.0,96.1,101.0,99.93,101,0.1,2,101.0,100.0
68GS2060, 08-Sep-2026,91.51,91.51,91.51,91.51,91.0,250,0.23,3,250.0,100.0
690GS2065, 08-Sep-2026,94.3,94.3,93.25,93.25,93.3,4574,4.27,14,4573.0,99.98
694GS2036, 08-Sep-2026,102.31,103.8,102.21,103.1,102.31,1400,1.45,12,1200.0,85.71
695GS2061, 08-Sep-2026,94.0,94.0,92.53,93.89,93.5,1024,0.95,8,1012.0,98.83
698GR2054, 08-Sep-2026,94.5,94.5,94.5,94.5,94.5,2,0.0,1,2.0,100.0
699GS2051, 08-Sep-2026,96.75,96.75,96.75,96.75,97.24,27,0.03,1,27.0,100.0
702GS2027, 08-Sep-2026,102.15,102.15,102.15,102.15,102.0,75,0.08,1,75.0,100.0
702GS2031, 08-Sep-2026,101.71,101.71,101.71,101.71,101.7,1800,1.83,2,1800.0,100.0
706GS2028, 08-Sep-2026,103.55,104.31,103.55,104.31,104.1,37160,38.62,12,20230.0,54.44
706GS2046, 08-Sep-2026,100.8,100.8,100.8,100.8,100.7,3150,3.18,2,3150.0,100.0
709GS2054, 08-Sep-2026,95.51,95.51,95.0,95.1,95.52,2276,2.17,10,1706.0,74.96
709GS2074, 08-Sep-2026,95.8,95.8,95.2,95.5,95.5,1111,1.06,13,1095.0,98.56
710GS2029, 08-Sep-2026,104.5,106.0,104.4,106.0,103.41,10600,11.08,8,10600.0,100.0
717GS2028, 08-Sep-2026,102.55,102.55,102.55,102.55,101.65,2376,2.44,1,2376.0,100.0
