SYMBOL,DELIV_PER
20MICRONS,46.85
21STCENMGM,100.0
360ONE,56.2
3IINFOLTD,75.62
3MINDIA,48.97
3PLAND,83.32
5PAISA,46.04
63MOONS,38.94
AAATECH,75.05
AADHARHFC,53.99
AAREYDRUGS,57.89
AARNAV,77.88
AARON,61.55
AARTECH,36.14
AARTIDRUGS,48.14
AARTIIND,36.45
AARTIPHARM,59.07
AARTISURF,46.84
AARVI,75.27
AAVAS,60.6
ABB,42.32
ABBOTINDIA,54.65
ABCAPITAL,36.29
ABCOTS,11.97
ABDL,32.14
ABFRL,54.51
ABGSEC,97.1
ABINFRA,21.67
ABLBL,48.62
ABREL,37.76
ABSL10BANK,51.98
ABSLAMC,45.1
ABSLBANETF,70.2
ABSLLIQUID,84.16
ABSLMSCIN,99.95
ABSLNN50ET,87.05
ABSLPSE,93.71
ACC,69.05
ACCELYA,56.61
ACE,49.45
ACEINTEG,88.88
ACI,53.07
ACL,65.41
ACMESOLAR,57.95
ACUTAAS,62.76
ADANIENSOL,53.43
ADANIENT,24.01
ADANIGREEN,29.56
ADANIPORTS,63.25
ADANIPOWER,26.84
ADFFOODS,17.09
ADL,56.24
ADOR,57.23
ADROITINFO,72.81
ADSL,55.85
ADVAIT,43.36
ADVANCE,48.87
ADVANIHOTR,64.11
ADVENTHTL,64.6
ADVENZYMES,58.57
AEGISLOG,14.15
AEGISVOPAK,41.39
AEQUS,23.43
AEROENTER,40.4
AEROFLEX,21.23
AERONEU,23.85
AETHER,38.41
AFCONS,27.6
AFFLE,44.28
AFSL,34.49
AGARIND,50.12
AGARWALEYE,54.72
AGI,46.39
AGIIL,35.47
AGRITECH,68.52
AGROPHOS,59.97
AHCL,48.28
AHLADA,54.08
AHLEAST,74.63
AHLUCONT,57.91
AHLWEST,100.0
AIAENG,36.82
AIIL,44.65
AIRAN,77.51
AIROLAM,81.46
AJANTPHARM,56.72
AJAXENGG,46.35
AJMERA,46.82
AJOONI,56.51
AKASH,88.63
AKG,71.92
AKI,73.46
AKSHAR,86.86
AKSHARCHEM,75.93
AKUMS,47.9
ALANKIT,76.05
ALBERTDAVD,64.77
ALEMBICLTD,36.17
ALGOQUANT,13.8
ALICON,58.0
ALIVUS,84.08
ALKALI,75.31
ALKEM,67.26
ALKYLAMINE,50.19
ALLCARGO,58.75
ALLDIGI,57.01
ALLTIME,57.25
ALMONDZ,70.14
ALOKINDS,41.71
ALPA,66.21
ALPHA,67.01
ALPHAETF,57.31
ALPHAGEO,65.39
ALPL30IETF,77.02
AMAGI,55.17
AMANTA,45.62
AMBER,33.48
AMBICAAGAR,90.96
AMBIKCO,61.5
AMBUJACEM,50.82
AMDIND,77.99
AMIRCHAND,53.39
AMJLAND,73.8
AMNPLST,39.04
AMRUTANJAN,68.83
ANANDRATHI,54.69
ANANTRAJ,41.23
ANDHRAPAP,61.59
ANDHRSUGAR,47.14
ANGELONE,17.48
ANMOL,71.02
ANTELOPUS,54.18
ANTGRAPHIC,80.94
ANTHEM,51.74
ANUHPHR,44.94
ANUP,42.76
ANURAS,81.04
AONEGOLD,74.96
AONELIQUID,86.3
AONENIFTY,63.27
AONESILVER,69.36
AONETMMQ50,84.59
AONETOTAL,75.55
APARINDS,36.21
APCL,89.81
APCOTEXIND,44.86
APEX,11.37
APLAPOLLO,51.69
APLLTD,44.38
APOLLO,16.35
APOLLOHOSP,60.4
APOLLOPIPE,43.76
APOLLOTYRE,40.83
APOLSINHOT,61.49
APTECHT,57.61
APTUS,59.52
AQYLON,42.23
ARCHIDPLY,56.27
ARCHIES,70.13
ARE&M,42.56
ARENTERP,85.36
ARFIN,33.85
ARIES,55.81
ARIHANTCAP,37.27
ARIHANTSUP,38.73
ARIS,36.29
ARKADE,24.37
ARMANFIN,63.7
AROGRANITE,58.09
ARROWGREEN,61.58
ARSSBL,38.38
ARTEMISMED,49.71
ARVEE,69.99
ARVIND,41.91
ARVINDFASN,65.79
ARVSMART,37.59
ASAHIINDIA,36.33
ASAHISONG,65.91
ASAL,51.94
ASALCBR,46.67
ASHAPURMIN,25.12
ASHIANA,58.71
ASHIMASYN,73.18
ASHOKA,40.07
ASHOKAMET,75.88
ASHOKLEY,47.9
ASIANENE,44.04
ASIANHOTNR,61.9
ASIANPAINT,55.32
ASIANTILES,34.05
ASKAUTOLTD,48.96
ASMS,22.21
ASPINWALL,84.87
ASTEC,17.91
ASTERDM,63.84
ASTRAL,53.08
ASTRAMICRO,49.47
ASTRAZEN,40.12
ATALREAL,24.22
ATAM,77.26
ATGL,16.45
ATHERENERG,30.97
ATL,67.96
ATLANTAA,65.32
ATLANTAELE,43.16
ATLASCYCLE,43.69
ATUL,64.86
ATULAUTO,37.05
AUBANK,49.73
AURIGROW,100.0
AURIONPRO,42.65
AUROPHARMA,51.3
AURUM,49.64
AUTOAXLES,58.51
AUTOBEES,45.51
AUTOIETF,55.95
AUTOIND,63.94
AVADHSUGAR,50.65
AVALON,42.12
AVANTEL,39.91
AVANTIFEED,15.49
AVG,63.35
AVL,45.4
AVONMORE,54.44
AVROIND,65.52
AVTNPL,58.52
AWFIS,39.11
AWHCL,38.98
AWL,46.99
AXISBANK,59.96
AXISBNKETF,61.37
AXISBPSETF,93.28
AXISCADES,38.96
AXISCETF,79.86
AXISGOLD,67.55
AXISHCETF,81.71
AXISILVER,44.46
AXISNIFTY,74.76
AXISTECETF,75.52
AXISVALUE,74.71
AXITA,82.15
AXSENSEX,63.79
AYE,47.11
AYMSYNTEX,51.69
AZAD,49.94
BAGFILMS,71.2
BAIDFIN,67.78
BAJAJ-AUTO,52.74
BAJAJCON,13.57
BAJAJELEC,43.77
BAJAJFINSV,51.52
BAJAJHCARE,50.68
BAJAJHFL,45.17
BAJAJHIND,48.57
BAJAJHLDNG,54.69
BAJAJINDEF,56.56
