SYMBOL,DELIV_PER
ASHOKA,38.05
ASHOKAMET,88.84
ASHOKLEY,50.01
ASIANENE,38.8
ASIANHOTNR,75.79
ASIANPAINT,50.65
ASIANTILES,50.91
ASKAUTOLTD,53.2
ASMS,64.13
ASPINWALL,84.99
ASTAR,96.36
ASTEC,13.37
ASTERDM,55.49
ASTRAL,49.06
ASTRAMICRO,33.75
ASTRAZEN,49.83
ATALREAL,27.19
ATAM,42.28
ATGL,17.79
ATHERENERG,18.86
ATL,51.48
ATLANTAA,48.0
ATLANTAELE,63.11
ATLASCYCLE,68.3
ATUL,47.55
ATULAUTO,36.37
AUBANK,57.22
AURIGROW,69.91
AURIONPRO,48.64
AUROPHARMA,42.56
AURUM,76.62
AUTOAXLES,64.39
AUTOBEES,35.04
AUTOIETF,55.47
AVAILFC,78.41
AVALON,30.27
AVANTEL,35.14
AVANTIFEED,31.21
AVG,54.18
AVL,41.91
AVONMORE,83.12
AVROIND,64.02
AVTNPL,49.87
AWFIS,37.54
AWHCL,49.93
AWL,42.02
AXISBANK,59.6
AXISBNKETF,88.71
AXISCADES,48.14
AXISCETF,94.4
AXISGOLD,50.15
AXISHCETF,70.24
AXISILVER,26.74
AXISNIFTY,82.02
AXISTECETF,67.45
AXISVALUE,68.04
AXITA,61.32
AXSENSEX,78.53
AYE,28.67
AYMSYNTEX,56.48
AZAD,36.41
BAFNAPH,100.0
BAGFILMS,61.83
BAIDFIN,67.4
BAJAJ-AUTO,51.3
BAJAJCON,46.68
BAJAJELEC,43.81
BAJAJFINSV,45.97
BAJAJHCARE,49.91
BAJAJHFL,43.09
BAJAJHIND,37.42
BAJAJHLDNG,35.84
BAJAJINDEF,59.89
BAJAJST,71.89
BAJEL,24.6
BAJFINANCE,53.43
BALAJEE,46.07
BALAJITELE,52.89
BALAMINES,9.23
BALKRISHNA,72.81
BALKRISIND,41.73
BALMLAWRIE,49.59
BALPHARMA,31.01
BALRAMCHIN,89.57
BALUFORGE,56.23
BANARBEADS,77.73
BANARISUG,83.21
BANCOINDIA,40.12
BANDHANBNK,32.93
BANG,33.68
BANK10ADD,64.07
BANKADD,67.27
BANKBARODA,39.1
BANKBEES,41.35
BANKBETA,87.21
BANKBETF,88.19
BANKETF,58.01
BANKIETF,51.31
BANKINDIA,32.62
BANKNIFTY1,51.4
BANKPSU,65.1
BANSALWIRE,50.34
BANSWRAS,45.43
BASF,55.36
BASML,53.3
BATAINDIA,39.32
BATLIBOI,64.77
BAYERCROP,70.98
BBETF0432,96.95
BBL,47.94
BBNPNBETF,75.09
BBNPPGOLD,99.51
BBOX,38.16
BBTC,50.17
BBTCL,63.59
BCG,49.21
BCLIND,52.2
BCONCEPTS,76.24
BCPL,68.5
BDL,27.79
BEARDSELL,77.89
BECTORFOOD,49.65
BEDMUTHA,80.02
BEEKAY,83.2
BEL,47.04
BELLACASA,59.01
BELRISE,41.04
BEML,35.98
BENGALASM,72.97
BEPL,51.36
BERGEPAINT,45.57
BESTAGRO,64.72
BETA,41.02
BFINVEST,40.53
BFSI,75.69
BFUTILITIE,51.27
BHAGCHEM,74.38
BHAGERIA,30.81
BHARATCOAL,23.43
BHARATFORG,38.43
BHARATGEAR,54.06
BHARATRAS,47.7
BHARATSE,54.0
BHARATWIRE,37.06
BHARTIARTL,52.68
BHARTIHEXA,50.25
BHEL,32.08
BI,68.97
BIGBLOC,41.17
BIKAJI,62.0
BIL,63.96
BIMETAL,75.17
BIOCON,51.79
BIOFILCHEM,64.66
BIRLACORPN,43.94
BIRLAMONEY,45.73
BIRLANU,35.6
BIRLAPREC,50.06
BLACKBUCK,42.91
BLACKROSE,53.49
BLAL,63.72
BLBLIMITED,81.56
BLIL,63.62
BLISSGVS,30.2
BLKASHYAP,72.74
BLS,40.68
BLSE,46.26
BLUECHIP,100.0
BLUEDART,54.24
BLUEJET,52.53
BLUESTARCO,37.24
BLUESTONE,51.77
BLUSPRING,64.99
BMWVENTLTD,65.28
BOMDYEING,35.35
BONLON,45.94
BORANA,76.23
BOROLTD,26.52
BORORENEW,11.11
BOROSCI,37.26
BOSCH-HCIL,39.72
BOSCHLTD,32.62
BPCL,55.76
BPL,43.44
BRIGADE,56.25
BRIGHOTEL,58.05
BRITANNIA,66.4
BRNL,63.24
BSE,28.65
BSE500IETF,68.7
BSL,75.3
BSLGOLDETF,62.12
BSLNIFTY,43.81
BSLSENETFG,94.41
BSOFT,29.44
BTML,49.19
BTTL,70.05
BUILDPRO,49.9
BUTTERFLY,34.74
BVCL,80.91
BYKE,86.91
CAMLINFINE,38.49
CAMPUS,36.14
CAMS,48.29
CANBK,50.67
CANFINHOME,59.53
CANHLIFE,64.81
CANTABIL,57.51
CAPACITE,22.02
CAPILLARY,30.19
CAPITALSFB,57.52
CAPLIPOINT,48.57
CARBORUNIV,49.5
CARERATING,72.67
CARRARO,35.93
CARTRADE,18.83
CARYSIL,41.84
CASHIETF,89.84
CASTROLIND,72.07
CCAVENUE,40.15
CCCL,74.0
CCHHL,82.76
CCL,54.28
CDSL,29.53
CEATLTD,38.39
CEIGALL,32.16
CEINSYS,44.81
CELEBRITY,85.75
CELLO,45.35
CEMPRO,38.21
CENTENKA,45.74
CENTEXT,49.69
CENTRALBK,42.25
CENTRUM,77.77
CENTUM,40.96
CENTURYPLY,40.81
CERA,51.75
CESC,44.74
CEWATER,43.73
CGCL,46.41
CGPOWER,50.2
CHALET,47.46
CHAMBLFERT,50.75
CHEMCON,43.48
CHEMICAL,80.56
CHEMPLASTS,41.09
CHENNPETRO,24.5
CHEVIOT,82.25
CHOICEGOLD,50.5
CHOICEIN,29.03
CHOLAFIN,48.77
CHOLAHLDNG,54.91
CIEINDIA,47.44
CIFL,71.02
CINELINE,79.89
CINEVISTA,90.25
CIPLA,64.21
CLEAN,46.1
CLEANMAX,44.45
CLSEL,39.29
CMPDI,40.3
CMSINFO,51.83
CNL,88.69
COALINDIA,47.04
COASTCORP,48.85
COCHINSHIP,21.22
COCKERILL,21.86
COFFEEDAY,28.45
COFORGE,43.98
COHANCE,41.04
COLPAL,55.17
COMFINTE,70.06
COMMOIETF,45.96
COMPUSOFT,75.62
COMSYN,69.34
CONCOR,44.68
CONCORDBIO,11.09
CONFIPET,41.38
CONS,59.53
CONSOFINVT,79.07
CONSUMBEES,48.75
CONSUMER,71.43
CONSUMIETF,57.85
CONTROLPR,66.94
CORALFINAC,62.65
COROMANDEL,54.89
CORONA,44.5
COSMOFIRST,54.85
COUNCODOS,64.23
CPEDU,91.63
CPPLUS,35.44
CPSEETF,52.3
CRAFTSMAN,48.39
CRAMC,50.36
CREATIVEYE,94.26
CREDITACC,46.67
CREST,78.2
CRISIL,53.97
CRIZAC,43.52
CROMPTON,44.12
CROWN,52.89
CSBBANK,45.92
CSLFINANCE,61.88
CTE,93.19
CUB,52.24
CUBEXTUB,45.8
CUMMINSIND,54.01
CUPID,42.68
CYBERTECH,46.26
CYIENT,56.44
CYIENTDLM,42.45
DABUR,63.61
DAICHI,78.24
DALBHARAT,46.3
DALMIASUG,51.89
DAMCAPITAL,36.78
DAMODARIND,51.11
DANGEE,74.87
DATAMATICS,43.53
DATAPATTNS,19.23
DAVANGERE,68.92
DBCORP,57.48
DBL,46.35
DBSTOCKBRO,85.47
DCAL,41.89
DCBBANK,38.6
DCM,74.78
DCMSHRIRAM,49.48
DCMSRIND,67.09
DCW,44.82
DCXINDIA,32.9
DDEVPLSTIK,55.94
DECCANCE,48.91
DECNGOLD,33.6
DEEPAKFERT,38.01
DEEPAKNTR,38.67
DEEPINDS,37.65
DEFENCE,87.46
DELHIVERY,42.24
DELPHIFX,53.18
DELTACORP,14.79
DELTAMAGNT,44.63
DEN,48.14
DENORA,53.71
DENTA,37.9
DEVIT,41.77
DEVX,84.78
DEVYANI,34.93
DGCONTENT,69.05
DHAMPURSUG,41.24
DHANBANK,31.83
DHANUKA,19.53
DHARMAJ,53.65
DHUNINV,74.85
DIACABS,37.03
DIAMINESQ,76.6
DIAMONDYD,39.77
DICIND,82.11
DIFFNKG,43.77
DIGIDRIVE,71.42
DIGITIDE,48.76
DIGJAMLMTD,86.02
DISAQ,4.98
DIVGIITTS,50.52
DIVIDEND,99.67
DIVISLAB,69.64
DIVOPPBEES,51.52
DIXON,36.86
DJML,13.55
DLF,39.78
DLINKINDIA,45.12
DMART,42.42
DMCC,41.31
DNAMEDIA,64.75
DODLA,36.19
DOLATALGO,65.69
DOLLAR,56.24
DOLPHIN,49.31
DOMS,50.83
DONEAR,45.83
DPABHUSHAN,51.01
DPWIRES,53.39
DRAGARWQ,29.89
DRCSYSTEMS,85.0
DREAMFOLKS,42.76
DREDGECORP,24.55
DRREDDY,56.06
DSFCL,88.87
DSSL,48.73
DTIL,82.96
DVL,58.13
DWARKESH,24.71
DYCL,39.79
DYNAMATECH,26.84
DYNPRO,64.18
E2E,44.94
EASEMYTRIP,47.02
EBANKNIFTY,78.04
EBBETF0430,89.17
EBBETF0431,87.33
EBBETF0433,91.84
EBGNG,50.45
ECAPINSURE,70.16
ECLERX,56.47
EDELWEISS,42.42
EFCIL,52.06
EGOLD,80.78
EICHERMOT,44.22
EIDPARRY,45.13
EIEL,44.07
EIFFL,54.02
EIHAHOTELS,61.38
EIHOTEL,57.86
EIMCOELECO,57.86
EKC,52.47
ELANTAS,56.13
ELCIDIN,100.0
ELDEHSG,86.25
ELECON,39.55
ELECTCAST,52.52
ELECTHERM,21.27
ELGIEQUIP,47.64
ELGIRUBCO,45.59
ELIN,57.89
ELIQUID,100.0
ELITECON,59.11
ELLEN,55.07
ELM250,82.54
ELPROINTL,80.39
EMAMILTD,50.34
EMAMIPAP,74.53
EMBDL,63.51
EMCURE,55.69
EMIL,46.66
EMKAY,15.25
EMMBI,95.4
EMMVEE,30.78
EMSLIMITED,42.73
EMUDHRA,49.9
EMULTIMQ,62.21
ENDURANCE,56.45
ENERGY,57.11
ENERGYDEV,83.05
ENEXT50,100.0
ENGINERSIN,36.68
ENIFTY,99.61
ENIL,84.93
ENRIN,31.6
ENTERO,51.47
EPACK,17.2
EPACKPEB,10.38
EPIGRAL,47.08
EPL,53.77
EQUAL200,90.68
EQUAL50,96.37
EQUAL50ADD,59.26
EQUITASBNK,38.09
ERIS,38.07
ESABINDIA,56.01
ESAFSFB,50.11
ESCORTS,34.41
ESENSEX,91.43
ESG,97.52
ESILVER,50.32
ESSARSHPNG,60.68
ESTER,53.99
ETERNAL,45.22
ETHOSLTD,51.2
EUREKAFORB,63.84
EUROBOND,69.76
EUROPRATIK,8.65
EUROTEXIND,80.95
EVEREADY,37.22
EVERESTIND,68.04
EVIETF,44.0
EVINDIA,83.82
EXCELINDUS,68.72
EXCELSOFT,44.98
EXICOM,34.16
EXIDEIND,39.34
EXPLEOSOL,63.44
EXXARO,87.96
FABTECH,61.84
FACT,21.22
FAIRCHEMOR,48.39
FAZE3Q,49.57
FCL,21.31
FDC,43.76
FEDDERSHOL,78.42
FEDERALBNK,52.13
FEDFINA,42.28
FERMENTA,79.8
FIBERWEB,85.05
FIEMIND,43.91
FILATEX,48.83
FINCABLES,32.83
FINEORG,48.24
FINIETF,53.06
FINKURVE,42.9
FINOPB,37.59
FINPIPE,39.88
FIRSTCRY,32.56
FISCHER,52.21
FIVESTAR,54.02
FLAIR,18.44
FLEXIADD,77.82
FLEXITUFF,56.29
FLUOROCHEM,49.81
FMCGADD,63.07
FMCGIETF,62.6
FMGOETZE,54.32
FOCUS,49.31
FOODSIN,58.5
FORCEMOT,30.78
FORTIS,54.16
FOSECOIND,42.28
FRACTAL,39.98
FRONTSP,62.64
FSL,20.87
FUSION,39.44
GABRIEL,42.33
GAEL,54.12
GAIL,54.14
GALAPREC,56.84
GALAXYSURF,66.35
GALLANTT,48.76
GANDHAR,27.67
GANDHITUBE,72.98
GANECOS,67.73
GANESHBE,53.09
GANESHCP,30.43
GANESHHOU,46.57
GANGAFORGE,91.76
GANGESSECU,96.8
GARFIBRES,49.73
GARUDA,42.84
GATECH,61.54
GATECHDVR,63.84
GATEWAY,52.45
GAYAHWS,56.98
GCSL,31.98
GEECEE,43.58
GEEKAYWIRE,86.6
GENCON,4.87
GENESYS,32.92
GENUSPAPER,80.78
GENUSPOWER,47.61
GEOJITFSL,49.45
GESHIP,37.6
GFLLIMITED,66.22
GHCL,64.88
GHCLTEXTIL,49.23
GICHSGFIN,54.01
GICL,30.15
GICRE,48.02
GILLANDERS,84.8
GILLETTE,42.87
GILT10BETA,20.41
GILT5BETA,94.36
GILT5YBEES,82.49
GINNIFILA,73.1
GIPCL,46.18
GKENERGY,44.9
GKSL,41.4
GKWLIMITED,88.28
GLAND,48.89
GLAXO,53.18
GLENMARK,54.04
GLOBAL,65.13
GLOBALVECT,62.31
GLOBE,62.91
GLOBUSSPR,52.0
GLOSTERLTD,59.16
GMBREW,56.78
GMDCLTD,20.68
GMMPFAUDLR,66.02
GMRAIRPORT,29.09
GMRP&UI,48.15
GNA,52.09
GNFC,54.22
GNRL,76.39
GOACARBON,55.11
GOCLCORP,71.31
GOCOLORS,8.53
GODAVARIB,58.78
GODFRYPHLP,14.6
GODIGIT,55.02
GODREJAGRO,45.12
GODREJCP,56.13
GODREJIND,42.02
GODREJPROP,37.33
GOKEX,37.28
GOKUL,10.28
GOKULAGRO,42.3
GOLD1,53.08
GOLD360,47.21
GOLDADD,18.11
GOLDBEES,53.2
GOLDBETA,66.94
GOLDBND,38.0
GOLDCASE,30.53
GOLDETF,33.49
GOLDIAM,38.52
GOLDIETF,69.38
GOLDTECH,55.19
GOODLUCK,47.76
GOODYEAR,49.88
GOPAL,20.62
GOYALALUM,68.69
GPIL,39.96
GPPL,46.83
GPTHEALTH,35.94
GPTINFRA,52.03
GRADIENTE,99.96
GRANDOAK,84.84
GRANULES,42.82
GRAPHITE,23.21
GRASIM,61.31
GRAUWEIL,66.79
GRAVISSHO,95.47
GRAVITA,42.99
GREAVESCOT,36.95
GREENLAM,58.84
GREENPANEL,51.72
GREENPLY,40.68
GREENPOWER,52.25
GRINDWELL,65.6
GRINFRA,57.68
GRMOVER,24.09
GROBTEA,68.75
GROWW,50.19
GROWWCAPM,68.73
GROWWCHEM,65.38
GROWWDEFNC,47.18
GROWWEV,48.01
GROWWGOLD,20.51
GROWWHOSPI,71.07
GROWWLIQID,84.86
GROWWLOVOL,26.28
GROWWMC150,65.52
GROWWMETAL,41.81
GROWWMOM50,79.7
GROWWN200,92.5
GROWWNET,90.53
GROWWNIFTY,63.96
GROWWNXT50,7.57
GROWWPOWER,52.46
GROWWPSE,51.45
GROWWPSUBK,48.94
GROWWRAIL,75.42
GROWWRLTY,82.86
GROWWSC250,70.55
GROWWSLVR,29.43
GRPLTD,63.31
GRSE,19.73
GRWRHITECH,40.71
GSEC10IETF,84.38
GSEC10YEAR,100.0
GSEC5IETF,81.81
GSFC,52.41
GSLSU,38.28
GSPCROP,14.86
GTECJAINX,42.35
GTL,80.79
GTLINFRA,40.26
GTPL,60.54
GUFICBIO,38.09
GUJALKALI,15.44
GUJAPOLLO,66.7
GUJGASLTD,50.32
GUJRAFFIA,80.25
GUJTHEM,42.3
GULFOILLUB,54.98
GULFPETRO,63.45
GULPOLY,53.69
GVPIL,52.48
GVPTECH,62.19
GVT&D,43.74
HAL,53.56
HALDER,67.71
HALDYNGL,57.34
HALEOSLABS,79.97
HAPPSTMNDS,33.57
HAPPYFORGE,47.38
HARDWYN,48.38
HARIOMPIPE,42.51
HARRMALAYA,57.24
HARSHA,43.89
HATHWAY,38.95
HATSUN,47.49
HAVELLS,52.89
HAVISHA,63.88
HAWKINCOOK,60.76
HBESD,98.76
HBLENGINE,39.75
HCC,34.01
HCG,71.27
HCL-INSYS,59.95
HCLTECH,41.33
HDBFS,63.58
HDFCAMC,52.97
HDFCBANK,52.97
HDFCBSE500,77.32
HDFCGOLD,53.21
HDFCGROWTH,90.41
HDFCLIFE,51.04
HDFCLIQUID,55.46
HDFCLOWVOL,96.93
HDFCMID150,71.11
HDFCMOMENT,53.35
HDFCNEXT50,60.65
HDFCNIF100,79.2
HDFCNIFBAN,58.18
HDFCNIFIT,69.94
HDFCNIFTY,72.06
HDFCPSUBK,65.59
HDFCPVTBAN,49.25
HDFCQUAL,40.88
HDFCSENSEX,59.56
HDFCSILVER,44.43
HDFCSML250,81.93
HDFCVALUE,78.2
HEADSUP,58.67
HEALTHADD,49.23
HEALTHCARE,84.46
HEALTHIETF,72.84
HEALTHX,94.29
HEALTHY,73.8
HECPROJECT,52.3
HEG,26.51
HEIDELBERG,33.61
HEMIPROP,46.15
HERANBA,59.01
HERITGFOOD,47.66
HEROMOTOCO,56.75
HESTERBIO,51.51
HEXATRADEX,37.5
HEXT,41.34
HFCL,38.75
HGINFRA,57.08
HGM,54.53
HGS,50.64
HIKAL,45.84
HIMATSEIDE,54.01
HINDALCO,57.67
HINDCOMPOS,47.57
HINDCOPPER,31.65
HINDOILEXP,36.68
HINDPETRO,46.98
HINDUNILVR,62.63
HINDWAREAP,54.03
HINDZINC,46.46
HIRECT,30.71
HISARMETAL,98.4
HITECH,39.95
HLEGLAS,4.86
HLVLTD,69.29
HMAAGRO,74.82
HMVL,79.7
HNDFDS,31.74
HNGSNGBEES,75.19
HOMEFIRST,65.52
HONASA,43.03
HONAUT,33.04
HONDAPOWER,40.23
HPAL,60.9
HPIL,57.04
HPL,36.64
HSBCGOLD,99.13
HSCL,9.9
HTMEDIA,81.93
HUBTOWN,51.92
HUDCO,40.28
HUHTAMAKI,51.07
HYBRIDFIN,79.65
HYUNDAI,57.01
ICDSLTD,100.0
ICEMAKE,57.35
ICICIAMC,52.13
ICICIB22,74.92
ICICIBANK,48.16
ICICIGI,65.2
ICICIPRULI,45.2
ICIL,30.48
ICRA,65.17
IDBI,34.43
IDEA,24.7
IDFCFIRSTB,50.88
IDFNIFTYET,93.93
IEX,40.65
IFBIND,38.53
IFCI,12.5
IFGLEXPOR,33.08
IGARASHI,63.22
IGCL,66.29
IGIL,49.86
IGL,60.58
IGPL,71.77
IIFL,39.1
IIFLCAPS,64.59
IITL,14.31
IKIO,44.83
IKS,53.4
IMAGICAA,47.75
IMFA,43.58
IMPAL,55.48
INA,56.45
INCREDIBLE,41.4
INDBANK,52.05
INDGN,60.74
INDHOTEL,48.9
INDIACEM,36.76
INDIAGLYCO,36.95
INDIAMART,55.14
INDIANB,38.38
INDIANCARD,62.32
INDIANHUME,62.44
INDIASHLTR,55.06
INDIGO,42.84
INDIGOPNTS,42.22
INDIQUBE,80.13
INDNIPPON,40.93
INDOAMIN,27.29
INDOBORAX,58.28
INDOCO,73.63
INDOFARM,32.99
INDORAMA,56.37
INDOSTAR,40.47
INDOTHAI,56.72
INDOUS,67.01
INDPRUD,60.0
INDRAMEDCO,39.96
INDSWFTLAB,43.7
INDTERRAIN,71.7
INDUSINDBK,34.31
INDUSTOWER,50.09
INFOBEAN,24.49
INFOMEDIA,69.27
INFRA,84.04
INFRABEES,48.38
INFRAIETF,53.03
INFY,57.33
INGERRAND,55.34
INNOVACAP,55.26
INNOVANA,73.6
INNOVISION,57.19
INOXGREEN,49.18
INOXINDIA,44.79
INOXWIND,31.48
INSECTICID,53.72
INTELLECT,38.8
INTENTECH,62.71
INTERARCH,45.13
INTERNET,69.65
INTLCONV,53.13
INVENTURE,60.31
INVPRECQ,81.33
IOB,37.45
IOC,59.42
IOLCP,36.43
IONEXCHANG,54.31
IPCALAB,49.07
IPL,43.24
IRB,32.92
IRCON,27.23
IRCTC,55.11
IREDA,28.75
IRFC,29.91
IRIS,50.11
IRISDOREME,9.86
IRMENERGY,27.24
ISFT,52.81
ISGEC,53.05
ISHANCH,53.81
IT,67.71
ITADD,64.29
ITBEES,59.24
ITBETA,49.98
ITC,53.96
ITCHOTELS,51.75
ITDC,39.55
ITETF,71.65
ITI,33.13
ITIETF,81.42
IVALUE,73.08
IVC,87.02
IVP,66.7
IVZINGOLD,36.06
IVZINNIFTY,93.91
IWP,21.44
IXIGO,39.71
IZMO,48.67
J&KBANK,38.27
JAGRAN,64.17
JAGSNPHARM,41.45
JAICORPLTD,36.85
JAINREC,34.99
JAIPURKURT,85.31
JAMNAAUTO,40.21
JARO,52.62
JASH,51.37
JAYAGROGN,49.4
JAYBARMARU,24.82
JAYKAY,41.75
JAYNECOIND,44.4
JAYSREETEA,71.25
JBCHEPHARM,75.41
JBMA,28.53
JETFREIGHT,62.07
JGCHEM,37.45
JHS,73.0
JINDALPHOT,49.94
JINDALPOLY,63.33
JINDALSAW,35.59
JINDALSTEL,29.5
JINDRILL,19.2
JINDWORLD,25.17
JIOFIN,39.82
JISLDVREQS,84.88
JISLJALEQS,63.73
JITFINFRA,85.36
JKCEMENT,55.85
JKIL,58.98
JKLAKSHMI,57.88
JKPAPER,53.22
JKTYRE,47.75
JLHL,47.4
JMA,77.63
JMFINANCIL,37.98
JNKINDIA,47.76
JPOLYINVST,60.3
JPPOWER,23.7
JSFB,51.56
JSL,42.55
JSLL,9.56
JSWCEMENT,36.84
JSWDULUX,45.55
JSWENERGY,36.67
JSWHL,39.69
JSWINFRA,54.58
JSWSTEEL,42.1
JTEKTINDIA,65.4
JTLIND,41.69
JUBLCPL,59.89
JUBLFOOD,57.51
JUBLINGREA,62.25
JUBLPHARMA,40.06
JUNIORBEES,62.16
JUNIPER,46.11
JUSTDIAL,46.77
JWL,22.28
JYOTHYLAB,59.6
JYOTICNC,44.69
JYOTISTRUC,42.19
KABRAEXTRU,46.01
KAJARIACER,70.12
KALAMANDIR,40.84
KALPATARU,50.88
KALYANIFRG,58.18
KALYANKJIL,48.65
KAMAHOLD,52.84
KAMATHOTEL,59.66
KAMDHENU,59.06
KAMOPAINTS,63.52
KANANIIND,78.43
KANPRPLA,29.17
KANSAINER,53.41
KAPSTON,65.4
KARMAENG,78.69
KARURVYSYA,45.26
KAUSHALYA,66.67
KAVDEFENCE,60.4
KAYA,58.29
KAYNES,24.8
KCP,56.12
KCPSUGIND,55.28
KDDL,53.47
KEC,33.23
KEEPLEARN,81.56
KEI,49.86
KELLTONTEC,33.94
KENNAMET,60.35
KERNEX,31.8
KEYFINSERV,70.3
KFINTECH,43.41
KHADIM,63.71
KHANDSE,47.52
KICL,67.92
KILITCH,46.86
KIMS,48.71
KINGFA,60.9
KIOCL,30.96
KIRANVYPAR,85.38
KIRIINDUS,47.98
KIRLFER,70.95
KIRLOSBROS,37.6
KIRLOSENG,40.72
KIRLOSIND,44.32
KIRLPNU,45.93
KISSHT,34.18
KITEX,45.4
KKCL,60.32
KLBRENG-B,50.64
KMEW,35.06
KMSUGAR,62.8
KNAGRI,34.56
KNRCON,43.91
KOHINOOR,29.44
KOKUYOCMLN,31.17
KOLTEPATIL,53.87
KOTAKBANK,64.06
KOTARISUG,73.91
KOTHARIPET,56.37
KOTHARIPRO,73.08
KOTIC,74.71
KOTYARK,68.95
KOVAI,60.15
KPEL,45.5
KPIGREEN,43.3
KPIL,35.72
KPITTECH,27.24
KPL,54.87
KPRMILL,32.39
KRBL,56.61
KREBSBIO,75.94
KRIDHANINF,65.34
KRISHANA,40.08
KRISHIVAL,86.91
KRISHNADEF,36.49
KRITIKA,69.68
KRONOX,44.84
KROSS,47.82
KRSNAA,55.36
KRYSTAL,48.04
KSB,56.77
KSCL,39.85
KSHINTL,45.53
KSL,54.94
KSOLVES,52.82
KTKBANK,42.68
KUANTUM,59.4
KWIL,41.59
LAGNAM,53.16
LAHOTIOV,64.66
LAL,78.76
