SYMBOL,DELIV_PER
BIRLAMONEY,41.97
BIRLANU,59.43
BIRLAPREC,52.39
BLACKBUCK,43.78
BLACKROSE,48.02
BLAL,86.73
BLBLIMITED,93.3
BLIL,63.65
BLISSGVS,30.57
BLKASHYAP,52.01
BLS,29.19
BLSE,52.91
BLUECHIP,100.0
BLUEDART,45.82
BLUEJET,46.24
BLUESTARCO,35.96
BLUESTONE,56.23
BLUSPRING,44.19
BMWVENTLTD,63.69
BNALTD,100.0
BOMDYEING,38.88
BONLON,75.14
BORANA,65.16
BOROLTD,56.82
BORORENEW,38.92
BOROSCI,52.0
BOSCH-HCIL,65.67
BOSCHLTD,39.44
BPCL,59.83
BPL,46.04
BRIGADE,48.84
BRIGHOTEL,63.23
BRITANNIA,71.4
BRNL,72.22
BSE,36.53
BSE500IETF,50.71
BSL,63.0
BSLGOLDETF,79.2
BSLNIFTY,45.65
BSLSENETFG,60.6
BSOFT,13.04
BTML,65.97
BTTL,50.56
BUILDPRO,56.33
BUTTERFLY,51.44
BVCL,65.33
BYKE,68.61
CAMLINFINE,39.37
CAMPUS,38.2
CAMS,41.21
CANBK,50.91
CANFINHOME,58.55
CANHLIFE,52.96
CANTABIL,53.73
CAPACITE,52.76
CAPILLARY,44.96
CAPITALSFB,44.17
CAPLIPOINT,52.74
CARBORUNIV,54.28
CARERATING,51.03
CARRARO,39.73
CARTRADE,43.58
CARYSIL,46.05
CASHIETF,77.74
CASTROLIND,69.38
CCAVENUE,54.04
CCCL,66.68
CCHHL,55.3
CCL,46.75
CDSL,28.78
CEATLTD,39.83
CEIGALL,18.19
CEINSYS,50.99
CELEBRITY,58.49
CELLO,85.39
CEMPRO,38.57
CENTENKA,55.63
CENTEXT,58.49
CENTRALBK,62.83
CENTRUM,71.31
CENTUM,39.49
CENTURYPLY,51.73
CERA,38.21
CESC,47.59
CEWATER,58.7
CGCL,19.41
CGPOWER,54.27
CHALET,72.89
CHAMBLFERT,46.53
CHEMCON,64.65
CHEMICAL,73.66
CHEMPLASTS,50.34
CHENNPETRO,42.15
CHEVIOT,73.26
CHOICEGOLD,80.86
CHOICEIN,45.46
CHOLAFIN,44.94
CHOLAHLDNG,65.09
CIEINDIA,51.19
CIFL,65.93
CINELINE,78.39
CINEVISTA,66.25
CIPLA,64.5
CLEAN,42.61
CLEANMAX,31.56
CLSEL,47.91
CMPDI,32.77
CMSINFO,49.56
CNL,74.91
COALINDIA,56.73
COASTCORP,45.71
COCHINSHIP,21.96
COCKERILL,34.44
COFFEEDAY,34.87
COFORGE,47.33
COHANCE,43.31
COLPAL,58.64
COMFINTE,61.01
COMMOIETF,73.71
COMPUSOFT,57.14
COMSYN,80.36
CONCOR,45.84
CONCORDBIO,11.72
CONFIPET,52.45
CONS,68.43
CONSOFINVT,81.11
CONSUMBEES,55.3
CONSUMER,77.1
CONSUMIETF,52.11
CONTROLPR,67.51
CORALFINAC,76.0
COROMANDEL,61.51
CORONA,43.27
COSMOFIRST,52.13
COUNCODOS,71.2
CPEDU,78.27
CPPLUS,33.7
CPSEETF,60.14
CRAFTSMAN,46.5
CRAMC,45.62
CREATIVEYE,64.43
CREDITACC,54.26
CREST,88.63
CRISIL,67.15
CRIZAC,56.08
CROMPTON,45.37
CROWN,65.96
CSBBANK,48.1
CSLFINANCE,40.05
CTE,64.89
CUB,44.18
CUBEXTUB,67.23
CUMMINSIND,56.13
CUPID,44.07
CYBERTECH,45.45
CYIENT,48.83
CYIENTDLM,43.36
DABUR,61.49
DAICHI,88.92
DALBHARAT,40.15
DALMIASUG,43.52
DAMCAPITAL,39.77
DAMODARIND,68.26
DANGEE,76.03
DATAMATICS,34.77
DATAPATTNS,20.02
DAVANGERE,64.1
DBCORP,53.0
DBL,39.22
DBSTOCKBRO,78.87
DCAL,40.09
DCBBANK,43.51
DCM,75.67
DCMSHRIRAM,55.12
DCMSRIND,47.91
DCW,37.3
DCXINDIA,33.81
DDEVPLSTIK,47.62
DECCANCE,33.44
DECNGOLD,46.93
DEEPAKFERT,43.03
DEEPAKNTR,45.66
DEEPINDS,35.69
DEFENCE,80.61
DELHIVERY,46.12
DELPHIFX,72.95
DELTACORP,37.99
DELTAMAGNT,99.93
DEN,49.92
DENORA,66.62
DENTA,36.17
DEVIT,70.25
DEVX,84.5
DEVYANI,46.4
DGCONTENT,74.64
DHAMPURSUG,40.33
DHANBANK,49.69
DHANUKA,33.71
DHARMAJ,71.91
DHUNINV,59.45
DIACABS,24.08
DIAMINESQ,38.07
DIAMONDYD,48.22
DICIND,98.46
DIFFNKG,49.88
DIGIDRIVE,90.35
DIGITIDE,41.36
DIGJAMLMTD,86.38
DISAQ,6.99
DIVGIITTS,47.62
DIVIDEND,64.88
DIVISLAB,60.61
DIVOPPBEES,43.17
DIXON,24.51
DJML,24.17
DLF,41.39
DLINKINDIA,39.6
DMART,55.87
DMCC,58.67
DNAMEDIA,69.48
DODLA,44.78
DOLATALGO,29.22
DOLLAR,55.49
DOLPHIN,45.48
DOMS,33.4
DONEAR,39.04
DPABHUSHAN,66.28
DPWIRES,48.83
DRAGARWQ,32.29
DRCSYSTEMS,71.66
DREAMFOLKS,54.7
DREDGECORP,22.26
DRREDDY,61.84
DSFCL,62.57
DSSL,25.8
DTIL,90.54
DVL,63.38
DWARKESH,38.59
DYCL,43.36
DYNAMATECH,39.94
DYNPRO,54.97
E2E,52.51
EASEMYTRIP,48.73
EBANKNIFTY,98.75
EBBETF0430,88.21
EBBETF0431,68.7
EBBETF0433,68.63
EBGNG,56.56
ECAPINSURE,76.36
ECLERX,44.49
EDELWEISS,50.33
EFCIL,44.62
EGOLD,92.44
EICHERMOT,43.71
EIDPARRY,48.71
EIEL,29.72
EIFFL,49.21
EIHAHOTELS,74.08
EIHOTEL,47.34
EIMCOELECO,57.77
EKC,48.27
ELANTAS,63.86
ELCIDIN,66.67
ELDEHSG,54.49
ELECON,42.49
ELECTCAST,53.83
ELECTHERM,12.89
ELGIEQUIP,44.7
ELGIRUBCO,37.11
ELIN,52.48
ELIQUID,55.74
ELITECON,40.11
ELLEN,79.19
ELM250,60.59
ELPROINTL,83.04
EMAMILTD,64.59
EMAMIPAP,62.76
EMBDL,62.05
EMCURE,63.43
EMIL,51.63
EMKAY,28.76
EMMBI,77.01
EMMVEE,33.8
EMSLIMITED,28.9
EMUDHRA,45.87
EMULTIMQ,85.36
ENDURANCE,53.11
ENERGY,76.81
ENERGYDEV,76.19
ENEXT50,47.87
ENGINERSIN,33.59
ENIFTY,57.62
ENIL,84.9
ENRIN,46.01
ENTERO,49.92
EPACK,34.14
EPACKPEB,35.47
EPIGRAL,53.97
EPL,48.71
EQUAL200,4.81
EQUAL50,83.99
EQUAL50ADD,60.27
EQUITASBNK,40.75
ERIS,51.18
ESABINDIA,49.55
ESAFSFB,42.39
ESCORTS,56.79
ESENSEX,86.72
ESG,97.38
ESILVER,12.12
ESSARSHPNG,65.81
ESTER,46.98
ETERNAL,54.65
ETHOSLTD,43.95
EUREKAFORB,50.47
EUROBOND,80.27
EUROPRATIK,19.4
EUROTEXIND,50.0
EVEREADY,44.54
EVERESTIND,63.7
EVIETF,56.47
EVINDIA,75.71
EXCELINDUS,64.15
EXCELSOFT,34.85
EXICOM,22.17
EXIDEIND,37.85
EXPLEOSOL,37.39
EXXARO,81.03
FABTECH,30.12
FACT,28.28
FAIRCHEMOR,55.87
FAZE3Q,43.95
FCL,24.23
FDC,56.02
FEDDERSHOL,87.11
FEDERALBNK,45.1
FEDFINA,41.68
FERMENTA,71.91
FIBERWEB,30.11
FIEMIND,58.64
FILATEX,41.41
FINCABLES,34.97
FINEORG,39.27
FINIETF,65.64
FINKURVE,20.59
FINOPB,41.72
FINPIPE,43.01
FIRSTCRY,36.98
FISCHER,42.93
FIVESTAR,86.66
FLAIR,52.02
FLEXIADD,76.31
FLEXITUFF,58.68
FLUOROCHEM,46.77
FMCGADD,59.51
FMCGIETF,59.03
FMGOETZE,51.16
FOCUS,60.59
FOODSIN,56.04
FORCEMOT,27.24
FORTIS,50.07
FOSECOIND,59.37
FRACTAL,47.98
FRONTSP,56.39
FSL,20.08
FUSION,45.24
GABRIEL,46.93
GAEL,49.24
GAIL,64.77
GALAPREC,59.07
GALAXYSURF,55.56
GALLANTT,42.48
GANDHAR,43.59
GANDHITUBE,79.61
GANECOS,47.33
GANESHBE,62.71
GANESHCP,57.85
GANESHHOU,51.99
GANGAFORGE,66.03
GANGESSECU,56.38
GARFIBRES,45.21
GARUDA,40.64
GATECH,42.72
GATECHDVR,53.73
GATEWAY,57.68
GAYAHWS,77.68
GCSL,3.99
GEECEE,54.35
GEEKAYWIRE,70.07
GENCON,49.72
GENESYS,31.59
GENUSPAPER,64.75
GENUSPOWER,39.56
GEOJITFSL,50.41
GESHIP,41.63
GFLLIMITED,51.2
GHCL,62.26
GHCLTEXTIL,50.34
GICHSGFIN,39.36
GICL,48.24
GICRE,52.08
GILLANDERS,64.46
GILLETTE,73.44
GILT10BETA,99.88
GILT5YBEES,86.03
GINNIFILA,71.68
GIPCL,38.76
GKENERGY,39.6
GKSL,48.03
GKWLIMITED,42.96
GLAND,62.64
GLAXO,44.05
GLENMARK,52.26
GLOBAL,49.27
GLOBALVECT,55.53
GLOBE,69.58
GLOBUSSPR,52.38
GLOSTERLTD,71.9
GMBREW,42.69
GMDCLTD,22.5
GMMPFAUDLR,60.39
GMRAIRPORT,54.91
GMRP&UI,61.96
GNA,57.11
GNFC,41.33
GNRL,76.92
GOACARBON,50.5
GOCLCORP,49.18
GOCOLORS,24.21
GODAVARIB,48.5
GODFRYPHLP,25.72
GODIGIT,57.47
GODREJAGRO,45.89
GODREJCP,67.0
GODREJIND,40.83
GODREJPROP,49.27
GOKEX,36.56
GOKUL,9.68
GOKULAGRO,35.85
GOLD1,67.81
GOLD360,60.36
GOLDADD,67.03
GOLDBEES,52.37
GOLDBETA,63.08
GOLDBND,88.9
GOLDCASE,31.48
GOLDETF,52.67
GOLDIAM,34.32
GOLDIETF,55.65
GOLDTECH,47.08
GOODLUCK,49.5
GOODYEAR,73.33
GOPAL,31.82
GOYALALUM,72.68
GPIL,46.07
GPPL,51.56
GPTHEALTH,52.21
GPTINFRA,55.18
GRADIENTE,98.94
GRANDOAK,50.29
GRANULES,54.04
GRAPHITE,26.91
GRASIM,60.23
GRAUWEIL,43.8
GRAVISSHO,83.77
GRAVITA,41.36
GREAVESCOT,30.06
GREENLAM,74.81
GREENPANEL,50.12
GREENPLY,37.57
GREENPOWER,37.47
GRINDWELL,50.38
GRINFRA,65.26
GRMOVER,15.37
GROBTEA,62.5
GROWW,52.1
GROWWCAPM,72.35
GROWWCHEM,72.04
GROWWDEFNC,52.9
GROWWEV,54.28
GROWWGOLD,44.9
GROWWHOSPI,64.76
GROWWLIQID,60.17
GROWWLOVOL,35.14
GROWWMC150,50.84
GROWWMETAL,43.38
GROWWMOM50,74.1
GROWWN200,93.01
GROWWNET,70.76
GROWWNIFTY,58.19
GROWWNXT50,53.01
GROWWPOWER,60.1
GROWWPSE,28.81
GROWWPSUBK,81.71
GROWWRAIL,76.55
GROWWRLTY,59.91
GROWWSC250,69.02
GROWWSLVR,36.55
GRPLTD,62.05
GRSE,21.04
GRWRHITECH,47.0
GSEC10ABSL,78.57
GSEC10IETF,60.0
GSEC10YEAR,99.76
GSEC5IETF,69.31
GSFC,46.06
GSLSU,94.23
GSPCROP,14.94
GTECJAINX,34.91
GTL,68.08
GTLINFRA,39.48
GTPL,58.24
GUFICBIO,56.47
GUJALKALI,34.03
GUJAPOLLO,52.76
GUJGASLTD,22.25
GUJRAFFIA,58.87
GUJTHEM,42.99
GULFOILLUB,52.25
GULFPETRO,75.93
GULPOLY,48.39
GVPIL,26.13
GVPTECH,72.71
GVT&D,51.06
HAL,54.41
HALDER,26.36
HALDYNGL,63.13
HALEOSLABS,61.09
HAPPSTMNDS,39.58
HAPPYFORGE,59.87
HARDWYN,19.29
HARIOMPIPE,46.23
HARRMALAYA,53.83
HARSHA,48.83
HATHWAY,26.01
HATSUN,47.18
HAVELLS,51.55
HAVISHA,88.34
HAWKINCOOK,57.7
HBESD,54.69
HBLENGINE,39.39
HCC,36.13
HCG,63.82
HCL-INSYS,61.46
HCLTECH,47.48
HDBFS,55.64
HDFCAMC,59.85
HDFCBANK,42.04
HDFCBSE500,87.66
HDFCGOLD,62.92
HDFCGROWTH,72.62
HDFCLIFE,48.22
HDFCLIQUID,45.26
HDFCLOWVOL,36.7
HDFCMID150,76.05
HDFCMOMENT,54.87
HDFCNEXT50,65.84
HDFCNIF100,93.69
HDFCNIFBAN,61.21
HDFCNIFIT,42.73
HDFCNIFTY,78.28
HDFCPSUBK,47.34
HDFCPVTBAN,38.89
HDFCQUAL,57.2
HDFCSENSEX,72.38
HDFCSILVER,38.65
HDFCSML250,77.02
HDFCVALUE,72.02
HEADSUP,89.47
HEALTHADD,98.8
HEALTHCARE,63.46
HEALTHIETF,59.76
HEALTHX,83.78
HEALTHY,82.49
HECPROJECT,71.17
HEG,44.26
HEIDELBERG,76.73
HEMIPROP,43.78
HERANBA,66.03
HERITGFOOD,46.18
HEROMOTOCO,54.82
HESTERBIO,36.83
HEXATRADEX,56.83
HEXT,29.17
HFCL,25.13
HGINFRA,46.36
HGM,39.78
HGS,66.08
HIKAL,47.11
HIMATSEIDE,39.96
HINDALCO,54.63
HINDCOMPOS,44.85
HINDCOPPER,29.65
HINDOILEXP,49.92
HINDPETRO,53.31
HINDUNILVR,61.61
HINDWAREAP,45.73
HINDZINC,36.98
HIRECT,26.29
HISARMETAL,80.4
HITECH,58.01
HLEGLAS,5.8
HLVLTD,42.75
HMAAGRO,86.68
HMVL,72.96
HNDFDS,55.75
HNGSNGBEES,65.98
HOMEFIRST,46.25
HONASA,48.56
HONAUT,79.35
HONDAPOWER,43.95
HPAL,63.58
HPIL,85.86
HPL,35.33
HSBCGOLD,24.78
HSCL,22.85
HTMEDIA,68.56
HUBTOWN,57.03
HUDCO,37.52
HUHTAMAKI,57.8
HYBRIDFIN,79.79
HYUNDAI,60.72
ICDSLTD,100.0
ICEMAKE,54.55
ICICIAMC,59.01
ICICIB22,61.07
ICICIBANK,33.57
ICICIGI,57.21
ICICIPRULI,57.42
ICIL,27.66
ICRA,50.26
IDBI,36.85
IDEA,27.34
IDFCFIRSTB,53.91
IDFNIFTYET,55.91
IEX,42.48
IFBIND,30.78
IFCI,18.13
IFGLEXPOR,8.98
IGARASHI,59.17
IGCL,72.49
IGIL,49.23
IGL,47.29
IGPL,65.32
IIFL,55.18
IIFLCAPS,76.02
IITL,10.71
IKIO,29.43
IKS,54.3
IMAGICAA,46.33
IMFA,35.87
IMPAL,51.66
INA,41.19
INCREDIBLE,59.94
INDBANK,52.7
INDGN,58.73
INDHOTEL,49.07
INDIACEM,46.97
INDIAGLYCO,46.66
INDIAMART,54.49
INDIANB,60.14
INDIANCARD,79.91
INDIANHUME,46.91
INDIASHLTR,57.56
INDIGO,52.88
INDIGOPNTS,48.24
INDIQUBE,52.81
INDNIPPON,43.09
INDOAMIN,24.17
INDOBORAX,45.82
INDOCO,78.65
INDOFARM,39.97
INDORAMA,59.94
INDOSTAR,32.88
INDOTHAI,57.04
INDOUS,50.68
INDPRUD,100.0
INDRAMEDCO,54.01
INDSWFTLAB,44.45
INDTERRAIN,85.27
INDUSINDBK,48.07
INDUSTOWER,63.11
INFOBEAN,6.26
INFOMEDIA,69.96
INFRA,95.98
INFRABEES,51.98
INFRAIETF,60.4
INFY,58.23
INGERRAND,52.26
INNOVACAP,56.32
INNOVANA,70.9
INNOVISION,69.91
INOXGREEN,48.54
INOXINDIA,41.1
INOXWIND,30.03
INSECTICID,46.13
INTELLECT,38.39
INTENTECH,53.75
INTERARCH,37.4
INTERNET,74.78
INTLCONV,58.17
INVENTURE,69.92
INVPRECQ,73.98
IOB,45.04
IOC,48.42
IOLCP,41.21
IONEXCHANG,41.32
IPCALAB,60.73
IPL,49.77
IRB,30.05
IRCON,25.09
IRCTC,49.59
IREDA,23.91
IRFC,32.25
IRIS,34.44
IRISDOREME,8.35
IRMENERGY,11.23
ISFT,53.19
ISGEC,48.33
ISHANCH,55.6
IT,50.18
ITADD,55.16
ITBEES,58.36
ITBETA,75.94
ITC,55.25
ITCHOTELS,53.19
ITDC,18.43
ITETF,62.76
ITI,30.28
ITIETF,63.21
IVALUE,72.49
IVC,81.56
IVP,49.59
IVZINGOLD,63.9
IVZINNIFTY,52.78
IWP,81.73
IXIGO,50.11
IZMO,77.51
J&KBANK,46.44
JAGRAN,62.4
JAGSNPHARM,59.94
JAICORPLTD,34.7
JAINREC,35.62
JAIPURKURT,61.53
JAMNAAUTO,36.74
JARO,26.95
JASH,58.53
JAYAGROGN,81.87
JAYBARMARU,48.18
JAYKAY,22.85
JAYNECOIND,37.21
JAYSREETEA,67.98
JBCHEPHARM,73.22
JBMA,16.29
JETFREIGHT,42.37
JGCHEM,52.16
JHS,70.74
JINDALPHOT,68.25
JINDALPOLY,67.75
JINDALSAW,32.8
JINDALSTEL,34.08
JINDRILL,16.73
JINDWORLD,22.47
JIOFIN,33.67
JISLDVREQS,46.95
JISLJALEQS,52.95
JITFINFRA,56.71
JKCEMENT,59.63
JKIL,47.5
JKLAKSHMI,44.77
JKPAPER,47.32
JKTYRE,43.42
JLHL,54.45
JMA,70.19
JMFINANCIL,13.43
JNKINDIA,44.49
JPOLYINVST,71.57
JPPOWER,21.98
JSFB,55.74
JSL,47.77
JSLL,10.48
JSWCEMENT,29.11
JSWDULUX,43.02
JSWENERGY,50.23
JSWHL,57.29
JSWINFRA,52.78
JSWSTEEL,44.99
JTEKTINDIA,58.31
JTLIND,51.2
JUBLCPL,57.91
JUBLFOOD,60.01
JUBLINGREA,49.83
JUBLPHARMA,37.81
JUNIORBEES,74.53
JUNIPER,52.12
JUSTDIAL,39.04
JWL,18.89
JYOTHYLAB,70.86
JYOTICNC,26.78
JYOTISTRUC,45.35
KABRAEXTRU,48.69
KAJARIACER,50.94
KALAMANDIR,37.92
KALPATARU,55.25
KALYANIFRG,61.72
KALYANKJIL,51.84
KAMAHOLD,72.7
KAMATHOTEL,68.45
KAMDHENU,50.4
KAMOPAINTS,74.38
KANANIIND,57.01
KANPRPLA,77.58
KANSAINER,48.6
KAPSTON,65.94
KARMAENG,98.69
KARURVYSYA,47.2
KAUSHALYA,50.0
KAVDEFENCE,49.1
KAYA,58.9
KAYNES,20.22
KCP,40.56
KCPSUGIND,47.83
KDDL,49.18
KEC,39.61
KEEPLEARN,68.94
KEI,25.12
KELLTONTEC,20.78
KENNAMET,63.04
KERNEX,25.5
KEYFINSERV,34.79
KFINTECH,42.16
KHADIM,60.69
KHANDSE,50.86
KICL,67.68
KILITCH,42.88
KIMS,59.33
KINGFA,46.52
KIOCL,37.28
KIRANVYPAR,93.03
KIRIINDUS,48.9
KIRLFER,62.94
KIRLOSBROS,44.55
KIRLOSENG,52.08
KIRLOSIND,41.7
KIRLPNU,48.88
KISSHT,24.62
KITEX,41.41
KKCL,68.35
KLBRENG-B,49.91
KMEW,32.37
KMSUGAR,48.64
KNAGRI,13.68
KNRCON,33.67
KOHINOOR,21.77
KOKUYOCMLN,55.9
KOLTEPATIL,50.9
KOTAKBANK,60.42
KOTARISUG,64.18
KOTHARIPET,30.31
KOTHARIPRO,62.19
KOTIC,72.62
KOTYARK,57.95
KOVAI,71.22
KPEL,37.87
KPIGREEN,31.11
KPIL,59.33
KPITTECH,26.91
KPL,47.54
KPRMILL,38.83
KRBL,50.0
KREBSBIO,88.51
KRIDHANINF,60.12
KRISHANA,63.09
KRISHIVAL,89.34
KRISHNADEF,43.25
KRITIKA,74.23
KRONOX,51.53
KROSS,27.94
KRSNAA,55.6
KRYSTAL,41.63
KSB,56.28
KSCL,45.78
KSHINTL,40.46
KSL,58.64
KSOLVES,59.05
KTKBANK,43.75
KUANTUM,60.74
KWIL,55.14
