SYMBOL,DELIV_PER
20MICRONS,11.41
21STCENMGM,100.0
360ONE,57.16
3BBLACKBIO,62.0
3IINFOLTD,73.01
3MINDIA,31.98
3PLAND,85.55
5PAISA,47.51
63MOONS,78.86
A2ZINFRA,67.8
AAATECH,68.07
AADHARHFC,59.25
AARNAV,67.58
AARON,65.87
AARTECH,75.48
AARTIDRUGS,51.55
AARTIIND,42.08
AARTIPHARM,44.13
AARTISURF,59.44
AARVI,68.18
AAVAS,47.81
ABB,38.73
ABBOTINDIA,53.89
ABCAPITAL,46.63
ABCOTS,64.67
ABDL,52.16
ABFRL,41.29
ABGSEC,97.1
ABINFRA,56.83
ABLBL,56.76
ABMINTLLTD,86.34
ABMKNO,89.91
ABREL,49.21
ABSL10BANK,97.05
ABSLAMC,50.28
ABSLBANETF,42.52
ABSLLIQUID,80.62
ABSLMSCIN,97.65
ABSLNN50ET,95.49
ABSLPSE,72.76
ACC,49.24
ACCELYA,67.22
ACCURACY,80.68
ACE,47.88
ACEINTEG,62.57
ACI,36.92
ACL,47.67
ACMESOLAR,42.04
ACSTECH,64.9
ACUTAAS,39.39
ADANIENSOL,41.86
ADANIENT,30.86
ADANIGREEN,26.75
ADANIPORTS,46.69
ADANIPOWER,33.26
ADFFOODS,43.95
ADL,88.38
ADOR,50.97
ADROITINFO,88.39
ADSL,48.63
ADVAIT,49.74
ADVANCE,46.61
ADVANIHOTR,45.83
ADVENTHTL,46.85
ADVENZYMES,37.92
AEGISLOG,47.11
AEGISVOPAK,41.91
AEPL,53.51
AEQUS,33.88
AEROENTER,31.27
AEROFLEX,36.48
AERONEU,11.94
AETHER,52.56
AFCONS,41.66
AFFLE,39.0
AFSL,93.86
AGARIND,35.24
AGARWALEYE,47.46
AGI,43.1
AGIIL,47.84
AGRITECH,59.79
AGROPHOS,79.05
AHCL,53.29
AHLADA,73.89
AHLEAST,53.38
AHLUCONT,56.69
AIAENG,52.11
AIIL,34.48
AIRAN,91.49
AIROLAM,45.3
AJANTPHARM,58.59
AJAXENGG,51.67
AJMERA,17.0
AJOONI,65.94
AKASH,64.21
AKCAPIT,83.2
AKG,84.09
AKI,76.64
AKSHAR,75.57
AKSHARCHEM,80.6
AKUMS,51.99
ALANKIT,68.74
ALBERTDAVD,69.47
ALEMBICLTD,43.11
ALGOQUANT,19.17
ALICON,53.62
ALIVUS,56.6
ALKALI,48.98
ALKEM,45.87
ALKYLAMINE,32.44
ALLCARGO,58.75
ALLDIGI,69.73
ALLTIME,70.0
ALMONDZ,90.51
ALOKINDS,49.68
ALPA,73.0
ALPHA,68.53
ALPHAETF,71.81
ALPHAGEO,65.04
ALPL30IETF,53.51
AMAGI,46.73
AMANTA,57.45
AMBALALSA,66.75
AMBER,31.18
AMBICAAGAR,94.56
AMBIKCO,56.72
AMBUJACEM,44.18
AMDIND,49.48
AMIRCHAND,62.97
AMJLAND,90.89
AMNPLST,60.78
AMRUTANJAN,54.47
ANANDRATHI,55.11
ANANTRAJ,34.89
ANDHRAPAP,73.68
ANDHRSUGAR,48.95
ANGELONE,36.55
ANMOL,80.18
ANTELOPUS,48.31
ANTGRAPHIC,82.04
ANTHEM,57.01
ANUHPHR,69.26
ANUP,55.45
ANURAS,57.41
AONEGOLD,63.75
AONELIQUID,70.0
AONENIFTY,76.96
AONESILVER,38.27
AONETMMQ50,25.18
AONETOTAL,64.08
APARINDS,48.4
APCL,83.36
APCOTEXIND,26.97
APEX,21.58
APLAPOLLO,64.57
APLLTD,63.75
APOLLO,12.26
APOLLOHOSP,68.09
APOLLOPIPE,26.51
APOLLOTYRE,38.0
APOLSINHOT,57.37
APTECHT,13.34
APTUS,60.84
AQYLON,29.27
ARCHIDPLY,57.65
ARCHIES,74.0
ARE&M,8.19
ARENTERP,50.48
ARFIN,23.94
ARIES,53.64
ARIHANT,51.82
ARIHANTCAP,46.47
ARIHANTSUP,18.81
ARIS,39.37
ARKADE,47.27
ARMANFIN,50.69
AROGRANITE,69.86
ARROWGREEN,51.61
ARSSBL,43.8
ARTEMISMED,47.51
ARTNIRMAN,81.5
ARVEE,61.1
ARVIND,42.97
ARVINDFASN,57.02
ARVSMART,52.92
ASAHIINDIA,51.4
ASAHISONG,76.53
ASAL,52.53
ASALCBR,26.5
ASHAPURMIN,50.64
ASHIANA,64.78
ASHIKA,9.79
ASHIMASYN,70.31
ASHOKA,52.71
ASHOKAMET,87.5
ASHOKLEY,40.39
ASIANENE,40.56
ASIANHOTNR,81.18
ASIANPAINT,50.32
ASIANTILES,45.51
ASKAUTOLTD,51.55
ASMS,61.99
ASPINWALL,90.53
ASTAR,98.17
ASTEC,38.73
ASTERDM,61.3
ASTRAL,36.73
ASTRAMICRO,48.6
ASTRAZEN,54.88
ATALREAL,41.41
ATAM,66.91
ATGL,28.47
ATHERENERG,29.38
ATL,58.85
ATLANTAA,55.03
ATLANTAELE,65.82
ATLASCYCLE,60.17
ATUL,54.27
ATULAUTO,38.2
AUBANK,49.5
AURIGROW,64.76
AURIONPRO,47.14
AUROPHARMA,57.25
AURUM,61.09
AUTOAXLES,63.7
AUTOBEES,49.52
AUTOIETF,62.87
AVAILFC,70.53
AVALON,37.66
AVANTEL,38.76
AVANTIFEED,17.98
AVG,46.78
AVL,77.69
AVONMORE,51.71
AVROIND,39.06
AVTNPL,63.47
AWFIS,22.99
AWHCL,37.49
AWL,57.85
AXISBANK,73.24
AXISBNKETF,50.07
AXISCADES,52.31
AXISCETF,97.86
AXISGOLD,70.53
AXISHCETF,98.93
AXISILVER,64.25
AXISNIFTY,89.06
AXISTECETF,54.58
AXISVALUE,76.64
AXITA,55.84
AXSENSEX,44.39
AYE,34.65
AYMSYNTEX,43.57
AZAD,38.45
BAFNAPH,72.73
BAGFILMS,73.07
BAIDFIN,89.53
BAJAJ-AUTO,45.58
BAJAJCON,31.33
BAJAJELEC,56.21
BAJAJFINSV,39.27
BAJAJHCARE,51.05
BAJAJHFL,58.25
BAJAJHIND,46.57
BAJAJHLDNG,45.48
BAJAJINDEF,67.42
BAJAJST,64.06
BAJEL,56.77
BAJFINANCE,56.23
BALAJEE,67.37
BALAJITELE,39.22
BALAMINES,33.0
BALKRISHNA,63.89
BALKRISIND,70.37
BALMLAWRIE,54.63
BALPHARMA,77.27
BALRAMCHIN,44.19
BALUFORGE,59.42
BANARBEADS,90.89
BANARISUG,66.67
BANCOINDIA,48.74
BANDHANBNK,43.02
BANG,51.96
BANK10ADD,61.92
BANKADD,53.16
BANKBARODA,60.08
BANKBEES,48.24
BANKBETA,46.87
BANKBETF,68.61
BANKETF,64.37
BANKIETF,85.31
BANKINDIA,45.91
BANKNIFTY1,83.49
BANKPSU,56.23
BANSALWIRE,62.73
BANSWRAS,44.74
BASF,49.8
BASML,37.04
BATAINDIA,40.24
BATLIBOI,66.27
BAYERCROP,48.48
BBETF0432,81.24
BBL,50.44
BBNPNBETF,92.8
BBNPPGOLD,89.06
BBOX,40.65
BBTC,48.68
BBTCL,94.94
BCG,45.2
BCLIND,33.08
BCONCEPTS,66.86
BCPL,51.59
BDL,28.13
BEARDSELL,90.59
BECTORFOOD,59.95
BEDMUTHA,70.11
BEEKAY,92.32
BEL,55.75
BELLACASA,39.52
BELRISE,34.87
BEML,48.95
BENGALASM,89.92
BEPL,55.67
BERGEPAINT,44.95
BESTAGRO,70.54
BETA,56.99
BFINVEST,72.42
BFSI,52.65
BFUTILITIE,59.77
BHAGCHEM,51.74
BHAGERIA,59.12
BHARATCOAL,33.53
BHARATFORG,46.88
BHARATGEAR,55.43
BHARATRAS,53.35
BHARATSE,36.21
BHARATWIRE,51.82
BHARTIARTL,75.87
BHARTIHEXA,57.73
BHEL,40.81
BI,93.66
BIGBLOC,50.39
BIKAJI,39.32
BIL,78.36
BIMETAL,57.69
BIOCON,46.84
BIOFILCHEM,66.55
BIRLACORPN,58.04
BIRLAMONEY,51.36
BIRLANU,67.57
BIRLAPREC,37.24
BLACKBUCK,49.57
BLACKROSE,79.9
BLAL,53.69
BLIL,72.32
BLISSGVS,34.09
BLKASHYAP,53.16
BLS,42.46
BLSE,57.14
BLUECHIP,100.0
BLUEDART,52.86
BLUEJET,13.8
BLUESTARCO,43.74
BLUESTONE,50.1
BLUSPRING,61.91
BMWVENTLTD,59.38
BNALTD,73.95
BODALCHEM,43.28
BOMDYEING,47.14
BONLON,93.39
BORANA,78.95
BOROLTD,70.25
BORORENEW,57.74
BOROSCI,72.3
BOSCH-HCIL,58.6
BOSCHLTD,34.59
BPCL,45.78
BPL,55.95
BRIGADE,42.14
BRIGHOTEL,65.22
BRITANNIA,63.12
BRNL,74.78
BSE,40.9
BSE500IETF,41.8
BSL,57.17
BSLGOLDETF,47.22
BSLNIFTY,79.7
BSLSENETFG,72.53
BSOFT,42.03
BTML,95.33
BTTL,72.33
BUILDPRO,54.3
BUTTERFLY,37.34
BVCL,64.81
BYKE,62.21
CAMLINFINE,46.23
CAMPUS,25.86
CAMS,52.87
CANBK,38.81
CANFINHOME,54.04
CANHLIFE,57.5
CANTABIL,59.64
CAPACITE,46.59
CAPILLARY,50.66
CAPITALSFB,66.74
CAPLIPOINT,51.42
CARBORUNIV,48.67
CARERATING,59.36
CARRARO,33.51
CARTRADE,48.64
CARYSIL,34.17
CASHIETF,75.64
CASTROLIND,66.64
CCAVENUE,57.64
CCCL,71.24
CCHHL,68.41
CCL,55.19
CDSL,42.31
CEATLTD,45.41
CEIGALL,29.76
CEINSYS,62.99
CELEBRITY,75.26
CELLO,63.12
CEMPRO,39.89
CENTENKA,26.87
CENTEXT,63.41
CENTRALBK,69.11
CENTRUM,67.85
CENTUM,42.34
CENTURYPLY,53.95
CERA,55.42
CESC,37.76
CEWATER,22.89
CGCL,32.15
CGPOWER,37.54
CHALET,65.63
CHAMBLFERT,44.77
