SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 26-Aug-2026,104.45,104.45,104.45,104.45,104.49,541,0.57,3,541.0,100.0
20MICRONS, 26-Aug-2026,210.66,233.53,210.66,223.63,210.65,1411924,3192.13,27940,333382.0,23.61
21STCENMGM, 26-Aug-2026,42.51,43.92,42.31,42.59,43.17,18104,7.71,83,15866.0,87.64
360ONE, 26-Aug-2026,1213.2,1219.8,1195.0,1197.2,1210.0,332670,4019.0,20757,180865.0,54.37
3BBLACKBIO, 26-Aug-2026,1266.3,1313.0,1266.3,1306.3,1262.4,15966,207.09,1538,9341.0,58.51
3MINDIA, 26-Aug-2026,33695.0,33895.0,33340.0,33570.0,33695.0,1465,491.28,784,701.0,47.85
3PLAND, 26-Aug-2026,32.0,32.04,31.55,32.0,31.99,813,0.26,22,813.0,100.0
574GS2026, 26-Aug-2026,100.95,101.75,100.92,101.75,100.91,9419,9.51,41,9419.0,100.0
591GS2028, 26-Aug-2026,100.0,100.0,99.51,99.51,99.51,101,0.1,2,101.0,100.0
5PAISA, 26-Aug-2026,381.85,381.95,373.05,376.4,380.65,24865,93.71,1488,13289.0,53.44
601GS2030, 26-Aug-2026,97.71,98.0,97.71,98.0,97.71,2004,1.96,7,2002.0,99.9
610GS2031, 26-Aug-2026,99.5,99.5,99.5,99.5,97.3,1517,1.51,5,1517.0,100.0
620GS2029, 26-Aug-2026,99.6,99.6,99.02,99.02,99.6,1100,1.1,13,1100.0,100.0
628GS2032, 26-Aug-2026,98.25,98.25,98.25,98.25,98.26,9500,9.33,3,9500.0,100.0
633GS2035, 26-Aug-2026,101.0,101.0,101.0,101.0,99.0,1,0.0,1,1.0,100.0
636GS2031, 26-Aug-2026,100.0,100.0,99.25,99.83,100.0,21951,21.93,12,21550.0,98.17
63MOONS, 26-Aug-2026,781.8,792.45,773.0,777.55,782.75,127223,994.81,5137,46393.0,36.47
648GS2035, 26-Aug-2026,99.05,102.0,99.05,100.98,99.05,21200,21.16,9,14300.0,67.45
654GS2032, 26-Aug-2026,100.55,100.55,100.55,100.55,99.3,1,0.0,1,1.0,100.0
664GS2027, 26-Aug-2026,101.6,101.6,101.6,101.6,101.6,1,0.0,1,1.0,100.0
667GS2035, 26-Aug-2026,100.7,100.7,100.7,100.7,105.75,3171,3.19,1,3171.0,100.0
667GS2050, 26-Aug-2026,92.8,92.8,91.73,91.96,92.0,606,0.56,26,606.0,100.0
668GS2033, 26-Aug-2026,100.0,100.0,100.0,100.0,100.0,200,0.2,2,200.0,100.0
668GS2040, 26-Aug-2026,98.5,98.5,98.5,98.5,98.1,14412,14.2,8,14412.0,100.0
675GS2029, 26-Aug-2026,100.96,100.96,100.96,100.96,101.3,100,0.1,1,100.0,100.0
676GS2061, 26-Aug-2026,91.7,91.7,91.06,91.45,91.19,3892,3.55,25,3892.0,100.0
679GS2034A, 26-Aug-2026,99.73,99.73,99.73,99.73,96.0,1,0.0,1,1.0,100.0
68GS2060, 26-Aug-2026,92.86,92.86,92.81,92.81,92.81,303,0.28,4,303.0,100.0
690GS2065, 26-Aug-2026,94.7,94.7,94.0,94.39,94.52,13918,13.12,16,10918.0,78.45
694GS2036, 26-Aug-2026,101.5,102.5,101.5,102.46,102.0,2883,2.95,12,2555.0,88.62
695GS2061, 26-Aug-2026,94.7,94.7,94.39,94.39,93.5,1253,1.18,8,1253.0,100.0
698GR2054, 26-Aug-2026,95.95,95.95,95.8,95.8,92.06,2,0.0,2,1.0,50.0
699GS2051, 26-Aug-2026,97.75,97.75,97.73,97.73,95.55,62,0.06,3,62.0,100.0
702GS2027, 26-Aug-2026,102.55,102.55,101.85,101.85,101.75,101,0.1,2,101.0,100.0
702GS2031, 26-Aug-2026,102.15,102.15,102.15,102.15,102.15,50,0.05,1,50.0,100.0
704GS2029, 26-Aug-2026,102.26,102.26,102.26,102.26,102.26,601,0.61,2,601.0,100.0
706GS2028, 26-Aug-2026,103.85,103.85,103.85,103.85,104.05,1000,1.04,1,1000.0,100.0
706GS2041, 26-Aug-2026,100.0,100.5,100.0,100.5,100.25,11400,11.46,5,11400.0,100.0
709GS2054, 26-Aug-2026,97.0,97.0,96.4,96.51,96.5,53249,51.36,28,51900.0,97.47
709GS2074, 26-Aug-2026,96.02,96.3,96.02,96.29,96.3,27366,26.31,33,27366.0,100.0
710GS2029, 26-Aug-2026,104.0,104.0,103.75,103.75,103.5,6016,6.25,7,6016.0,100.0
718GS2037, 26-Aug-2026,102.8,103.1,102.8,103.08,102.41,50582,52.09,10,50582.0,100.0
71GS2034, 26-Aug-2026,105.05,105.05,103.3,104.48,103.02,4802,5.02,8,4802.0,100.0
723GS2039, 26-Aug-2026,104.4,104.4,104.4,104.4,104.4,200,0.21,2,200.0,100.0
724GS2055, 26-Aug-2026,98.48,98.5,97.9,98.37,98.0,13221,12.98,24,12365.0,93.53
725GS2063, 26-Aug-2026,98.44,98.44,97.87,97.98,97.98,200561,196.44,100,191626.0,95.54
726GS2032, 26-Aug-2026,105.1,105.1,103.49,103.56,104.5,17900,18.54,16,17900.0,100.0
733GS2026, 26-Aug-2026,102.51,102.51,102.51,102.51,101.9,20,0.02,2,20.0,100.0
734GS2064, 26-Aug-2026,99.94,100.27,99.82,100.1,99.94,20210,20.23,18,20110.0,99.51
736GS2052, 26-Aug-2026,102.5,102.5,102.5,102.5,102.75,9492,9.73,6,9492.0,100.0
737GS2028, 26-Aug-2026,104.02,106.78,104.02,106.78,104.25,148,0.16,2,148.0,100.0
738GS2027, 26-Aug-2026,102.5,102.55,102.21,102.55,102.5,137454,140.77,30,123053.0,89.52
73GS2053, 26-Aug-2026,99.27,99.36,99.26,99.36,99.51,14100,14.0,7,10100.0,71.63
741GS2036, 26-Aug-2026,105.22,105.7,105.0,105.0,106.0,20001,21.02,34,20000.0,100.0
743GS2076, 26-Aug-2026,100.95,100.95,100.0,100.03,100.0,4342,4.34,23,4340.0,99.95
746GS2073, 26-Aug-2026,105.49,105.49,101.2,101.45,101.49,2269,2.3,12,2268.0,99.96
74GS2062, 26-Aug-2026,103.0,109.11,102.5,103.99,103.99,386,0.4,8,386.0,100.0
750GS2056, 26-Aug-2026,101.5,101.5,101.5,101.5,101.27,100,0.1,1,100.0,100.0
754GS2036, 26-Aug-2026,106.78,107.0,106.7,106.93,106.87,174042,185.94,124,138679.0,79.68
762GS2039, 26-Aug-2026,107.25,107.25,107.25,107.25,109.0,1000,1.07,1,1000.0,100.0
771GS2066, 26-Aug-2026,105.89,105.89,104.75,105.77,105.11,1268,1.33,11,1194.0,94.16
772GS2055, 26-Aug-2026,107.5,107.5,107.5,107.5,103.4,87,0.09,2,87.0,100.0
824GS2027, 26-Aug-2026,103.2,103.2,103.2,103.2,103.2,58,0.06,3,58.0,100.0
897GS2030, 26-Aug-2026,112.0,117.05,112.0,112.02,111.75,5629,6.36,13,5615.0,99.75
92GS2030, 26-Aug-2026,115.1,115.1,114.99,114.99,114.52,4001,4.6,4,4001.0,100.0
A2ZINFRA, 26-Aug-2026,16.06,16.59,15.9,16.0,15.97,270888,43.5,370,208479.0,76.96
AAATECH, 26-Aug-2026,92.6,92.61,91.05,91.49,92.04,9186,8.43,162,5309.0,57.79
AADHARHFC, 26-Aug-2026,481.15,481.15,469.05,470.35,475.0,197278,930.4,8930,101921.0,51.66
AAKAAR, 26-Aug-2026,66.15,66.15,65.75,65.85,63.0,14400,9.5,9,12800.0,88.89
AAKASH, 26-Aug-2026,8.71,8.96,8.5,8.73,8.8,71834,6.31,284,52234.0,72.71
AARADHYA, 26-Aug-2026,65.0,65.0,65.0,65.0,66.25,2400,1.56,1,2400.0,100.0
AAREYDRUGS, 26-Aug-2026,77.19,80.75,75.35,80.75,76.91,205193,164.86,785,167873.0,81.81
AARON, 26-Aug-2026,139.9,139.9,135.25,136.08,138.98,6661,9.1,327,4088.0,61.37
AARTIDRUGS, 26-Aug-2026,423.0,425.9,415.0,418.0,422.2,61047,256.47,2410,31965.0,52.36
AARTIIND, 26-Aug-2026,543.0,545.9,532.15,542.95,538.9,710144,3835.32,20697,283840.0,39.97
AARTIPHARM, 26-Aug-2026,838.0,862.0,831.65,836.65,834.95,432818,3657.42,24230,149115.0,34.45
AARVI, 26-Aug-2026,150.7,153.0,149.5,150.04,150.76,14686,22.1,431,10403.0,70.84
AASTHA, 26-Aug-2026,73.24,80.35,73.24,80.34,73.05,2533216,1980.04,5230,1157861.0,45.71
AATMAJ, 26-Aug-2026,18.55,18.55,18.55,18.55,18.55,6000,1.11,2,6000.0,100.0
AAVAS, 26-Aug-2026,1314.9,1321.8,1279.2,1285.8,1313.2,139634,1823.49,13700,93055.0,66.64
ABANSENT, 26-Aug-2026,27.26,28.46,26.52,27.91,27.62,5015,1.37,94,4146.0,82.67
ABB, 26-Aug-2026,7630.0,7699.0,7581.0,7609.0,7627.0,200058,15289.99,18413,121098.0,60.53
