SYMBOL,DELIV_PER
20MICRONS,51.89
21STCENMGM,88.78
360ONE,32.51
3BBLACKBIO,73.48
3IINFOLTD,66.77
3MINDIA,54.0
3PLAND,69.34
5PAISA,38.67
63MOONS,53.21
AAATECH,48.51
AADHARHFC,62.63
AAREYDRUGS,65.54
AARNAV,77.24
AARON,43.5
AARTECH,41.82
AARTIDRUGS,47.18
AARTIIND,35.69
AARTIPHARM,47.83
AARTISURF,55.47
AARVI,54.08
AAVAS,45.93
ABANSENT,55.53
ABB,43.97
ABBOTINDIA,64.77
ABCAPITAL,63.74
ABCOTS,34.62
ABDL,56.88
ABFRL,35.22
ABGSEC,100.0
ABINFRA,37.99
ABLBL,53.02
ABMKNO,92.54
ABREL,46.1
ABSL10BANK,91.82
ABSLAMC,61.87
ABSLBANETF,80.15
ABSLLIQUID,80.51
ABSLMSCIN,99.07
ABSLNN50ET,80.65
ABSLPSE,73.44
ACC,36.91
ACCELYA,59.45
ACE,53.67
ACEINTEG,80.73
ACI,40.61
ACL,56.35
ACMESOLAR,48.01
ACSTECH,100.0
ACUTAAS,59.62
ADANIENSOL,33.1
ADANIENT,26.02
ADANIGREEN,23.14
ADANIPORTS,44.71
ADANIPOWER,23.34
ADFFOODS,50.19
ADL,76.25
ADOR,58.18
ADROITINFO,48.49
ADSL,45.75
ADVAIT,47.63
ADVANCE,31.42
ADVANIHOTR,57.93
ADVENTHTL,56.53
ADVENZYMES,50.28
AEGISLOG,53.71
AEGISVOPAK,44.71
AEQUS,32.93
AEROENTER,48.38
AEROFLEX,38.82
AERONEU,10.76
AETHER,56.46
AFCONS,23.17
AFFLE,55.37
AFSL,25.9
AGARIND,46.3
AGARWALEYE,46.02
AGI,7.22
AGIIL,23.57
AGRITECH,80.58
AGROPHOS,77.0
AHCL,50.52
AHLADA,73.4
AHLEAST,85.22
AHLUCONT,61.65
AIAENG,58.17
AIIL,22.41
AIRAN,64.63
AIROLAM,69.67
AJANTPHARM,66.44
AJAXENGG,67.57
AJMERA,45.31
AJOONI,79.48
AKASH,75.08
AKCAPIT,98.27
AKG,73.68
AKI,79.36
AKSHAR,73.59
AKSHARCHEM,95.97
AKUMS,60.49
ALANKIT,83.05
ALBERTDAVD,80.58
ALEMBICLTD,48.62
ALGOQUANT,11.07
ALICON,38.53
ALIVUS,76.64
ALKALI,82.44
ALKEM,45.66
ALKYLAMINE,40.53
ALLCARGO,51.53
ALLDIGI,65.06
ALLTIME,48.42
ALMONDZ,66.03
ALOKINDS,47.63
ALPA,43.18
ALPHA,61.41
ALPHAETF,76.87
ALPHAGEO,51.55
ALPL30IETF,72.64
AMAGI,60.6
AMANTA,66.88
AMBALALSA,76.27
AMBER,33.77
AMBICAAGAR,70.33
AMBIKCO,59.37
AMBUJACEM,33.95
AMDIND,39.07
AMIRCHAND,47.53
AMJLAND,87.72
AMNPLST,61.81
AMRUTANJAN,55.01
ANANDRATHI,48.92
ANANTRAJ,33.32
ANDHRAPAP,63.07
ANDHRSUGAR,46.61
ANGELONE,41.07
ANMOL,72.95
ANTELOPUS,48.52
ANTGRAPHIC,72.3
ANTHEM,46.35
ANUHPHR,71.85
ANUP,50.41
ANURAS,38.45
AONEGOLD,69.58
AONELIQUID,74.83
AONENIFTY,82.4
AONESILVER,52.05
AONETMMQ50,68.86
AONETOTAL,69.36
APARINDS,39.83
APCL,63.86
APCOTEXIND,57.91
APEX,16.79
APLAPOLLO,60.52
APLLTD,45.77
APOLLO,23.94
APOLLOHOSP,60.61
APOLLOPIPE,37.21
APOLLOTYRE,47.87
APOLSINHOT,66.5
APTECHT,57.12
APTUS,44.87
AQYLON,36.23
ARCHIDPLY,87.84
ARCHIES,89.08
ARE&M,25.01
ARENTERP,97.01
ARFIN,28.79
ARIES,48.74
ARIHANT,40.08
ARIHANTCAP,55.39
ARIHANTSUP,14.56
ARIS,60.23
ARKADE,48.82
ARMANFIN,51.67
AROGRANITE,75.91
ARROWGREEN,49.66
ARSSBL,32.69
ARTEMISMED,48.69
ARVEE,51.79
ARVIND,51.18
ARVINDFASN,62.36
ARVSMART,51.06
ASAHIINDIA,45.99
ASAHISONG,27.61
ASAL,28.76
ASALCBR,52.28
ASHAPURMIN,25.36
ASHIANA,48.68
ASHIKA,76.75
ASHIMASYN,52.75
ASHOKA,44.58
ASHOKAMET,60.91
ASHOKLEY,52.59
ASIANENE,57.28
ASIANHOTNR,42.12
ASIANPAINT,38.65
ASIANTILES,24.05
ASKAUTOLTD,65.78
ASMS,34.2
ASPINWALL,54.28
ASTAR,100.0
ASTEC,32.11
ASTERDM,56.0
ASTRAL,43.79
ASTRAMICRO,42.43
ASTRAZEN,44.65
ATALREAL,10.21
ATAM,70.8
ATGL,10.57
ATHERENERG,30.18
ATL,66.56
ATLANTAA,59.33
ATLANTAELE,62.83
ATLASCYCLE,46.89
ATUL,35.83
ATULAUTO,34.99
AUBANK,32.77
AURIGROW,100.0
AURIONPRO,54.46
AUROPHARMA,54.72
AURUM,60.8
AUSOMENT,61.35
AUTOAXLES,62.4
AUTOBEES,48.43
AUTOIETF,36.83
AUTOIND,70.64
AVAILFC,97.67
AVALON,57.73
AVANTEL,49.12
AVANTIFEED,21.77
AVG,53.01
AVL,52.47
AVONMORE,62.25
AVROIND,43.1
AVTNPL,73.19
AWFIS,44.61
AWHCL,49.37
AWL,41.64
AXISBANK,60.88
AXISBNKETF,68.53
AXISBPSETF,99.54
AXISCADES,42.14
AXISCETF,92.92
AXISGOLD,74.41
AXISHCETF,73.4
AXISILVER,54.34
AXISNIFTY,89.86
AXISTECETF,91.76
AXISVALUE,58.62
AXITA,72.47
AXSENSEX,92.77
AYE,26.77
AYMSYNTEX,66.46
AZAD,33.34
BAGFILMS,66.59
BAIDFIN,95.72
BAJAJ-AUTO,47.82
BAJAJCON,45.42
BAJAJELEC,36.54
BAJAJFINSV,56.16
BAJAJHCARE,57.46
BAJAJHFL,42.44
BAJAJHIND,42.2
