SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 18-Aug-2026,104.74,104.74,104.74,104.74,104.35,190,0.2,3,190.0,100.0
20MICRONS, 18-Aug-2026,197.26,198.4,195.2,197.16,197.26,72434,142.41,1693,40065.0,55.31
21STCENMGM, 18-Aug-2026,45.82,45.82,45.11,45.64,44.93,6929,3.17,117,5319.0,76.76
360ONE, 18-Aug-2026,1169.0,1185.0,1154.0,1163.6,1173.0,683646,8001.57,29376,400223.0,58.54
3BBLACKBIO, 18-Aug-2026,1154.2,1167.8,1142.0,1148.4,1148.4,7528,86.71,507,5500.0,73.06
3MINDIA, 18-Aug-2026,35085.0,35290.0,34900.0,34945.0,34910.0,1635,573.59,1040,783.0,47.89
3PLAND, 18-Aug-2026,32.4,32.5,31.75,32.03,32.35,1902,0.61,64,1471.0,77.34
5PAISA, 18-Aug-2026,380.8,403.8,380.8,388.3,380.8,191663,757.48,6273,54999.0,28.7
601GS2030, 18-Aug-2026,99.9,100.1,97.93,98.0,100.1,1597,1.57,9,1596.0,99.94
610GS2031, 18-Aug-2026,99.2,99.2,99.2,99.2,99.35,1,0.0,1,1.0,100.0
633GS2035, 18-Aug-2026,97.31,97.31,97.31,97.31,101.0,4600,4.48,1,4600.0,100.0
63MOONS, 18-Aug-2026,778.05,780.2,753.0,757.65,780.25,274671,2099.26,10381,126904.0,46.2
654GS2032, 18-Aug-2026,100.2,100.2,99.4,99.5,100.0,9807,9.76,3,9807.0,100.0
667GS2050, 18-Aug-2026,92.65,92.65,92.44,92.44,92.1,3987,3.69,14,3987.0,100.0
668GS2033, 18-Aug-2026,99.9,99.9,99.9,99.9,100.0,100,0.1,1,100.0,100.0
668GS2040, 18-Aug-2026,97.55,99.45,97.25,97.25,97.55,13051,12.96,11,12300.0,94.25
676GS2061, 18-Aug-2026,94.48,95.0,94.48,94.77,94.05,35608,33.76,23,32114.0,90.19
679GS2031, 18-Aug-2026,102.0,102.0,102.0,102.0,102.0,50,0.05,1,50.0,100.0
68GS2060, 18-Aug-2026,93.3,93.3,93.1,93.29,93.3,262,0.24,4,262.0,100.0
690GS2065, 18-Aug-2026,95.0,95.0,94.8,94.8,94.54,14597,13.86,6,14597.0,100.0
692GS2039, 18-Aug-2026,101.0,101.0,101.0,101.0,100.5,500,0.51,1,500.0,100.0
694GS2036, 18-Aug-2026,103.1,103.1,102.25,102.5,101.86,10045,10.33,8,9945.0,99.0
695GS2061, 18-Aug-2026,94.8,94.8,94.8,94.8,94.01,4879,4.63,2,4879.0,100.0
699GS2051, 18-Aug-2026,95.71,95.71,95.71,95.71,96.0,1,0.0,1,1.0,100.0
702GS2027, 18-Aug-2026,104.0,104.0,103.4,103.4,103.98,2,0.0,2,2.0,100.0
704GS2029, 18-Aug-2026,102.5,102.5,102.5,102.5,102.5,25,0.03,1,25.0,100.0
706GS2041, 18-Aug-2026,102.5,102.5,102.5,102.5,101.99,1,0.0,1,1.0,100.0
709GS2054, 18-Aug-2026,97.8,97.8,97.0,97.0,97.55,38970,37.8,14,38920.0,99.87
709GS2074, 18-Aug-2026,96.6,96.8,96.2,96.45,96.6,19955,19.25,31,18955.0,94.99
710GS2029, 18-Aug-2026,103.11,103.52,103.11,103.51,103.42,1491,1.54,4,1446.0,96.98
717GS2030, 18-Aug-2026,103.7,103.7,103.26,103.26,104.7,2001,2.08,2,2001.0,100.0
718GS2033, 18-Aug-2026,102.55,103.1,102.5,103.1,102.5,11500,11.84,7,11198.0,97.37
718GS2037, 18-Aug-2026,103.2,103.2,102.6,102.6,102.66,2161,2.22,3,2161.0,100.0
724GS2055, 18-Aug-2026,98.8,98.84,98.0,98.38,98.97,80103,78.73,83,79391.0,99.11
725GS2063, 18-Aug-2026,98.5,98.6,98.0,98.43,98.44,118658,116.77,55,87009.0,73.33
726GS2032, 18-Aug-2026,105.51,106.25,105.51,106.25,106.5,3790,4.01,3,3790.0,100.0
732GS2030, 18-Aug-2026,104.11,108.2,103.87,103.89,104.0,23631,24.55,6,23631.0,100.0
733GS2026, 18-Aug-2026,102.31,102.31,102.31,102.31,101.7,1798,1.84,3,1798.0,100.0
734GS2064, 18-Aug-2026,100.5,100.5,100.4,100.49,100.49,47616,47.85,34,47616.0,100.0
735NABAR31, 18-Aug-2026,1115.0,1115.0,1115.0,1115.0,1115.0,100,1.12,1,100.0,100.0
736GS2052, 18-Aug-2026,101.46,101.5,101.4,101.5,103.75,9518,9.66,6,4759.0,50.0
737GS2028, 18-Aug-2026,104.1,104.98,104.1,104.98,105.0,19601,20.41,9,19600.0,99.99
738GS2027, 18-Aug-2026,102.26,102.35,102.0,102.21,102.35,110858,113.33,120,110858.0,100.0
73GS2053, 18-Aug-2026,100.55,100.55,100.0,100.47,100.24,12592,12.62,12,12578.0,99.89
741GS2036, 18-Aug-2026,105.5,105.8,105.43,105.6,104.91,20255,21.37,23,20250.0,99.98
743GS2076, 18-Aug-2026,100.66,101.25,100.05,101.11,100.66,3167,3.18,23,2285.0,72.15
746GS2073, 18-Aug-2026,101.35,101.55,100.56,100.99,100.75,18794,19.0,30,18794.0,100.0
74GS2062, 18-Aug-2026,101.9,101.9,101.26,101.3,101.01,1401,1.43,5,1201.0,85.72
750GS2056, 18-Aug-2026,103.0,103.0,101.1,101.82,103.0,1179,1.2,19,1090.0,92.45
754GS2036, 18-Aug-2026,106.91,107.15,106.76,106.91,106.9,319854,341.91,134,315956.0,98.78
771GS2066, 18-Aug-2026,104.78,104.78,104.3,104.36,104.81,4421,4.62,12,4421.0,100.0
824GS2027, 18-Aug-2026,105.9,105.9,105.9,105.9,106.0,10,0.01,1,10.0,100.0
92GS2030, 18-Aug-2026,113.0,115.2,113.0,115.16,114.0,40330,46.09,36,39730.0,98.51
A2ZINFRA, 18-Aug-2026,14.21,14.64,14.21,14.26,14.49,101272,14.5,313,73449.0,72.53
AAATECH, 18-Aug-2026,92.18,94.0,91.0,92.81,91.98,14270,13.2,309,6645.0,46.57
AADHARHFC, 18-Aug-2026,487.65,493.85,482.0,487.4,487.65,286979,1400.3,19334,142788.0,49.76
AAKAAR, 18-Aug-2026,50.6,53.05,50.6,53.05,50.55,14400,7.53,8,14400.0,100.0
AAKASH, 18-Aug-2026,8.71,9.59,8.71,9.13,8.77,400049,36.74,924,252869.0,63.21
AAREYDRUGS, 18-Aug-2026,83.01,85.46,81.31,82.16,85.58,668238,554.81,459,149230.0,22.33
AARNAV, 18-Aug-2026,31.35,36.04,30.7,35.37,31.23,220800,75.31,2863,121647.0,55.09
AARON, 18-Aug-2026,142.2,146.0,141.63,143.78,138.85,35017,50.48,1192,14721.0,42.04
AARTIDRUGS, 18-Aug-2026,410.75,415.2,404.5,412.8,410.75,98898,407.69,4057,59172.0,59.83
AARTIIND, 18-Aug-2026,526.0,533.8,520.85,530.1,526.7,830422,4375.97,23267,314223.0,37.84
AARTIPHARM, 18-Aug-2026,861.95,892.0,850.0,874.55,861.95,316783,2777.67,17793,108371.0,34.21
AARVI, 18-Aug-2026,152.0,157.0,150.1,151.93,152.6,42604,64.77,826,35146.0,82.49
AASTHA, 18-Aug-2026,74.0,74.2,73.0,73.03,73.21,433445,317.5,2090,206327.0,47.6
AATMAJ, 18-Aug-2026,20.5,20.5,19.0,19.0,18.1,10000,1.97,5,8000.0,80.0
AAVAS, 18-Aug-2026,1375.0,1393.9,1375.0,1388.3,1389.8,49386,684.58,8366,28599.0,57.91
ABANSENT, 18-Aug-2026,32.79,32.79,30.3,30.3,31.89,28145,8.62,241,25174.0,89.44
ABB, 18-Aug-2026,7660.0,7734.0,7528.5,7546.0,7660.0,126259,9614.08,17246,46090.0,36.5
ABBOTINDIA, 18-Aug-2026,26900.0,26900.0,26510.0,26580.0,26905.0,4509,1200.13,2161,2348.0,52.07
ABCAPITAL, 18-Aug-2026,399.0,402.8,393.8,402.0,398.7,4314550,17193.8,44687,2656485.0,61.57
ABCOTS, 18-Aug-2026,202.48,225.0,201.88,217.4,199.66,152579,328.82,4222,54330.0,35.61
ABDL, 18-Aug-2026,612.95,617.9,607.8,612.6,610.65,266137,1631.24,10013,114354.0,42.97
ABFRL, 18-Aug-2026,55.29,55.86,54.82,54.97,55.29,2804136,1543.31,16754,1689166.0,60.24
ABGSEC, 18-Aug-2026,115.63,115.63,114.64,115.3,115.07,213,0.25,11,149.0,69.95
ABHAPOWER, 18-Aug-2026,25.0,25.5,25.0,25.5,25.2,3200,0.81,2,1600.0,50.0
ABINFRA, 18-Aug-2026,11.33,12.99,10.98,12.57,11.36,25170295,2997.64,134759,3393989.0,13.48
ABLBL, 18-Aug-2026,90.01,90.65,88.6,88.72,89.92,427800,381.43,6291,247089.0,57.76
ABMKNO, 18-Aug-2026,195.0,200.0,190.0,192.1,197.0,2037,3.96,37,1958.0,96.12
