SYMBOL,DELIV_PER
20MICRONS,55.25
21STCENMGM,100.0
360ONE,62.82
3BBLACKBIO,65.01
3IINFOLTD,63.26
3MINDIA,47.64
3PLAND,56.48
5PAISA,53.29
63MOONS,55.78
A2ZINFRA,73.44
AAATECH,51.0
AADHARHFC,67.08
AARNAV,92.11
AARON,62.4
AARTECH,58.34
AARTIDRUGS,52.79
AARTIIND,57.26
AARTIPHARM,49.74
AARTISURF,75.28
AARVI,33.02
AAVAS,56.24
ABB,55.4
ABBOTINDIA,54.58
ABCAPITAL,62.94
ABCOTS,39.27
ABDL,68.09
ABFRL,46.89
ABGSEC,100.0
ABINFRA,35.45
ABLBL,64.82
ABMINTLLTD,92.22
ABMKNO,89.03
ABREL,40.52
ABSL10BANK,88.4
ABSLAMC,58.96
ABSLBANETF,82.62
ABSLLIQUID,55.52
ABSLMSCIN,100.0
ABSLNN50ET,88.52
ABSLPSE,57.39
ACC,53.32
ACCELYA,68.23
ACCURACY,59.27
ACE,43.62
ACEINTEG,84.13
ACI,49.14
ACL,77.9
ACMESOLAR,54.07
ACSTECH,68.89
ACUTAAS,55.3
ADANIENSOL,31.12
ADANIENT,53.13
ADANIGREEN,25.63
ADANIPORTS,58.41
ADANIPOWER,40.84
ADFFOODS,40.93
ADL,96.03
ADOR,56.17
ADROITINFO,76.11
ADSL,53.75
ADVAIT,42.28
ADVANCE,62.19
ADVANIHOTR,63.56
ADVENTHTL,68.4
ADVENZYMES,53.54
AEGISLOG,16.14
AEGISVOPAK,45.16
AEPL,38.68
AEQUS,28.36
AEROENTER,33.01
AEROFLEX,31.05
AERONEU,13.18
AETHER,65.1
AFCONS,27.5
AFFLE,50.19
AFSL,58.94
AGARIND,40.67
AGARWALEYE,52.58
AGI,51.21
AGIIL,33.6
AGRITECH,63.07
AGROPHOS,45.8
AHCL,26.49
AHLADA,65.85
AHLEAST,56.75
AHLUCONT,60.18
AIAENG,48.85
AIIL,65.55
AIRAN,69.51
AIROLAM,91.99
AJANTPHARM,67.8
AJAXENGG,77.27
AJMERA,40.22
AJOONI,84.95
AKASH,72.92
AKCAPIT,74.04
AKG,54.88
AKI,70.87
AKSHAR,72.62
AKSHARCHEM,57.72
AKUMS,55.16
ALANKIT,61.59
ALBERTDAVD,64.52
ALEMBICLTD,47.71
ALGOQUANT,21.99
ALICON,70.43
ALIVUS,44.7
ALKALI,35.8
ALKEM,49.17
ALKYLAMINE,44.09
ALLCARGO,51.25
ALLDIGI,69.38
ALLTIME,63.75
ALMONDZ,50.6
ALOKINDS,57.75
ALPA,78.98
ALPHA,83.57
ALPHAETF,75.03
ALPHAGEO,73.1
ALPL30IETF,65.32
AMAGI,76.33
AMANTA,50.73
AMBALALSA,47.91
AMBER,27.87
AMBICAAGAR,95.25
AMBIKCO,51.38
AMBUJACEM,56.44
AMDIND,42.13
AMIRCHAND,61.33
AMJLAND,84.58
AMNPLST,59.91
AMRUTANJAN,63.27
ANANDRATHI,68.12
ANANTRAJ,30.69
ANDHRAPAP,53.86
ANDHRSUGAR,42.62
ANGELONE,29.31
ANMOL,56.91
ANTELOPUS,48.53
ANTGRAPHIC,76.66
ANTHEM,72.92
ANUHPHR,69.9
ANUP,43.4
ANURAS,58.0
AONEGOLD,52.98
AONELIQUID,73.62
AONENIFTY,57.36
AONESILVER,69.07
AONETMMQ50,60.97
AONETOTAL,59.63
APARINDS,40.45
APCL,94.01
APCOTEXIND,45.46
APEX,38.92
APLAPOLLO,67.36
APLLTD,55.19
APOLLO,18.25
APOLLOHOSP,68.5
APOLLOPIPE,33.07
APOLLOTYRE,52.09
APOLSINHOT,50.25
APTECHT,39.08
APTUS,45.67
AQYLON,56.51
ARCHIDPLY,79.47
ARCHIES,68.23
ARE&M,41.51
ARENTERP,59.48
ARFIN,17.98
ARIES,60.82
ARIHANT,72.93
ARIHANTCAP,58.92
ARIHANTSUP,53.79
ARIS,44.85
ARKADE,52.77
ARMANFIN,52.52
AROGRANITE,57.42
ARROWGREEN,26.0
ARSSBL,38.68
ARTEMISMED,59.33
ARTNIRMAN,99.36
ARVEE,90.95
ARVIND,53.02
ARVINDFASN,47.59
ARVSMART,56.98
ASAHIINDIA,30.52
ASAHISONG,60.13
ASAL,55.82
ASALCBR,55.44
ASHAPURMIN,20.09
ASHIANA,37.21
ASHIKA,55.32
ASHIMASYN,79.67
ASHOKA,42.34
ASHOKAMET,70.22
ASHOKLEY,49.8
ASIANENE,46.03
ASIANHOTNR,90.16
ASIANPAINT,40.17
ASIANTILES,41.93
ASKAUTOLTD,46.08
ASMS,49.9
ASPINWALL,89.15
ASTAR,94.85
ASTEC,14.02
ASTERDM,50.49
ASTRAL,72.64
ASTRAMICRO,36.41
ASTRAZEN,57.94
ATALREAL,31.8
ATAM,62.17
ATGL,13.53
ATHERENERG,24.43
ATL,64.41
ATLANTAA,49.15
ATLANTAELE,63.16
ATLASCYCLE,61.49
ATUL,64.09
ATULAUTO,41.42
AUBANK,66.32
AURIGROW,45.12
AURIONPRO,44.38
AUROPHARMA,67.37
AURUM,67.16
AUTOAXLES,53.06
AUTOBEES,49.86
AUTOIETF,57.22
AVAILFC,89.91
AVALON,50.33
AVANTEL,34.8
AVANTIFEED,50.66
AVG,60.98
AVL,46.34
AVONMORE,81.15
AVROIND,48.52
AVTNPL,35.28
AWFIS,36.89
AWHCL,36.87
AWL,52.93
AXISBANK,71.32
AXISBNKETF,93.3
AXISCADES,100.0
AXISCETF,77.39
AXISGOLD,83.68
AXISHCETF,90.25
AXISILVER,85.27
AXISNIFTY,19.44
AXISTECETF,44.27
AXISVALUE,84.89
AXITA,37.52
AXSENSEX,72.5
AYE,35.98
AYMSYNTEX,43.83
AZAD,36.39
BAFNAPH,77.75
BAGFILMS,84.57
BAIDFIN,82.23
BAJAJ-AUTO,49.26
BAJAJCON,38.61
BAJAJELEC,60.22
BAJAJFINSV,69.65
BAJAJHCARE,53.13
BAJAJHFL,61.52
BAJAJHIND,39.23
BAJAJHLDNG,64.33
BAJAJINDEF,61.28
BAJAJST,63.35
BAJEL,12.12
BAJFINANCE,69.75
BALAJEE,80.02
BALAJITELE,48.44
BALAMINES,34.16
BALKRISHNA,68.02
BALKRISIND,64.24
BALMLAWRIE,61.51
BALPHARMA,60.83
BALRAMCHIN,56.71
BALUFORGE,54.99
BANARBEADS,67.41
BANARISUG,75.69
BANCOINDIA,20.61
BANDHANBNK,46.37
BANG,32.49
BANK10ADD,86.96
BANKADD,92.99
BANKBARODA,64.54
BANKBEES,48.44
BANKBETA,85.21
BANKBETF,68.45
BANKETF,90.88
BANKIETF,64.54
BANKINDIA,43.4
BANKNIFTY1,50.95
BANKPSU,32.91
BANSALWIRE,58.05
BANSWRAS,63.89
BASF,57.1
BASML,51.47
BATAINDIA,29.0
BATLIBOI,62.55
BAYERCROP,49.91
BBETF0432,96.8
BBL,52.92
BBNPNBETF,78.09
BBNPPGOLD,97.69
BBOX,38.96
BBTC,58.25
BBTCL,69.16
BCG,54.76
BCLIND,50.07
BCONCEPTS,51.6
BCPL,48.41
BDL,31.68
BEARDSELL,58.56
BECTORFOOD,59.64
BEDMUTHA,74.82
BEEKAY,51.64
BEL,69.06
BELLACASA,75.62
BELRISE,51.65
BEML,27.77
BENGALASM,66.81
BEPL,52.74
BERGEPAINT,51.61
BESTAGRO,63.55
BETA,60.52
BFINVEST,13.41
BFSI,78.56
BFUTILITIE,27.25
BHAGCHEM,48.39
BHAGERIA,55.03
BHARATCOAL,21.52
BHARATFORG,67.72
BHARATGEAR,51.07
BHARATRAS,60.31
BHARATSE,45.87
BHARATWIRE,50.77
BHARTIARTL,75.12
BHARTIHEXA,57.98
BHEL,63.98
BI,98.65
BIGBLOC,44.95
BIKAJI,70.09
BIL,76.28
BIMETAL,50.72
BIOCON,59.94
BIOFILCHEM,51.17
BIRLACORPN,50.39
BIRLAMONEY,32.22
BIRLANU,69.83
BIRLAPREC,68.08
BLACKBUCK,64.81
BLACKROSE,70.1
BLAL,82.64
BLIL,63.77
