SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 04-Sep-2026,105.0,105.0,104.7,104.96,105.0,5208,5.46,10,5000.0,96.01
20MICRONS, 04-Sep-2026,218.91,224.9,216.5,222.49,217.82,174812,386.39,4145,82174.0,47.01
21STCENMGM, 04-Sep-2026,38.49,38.7,37.36,38.13,38.1,2056,0.78,44,1530.0,74.42
360ONE, 04-Sep-2026,1149.1,1156.1,1127.1,1137.0,1155.0,603451,6882.6,32281,311039.0,51.54
3BBLACKBIO, 04-Sep-2026,1508.5,1513.9,1411.2,1460.1,1486.2,19626,284.18,2351,8828.0,44.98
3MINDIA, 04-Sep-2026,32730.0,32965.0,32680.0,32845.0,32820.0,932,305.63,600,556.0,59.66
3PLAND, 04-Sep-2026,32.3,32.45,30.75,32.39,32.45,11543,3.65,223,7898.0,68.42
574GS2026, 04-Sep-2026,101.95,101.95,101.95,101.95,101.05,1,0.0,1,1.0,100.0
585GS2030, 04-Sep-2026,98.5,98.5,98.5,98.5,94.09,501,0.49,2,501.0,100.0
591GS2028, 04-Sep-2026,100.05,100.7,100.0,100.69,99.78,15340,15.44,6,15218.0,99.2
5PAISA, 04-Sep-2026,342.45,367.9,336.35,342.1,342.45,258086,907.4,7643,65965.0,25.56
601GS2030, 04-Sep-2026,98.5,98.5,98.5,98.5,99.0,19,0.02,1,19.0,100.0
603GS2029, 04-Sep-2026,100.47,100.47,100.47,100.47,98.5,100,0.1,1,100.0,100.0
610GS2031, 04-Sep-2026,97.0,97.0,97.0,97.0,99.99,200,0.19,1,200.0,100.0
620GS2029, 04-Sep-2026,100.2,100.2,100.2,100.2,99.75,7000,7.01,1,7000.0,100.0
633GS2035, 04-Sep-2026,99.2,99.3,99.2,99.3,99.3,199,0.2,2,199.0,100.0
63MOONS, 04-Sep-2026,867.95,903.0,853.3,876.5,851.25,1136718,10035.5,41951,478314.0,42.08
648GS2035, 04-Sep-2026,100.0,100.0,100.0,100.0,100.0,10,0.01,1,10.0,100.0
654GS2032, 04-Sep-2026,100.0,100.16,100.0,100.16,100.0,17692,17.7,10,17692.0,100.0
664GS2027, 04-Sep-2026,101.2,101.2,101.2,101.2,101.4,100,0.1,1,100.0,100.0
667GS2035, 04-Sep-2026,100.2,100.2,100.2,100.2,104.0,799,0.8,1,799.0,100.0
667GS2050, 04-Sep-2026,93.0,93.0,93.0,93.0,92.5,1,0.0,1,1.0,100.0
668GS2033, 04-Sep-2026,98.66,100.0,98.66,100.0,100.0,300,0.3,3,200.0,66.67
668GS2040, 04-Sep-2026,98.5,98.5,97.8,97.8,97.68,20102,19.66,2,20102.0,100.0
676GS2061, 04-Sep-2026,90.67,90.67,90.55,90.65,90.26,3797,3.44,15,3797.0,100.0
679GS2031, 04-Sep-2026,101.5,101.5,100.5,100.5,101.0,110,0.11,2,110.0,100.0
679GS2034A, 04-Sep-2026,99.93,99.93,99.93,99.93,99.88,199,0.2,1,199.0,100.0
68GS2060, 04-Sep-2026,91.0,91.0,91.0,91.0,91.45,990,0.9,3,990.0,100.0
690GS2065, 04-Sep-2026,93.99,93.99,93.7,93.74,93.29,17185,16.12,19,15185.0,88.36
692GS2039, 04-Sep-2026,97.02,97.02,97.02,97.02,99.0,500,0.49,1,500.0,100.0
694GS2036, 04-Sep-2026,103.13,103.13,102.2,102.2,102.11,108,0.11,2,108.0,100.0
695GS2061, 04-Sep-2026,94.0,94.7,94.0,94.7,94.0,2,0.0,2,1.0,50.0
702GS2027, 04-Sep-2026,102.0,102.0,102.0,102.0,103.0,100,0.1,1,100.0,100.0
704GS2029, 04-Sep-2026,103.0,103.0,103.0,103.0,103.0,100,0.1,1,100.0,100.0
