SYMBOL,DELIV_PER
20MICRONS,57.73
21STCENMGM,96.85
360ONE,58.47
3BBLACKBIO,81.61
3IINFOLTD,59.03
3MINDIA,45.71
3PLAND,93.81
5PAISA,40.23
63MOONS,39.08
AAATECH,65.09
AADHARHFC,42.66
AARNAV,72.14
AARON,63.61
AARTECH,36.61
AARTIDRUGS,49.68
AARTIIND,32.58
AARTIPHARM,50.87
AARTISURF,44.95
AARVI,55.38
AAVAS,51.24
ABB,52.82
ABBOTINDIA,69.46
ABCAPITAL,32.2
ABCOTS,45.44
ABDL,76.17
ABFRL,45.99
ABGSEC,100.0
ABINFRA,66.83
ABLBL,31.87
ABMKNO,99.48
ABREL,49.59
ABSL10BANK,98.95
ABSLAMC,59.02
ABSLBANETF,48.76
ABSLLIQUID,56.92
ABSLMSCIN,100.0
ABSLNN50ET,86.48
ABSLPSE,57.5
ACC,50.12
ACCELYA,61.39
ACE,53.35
ACEINTEG,39.36
ACI,71.61
ACL,47.47
ACMESOLAR,31.37
ACSTECH,75.04
ACUTAAS,47.26
ADANIENSOL,57.51
ADANIENT,19.17
ADANIGREEN,22.3
ADANIPORTS,38.2
ADANIPOWER,25.11
ADFFOODS,52.13
ADL,49.52
ADOR,50.6
ADROITINFO,82.5
ADSL,12.04
ADVAIT,53.36
ADVANCE,47.3
ADVANIHOTR,84.99
ADVENTHTL,54.67
ADVENZYMES,51.02
AEGISLOG,37.8
AEGISVOPAK,38.54
AEQUS,38.71
AEROENTER,41.33
AEROFLEX,36.97
AERONEU,8.91
AETHER,35.51
AFCONS,15.82
AFFLE,66.18
AFSL,81.9
AGARIND,42.96
AGARWALEYE,34.9
AGI,27.86
AGIIL,18.21
AGRITECH,60.68
AGROPHOS,75.18
AHCL,53.19
AHLADA,55.36
AHLEAST,70.19
AHLUCONT,51.06
AIAENG,45.45
AIIL,43.18
AIRAN,60.47
AIROLAM,68.49
AJANTPHARM,46.58
AJAXENGG,59.82
AJMERA,49.89
AJOONI,69.08
AKASH,67.91
AKCAPIT,61.04
AKG,42.75
AKI,81.64
AKSHAR,35.31
AKSHARCHEM,65.04
AKUMS,56.88
ALANKIT,73.71
ALBERTDAVD,65.5
ALEMBICLTD,55.75
ALGOQUANT,12.09
ALICON,47.44
ALIVUS,46.25
ALKALI,65.86
ALKEM,44.08
ALKYLAMINE,29.71
ALLCARGO,59.07
ALLDIGI,72.94
ALLTIME,47.22
ALMONDZ,84.96
ALOKINDS,38.17
ALPA,73.28
ALPHA,59.6
ALPHAETF,76.87
ALPHAGEO,68.05
ALPL30IETF,66.76
AMAGI,33.97
AMANTA,52.64
AMBALALSA,69.1
AMBER,37.01
AMBICAAGAR,99.6
AMBIKCO,61.49
