SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, 22-Sep-2026,220.0,223.15,215.04,216.45,220.12,163799,359.0,4687,47761.0,29.16
21STCENMGM, 22-Sep-2026,39.55,39.95,38.8,39.62,39.47,2450,0.97,27,1095.0,44.69
360ONE, 22-Sep-2026,1074.3,1093.2,1065.2,1073.5,1072.7,338935,3657.48,19929,167813.0,49.51
3BBLACKBIO, 22-Sep-2026,1412.9,1421.0,1360.0,1369.3,1407.8,6598,92.02,893,3918.0,59.38
3MINDIA, 22-Sep-2026,34890.0,35095.0,34065.0,34220.0,34725.0,4367,1507.28,2377,2035.0,46.6
3PLAND, 22-Sep-2026,30.5,34.88,30.5,30.74,31.5,85714,27.92,846,16291.0,19.01
591GS2028, 22-Sep-2026,99.51,100.0,99.51,100.0,99.51,210,0.21,3,110.0,52.38
5PAISA, 22-Sep-2026,312.55,318.95,312.55,315.3,314.1,10273,32.37,695,5630.0,54.8
603GS2029, 22-Sep-2026,99.03,99.03,99.03,99.03,99.2,9,0.01,1,9.0,100.0
610GS2031, 22-Sep-2026,99.99,99.99,99.99,99.99,99.99,1,0.0,1,1.0,100.0
619GS2034, 22-Sep-2026,94.77,94.77,94.77,94.77,93.73,2,0.0,2,2.0,100.0
620GS2029, 22-Sep-2026,99.0,99.0,99.0,99.0,99.85,100,0.1,1,100.0,100.0
633GS2035, 22-Sep-2026,96.57,98.0,96.57,98.0,96.57,1603,1.55,5,1501.0,93.64
636GS2031, 22-Sep-2026,99.5,99.5,99.5,99.5,99.3,1,0.0,1,1.0,100.0
63MOONS, 22-Sep-2026,888.8,914.95,788.5,841.75,892.05,1713258,14341.43,88274,349675.0,20.41
648GS2035, 22-Sep-2026,97.91,98.0,97.9,98.0,97.91,2175,2.13,5,2175.0,100.0
654GS2032, 22-Sep-2026,99.8,99.8,99.8,99.8,99.25,2000000,1996.0,2,2000000.0,100.0
657GS2033A, 22-Sep-2026,98.5,98.5,98.5,98.5,97.5,250,0.25,2,250.0,100.0
664GS2027, 22-Sep-2026,101.55,101.55,101.55,101.55,101.55,500,0.51,2,500.0,100.0
668GS2040, 22-Sep-2026,96.6,97.9,96.6,97.1,97.89,504203,489.56,3,504203.0,100.0
676GS2061, 22-Sep-2026,89.25,89.58,89.25,89.58,89.52,69002,61.75,46,69002.0,100.0
68GS2060, 22-Sep-2026,91.9,91.9,91.05,91.7,92.0,10525,9.59,4,10525.0,100.0
690GS2065, 22-Sep-2026,93.7,93.7,93.3,93.31,93.2,5516,5.15,10,5516.0,100.0
692GS2039, 22-Sep-2026,100.39,100.39,100.39,100.39,98.02,20,0.02,1,20.0,100.0
694GS2036, 22-Sep-2026,101.8,102.9,100.81,102.88,101.4,5801,5.86,5,5300.0,91.36
695GS2061, 22-Sep-2026,93.2,93.2,92.26,92.99,92.0,2188,2.03,8,2178.0,99.54
697GR2034, 22-Sep-2026,97.0,97.25,97.0,97.25,97.0,10135,9.83,4,10135.0,100.0
702GS2027, 22-Sep-2026,102.21,102.21,102.21,102.21,102.36,2000,2.04,1,2000.0,100.0
704GS2029, 22-Sep-2026,102.23,102.23,102.23,102.23,103.47,1400,1.43,1,1400.0,100.0
706GS2041, 22-Sep-2026,98.0,99.85,98.0,99.0,99.0,591,0.59,9,391.0,66.16
706GS2046, 22-Sep-2026,103.5,103.5,103.5,103.5,103.0,2,0.0,1,2.0,100.0
709GS2054, 22-Sep-2026,94.4,95.75,94.4,95.75,95.19,786,0.75,16,724.0,92.11
709GS2074, 22-Sep-2026,95.48,95.48,95.47,95.47,95.08,45,0.04,6,45.0,100.0
710GS2029, 22-Sep-2026,103.53,104.9,103.52,104.19,103.53,41,0.04,4,21.0,51.22
