SYMBOL,DELIV_PER
20MICRONS,51.54
21STCENMGM,88.32
360ONE,50.22
3BBLACKBIO,66.2
3IINFOLTD,84.77
3MINDIA,49.78
3PLAND,86.8
5PAISA,53.45
63MOONS,52.45
AAATECH,49.96
AADHARHFC,62.03
AARNAV,94.21
AARON,66.96
AARTECH,65.88
AARTIDRUGS,53.9
AARTIIND,40.61
AARTIPHARM,44.65
AARTISURF,65.39
AARVI,70.67
AAVAS,60.78
ABB,37.31
ABBOTINDIA,43.37
ABCAPITAL,41.16
ABCOTS,41.7
ABDL,43.89
ABFRL,51.87
ABGSEC,100.0
ABINFRA,36.81
ABLBL,44.57
ABMKNO,98.11
ABREL,33.04
ABSL10BANK,36.49
ABSLAMC,60.31
ABSLBANETF,50.31
ABSLLIQUID,97.82
ABSLMSCIN,100.0
ABSLNN50ET,78.27
ABSLPSE,62.94
ACC,68.72
ACCELYA,61.14
ACE,45.52
ACEINTEG,82.89
ACI,29.46
ACL,71.53
ACMESOLAR,36.31
ACSTECH,74.18
ACUTAAS,47.64
ADANIENSOL,39.5
ADANIENT,34.15
ADANIGREEN,29.19
ADANIPORTS,47.46
ADANIPOWER,36.77
ADFFOODS,54.93
ADL,46.51
ADOR,51.55
ADROITINFO,75.54
ADSL,49.13
ADVAIT,52.38
ADVANCE,64.2
ADVANIHOTR,51.6
ADVENTHTL,55.24
ADVENZYMES,40.65
AEGISLOG,44.26
AEGISVOPAK,52.9
AEQUS,51.92
AEROENTER,62.55
AEROFLEX,45.31
AERONEU,9.46
AETHER,53.01
AFCONS,8.25
AFFLE,29.31
AFSL,75.08
AGARIND,49.41
AGARWALEYE,61.05
AGI,52.89
AGIIL,46.53
AGRITECH,60.23
AGROPHOS,73.46
AHCL,52.99
AHLADA,76.65
AHLEAST,81.56
AHLUCONT,59.29
AIAENG,48.75
AIIL,47.6
AIRAN,55.99
AIROLAM,98.6
AJANTPHARM,48.36
AJAXENGG,74.87
AJMERA,42.11
AJOONI,84.82
AKASH,65.8
AKCAPIT,97.67
AKG,93.5
AKI,56.06
AKSHAR,77.84
AKSHARCHEM,82.65
AKUMS,57.41
ALANKIT,69.29
ALBERTDAVD,69.14
ALEMBICLTD,54.54
ALGOQUANT,27.87
ALICON,43.52
ALIVUS,52.11
ALKALI,73.6
ALKEM,46.25
ALKYLAMINE,43.77
ALLCARGO,55.34
ALLDIGI,65.82
ALLTIME,57.08
ALMONDZ,84.69
ALOKINDS,48.66
ALPA,83.8
ALPHA,74.34
ALPHAETF,75.87
ALPHAGEO,55.68
ALPL30IETF,62.62
AMAGI,57.14
AMANTA,49.34
AMBALALSA,54.54
AMBER,35.98
AMBICAAGAR,62.59
AMBIKCO,54.63
AMBUJACEM,46.6
AMDIND,50.23
AMIRCHAND,57.65
AMJLAND,67.18
AMNPLST,82.51
AMRUTANJAN,43.16
ANANDRATHI,74.2
ANANTRAJ,31.05
ANDHRAPAP,65.2
ANDHRSUGAR,57.23
ANGELONE,39.41
ANMOL,82.2
ANTELOPUS,62.76
ANTGRAPHIC,82.47
ANTHEM,44.49
ANUHPHR,75.55
ANUP,37.27
ANURAS,31.95
AONEGOLD,80.35
AONELIQUID,68.71
AONENIFTY,90.33
AONESILVER,58.19
AONETMMQ50,73.64
AONETOTAL,52.56
APARINDS,35.93
APCL,52.74
APCOTEXIND,42.01
APEX,30.0
APLAPOLLO,55.94
APLLTD,48.37
APOLLO,40.71
APOLLOHOSP,68.87
APOLLOPIPE,32.6
APOLLOTYRE,63.71
APOLSINHOT,82.42
APTECHT,52.62
APTUS,42.9
AQYLON,23.49
ARCHIDPLY,58.15
ARCHIES,67.52
ARE&M,41.06
ARENTERP,90.82
ARFIN,12.06
ARIES,47.36
ARIHANT,76.47
ARIHANTCAP,48.85
ARIHANTSUP,59.11
ARIS,44.93
ARKADE,60.02
ARMANFIN,49.58
AROGRANITE,81.73
ARROWGREEN,51.5
ARSSBL,44.87
ARTEMISMED,46.0
ARVEE,46.1
ARVIND,29.22
ARVINDFASN,47.65
ARVSMART,53.78
ASAHIINDIA,59.42
ASAHISONG,60.93
ASAL,54.26
ASALCBR,51.38
ASHAPURMIN,43.42
ASHIANA,42.16
ASHIKA,77.07
ASHIMASYN,52.77
ASHOKA,48.71
ASHOKAMET,58.38
ASHOKLEY,46.37
ASIANENE,37.29
ASIANHOTNR,46.21
ASIANPAINT,50.55
ASIANTILES,40.14
ASKAUTOLTD,61.54
ASMS,48.22
ASPINWALL,85.58
ASTAR,35.84
ASTEC,52.74
ASTERDM,14.78
ASTRAL,41.22
ASTRAMICRO,43.57
ASTRAZEN,47.25
ATALREAL,33.77
ATAM,53.74
ATGL,29.21
ATHERENERG,42.43
ATL,58.75
ATLANTAA,63.11
ATLANTAELE,55.85
ATLASCYCLE,78.3
ATUL,82.25
ATULAUTO,39.44
AUBANK,58.54
AURIGROW,44.0
AURIONPRO,38.84
AUROPHARMA,51.49
AURUM,55.75
AUSOMENT,36.47
AUTOAXLES,56.67
AUTOBEES,85.97
AUTOIETF,57.03
AUTOIND,56.45
AVAILFC,98.09
AVALON,47.69
AVANTEL,38.27
AVANTIFEED,26.82
AVG,60.09
AVL,58.97
AVONMORE,52.08
AVROIND,66.45
AVTNPL,53.5
AWFIS,53.51
AWHCL,55.71
AWL,60.96
AXISBANK,53.68
AXISBNKETF,95.44
AXISCADES,52.06
AXISCETF,80.61
AXISGOLD,61.75
AXISHCETF,98.53
AXISILVER,66.01
AXISNIFTY,80.68
AXISTECETF,95.88
AXISVALUE,65.7
AXITA,55.96
AXSENSEX,70.17
AYE,44.24
AYMSYNTEX,50.07
AZAD,47.31
BAGFILMS,81.81
BAIDFIN,77.53
BAJAJ-AUTO,61.28
BAJAJCON,36.44
BAJAJELEC,31.22
BAJAJFINSV,48.85
BAJAJHCARE,48.84
BAJAJHFL,58.37
BAJAJHIND,29.88
BAJAJHLDNG,45.35
BAJAJINDEF,29.27
BAJAJST,62.4
BAJEL,57.2
BAJFINANCE,42.81
BALAJEE,64.43
BALAJITELE,42.45
BALAMINES,42.76
BALKRISHNA,77.6
BALKRISIND,63.16
BALMLAWRIE,55.29
BALPHARMA,52.48
BALRAMCHIN,45.29
BALUFORGE,49.85
BANARBEADS,64.9
BANARISUG,64.1
BANCOINDIA,51.87
BANDHANBNK,43.52
BANG,84.36
BANK10ADD,71.55
BANKADD,94.91
BANKBARODA,38.99
BANKBEES,57.33
BANKBETA,88.91
BANKBETF,95.88
BANKETF,90.24
BANKIETF,65.31
BANKINDIA,36.52
BANKNIFTY1,78.81
BANKPSU,78.04
BANSALWIRE,50.41
BANSWRAS,55.41
BASF,48.58
BASML,66.97
BATAINDIA,58.09
BATLIBOI,80.22
BAYERCROP,52.71
BBETF0432,60.96
BBL,39.03
BBNPNBETF,99.87
BBNPPGOLD,88.53
BBOX,10.92
BBTC,45.91
BBTCL,94.26
BCLIND,46.31
BCONCEPTS,79.39
BCPL,38.6
BDL,39.33
BEARDSELL,78.28
BECTORFOOD,53.7
BEEKAY,93.51
BEL,49.83
BELLACASA,68.71
BELRISE,51.09
BEML,44.27
BENGALASM,64.36
BEPL,58.0
BERGEPAINT,30.69
BESTAGRO,60.57
BETA,62.93
BFINVEST,56.83
BFSI,79.16
BFUTILITIE,64.7
BHAGCHEM,70.35
BHAGERIA,56.52
BHANDARI,62.77
BHARATCOAL,24.82
BHARATFORG,52.11
BHARATGEAR,52.92
BHARATRAS,48.36
BHARATSE,43.78
BHARATWIRE,43.67
BHARTIARTL,60.91
BHARTIHEXA,54.16
BHEL,44.09
BI,71.73
BIGBLOC,58.91
BIKAJI,69.31
BIL,55.68
BIMETAL,100.0
BIOCON,31.9
BIOFILCHEM,47.01
BIRLACORPN,42.41
BIRLAMONEY,64.09
BIRLANU,49.99
BIRLAPREC,30.65
BLACKBUCK,55.24
BLACKROSE,72.52
BLAL,63.66
BLIL,62.77
BLISSGVS,37.1
BLKASHYAP,64.83
BLS,44.84
BLSE,78.61
BLUECHIP,100.0
BLUEDART,36.36
BLUEJET,52.99
BLUESTARCO,43.64
BLUESTONE,27.97
BLUSPRING,58.21
BMWVENTLTD,71.87
BNAGROCHEM,78.26
BNALTD,100.0
BODALCHEM,50.13
BOMDYEING,40.63
BONLON,49.12
BORANA,56.46
BOROLTD,48.57
BORORENEW,23.17
BOROSCI,48.37
BOSCH-HCIL,63.89
BOSCHLTD,27.19
BPCL,57.27
BPL,62.3
BRIGADE,51.28
