SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 11-Jun-2026,108.1,108.1,102.6,102.99,103.48,426,0.44,12,317.0,74.41
20MICRONS, 11-Jun-2026,184.0,188.66,178.0,178.88,184.98,142137,259.11,3563,74059.0,52.1
21STCENMGM, 11-Jun-2026,32.99,32.99,31.76,31.85,32.37,1822,0.59,48,1572.0,86.28
360ONE, 11-Jun-2026,1041.7,1071.7,1031.3,1064.1,1052.0,690962,7264.24,31582,335318.0,48.53
3BBLACKBIO, 11-Jun-2026,1234.7,1269.0,1225.0,1254.1,1253.4,12997,161.5,1374,8063.0,62.04
3IINFOLTD, 11-Jun-2026,17.0,17.34,16.61,17.03,16.43,709837,120.68,2312,368655.0,51.94
3MINDIA, 11-Jun-2026,31600.0,31985.0,31010.0,31165.0,31580.0,1740,546.8,1167,895.0,51.44
3PLAND, 11-Jun-2026,33.6,33.6,30.0,31.56,32.5,3800,1.19,90,2978.0,78.37
574GS2026, 11-Jun-2026,100.0,100.0,100.0,100.0,100.05,4900,4.9,1,4900.0,100.0
5PAISA, 11-Jun-2026,302.15,308.0,299.0,303.5,302.7,16852,51.02,871,8101.0,48.07
610GS2031, 11-Jun-2026,102.0,102.0,102.0,102.0,102.0,1,0.0,1,1.0,100.0
622GS2035, 11-Jun-2026,95.01,95.01,95.01,95.01,94.0,1048,1.0,1,1048.0,100.0
63MOONS, 11-Jun-2026,639.25,651.95,629.15,642.4,642.45,124039,793.86,5416,48009.0,38.7
645GS2029, 11-Jun-2026,99.75,99.75,99.75,99.75,99.73,2,0.0,1,2.0,100.0
648GS2035, 11-Jun-2026,97.4,99.4,97.4,99.4,97.4,415,0.4,2,415.0,100.0
667GS2050, 11-Jun-2026,94.0,94.0,92.0,92.0,94.3,229,0.21,4,200.0,87.34
668GS2033, 11-Jun-2026,100.4,100.4,100.4,100.4,100.4,1,0.0,1,1.0,100.0
668GS2040, 11-Jun-2026,97.5,98.0,97.5,98.0,97.45,1581,1.55,10,1581.0,100.0
676GS2061, 11-Jun-2026,90.79,90.79,90.23,90.32,90.78,113560,102.7,54,111560.0,98.24
679GS2034, 11-Jun-2026,99.05,99.8,99.05,99.71,99.74,1100,1.1,3,1100.0,100.0
68GS2060, 11-Jun-2026,93.95,93.95,93.69,93.7,93.8,36,0.03,5,18.0,50.0
690GS2065, 11-Jun-2026,92.1,92.1,91.51,91.98,92.2,7748,7.11,23,7748.0,100.0
692GS2039, 11-Jun-2026,96.67,96.67,96.67,96.67,96.66,49,0.05,1,49.0,100.0
694GS2036, 11-Jun-2026,99.5,99.5,99.5,99.5,99.5,100,0.1,1,100.0,100.0
695GS2061, 11-Jun-2026,95.95,95.95,95.95,95.95,95.5,271,0.26,1,271.0,100.0
699GS2051, 11-Jun-2026,96.0,98.9,96.0,98.9,99.5,109,0.1,2,100.0,91.74
702GS2027, 11-Jun-2026,100.0,100.84,100.0,100.84,100.85,4014,4.03,4,3914.0,97.51
702GS2031, 11-Jun-2026,100.2,100.2,100.1,100.1,103.31,7000,7.01,2,7000.0,100.0
704GS2029, 11-Jun-2026,100.26,100.26,100.26,100.26,101.5,2400,2.41,1,2400.0,100.0
706GS2028, 11-Jun-2026,101.8,102.0,101.6,101.75,101.55,2500,2.54,5,2500.0,100.0
709GS2054, 11-Jun-2026,96.07,97.0,96.07,96.5,96.05,432,0.42,14,424.0,98.15
709GS2074, 11-Jun-2026,94.0,94.0,93.46,93.54,94.0,31780,29.74,49,31780.0,100.0
717GS2028, 11-Jun-2026,103.49,103.49,103.49,103.49,103.93,438,0.45,1,438.0,100.0
718GS2037, 11-Jun-2026,103.5,103.5,103.25,103.45,103.67,12000,12.42,3,12000.0,100.0
71GS2034, 11-Jun-2026,100.7,100.7,100.0,100.0,100.7,53500,53.59,10,53500.0,100.0
723GS2039, 11-Jun-2026,101.5,101.5,100.0,101.45,100.03,55900,55.92,13,55900.0,100.0
724GS2055, 11-Jun-2026,99.09,99.09,98.45,98.59,98.48,10079,9.94,30,9278.0,92.05
725GS2063, 11-Jun-2026,96.5,96.5,95.0,95.19,98.93,495667,472.29,301,474413.0,95.71
726GS2032, 11-Jun-2026,103.69,103.69,103.25,103.25,103.7,12011,12.4,5,12011.0,100.0
733GS2026, 11-Jun-2026,100.65,100.65,100.65,100.65,100.65,2000,2.01,1,2000.0,100.0
734GS2064, 11-Jun-2026,97.5,97.5,97.49,97.49,97.5,2925,2.85,12,2925.0,100.0
737GS2028, 11-Jun-2026,102.68,102.75,102.68,102.74,102.75,2100,2.16,5,2000.0,95.24
738GS2027, 11-Jun-2026,104.4,104.75,104.35,104.55,104.69,38027,39.72,30,38019.0,99.98
73GS2053, 11-Jun-2026,101.2,101.2,99.92,101.0,101.47,1323,1.33,7,1165.0,88.06
741GS2036, 11-Jun-2026,105.7,105.7,105.7,105.7,105.75,101,0.11,2,101.0,100.0
743GS2076, 11-Jun-2026,100.01,100.5,100.01,100.5,101.0,1200,1.21,4,1200.0,100.0
746GS2073, 11-Jun-2026,99.9,99.9,99.49,99.49,98.65,29,0.03,3,29.0,100.0
74GS2062, 11-Jun-2026,100.8,100.8,99.8,99.89,100.0,2415,2.41,15,2382.0,98.63
754GS2036, 11-Jun-2026,104.64,104.64,104.35,104.4,104.52,564515,589.89,110,564115.0,99.93
771GS2066, 11-Jun-2026,102.99,102.99,102.4,102.46,103.09,8032,8.24,23,6769.0,84.28
828GS2032, 11-Jun-2026,108.6,108.6,108.6,108.6,106.51,300,0.33,1,300.0,100.0
883GS2041, 11-Jun-2026,109.0,109.0,109.0,109.0,112.4,50,0.05,1,50.0,100.0
897GS2030, 11-Jun-2026,109.8,109.8,109.77,109.78,110.0,12097,13.28,8,12097.0,100.0
92GS2030, 11-Jun-2026,108.21,111.58,107.13,111.05,110.99,18374,20.27,40,13569.0,73.85
A2ZINFRA, 11-Jun-2026,14.32,15.02,13.8,14.11,14.32,329509,46.92,553,252698.0,76.69
AAATECH, 11-Jun-2026,93.99,99.0,93.99,98.14,94.71,31470,30.62,635,23781.0,75.57
AADHARHFC, 11-Jun-2026,466.1,468.9,449.8,453.05,469.85,729979,3317.38,19731,564597.0,77.34
AAKAAR, 11-Jun-2026,65.0,65.0,63.7,63.7,64.75,4800,3.1,3,4800.0,100.0
AARADHYA, 11-Jun-2026,81.1,81.1,80.0,80.0,81.75,32400,25.95,13,30000.0,92.59
AARNAV, 11-Jun-2026,24.7,25.43,24.6,24.88,24.93,30432,7.57,173,20197.0,66.37
AARON, 11-Jun-2026,114.5,115.19,112.0,114.75,114.64,8744,9.91,323,6378.0,72.94
AARTECH, 11-Jun-2026,41.0,41.57,40.1,40.68,40.71,28538,11.61,1185,12663.0,44.37
AARTIDRUGS, 11-Jun-2026,372.0,373.45,365.3,367.75,371.9,57191,211.22,2066,29169.0,51.0
AARTIIND, 11-Jun-2026,433.65,433.95,424.0,427.85,433.65,387454,1656.11,14596,165175.0,42.63
AARTIPHARM, 11-Jun-2026,620.0,634.45,616.65,622.35,622.25,140495,879.25,8922,72899.0,51.89
AARTISURF, 11-Jun-2026,365.1,365.9,358.05,359.55,362.15,6032,21.79,321,4351.0,72.13
AARVI, 11-Jun-2026,135.92,147.5,135.85,142.31,135.92,161692,228.94,2469,85815.0,53.07
AAVAS, 11-Jun-2026,1293.1,1368.0,1281.0,1328.2,1299.6,872894,11430.45,48431,663315.0,75.99
ABB, 11-Jun-2026,6782.0,6815.5,6653.0,6719.0,6801.0,262862,17670.35,46101,127738.0,48.6
ABBOTINDIA, 11-Jun-2026,26455.0,26485.0,25960.0,26065.0,26455.0,7015,1839.76,4645,3781.0,53.9
ABCAPITAL, 11-Jun-2026,342.7,343.65,334.8,336.6,342.7,1926052,6513.07,29828,825458.0,42.86
ABCOTS, 11-Jun-2026,201.27,202.65,198.0,198.38,199.78,123986,248.71,1221,102986.0,83.06
ABDL, 11-Jun-2026,569.0,612.0,560.0,608.45,571.7,1306233,7822.07,39122,477516.0,36.56
ABFRL, 11-Jun-2026,58.79,59.28,58.1,58.24,58.76,1680934,986.11,11650,674775.0,40.14
ABGSEC, 11-Jun-2026,113.56,113.87,111.23,112.62,113.82,392,0.44,16,236.0,60.2
ABHAPOWER, 11-Jun-2026,26.7,27.7,26.0,27.7,27.0,14400,3.82,9,9600.0,66.67
ABINFRA, 11-Jun-2026,9.89,10.25,8.82,9.07,9.8,1735931,164.73,4743,537210.0,30.95
