SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 25-Aug-2026,104.4,110.0,104.4,104.49,105.0,137,0.14,6,137.0,100.0
20MICRONS, 25-Aug-2026,215.2,215.9,208.0,210.65,213.26,149537,316.0,3811,79838.0,53.39
21STCENMGM, 25-Aug-2026,43.97,44.62,43.15,43.17,43.97,4222,1.84,44,2823.0,66.86
360ONE, 25-Aug-2026,1191.2,1210.0,1186.4,1210.0,1189.8,539607,6475.17,29688,305457.0,56.61
3BBLACKBIO, 25-Aug-2026,1261.5,1279.0,1230.1,1262.4,1261.6,11001,138.01,1367,6202.0,56.38
3MINDIA, 25-Aug-2026,33800.0,33990.0,33400.0,33695.0,33885.0,1288,433.09,776,536.0,41.61
3PLAND, 25-Aug-2026,32.2,32.2,31.53,31.99,31.73,2281,0.72,24,2066.0,90.57
574GS2026, 25-Aug-2026,100.91,100.91,100.91,100.91,101.45,4,0.0,1,4.0,100.0
591GS2028, 25-Aug-2026,99.51,99.51,99.51,99.51,99.5,300,0.3,2,300.0,100.0
5PAISA, 25-Aug-2026,374.8,383.0,369.2,380.65,374.8,30476,115.34,1762,16690.0,54.76
601GS2030, 25-Aug-2026,99.6,99.6,97.71,97.71,97.71,1050,1.03,5,1050.0,100.0
603GS2029, 25-Aug-2026,99.5,99.5,99.0,99.35,98.81,210,0.21,2,210.0,100.0
610GS2031, 25-Aug-2026,97.06,97.3,97.06,97.3,99.0,600,0.58,2,300.0,50.0
620GS2029, 25-Aug-2026,98.66,99.6,98.66,99.6,99.81,851,0.85,5,800.0,94.01
636GS2031, 25-Aug-2026,100.0,100.0,100.0,100.0,101.99,250,0.25,1,250.0,100.0
63MOONS, 25-Aug-2026,799.55,822.0,780.0,782.75,800.25,227133,1814.34,8634,81809.0,36.02
645GS2029, 25-Aug-2026,101.46,101.46,101.46,101.46,101.64,1,0.0,1,1.0,100.0
648GS2035, 25-Aug-2026,99.5,99.5,99.05,99.05,99.9,1291,1.28,3,1291.0,100.0
667GS2050, 25-Aug-2026,92.4,92.4,92.0,92.0,92.95,401,0.37,3,401.0,100.0
668GS2033, 25-Aug-2026,99.05,100.0,99.05,100.0,100.0,200,0.2,2,200.0,100.0
668GS2040, 25-Aug-2026,98.1,98.1,98.1,98.1,99.45,45200,44.34,5,45200.0,100.0
676GS2061, 25-Aug-2026,91.8,91.8,91.0,91.19,91.39,57198,52.08,118,57118.0,99.86
68GS2060, 25-Aug-2026,93.2,93.2,92.81,92.81,92.25,933,0.87,4,933.0,100.0
690GS2065, 25-Aug-2026,94.6,94.6,94.1,94.52,93.85,6037,5.71,5,6037.0,100.0
694GS2036, 25-Aug-2026,102.0,102.0,102.0,102.0,101.5,100,0.1,1,100.0,100.0
695GS2061, 25-Aug-2026,93.5,94.47,93.5,93.5,94.3,106,0.1,3,101.0,95.28
699GS2051, 25-Aug-2026,95.55,95.55,95.55,95.55,96.5,100,0.1,1,100.0,100.0
702GS2027, 25-Aug-2026,102.55,102.55,101.75,101.75,101.75,13,0.01,4,13.0,100.0
702GS2031, 25-Aug-2026,102.15,102.15,102.15,102.15,102.0,10300,10.52,3,10300.0,100.0
706GS2041, 25-Aug-2026,102.0,102.0,100.25,100.25,102.25,5100,5.2,3,5100.0,100.0
709GS2054, 25-Aug-2026,96.99,96.99,96.5,96.5,96.99,14207,13.72,14,14207.0,100.0
709GS2074, 25-Aug-2026,96.5,96.5,96.2,96.3,96.39,3010,2.9,3,3010.0,100.0
710GS2029, 25-Aug-2026,103.45,103.95,103.45,103.5,104.0,36289,37.56,6,36289.0,100.0
717GS2030, 25-Aug-2026,103.46,105.0,103.46,104.96,104.5,8202,8.49,5,8201.0,99.99
718GS2037, 25-Aug-2026,102.5,103.0,102.41,102.41,103.0,21598,22.18,12,18728.0,86.71
71GS2034, 25-Aug-2026,102.81,103.02,102.81,103.02,104.98,2,0.0,2,1.0,50.0
723GS2039, 25-Aug-2026,104.4,104.4,104.4,104.4,104.4,400,0.42,3,400.0,100.0
724GS2055, 25-Aug-2026,98.0,98.35,97.73,98.0,98.05,288948,282.9,496,286443.0,99.13
725GS2063, 25-Aug-2026,98.6,98.6,97.9,97.98,98.21,123671,121.25,110,109409.0,88.47
726GS2032, 25-Aug-2026,104.5,104.5,104.5,104.5,106.0,300,0.31,3,300.0,100.0
732GS2030, 25-Aug-2026,104.0,104.0,104.0,104.0,103.99,137,0.14,1,137.0,100.0
733GS2026, 25-Aug-2026,102.0,102.0,101.9,101.9,102.0,507,0.52,5,507.0,100.0
734GS2064, 25-Aug-2026,99.8,100.3,99.8,99.94,99.96,68328,68.29,61,67328.0,98.54
736GS2052, 25-Aug-2026,103.0,103.0,102.75,102.75,103.0,2090,2.15,4,2090.0,100.0
737GS2028, 25-Aug-2026,104.25,104.25,104.25,104.25,104.25,400,0.42,1,400.0,100.0
738GS2027, 25-Aug-2026,102.58,102.6,102.38,102.5,102.56,10461,10.72,12,7638.0,73.01
73GS2053, 25-Aug-2026,99.1,99.79,99.1,99.51,100.0,19668,19.57,13,18801.0,95.59
740IIFCL33, 25-Aug-2026,1151.0,1151.0,1151.0,1151.0,1148.09,199,2.29,1,199.0,100.0
741GS2036, 25-Aug-2026,106.0,106.0,105.5,106.0,106.0,350,0.37,4,150.0,42.86
743GS2076, 25-Aug-2026,100.4,100.49,99.98,100.0,100.5,877322,877.51,613,875740.0,99.82
746GS2073, 25-Aug-2026,101.0,101.9,100.81,101.49,101.5,3102,3.13,19,3102.0,100.0
74GS2062, 25-Aug-2026,99.45,103.99,99.45,103.99,102.0,129,0.13,6,119.0,92.25
750GS2056, 25-Aug-2026,101.28,101.28,101.27,101.27,102.3,300,0.3,4,300.0,100.0
754GS2036, 25-Aug-2026,106.81,107.0,106.7,106.87,106.77,561708,599.84,102,561458.0,99.96
771GS2066, 25-Aug-2026,104.55,105.4,104.55,105.11,105.39,4696,4.93,20,4696.0,100.0
772GS2055, 25-Aug-2026,103.4,103.4,103.4,103.4,106.0,40,0.04,1,40.0,100.0
813GS2045, 25-Aug-2026,113.99,113.99,113.99,113.99,113.99,24,0.03,1,24.0,100.0
824GS2027, 25-Aug-2026,103.2,103.2,103.2,103.2,103.0,49,0.05,2,49.0,100.0
