SYMBOL,DELIV_PER
20MICRONS,39.57
21STCENMGM,99.95
360ONE,58.15
3IINFOLTD,46.58
3MINDIA,39.08
3PLAND,94.61
5PAISA,19.66
63MOONS,64.32
AAATECH,69.7
AADHARHFC,46.35
AAREYDRUGS,50.48
AARNAV,33.67
AARON,40.74
AARTECH,34.65
AARTIDRUGS,40.95
AARTIIND,56.63
AARTIPHARM,39.21
AARTISURF,48.47
AARVI,57.48
AAVAS,43.3
ABB,37.17
ABBOTINDIA,46.45
ABCAPITAL,31.14
ABCOTS,44.81
ABDL,31.85
ABFRL,33.48
ABGSEC,83.03
ABINFRA,57.39
ABLBL,45.89
ABREL,43.24
ABSL10BANK,66.66
ABSLAMC,41.36
ABSLBANETF,66.48
ABSLLIQUID,74.13
ABSLMSCIN,99.72
ABSLNN50ET,83.28
ABSLPSE,61.72
ACC,38.3
ACCELYA,53.56
ACCURACY,72.85
ACE,40.6
ACEINTEG,89.74
ACI,23.8
ACL,88.91
ACMESOLAR,31.88
ACUTAAS,34.28
ADANIENSOL,18.94
ADANIENT,23.33
ADANIGREEN,66.29
ADANIPORTS,42.67
ADANIPOWER,42.47
ADFFOODS,38.1
ADL,93.42
ADOR,58.82
ADROITINFO,58.49
ADSL,35.67
ADVAIT,30.03
ADVANCE,31.72
ADVANIHOTR,60.21
ADVENTHTL,50.82
ADVENZYMES,39.43
AEGISLOG,55.87
AEGISVOPAK,56.11
AEPL,53.28
AEQUS,89.57
AEROENTER,57.18
AEROFLEX,32.59
AERONEU,21.3
AETHER,33.17
AFCONS,31.97
AFFLE,61.41
AFFORDABLE,49.97
AFSL,72.99
AGARIND,40.79
AGARWALEYE,48.52
AGI,42.62
AGIIL,22.55
AGRITECH,63.98
AGROPHOS,73.88
AHCL,38.94
AHLADA,71.75
AHLEAST,41.55
AHLUCONT,34.69
AIAENG,33.8
AIIL,33.96
AIRAN,68.68
AIROLAM,99.44
AJANTPHARM,43.85
AJAXENGG,81.07
AJMERA,43.53
AJOONI,65.83
AKASH,55.63
AKG,70.31
AKI,65.78
AKSHAR,51.04
AKSHARCHEM,79.41
AKSHOPTFBR,58.58
AKUMS,44.27
AKZOINDIA,40.31
ALANKIT,67.11
ALBERTDAVD,77.31
ALEMBICLTD,42.21
ALGOQUANT,18.86
ALICON,51.39
ALIVUS,45.72
ALKALI,49.78
ALKEM,33.97
ALKYLAMINE,29.7
ALLCARGO,40.76
ALLDIGI,43.27
ALLTIME,45.35
ALMONDZ,55.11
ALOKINDS,23.09
ALPA,64.79
ALPHA,66.81
ALPHAETF,72.25
ALPHAGEO,29.96
ALPL30IETF,90.28
AMAGI,85.34
AMANTA,87.35
AMBER,26.44
AMBICAAGAR,61.13
AMBIKCO,49.71
AMBUJACEM,34.11
AMDIND,46.95
AMIRCHAND,63.4
AMJLAND,69.74
AMNPLST,66.31
AMRUTANJAN,50.45
ANANDRATHI,44.53
ANANTRAJ,19.25
ANDHRAPAP,67.84
ANDHRSUGAR,41.33
ANGELONE,34.75
ANIKINDS,69.94
ANMOL,42.27
ANTELOPUS,26.57
ANTGRAPHIC,85.12
ANTHEM,87.15
ANUHPHR,53.47
ANUP,42.29
ANURAS,42.73
AONEGOLD,34.48
AONELIQUID,55.38
AONENIFTY,71.22
AONESILVER,59.02
AONETMMQ50,80.66
AONETOTAL,35.41
APARINDS,23.17
APCL,75.71
APCOTEXIND,47.95
APEX,21.15
APLAPOLLO,42.09
APLLTD,45.64
APOLLO,26.1
APOLLOHOSP,53.34
APOLLOPIPE,16.62
APOLLOTYRE,39.61
APOLSINHOT,47.04
APTECHT,30.81
APTUS,68.39
AQYLON,100.0
ARCHIDPLY,65.05
ARCHIES,47.05
ARE&M,41.74
ARENTERP,81.85
ARFIN,11.65
ARIES,39.65
ARIHANTCAP,42.75
ARIHANTSUP,32.98
ARIS,52.79
ARKADE,40.47
ARMANFIN,52.62
AROGRANITE,74.83
ARROWGREEN,13.67
ARSSBL,38.13
ARTEMISMED,50.42
ARTNIRMAN,97.6
ARVEE,78.26
ARVIND,47.32
ARVINDFASN,75.72
ARVSMART,51.47
ASAHIINDIA,34.79
ASAHISONG,53.36
ASAL,57.83
ASALCBR,40.18
ASHAPURMIN,32.95
ASHIANA,44.19
ASHIMASYN,48.62
ASHOKA,32.98
ASHOKAMET,71.63
ASHOKLEY,45.19
ASIANENE,33.2
ASIANHOTNR,51.39
ASIANPAINT,58.35
ASIANTILES,31.72
ASKAUTOLTD,30.63
ASMS,27.84
ASPINWALL,66.59
ASTEC,50.03
ASTERDM,42.63
ASTRAL,20.11
ASTRAMICRO,29.43
ASTRAZEN,36.73
ASTRON,62.45
ATALREAL,19.84
ATAM,60.33
ATGL,19.62
ATHERENERG,19.73
ATL,41.32
ATLANTAA,53.73
ATLANTAELE,30.35
ATLASCYCLE,63.03
ATUL,45.98
ATULAUTO,25.45
AUBANK,40.28
AURIGROW,48.88
AURIONPRO,36.5
AUROPHARMA,33.5
AURUM,63.69
AUTOAXLES,44.27
AUTOBEES,48.63
AUTOIETF,50.5
AUTOIND,54.77
AVADHSUGAR,37.44
AVALON,36.57
AVANTEL,35.11
AVANTIFEED,22.68
AVG,50.32
AVL,33.7
AVONMORE,69.15
AVROIND,59.62
AVTNPL,47.68
AWFIS,35.65
AWHCL,23.28
AWL,32.5
AXISBANK,47.32
AXISBNKETF,72.39
AXISBPSETF,84.41
AXISCADES,45.78
AXISCETF,78.38
AXISGOLD,55.08
AXISHCETF,58.62
AXISILVER,38.64
AXISNIFTY,93.2
AXISTECETF,60.37
AXISVALUE,62.2
AXSENSEX,57.31
AYE,30.64
AYMSYNTEX,33.24
AZAD,38.49
BAFNAPH,88.36
BAGFILMS,78.27
BAIDFIN,78.65
BAJAJ-AUTO,36.59
BAJAJCON,36.31
BAJAJELEC,25.75
BAJAJFINSV,56.7
BAJAJHCARE,40.35
BAJAJHFL,43.14
BAJAJHIND,30.03
BAJAJHLDNG,45.84
BAJAJINDEF,37.6
BAJEL,11.53
BAJFINANCE,44.61
BALAJEE,53.77
BALAJITELE,49.33
BALAMINES,38.36
BALAXI,41.79
BALKRISHNA,83.82
BALKRISIND,53.1
BALMLAWRIE,50.65
BALPHARMA,64.81
BALRAMCHIN,45.0
BALUFORGE,34.62
BANARBEADS,92.24
BANARISUG,77.57
BANCOINDIA,46.25
BANDHANBNK,46.04
BANG,65.55
BANK10ADD,49.05
BANKA,84.31
BANKADD,73.59
BANKBARODA,48.18
BANKBEES,53.51
BANKBETA,55.81
BANKBETF,36.05
BANKETF,69.3
BANKIETF,68.27
BANKINDIA,23.29
BANKNIFTY1,82.42
BANKPSU,73.26
BANSALWIRE,12.15
BANSWRAS,50.13
BASF,38.17
BASML,50.24
BATAINDIA,25.11
BAYERCROP,44.27
BBETF0432,94.36
BBL,49.01
BBNPNBETF,77.42
BBNPPGOLD,93.34
BBOX,38.25
BBTC,46.03
BBTCL,60.84
BCLIND,34.76
BCONCEPTS,34.71
BCPL,45.29
BDL,18.4
BEARDSELL,73.7
BECTORFOOD,43.94
BEL,35.92
BELLACASA,29.45
BELRISE,31.98
BEML,24.4
BEPL,33.62
BERGEPAINT,35.66
BETA,43.67
BFINVEST,43.23
BFSI,80.54
BHAGCHEM,52.62
BHAGERIA,47.33
BHAGYANGR,41.67
BHANDARI,53.82
BHARATCOAL,26.77
BHARATFORG,51.2
BHARATGEAR,57.63
BHARATRAS,29.11
BHARATSE,33.37
BHARATWIRE,45.66
BHARTIARTL,54.03
BHARTIHEXA,60.73
BHEL,23.98
BIGBLOC,24.44
BIKAJI,34.5
BIL,61.04
BIOCON,41.74
BIOFILCHEM,69.25
BIRLACABLE,51.57
BIRLACORPN,41.25
BIRLAMONEY,44.48
BIRLANU,31.07
BLACKBUCK,36.53
BLAL,60.05
BLISSGVS,42.14
BLKASHYAP,41.55
BLS,11.12
BLSE,35.95
