SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, 09-Sep-2026,219.0,220.99,216.75,218.06,219.28,78133,170.81,2651,35371.0,45.27
21STCENMGM, 09-Sep-2026,38.98,39.34,38.31,38.8,38.59,1472,0.57,37,806.0,54.76
360ONE, 09-Sep-2026,1104.4,1109.2,1087.4,1087.4,1110.0,869898,9571.81,64089,517487.0,59.49
3BBLACKBIO, 09-Sep-2026,1490.0,1499.0,1448.1,1476.1,1455.3,9173,135.13,1267,4551.0,49.61
3MINDIA, 09-Sep-2026,33145.0,33145.0,32745.0,33025.0,33145.0,1275,419.69,805,549.0,43.06
3PLAND, 09-Sep-2026,31.55,32.51,31.55,32.25,32.4,1886,0.61,77,1847.0,97.93
574GS2026, 09-Sep-2026,101.21,101.21,101.21,101.21,101.95,1,0.0,1,1.0,100.0
5PAISA, 09-Sep-2026,337.2,338.95,327.55,334.3,337.4,55842,186.33,1977,22328.0,39.98
610GS2031, 09-Sep-2026,99.99,99.99,99.99,99.99,99.99,1,0.0,1,1.0,100.0
620GS2029, 09-Sep-2026,100.0,100.0,100.0,100.0,99.0,800,0.8,2,800.0,100.0
633GS2035, 09-Sep-2026,101.0,101.0,99.0,99.0,99.3,3994,3.95,3,3994.0,100.0
636GS2031, 09-Sep-2026,99.5,99.5,99.0,99.0,99.5,793,0.79,4,793.0,100.0
63MOONS, 09-Sep-2026,864.0,883.35,845.2,865.05,868.25,645891,5594.37,23314,283072.0,43.83
648GS2035, 09-Sep-2026,98.11,101.2,98.11,101.2,98.6,5601,5.6,9,5401.0,96.43
654GS2032, 09-Sep-2026,100.0,100.25,100.0,100.25,100.3,15001,15.04,2,15001.0,100.0
667GS2050, 09-Sep-2026,92.6,92.6,92.6,92.6,92.6,1000,0.93,2,1000.0,100.0
668GS2040, 09-Sep-2026,98.0,98.0,97.98,97.98,97.7,2500,2.45,2,2500.0,100.0
676GS2061, 09-Sep-2026,91.0,91.0,90.15,90.23,90.35,46636,42.07,118,46635.0,100.0
679GS2031, 09-Sep-2026,101.0,101.0,101.0,101.0,100.5,500,0.51,1,500.0,100.0
679GS2034A, 09-Sep-2026,99.99,99.99,99.99,99.99,101.0,1,0.0,1,1.0,100.0
690GS2065, 09-Sep-2026,93.49,93.49,93.35,93.39,93.25,2453,2.29,6,2453.0,100.0
692GS2039, 09-Sep-2026,99.01,99.01,99.01,99.01,99.29,400,0.4,1,400.0,100.0
694GS2036, 09-Sep-2026,102.21,103.08,102.21,103.08,103.1,211,0.22,4,200.0,94.79
695GS2061, 09-Sep-2026,94.0,94.0,93.0,93.89,93.89,5357,5.03,9,5345.0,99.78
697GR2034, 09-Sep-2026,98.0,98.0,98.0,98.0,101.25,10,0.01,1,10.0,100.0
698GR2054, 09-Sep-2026,94.5,94.5,94.5,94.5,94.5,50,0.05,1,50.0,100.0
699GS2051, 09-Sep-2026,96.0,96.4,96.0,96.3,96.75,2000,1.92,3,2000.0,100.0
704GS2029, 09-Sep-2026,101.97,102.5,101.19,101.19,103.0,6800,6.94,6,6800.0,100.0
706GS2028, 09-Sep-2026,103.6,103.6,103.6,103.6,104.31,100,0.1,1,100.0,100.0
706GS2041, 09-Sep-2026,101.75,101.75,100.1,100.2,100.15,589,0.59,8,460.0,78.1
706GS2046, 09-Sep-2026,100.7,101.0,100.0,101.0,100.8,10479,10.53,12,10479.0,100.0
709GS2054, 09-Sep-2026,95.49,95.49,95.15,95.15,95.1,2886,2.75,21,2600.0,90.09
709GS2074, 09-Sep-2026,95.8,95.8,95.0,95.3,95.5,5613,5.35,37,4762.0,84.84
710GS2029, 09-Sep-2026,106.0,106.0,103.26,104.1,106.0,6101,6.34,5,5101.0,83.61
717GS2030, 09-Sep-2026,103.53,103.55,103.53,103.55,103.53,1974,2.04,3,1974.0,100.0
718GS2037, 09-Sep-2026,101.19,103.45,101.19,101.99,102.21,47545,48.53,50,38077.0,80.09
723GS2039, 09-Sep-2026,104.58,104.58,104.58,104.58,104.58,200,0.21,1,200.0,100.0
724GS2055, 09-Sep-2026,97.18,97.18,96.52,96.74,96.65,39200,37.95,54,38712.0,98.76
725GS2063, 09-Sep-2026,96.6,97.6,96.26,96.85,96.98,110181,106.72,91,105808.0,96.03
726GS2032, 09-Sep-2026,103.05,103.3,102.51,102.65,103.3,171960,177.26,22,169960.0,98.84
726GS2033, 09-Sep-2026,103.3,103.3,102.8,103.2,103.35,5919,6.1,6,5919.0,100.0
733GS2026, 09-Sep-2026,101.29,102.31,101.29,102.31,102.31,300,0.31,3,200.0,66.67
734GS2064, 09-Sep-2026,99.25,99.25,98.61,98.76,98.91,24510,24.24,43,23801.0,97.11
736GS2052, 09-Sep-2026,102.25,102.85,102.25,102.5,102.1,15000,15.37,12,15000.0,100.0
737GS2028, 09-Sep-2026,104.21,104.21,104.21,104.21,104.22,100,0.1,1,100.0,100.0
738GS2027, 09-Sep-2026,102.35,103.0,102.35,102.64,102.35,261569,267.88,38,261569.0,100.0
73GS2053, 09-Sep-2026,98.9,98.9,98.76,98.81,99.05,10369,10.25,12,10369.0,100.0
741GS2036, 09-Sep-2026,105.05,105.05,104.01,104.7,105.05,5306,5.55,18,4172.0,78.63
743GS2076, 09-Sep-2026,99.23,99.9,98.98,98.98,99.4,68863,68.22,107,66993.0,97.28
746GS2073, 09-Sep-2026,101.99,101.99,101.99,101.99,101.25,2,0.0,2,2.0,100.0
74GS2035, 09-Sep-2026,103.4,103.4,103.4,103.4,103.4,1200,1.24,6,1200.0,100.0
74GS2062, 09-Sep-2026,103.0,103.0,102.25,102.25,102.0,32,0.03,3,16.0,50.0
750GS2056, 09-Sep-2026,103.8,103.8,101.97,103.0,103.8,2002,2.06,15,2002.0,100.0
754GS2036, 09-Sep-2026,106.2,106.24,105.9,106.14,106.09,465988,494.65,200,454697.0,97.58
75GS2034, 09-Sep-2026,102.35,103.93,102.33,103.93,105.0,30150,30.95,6,30150.0,100.0
771GS2066, 09-Sep-2026,103.75,103.75,103.15,103.35,103.15,38959,40.24,49,37959.0,97.43
795GS2032, 09-Sep-2026,105.0,105.0,105.0,105.0,107.2,50,0.05,1,50.0,100.0
824GS2027, 09-Sep-2026,101.0,101.65,101.0,101.65,101.65,1891,1.92,7,1881.0,99.47
824GS2033, 09-Sep-2026,111.35,111.35,111.35,111.35,108.46,1,0.0,1,1.0,100.0
897GS2030, 09-Sep-2026,115.0,115.0,112.5,112.5,115.0,1500,1.72,8,1375.0,91.67
