SYMBOL,DELIV_PER
ALPHA,64.64
ALPHAETF,53.42
ALPHAGEO,69.18
ALPL30IETF,65.17
AMAGI,72.26
AMANTA,65.98
AMBALALSA,73.02
AMBER,33.45
AMBICAAGAR,79.88
AMBIKCO,50.55
AMBUJACEM,38.36
AMDIND,63.66
AMIRCHAND,56.45
AMJLAND,66.53
AMNPLST,41.76
AMRUTANJAN,49.97
ANANDRATHI,54.52
ANANTRAJ,30.82
ANDHRAPAP,55.16
ANDHRSUGAR,45.18
ANGELONE,24.08
ANMOL,69.58
ANTELOPUS,50.53
ANTGRAPHIC,86.2
ANTHEM,52.8
ANUHPHR,51.95
ANUP,45.12
ANURAS,53.82
AONEGOLD,62.53
AONELIQUID,69.09
AONENIFTY,75.59
AONESILVER,55.17
AONETMMQ50,77.51
AONETOTAL,41.04
APARINDS,31.41
APCL,78.46
APCOTEXIND,41.05
APEX,16.92
APLAPOLLO,55.99
APLLTD,44.18
APOLLO,15.65
APOLLOHOSP,54.3
APOLLOPIPE,36.48
APOLLOTYRE,36.99
APOLSINHOT,56.29
APTECHT,23.31
APTUS,49.61
AQYLON,16.33
ARCHIDPLY,73.98
ARCHIES,80.0
ARE&M,48.93
ARENTERP,82.29
ARFIN,50.82
ARIES,56.94
ARIHANT,76.06
ARIHANTCAP,52.76
ARIHANTSUP,32.28
ARIS,39.54
ARKADE,51.72
ARMANFIN,54.09
AROGRANITE,46.89
ARROWGREEN,39.78
ARSSBL,31.98
ARTEMISMED,42.6
ARVEE,50.53
ARVIND,46.93
ARVINDFASN,48.47
ARVSMART,61.32
ASAHIINDIA,43.99
ASAHISONG,76.91
ASAL,53.63
ASALCBR,48.93
ASHAPURMIN,38.42
ASHIANA,62.66
ASHIKA,23.41
ASHIMASYN,59.33
ASHOKA,50.44
ASHOKAMET,87.67
ASHOKLEY,40.32
ASIANENE,47.38
ASIANHOTNR,16.63
ASIANPAINT,54.95
ASIANTILES,36.13
ASKAUTOLTD,86.92
ASMS,23.72
ASPINWALL,89.67
ASTAR,100.0
ASTEC,29.56
ASTERDM,39.81
ASTRAL,40.12
ASTRAMICRO,46.32
ASTRAZEN,40.02
ATALREAL,24.43
ATAM,67.13
ATGL,26.79
ATHERENERG,22.99
ATL,66.89
ATLANTAA,61.24
ATLANTAELE,42.2
ATLASCYCLE,70.47
ATUL,50.09
ATULAUTO,31.53
AUBANK,40.41
AURIGROW,28.35
AURIONPRO,51.45
AUROPHARMA,43.14
AURUM,56.17
AUTOAXLES,54.93
AUTOBEES,44.82
AUTOIETF,56.84
AUTOIND,54.45
AVADHSUGAR,31.47
AVAILFC,83.91
AVALON,51.21
AVANTEL,44.05
AVANTIFEED,16.69
AVG,51.29
AVL,50.83
AVONMORE,57.17
AVROIND,40.79
AVTNPL,68.11
AWFIS,45.37
AWHCL,20.41
AWL,39.81
AXISBANK,55.43
AXISBNKETF,75.72
AXISBPSETF,82.06
AXISCADES,52.81
AXISCETF,74.53
AXISGOLD,65.59
AXISHCETF,53.52
AXISILVER,39.41
AXISNIFTY,54.92
AXISTECETF,62.24
AXISVALUE,84.36
AXITA,66.05
AXSENSEX,84.54
AYE,40.85
AYMSYNTEX,75.53
AZAD,45.95
BAGFILMS,76.58
BAIDFIN,76.93
BAJAJ-AUTO,62.01
BAJAJCON,29.29
BAJAJELEC,28.78
BAJAJFINSV,55.91
BAJAJHCARE,59.29
BAJAJHFL,57.59
BAJAJHIND,32.4
BAJAJHLDNG,51.13
BAJAJINDEF,40.96
BAJAJST,68.4
BAJEL,47.02
BAJFINANCE,54.19
BALAJEE,66.67
BALAJITELE,25.76
BALAMINES,41.65
BALAXI,64.43
BALKRISHNA,72.86
BALKRISIND,67.87
BALMLAWRIE,43.94
BALPHARMA,71.88
BALRAMCHIN,26.83
BALUFORGE,47.55
BANARBEADS,57.07
BANARISUG,45.48
BANCOINDIA,36.48
BANDHANBNK,44.05
BANG,63.71
BANK10ADD,65.5
BANKADD,64.62
BANKBARODA,41.52
BANKBEES,45.01
BANKBETA,48.33
BANKBETF,52.42
BANKETF,80.22
BANKIETF,50.17
BANKINDIA,32.23
BANKNIFTY1,85.33
BANKPSU,61.01
BANSALWIRE,41.04
BANSWRAS,62.55
BASF,47.16
BASML,57.65
BATAINDIA,38.45
BATLIBOI,88.76
BAYERCROP,51.83
BBETF0432,59.02
BBL,55.71
BBNPNBETF,59.07
BBNPPGOLD,97.66
BBOX,51.99
BBTC,47.14
BBTCL,69.03
BCLIND,46.39
BCONCEPTS,54.53
BCPL,54.85
BDL,30.82
BEARDSELL,62.26
BECTORFOOD,47.98
BEEKAY,73.05
BEL,53.35
BELLACASA,64.02
BELRISE,29.49
BEML,32.71
BENGALASM,100.0
BEPL,43.64
BERGEPAINT,45.07
BETA,65.98
BFINVEST,43.32
BFSI,60.75
BHAGCHEM,52.98
BHAGERIA,62.08
BHAGYANGR,50.96
BHANDARI,73.95
BHARATCOAL,27.61
BHARATFORG,43.71
BHARATGEAR,58.21
BHARATRAS,47.77
BHARATSE,46.25
BHARATWIRE,10.0
BHARTIARTL,61.12
BHARTIHEXA,74.94
BHEL,34.19
BI,82.33
BIGBLOC,63.07
BIKAJI,37.03
BIL,39.03
BIMETAL,93.75
BIOCON,45.92
BIOFILCHEM,54.95
BIRLACABLE,47.87
BIRLACORPN,44.68
BIRLAMONEY,29.49
BIRLANU,57.3
BIRLAPREC,90.16
BLACKBUCK,58.52
BLACKROSE,79.91
BLAL,52.5
BLIL,97.73
BLISSGVS,41.25
BLKASHYAP,58.47
BLS,25.12
BLSE,51.5
BLUECOAST,64.41
BLUEDART,48.16
BLUEJET,46.41
BLUESTARCO,41.29
BLUESTONE,45.09
BLUSPRING,51.36
BMWVENTLTD,51.72
BNAGROCHEM,72.49
BNALTD,96.43
BODALCHEM,53.05
BOMDYEING,39.86
BONLON,72.85
BOROLTD,37.63
BORORENEW,51.37
BOROSCI,51.25
BOSCH-HCIL,59.01
BOSCHLTD,33.4
BPCL,50.34
BPL,51.77
BRIGADE,45.63
BRIGHOTEL,63.69
BRITANNIA,65.18
BRNL,63.23
BSE,35.23
BSE500IETF,67.07
BSHSL,44.11
BSL,82.53
BSLGOLDETF,61.24
BSLNIFTY,65.62
BSLSENETFG,59.74
BSOFT,51.53
BTML,80.58
BTTL,61.49
BUILDPRO,27.84
BUTTERFLY,51.2
BVCL,79.35
CALSOFT,63.18
CAMLINFINE,56.1
CAMPUS,32.77
CAMS,38.83
CANBK,37.36
CANFINHOME,53.08
CANHLIFE,55.36
CANTABIL,64.38
CAPACITE,48.75
CAPILLARY,46.16
CAPITALSFB,65.51
CAPLIPOINT,58.86
CARBORUNIV,44.78
CARERATING,80.06
CARRARO,39.51
CARTRADE,46.92
CARYSIL,60.15
CASHIETF,69.52
CASTROLIND,54.8
CCAVENUE,62.11
CCCL,60.16
CCHHL,76.62
CCL,53.54
CDSL,37.8
CEATLTD,48.55
CEIGALL,48.56
CEINSYS,46.51
CELEBRITY,63.6
CELLO,47.74
CEMPRO,48.85
CENTENKA,63.33
CENTEXT,64.68
CENTRALBK,40.26
CENTRUM,65.49
CENTUM,48.23
CENTURYPLY,58.3
CERA,48.9
CESC,35.27
CEWATER,48.44
CGCL,36.23
CGPOWER,42.75
CHALET,73.79
CHAMBLFERT,49.21
CHEMBOND,77.1
CHEMBONDCH,82.79
CHEMCON,51.01
CHEMFAB,32.42
CHEMICAL,63.2
CHEMPLASTS,58.68
CHENNPETRO,39.39
CHEVIOT,72.39
CHOICEGOLD,68.18
CHOICEIN,23.15
CHOLAFIN,51.36
CHOLAHLDNG,31.49
CIEINDIA,51.07
CIFL,18.79
CIGNITITEC,70.55
CINELINE,52.89
CINEVISTA,78.61
CIPLA,47.43
CLEAN,50.78
CLEANMAX,36.48
CLSEL,51.03
CMPDI,46.52
CMSINFO,69.96
CNL,78.8
COALINDIA,52.8
COASTCORP,50.9
COCHINSHIP,26.72
COCKERILL,67.47
COFFEEDAY,54.76
COFORGE,47.05
COHANCE,48.12
COLPAL,46.33
COMFINTE,56.96
COMMOIETF,61.84
COMPUSOFT,79.79
COMSYN,51.59
CONCOR,44.5
CONCORDBIO,47.23
CONFIPET,40.42
CONS,45.01
CONSUMBEES,64.04
CONSUMER,63.14
CONSUMIETF,53.02
CONTROLPR,58.0
CORALFINAC,64.87
CORDSCABLE,65.75
COROMANDEL,69.02
CORONA,30.66
COSMOFIRST,57.11
COUNCODOS,74.83
CPCAP,62.15
CPEDU,78.46
CPPLUS,35.67
CPSEETF,54.86
CRAFTSMAN,41.1
CRAMC,41.0
CREATIVEYE,94.65
CREDITACC,69.06
CREST,56.9
CRISIL,43.85
CRIZAC,47.96
CROMPTON,52.62
CROWN,61.13
CSBBANK,40.76
CSLFINANCE,45.02
CUB,30.05
CUBEXTUB,57.0
CUMMINSIND,53.32
CUPID,26.28
CYBERMEDIA,75.28
CYBERTECH,52.74
CYIENT,48.3
CYIENTDLM,56.34
DABUR,44.33
DAICHI,99.38
DALBHARAT,45.95
DALMIASUG,26.81
DAMCAPITAL,42.99
DAMODARIND,64.22
DANGEE,52.51
DATAMATICS,46.23
DATAPATTNS,21.82
DAVANGERE,40.17
DBCORP,62.11
DBEIL,62.37
DBL,36.77
DBREALTY,39.81
DBSTOCKBRO,30.21
DCAL,49.53
DCBBANK,47.31
DCM,59.75
DCMNVL,77.14
DCMSHRIRAM,65.36
DCMSRIND,46.91
DCW,38.49
DCXINDIA,45.47
DDEVPLSTIK,57.46
DECCANCE,50.41
DECNGOLD,40.41
DEEDEV,41.26
DEEPAKFERT,30.29
DEEPAKNTR,41.36
DEEPINDS,33.71
DEFENCE,60.6
DELHIVERY,39.36
DELPHIFX,29.59
DELTACORP,34.67
DELTAMAGNT,44.9
DEN,49.74
DENORA,68.01
DENTA,18.88
DEVIT,45.32
DEVX,75.44
DEVYANI,53.19
DGCONTENT,81.33
DHAMPURSUG,21.73
DHANBANK,59.15
DHANUKA,51.58
DHARMAJ,59.85
DHRUV,50.28
DHUNINV,34.89
DIACABS,38.77
DIAMINESQ,24.21
DIAMONDYD,52.24
DICIND,57.21
DIFFNKG,48.6
DIGIDRIVE,67.05
DIGISPICE,62.6
DIGITIDE,48.2
DIGJAMLMTD,79.45
DISAQ,68.0
DISHTV,62.37
DIVGIITTS,47.43
DIVIDEND,69.08
DIVISLAB,60.32
DIVOPPBEES,65.93
DIXON,22.84
DLF,48.28
DLINKINDIA,37.35
DMART,52.1
DMCC,64.95
DNAMEDIA,68.74
DODLA,41.2
DOLATALGO,49.93
DOLLAR,55.72
DOLPHIN,54.98
DOMS,40.96
DONEAR,46.14
DPABHUSHAN,18.0
DPSCLTD,59.02
DPWIRES,48.09
DRAGARWQ,83.67
DRCSYSTEMS,67.25
DREAMFOLKS,46.33
DREDGECORP,15.45
DRREDDY,64.01
DSFCL,65.42
DSSL,48.39
DTIL,44.96
DVL,64.65
DWARKESH,25.02
DYCL,36.33
DYNAMATECH,46.14
DYNPRO,46.08
EASEMYTRIP,49.43
EBANKNIFTY,61.45
EBBETF0430,85.83
EBBETF0431,62.26
EBBETF0433,78.24
EBGNG,41.92
ECAPINSURE,77.17
ECLERX,41.74
ECOSMOBLTY,32.75
EDELWEISS,48.05
EFCIL,61.92
EGOLD,95.61
EICHERMOT,55.54
EIDPARRY,47.31
EIEL,33.82
EIFFL,81.05
EIHAHOTELS,51.19
EIHOTEL,48.27
EIMCOELECO,61.98
EKC,46.86
ELANTAS,77.72
ELCIDIN,73.33
ELDEHSG,40.2
ELECON,33.5
ELECTCAST,44.01
ELECTHERM,37.22
ELGIEQUIP,56.72
ELGIRUBCO,57.57
ELIN,46.74
ELIQUID,94.73
ELITECON,74.95
ELLEN,47.43
ELM250,80.6
ELPROINTL,90.49
EMAMILTD,47.29
EMAMIPAP,49.07
EMAMIREAL,65.16
EMCURE,46.97
EMIL,38.68
EMKAY,64.78
EMMBI,72.16
EMMVEE,37.67
EMPOWER,72.59
EMSLIMITED,6.8
EMUDHRA,28.52
EMULTIMQ,74.73
ENDURANCE,51.99
ENERGY,78.67
ENERGYDEV,73.81
ENGINERSIN,33.77
ENIFTY,82.44
ENIL,80.63
ENRIN,45.58
ENTERO,58.7
EPACK,36.68
EPACKPEB,44.87
EPIGRAL,45.04
EPL,50.12
EQUAL200,96.38
EQUAL50,66.23
EQUAL50ADD,82.49
EQUITASBNK,51.26
ERIS,49.28
ESABINDIA,49.97
ESAFSFB,59.81
ESCORTS,50.96
ESENSEX,87.91
ESG,76.0
ESILVER,44.02
ESSARSHPNG,50.35
ESSENTIA,86.01
ESTER,53.21
ETERNAL,52.03
ETHOSLTD,43.71
EUREKAFORB,52.79
EUROBOND,80.82
EUROPRATIK,42.45
EUROTEXIND,100.0
EVEREADY,46.69
EVERESTIND,86.9
EVIETF,70.8
EVINDIA,61.61
EXCELINDUS,60.46
EXCELSOFT,46.43
EXICOM,24.37
EXIDEIND,34.86
EXPLEOSOL,61.28
EXXARO,88.31
FABTECH,44.54
FACT,22.99
FAIRCHEMOR,43.72
FCL,57.2
FDC,60.41
FEDDERSHOL,87.79
FEDERALBNK,53.98
FEDFINA,52.26
FERMENTA,86.17
FIEMIND,43.71
FILATEX,56.94
FINCABLES,40.1
FINEORG,42.14
FINIETF,74.49
FINKURVE,52.88
FINOPB,46.38
FINPIPE,58.3
FIRSTCRY,28.75
FISCHER,63.41
FIVESTAR,52.93
FLAIR,48.96
FLEXIADD,67.79
FLEXITUFF,79.05
FLUOROCHEM,47.87
FMCGIETF,63.02
FMGOETZE,58.84
FMNL,80.74
FOCUS,52.74
FOODSIN,41.28
FORCEMOT,28.19
FORTIS,60.21
FOSECOIND,46.08
FRACTAL,46.86
FRONTSP,65.6
FSL,33.1
FUSION,48.0
GABRIEL,41.8
GAEL,44.38
GAIL,51.32
GALAPREC,41.84
GALAXYSURF,68.07
GALLANTT,8.53
GANDHAR,57.24
GANDHITUBE,66.06
GANECOS,34.51
GANESHBE,53.7
GANESHCP,60.9
GANESHHOU,44.43
GANGAFORGE,75.01
GANGESSECU,72.68
GARFIBRES,42.38
GARUDA,36.35
GATECH,59.59
GATECHDVR,83.79
GATEWAY,60.97
GAUDIUMIVF,41.04
GAYAHWS,94.14
GCSL,55.8
GEECEE,59.28
GEEKAYWIRE,67.66
GENCON,39.06
GENESYS,38.89
GENUSPAPER,80.05
GENUSPOWER,44.02
GEOJITFSL,53.22
GESHIP,48.28
GFLLIMITED,58.45
GHCL,59.94
GHCLTEXTIL,58.06
GICHSGFIN,49.82
GICL,53.31
GICRE,43.42
GILLANDERS,98.55
GILLETTE,51.15
GILT10BETA,57.97
GILT5BETA,88.43
GILT5YBEES,66.49
GINNIFILA,67.4
GIPCL,38.26
GKENERGY,34.11
GKSL,77.79
GKWLIMITED,54.01
GLAND,68.65
GLAXO,49.22
GLENMARK,57.71
GLFL,100.0
GLOBAL,70.96
GLOBALE,62.35
GLOBALVECT,70.93
GLOBE,60.9
GLOBECIVIL,54.93
GLOBUSSPR,31.31
GLOSTERLTD,65.5
GLOTTIS,63.08
GMBREW,36.7
GMDCLTD,23.83
GMMPFAUDLR,39.72
GMRAIRPORT,49.06
GMRP&UI,49.7
GNA,54.02
GNFC,43.26
GNRL,93.86
GOACARBON,32.26
GOCLCORP,40.81
GOCOLORS,50.73
GODAVARIB,57.82
GODFRYPHLP,36.82
GODIGIT,55.17
GODREJAGRO,53.78
GODREJCP,56.97
GODREJIND,40.55
GODREJPROP,40.58
GOKEX,39.8
GOKUL,62.68
GOKULAGRO,40.87
GOLD1,89.0
GOLD360,63.44
GOLDADD,50.37
GOLDBEES,55.83
GOLDBETA,65.12
GOLDBND,81.97
GOLDCASE,40.12
GOLDETF,76.09
GOLDIAM,39.49
GOLDIETF,48.62
GOLDTECH,60.43
GOODLUCK,63.25
GOODYEAR,69.01
GOPAL,34.75
GOYALALUM,78.25
GPIL,46.68
GPPL,51.61
GPTHEALTH,49.68
GPTINFRA,49.07
GRANDOAK,89.99
GRANULES,41.54
GRAPHITE,14.43
GRASIM,49.61
GRAUWEIL,75.76
GRAVISSHO,89.4
GRAVITA,39.67
GREAVESCOT,41.29
GREENLAM,51.58
GREENPANEL,51.18
GREENPLY,69.79
GREENPOWER,39.82
GRINDWELL,34.95
GRINFRA,50.41
GRMOVER,26.77
GROBTEA,47.18
GROWW,25.24
GROWWCAPM,75.1
GROWWCHEM,61.91
GROWWDEFNC,51.05
GROWWEV,44.36
GROWWGOLD,54.54
GROWWHOSPI,81.22
GROWWLIQID,54.53
GROWWLOVOL,79.33
GROWWMC150,49.35
GROWWMETAL,44.14
GROWWMOM50,62.07
GROWWN200,81.34
GROWWNET,46.37
GROWWNIFTY,76.5
GROWWNXT50,32.83
GROWWPOWER,89.66
GROWWPSE,37.58
GROWWPSUBK,75.24
GROWWRAIL,82.52
GROWWRLTY,73.34
GROWWSC250,86.96
GROWWSLVR,25.99
GRPLTD,74.38
GRSE,29.01
GRWRHITECH,51.16
GSEC10ABSL,100.0
GSEC10IETF,57.09
GSEC10YEAR,99.41
GSEC5IETF,52.45
GSFC,38.57
GSLSU,59.24
GSPCROP,49.51
GSPL,29.74
GTECJAINX,39.31
GTLINFRA,50.7
GTPL,44.37
GUFICBIO,57.68
GUJALKALI,20.03
GUJAPOLLO,47.42
GUJGASLTD,42.41
GUJRAFFIA,77.93
GUJTHEM,53.11
GULFOILLUB,50.8
GULFPETRO,67.26
GULPOLY,48.74
GVPTECH,73.46
GVT&D,70.4
HAL,47.39
HALDER,49.43
HALDYNGL,96.9
HALEOSLABS,83.08
HAPPSTMNDS,43.73
HAPPYFORGE,37.65
HARDWYN,22.71
HARIOMPIPE,44.7
HARRMALAYA,66.88
HARSHA,52.02
HATHWAY,43.17
HATSUN,61.23
HAVELLS,55.61
HAWKINCOOK,83.79
HBESD,92.57
HBLENGINE,39.26
HBSL,64.58
HCC,38.58
HCG,44.59
HCL-INSYS,71.06
HCLTECH,52.75
HDBFS,74.82
HDFCAMC,65.29
HDFCBANK,52.5
HDFCBSE500,72.4
HDFCGOLD,56.67
HDFCGROWTH,50.65
HDFCLIFE,64.24
HDFCLIQUID,79.86
HDFCLOWVOL,48.27
HDFCMID150,62.81
HDFCMOMENT,56.81
HDFCNEXT50,75.09
HDFCNIF100,62.6
HDFCNIFBAN,78.06
HDFCNIFIT,52.22
HDFCNIFTY,75.1
HDFCPSUBK,64.09
HDFCPVTBAN,59.45
HDFCQUAL,50.99
HDFCSENSEX,34.5
HDFCSILVER,38.79
HDFCSML250,58.16
HDFCVALUE,83.75
HEADSUP,77.65
HEALTHADD,42.48
HEALTHCARE,63.58
HEALTHIETF,60.65
HEALTHY,95.1
HECPROJECT,40.67
HEG,22.43
HEIDELBERG,53.26
HEMIPROP,53.49
HERANBA,32.86
HERITGFOOD,35.99
HEROMOTOCO,55.67
HESTERBIO,42.79
HEXATRADEX,75.75
HEXT,58.33
HFCL,37.15
HGINFRA,25.54
HGM,84.77
HGS,50.07
HIKAL,58.53
HILINFRA,60.0
HILTON,59.5
HIMATSEIDE,55.96
HINDALCO,50.01
HINDCOMPOS,52.44
HINDCOPPER,38.88
HINDOILEXP,39.27
HINDPETRO,46.43
HINDUNILVR,56.16
HINDWAREAP,50.12
HINDZINC,45.68
HIRECT,37.0
HISARMETAL,71.33
HITECH,60.17
HITECHCORP,63.85
HLEGLAS,67.76
HLVLTD,57.15
HMAAGRO,64.22
HMVL,67.69
HNDFDS,56.95
HNGSNGBEES,56.23
HOMEFIRST,81.66
HONASA,45.15
HONAUT,41.54
HONDAPOWER,53.29
HPAL,69.18
HPIL,65.41
HPL,32.85
HSBCGOLD,62.02
HSCL,8.55
HTMEDIA,68.33
HUBTOWN,51.8
HUDCO,38.65
HUHTAMAKI,48.97
HYBRIDFIN,86.8
HYUNDAI,42.6
IBULLSLTD,53.69
ICEMAKE,53.29
ICICIAMC,46.0
ICICIB22,67.17
ICICIBANK,49.03
ICICIGI,43.93
ICICIPRULI,55.17
ICIL,45.37
ICRA,56.04
IDBI,32.88
IDEA,28.57
IDEAFORGE,43.95
IDFCFIRSTB,39.39
IDFNIFTYET,82.43
IEX,40.66
IFBAGRO,53.87
IFBIND,44.36
IFCI,21.06
IFGLEXPOR,62.45
IGARASHI,50.34
IGCL,52.46
IGIL,50.53
IGL,61.22
IGPL,46.21
IIFL,44.23
IIFLCAPS,56.29
IITL,8.21
IKIO,53.47
IKS,49.18
IMAGICAA,43.82
IMFA,49.48
IMPAL,55.31
INA,33.26
INCREDIBLE,80.62
INDBANK,56.51
INDGN,49.94
INDHOTEL,54.66
INDIACEM,35.58
INDIAGLYCO,41.94
INDIAMART,62.1
INDIANB,39.49
INDIANCARD,52.91
INDIANHUME,60.28
INDIASHLTR,51.52
INDIGO,49.32
INDIGOPNTS,42.56
INDIQUBE,51.53
INDNIPPON,56.12
INDOAMIN,43.52
INDOBORAX,68.88
INDOCO,47.1
INDOFARM,45.0
INDORAMA,50.86
INDOSTAR,43.8
INDOTECH,37.79
INDOTHAI,56.25
INDOUS,42.22
INDOWIND,50.87
INDPRUD,86.23
INDRAMEDCO,64.52
INDSWFTLAB,50.74
INDTERRAIN,49.24
INDUSINDBK,49.56
INDUSTOWER,67.62
INFOBEAN,37.26
INFOMEDIA,61.48
INFRA,74.45
INFRABEES,39.57
INFRAIETF,33.49
INFY,52.49
INGERRAND,57.17
INNOVACAP,53.73
INNOVANA,44.32
INNOVISION,84.18
INOXGREEN,38.65
INOXINDIA,47.06
INOXWIND,33.28
INSECTICID,53.23
INTELLECT,39.12
INTENTECH,56.31
INTERARCH,44.58
INTERNET,52.9
INTLCONV,62.09
INVENTURE,72.93
INVPRECQ,72.7
IOB,32.51
IOC,45.89
IOLCP,48.02
IONEXCHANG,49.64
IPCALAB,54.07
IPL,47.15
IRB,45.51
IRCON,29.96
IRCTC,48.64
IREDA,39.52
IRFC,28.2
IRIS,66.07
IRISDOREME,21.47
IRMENERGY,49.78
ISFT,66.07
ISGEC,37.36
ISHANCH,44.86
IT,28.84
ITADD,92.49
ITBEES,50.19
ITBETA,69.88
ITC,63.67
ITCHOTELS,48.04
ITDC,18.58
ITETF,58.78
ITI,35.08
ITIETF,44.13
IVALUE,47.53
IVC,82.39
IVP,80.4
IVZINGOLD,62.73
IVZINNIFTY,94.96
IWP,99.57
IXIGO,41.27
J&KBANK,35.96
JAGRAN,70.99
JAGSNPHARM,69.51
JAIBALAJI,33.06
JAICORPLTD,38.48
JAINREC,42.81
JAIPURKURT,30.86
JAMNAAUTO,44.29
JARO,29.62
JASH,57.8
JAYAGROGN,64.64
JAYBARMARU,55.25
JAYKAY,45.98
JAYNECOIND,44.86
JAYSREETEA,48.33
JBCHEPHARM,49.7
JBMA,28.08
JETFREIGHT,88.98
JGCHEM,44.2
JINDALPHOT,52.32
JINDALPOLY,39.42
JINDALSAW,31.99
JINDALSTEL,43.83
JINDRILL,31.6
JINDWORLD,41.47
JIOFIN,41.84
JISLDVREQS,72.12
JISLJALEQS,42.44
JKCEMENT,47.07
JKIL,52.52
JKIPL,100.0
JKLAKSHMI,51.21
JKPAPER,47.64
JKTYRE,45.21
JLHL,60.19
JMA,70.22
JMFINANCIL,50.21
JNKINDIA,17.47
JOCIL,70.47
JPOLYINVST,43.24
JPPOWER,29.34
JSFB,61.55
JSL,43.97
JSLL,44.68
JSWCEMENT,59.24
JSWDULUX,56.24
JSWENERGY,42.3
JSWHL,60.67
JSWINFRA,49.93
JSWSTEEL,64.57
JTEKTINDIA,37.54
JTLIND,36.48
JUBLCPL,53.93
JUBLFOOD,28.25
JUBLINGREA,60.73
JUBLPHARMA,60.34
JUNIORBEES,55.61
JUNIPER,62.61
JUSTDIAL,50.25
JWL,31.86
JYOTHYLAB,42.29
JYOTICNC,15.14
JYOTISTRUC,45.01
KABRAEXTRU,58.44
KAJARIACER,70.64
KAKATCEM,39.58
KALAMANDIR,48.31
KALPATARU,48.52
KALYANIFRG,49.17
KALYANKJIL,35.37
KAMAHOLD,87.09
KAMATHOTEL,43.67
KAMDHENU,54.91
KANANIIND,77.49
KANCHI,52.76
KANORICHEM,50.21
KANPRPLA,66.64
KANSAINER,40.83
KARMAENG,71.23
KARURVYSYA,51.59
KAUSHALYA,65.9
KAYA,61.88
KAYNES,17.41
KCP,45.25
KCPSUGIND,40.25
KDDL,50.51
KEC,62.12
KECL,37.95
KEEPLEARN,95.02
KEI,37.68
KELLTONTEC,30.76
KENNAMET,73.33
KERNEX,45.72
KESORAMIND,45.71
KEYFINSERV,52.44
KFINTECH,34.66
KHADIM,49.39
KHAICHEM,45.92
KHAITANLTD,61.58
KHANDSE,58.1
KICL,55.53
KILITCH,47.73
KIMS,56.18
KINGFA,57.39
KIOCL,41.99
KIRANVYPAR,90.54
KIRIINDUS,46.27
KIRLFER,83.88
KIRLOSBROS,40.62
KIRLOSENG,37.02
KIRLOSIND,63.1
KIRLPNU,42.54
KITEX,43.67
KKCL,63.85
KLBRENG-B,86.58
KMEW,43.0
KMSUGAR,33.98
KNAGRI,60.77
KNRCON,44.53
KOHINOOR,65.26
KOKUYOCMLN,74.21
KOLTEPATIL,14.93
KOPRAN,61.13
KOTAKBANK,60.89
