SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 28-Aug-2026,104.2,105.0,103.91,105.0,104.45,4913,5.12,7,4650.0,94.65
20MICRONS, 28-Aug-2026,217.34,224.87,217.0,222.0,216.37,241206,532.82,5911,109988.0,45.6
21STCENMGM, 28-Aug-2026,41.74,41.74,41.16,41.16,42.0,3530,1.46,33,3058.0,86.63
360ONE, 28-Aug-2026,1204.0,1208.0,1193.9,1200.0,1204.0,422710,5084.8,29706,234623.0,55.5
3BBLACKBIO, 28-Aug-2026,1362.0,1463.0,1362.0,1441.2,1350.3,45446,643.28,3114,22412.0,49.32
3MINDIA, 28-Aug-2026,34245.0,34840.0,34130.0,34415.0,34245.0,2422,836.68,1347,895.0,36.95
3PLAND, 28-Aug-2026,31.9,32.34,31.55,31.74,31.87,2074,0.66,33,1243.0,59.93
574GS2026, 28-Aug-2026,101.51,101.9,101.51,101.9,101.89,91,0.09,2,91.0,100.0
5PAISA, 28-Aug-2026,371.0,372.5,365.0,368.35,371.15,16145,59.66,1159,9269.0,57.41
603GS2029, 28-Aug-2026,99.22,99.22,99.22,99.22,99.35,400,0.4,1,400.0,100.0
610GS2031, 28-Aug-2026,99.99,99.99,99.99,99.99,99.5,1,0.0,1,1.0,100.0
620GS2029, 28-Aug-2026,97.11,99.89,97.11,99.86,99.09,24240,24.19,13,23900.0,98.6
636GS2031, 28-Aug-2026,100.0,100.0,99.75,99.75,99.8,44000,43.89,5,44000.0,100.0
63MOONS, 28-Aug-2026,745.0,789.0,744.95,776.4,745.45,242493,1875.34,10165,96845.0,39.94
654GS2032, 28-Aug-2026,99.45,99.45,99.45,99.45,100.55,868,0.86,1,868.0,100.0
657GS2033A, 28-Aug-2026,99.0,99.0,98.41,98.41,98.41,2000,1.97,2,2000.0,100.0
667GS2050, 28-Aug-2026,92.7,92.7,92.52,92.52,92.5,5,0.0,5,5.0,100.0
668GS2033, 28-Aug-2026,100.0,100.0,100.0,100.0,100.0,200,0.2,1,200.0,100.0
668GS2040, 28-Aug-2026,99.0,99.0,98.0,98.0,98.45,1913,1.89,3,1913.0,100.0
675GS2029, 28-Aug-2026,102.65,102.65,102.65,102.65,100.96,3100,3.18,1,3100.0,100.0
676GS2061, 28-Aug-2026,91.7,91.7,90.79,90.79,91.5,229769,208.88,273,208764.0,90.86
679GS2031, 28-Aug-2026,102.5,102.5,102.5,102.5,100.62,100,0.1,1,100.0,100.0
679GS2034, 28-Aug-2026,101.5,101.5,101.5,101.5,101.0,50,0.05,1,50.0,100.0
690GS2065, 28-Aug-2026,94.7,94.7,94.07,94.37,94.45,17822,16.84,14,17818.0,99.98
694GS2036, 28-Aug-2026,102.75,103.0,102.51,102.51,102.71,1102,1.13,4,1100.0,99.82
695GS2061, 28-Aug-2026,93.5,93.5,93.5,93.5,94.0,35,0.03,1,35.0,100.0
698GR2054, 28-Aug-2026,93.8,95.0,93.8,95.0,95.8,2,0.0,2,2.0,100.0
702GS2027, 28-Aug-2026,102.55,102.55,102.15,102.15,101.85,152,0.16,2,152.0,100.0
706GS2028, 28-Aug-2026,103.8,103.8,103.8,103.8,103.51,17000,17.65,7,17000.0,100.0
706GS2041, 28-Aug-2026,100.5,100.8,100.5,100.5,100.5,5110,5.14,4,5110.0,100.0
706GS2046, 28-Aug-2026,100.0,103.0,100.0,103.0,103.0,2,0.0,2,2.0,100.0
709GS2054, 28-Aug-2026,96.49,96.49,95.1,95.38,96.34,34619,33.09,49,34377.0,99.3
709GS2074, 28-Aug-2026,96.3,96.3,95.5,95.53,96.23,12819,12.27,31,12774.0,99.65
710GS2029, 28-Aug-2026,104.0,104.5,104.0,104.23,103.76,8348,8.7,8,8248.0,98.8
718GS2037, 28-Aug-2026,103.1,104.48,102.47,103.96,104.8,44624,45.93,17,44620.0,99.99
71GS2034, 28-Aug-2026,105.08,105.08,103.5,105.07,104.48,102,0.11,3,100.0,98.04
723GS2039, 28-Aug-2026,105.0,105.0,105.0,105.0,104.4,50,0.05,1,50.0,100.0
724GS2055, 28-Aug-2026,98.0,98.38,97.71,97.8,98.22,43552,42.68,58,43552.0,100.0
725GS2063, 28-Aug-2026,98.5,98.5,95.0,97.58,97.86,892960,871.9,1139,851895.0,95.4
726GS2032, 28-Aug-2026,103.75,103.75,103.5,103.5,103.75,15470,16.05,5,15470.0,100.0
