SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 24-Jul-2026,104.0,104.25,104.0,104.25,104.29,666,0.69,6,666.0,100.0
20MICRONS, 24-Jul-2026,210.0,210.0,202.63,204.23,209.81,119240,245.26,2971,67710.0,56.78
21STCENMGM, 24-Jul-2026,37.11,37.11,35.81,37.11,36.39,2743,1.02,32,2249.0,81.99
360ONE, 24-Jul-2026,1068.3,1105.0,1065.0,1102.3,1083.2,918262,9988.29,36716,329644.0,35.9
3BBLACKBIO, 24-Jul-2026,1260.2,1301.8,1260.2,1278.1,1275.7,4086,52.44,578,2470.0,60.45
3IINFOLTD, 24-Jul-2026,20.0,20.23,19.41,19.74,20.43,1355100,267.75,4006,800086.0,59.04
3MINDIA, 24-Jul-2026,35110.0,35790.0,34915.0,35500.0,35245.0,2736,970.04,1537,937.0,34.25
3PLAND, 24-Jul-2026,32.01,32.49,31.5,31.57,31.85,1224,0.39,37,1136.0,92.81
574GS2026, 24-Jul-2026,100.77,100.77,100.39,100.39,100.79,11,0.01,3,11.0,100.0
585GS2030, 24-Jul-2026,96.46,96.46,96.45,96.45,98.25,2000,1.93,2,2000.0,100.0
5PAISA, 24-Jul-2026,368.0,373.55,363.1,373.1,367.3,23335,86.06,1476,12219.0,52.36
610GS2031, 24-Jul-2026,102.45,102.45,102.45,102.45,101.75,1,0.0,1,1.0,100.0
633GS2035, 24-Jul-2026,96.51,96.75,96.51,96.75,97.5,200,0.19,2,100.0,50.0
636GS2031, 24-Jul-2026,100.16,102.0,100.16,102.0,101.5,925,0.93,3,625.0,67.57
63MOONS, 24-Jul-2026,695.8,711.65,686.0,708.3,704.0,177622,1238.71,5478,85679.0,48.24
648GS2035, 24-Jul-2026,97.91,99.0,97.91,99.0,99.0,200,0.2,3,100.0,50.0
667GS2050, 24-Jul-2026,94.15,94.15,93.0,93.0,93.0,603,0.56,3,603.0,100.0
668GS2033, 24-Jul-2026,99.85,99.85,99.85,99.85,101.66,1000,1.0,1,1000.0,100.0
668GS2040, 24-Jul-2026,97.5,98.3,97.45,98.05,98.25,140727,137.68,21,140725.0,100.0
675GS2029, 24-Jul-2026,99.76,100.0,99.76,100.0,100.0,300,0.3,4,200.0,66.67
676GS2061, 24-Jul-2026,92.9,92.9,92.0,92.52,92.47,54166,50.04,34,48609.0,89.74
679GS2031, 24-Jul-2026,100.0,100.0,100.0,100.0,100.0,100,0.1,1,100.0,100.0
679GS2034, 24-Jul-2026,100.55,100.55,100.55,100.55,101.0,100,0.1,1,100.0,100.0
68GS2060, 24-Jul-2026,95.0,95.0,95.0,95.0,93.9,1,0.0,1,1.0,100.0
690GS2065, 24-Jul-2026,93.69,93.69,93.0,93.37,93.18,26226,24.47,27,24227.0,92.38
695GS2061, 24-Jul-2026,94.0,94.0,94.0,94.0,94.0,6931,6.52,6,6931.0,100.0
697GR2034, 24-Jul-2026,101.0,101.0,101.0,101.0,101.74,302,0.31,3,302.0,100.0
699GS2051, 24-Jul-2026,96.0,97.5,96.0,97.5,97.5,71,0.07,4,71.0,100.0
702GS2031, 24-Jul-2026,102.79,102.79,102.79,102.79,102.8,8,0.01,1,8.0,100.0
704GS2029, 24-Jul-2026,101.0,101.0,101.0,101.0,101.8,2386,2.41,1,2386.0,100.0
706GS2028, 24-Jul-2026,102.75,103.0,102.75,103.0,102.43,1008,1.04,4,1008.0,100.0
709GS2054, 24-Jul-2026,99.5,99.5,98.9,99.24,99.4,16485,16.35,25,16485.0,100.0
709GS2074, 24-Jul-2026,95.8,95.8,95.0,95.3,95.01,25315,24.15,28,25315.0,100.0
710GS2029, 24-Jul-2026,102.2,103.2,102.2,103.2,103.3,2000,2.05,2,1000.0,50.0
717GS2030, 24-Jul-2026,104.4,104.4,104.3,104.3,104.4,2100,2.19,4,2100.0,100.0
718GS2037, 24-Jul-2026,101.91,102.3,101.9,102.0,102.44,13950,14.23,23,13758.0,98.62
71GS2034, 24-Jul-2026,103.2,103.2,103.2,103.2,103.2,100,0.1,1,100.0,100.0
724GS2055, 24-Jul-2026,100.9,101.1,100.8,101.07,100.8,10096,10.19,18,10096.0,100.0
