SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 30-Jul-2026,104.45,104.45,103.7,104.0,103.4,1692,1.76,5,847.0,50.06
20MICRONS, 30-Jul-2026,200.2,204.4,199.0,200.07,201.16,123787,249.91,2920,48171.0,38.91
21STCENMGM, 30-Jul-2026,38.85,39.5,38.26,39.39,38.88,26382,10.36,161,20558.0,77.92
360ONE, 30-Jul-2026,1162.0,1164.3,1125.7,1142.9,1161.3,1268562,14473.85,45311,738700.0,58.23
3BBLACKBIO, 30-Jul-2026,1272.0,1277.0,1243.0,1250.0,1270.9,3705,46.5,481,2227.0,60.11
3IINFOLTD, 30-Jul-2026,22.0,22.75,21.52,22.59,22.11,1298784,289.57,2911,795435.0,61.24
3MINDIA, 30-Jul-2026,35425.0,35635.0,34810.0,34940.0,35425.0,1703,596.47,1126,793.0,46.56
3PLAND, 30-Jul-2026,32.5,32.5,31.6,31.79,32.28,1256,0.4,46,1142.0,90.92
574GS2026, 30-Jul-2026,100.97,101.45,100.97,101.17,101.45,349,0.35,7,334.0,95.7
591GS2028, 30-Jul-2026,98.5,98.5,98.5,98.5,98.5,100,0.1,1,100.0,100.0
5PAISA, 30-Jul-2026,349.7,351.0,344.0,347.0,348.4,42557,147.75,1705,24319.0,57.14
601GS2030, 30-Jul-2026,99.5,99.5,99.5,99.5,99.0,100,0.1,1,100.0,100.0
610GS2031, 30-Jul-2026,104.5,104.5,104.5,104.5,103.16,1,0.0,1,1.0,100.0
622GS2035, 30-Jul-2026,96.36,96.36,96.0,96.19,96.36,3700,3.56,4,3700.0,100.0
628GS2032, 30-Jul-2026,97.5,97.5,97.5,97.5,97.0,105,0.1,2,105.0,100.0
633GS2035, 30-Jul-2026,96.75,96.9,96.75,96.82,96.75,1200,1.16,4,1100.0,91.67
63MOONS, 30-Jul-2026,790.0,874.05,772.45,847.35,778.45,9665398,81668.25,237411,818571.0,8.47
648GS2035, 30-Jul-2026,101.2,101.2,101.2,101.2,98.9,51,0.05,2,51.0,100.0
667GS2050, 30-Jul-2026,93.5,93.5,93.5,93.5,93.5,3500,3.27,4,3500.0,100.0
