SYMBOL,DELIV_PER
EIMCOELECO,60.45
EKC,47.52
ELDEHSG,94.63
ELECON,42.68
ELECTCAST,40.35
ELECTHERM,62.36
ELGIEQUIP,51.65
ELGIRUBCO,39.5
ELIN,50.58
ELIQUID,99.51
ELLEN,46.35
ELM250,62.85
EMAMILTD,67.15
EMAMIPAP,50.88
EMAMIREAL,80.23
EMCURE,63.26
EMIL,33.41
EMKAY,57.85
EMMBI,61.32
EMMVEE,30.76
EMSLIMITED,35.65
EMUDHRA,55.76
EMULTIMQ,57.84
ENDURANCE,61.26
ENERGY,68.16
ENERGYDEV,79.06
ENGINERSIN,25.88
ENIFTY,99.93
ENIL,71.03
ENRIN,55.69
ENTERO,67.63
EPACK,37.12
EPACKPEB,49.26
EPIGRAL,44.29
EPL,60.04
EQUAL200,74.63
EQUAL50,58.85
EQUAL50ADD,88.16
EQUITASBNK,45.51
ERIS,87.88
ESABINDIA,53.59
ESAFSFB,70.7
ESCORTS,50.23
ESENSEX,65.09
ESG,90.73
ESILVER,31.98
ESSARSHPNG,48.78
ESSENTIA,66.69
ESTER,45.91
ETERNAL,42.25
ETHOSLTD,47.94
EUREKAFORB,58.86
EUROBOND,59.86
EUROPRATIK,15.44
EUROTEXIND,55.81
EVEREADY,51.28
EVERESTIND,40.47
EVIETF,48.53
EVINDIA,68.11
EXCELINDUS,47.37
EXCELSOFT,58.03
EXICOM,30.58
EXIDEIND,46.03
EXPLEOSOL,57.19
EXXARO,69.85
FABTECH,45.3
FACT,29.28
FAIRCHEMOR,48.31
FCL,67.68
FCSSOFT,72.53
FDC,54.26
FEDERALBNK,57.73
FEDFINA,58.59
FIEMIND,46.51
FILATEX,47.6
FILATFASH,90.1
FINCABLES,43.28
FINEORG,42.64
FINIETF,58.03
FINKURVE,37.54
FINOPB,30.98
FINPIPE,46.34
FIRSTCRY,23.04
FISCHER,28.9
FIVESTAR,49.54
FLAIR,45.63
FLEXIADD,68.22
FLEXITUFF,65.93
FLUOROCHEM,78.83
FMCGIETF,54.43
FMGOETZE,48.99
FMNL,63.3
FOCUS,33.79
FOODSIN,53.61
FORCEMOT,18.04
FORTIS,53.42
FOSECOIND,59.09
FRACTAL,50.78
FSL,6.02
FUSION,55.86
GABRIEL,45.57
GAEL,47.39
GAIL,59.91
GALAPREC,44.25
GALAXYSURF,59.5
GALLANTT,4.54
GANDHAR,42.09
GANDHITUBE,60.91
GANECOS,30.16
GANESHBE,48.34
GANESHCP,31.07
GANESHHOU,53.33
GANGAFORGE,93.91
GANGESSECU,76.04
GARFIBRES,43.86
GARUDA,43.97
GATECH,45.63
GATECHDVR,77.79
GATEWAY,54.93
GAUDIUMIVF,33.55
GAYAHWS,87.66
GCSL,97.77
GEECEE,39.15
GEEKAYWIRE,54.18
GENCON,37.87
GENESYS,30.52
GENUSPAPER,74.69
GENUSPOWER,40.65
GEOJITFSL,49.22
GESHIP,57.16
GFLLIMITED,70.67
GHCL,53.97
GHCLTEXTIL,68.89
GICHSGFIN,56.01
GICL,42.35
GICRE,34.47
GILLANDERS,76.16
GILLETTE,49.7
GILT10BETA,66.81
GILT5BETA,99.04
GILT5YBEES,53.59
GINNIFILA,58.71
GIPCL,45.46
GKENERGY,35.15
GKSL,59.33
GKWLIMITED,93.36
GLAND,85.94
GLAXO,50.08
GLENMARK,41.87
GLFL,100.0
GLOBAL,64.74
GLOBALE,87.04
GLOBALVECT,58.26
GLOBE,82.65
GLOBECIVIL,44.03
GLOBUSSPR,34.96
GLOSTERLTD,96.03
GLOTTIS,65.72
GMBREW,41.43
GMDCLTD,15.14
GMMPFAUDLR,43.9
GMRAIRPORT,36.79
GMRP&UI,38.85
GNA,47.67
GNFC,55.54
GOACARBON,26.08
GOCLCORP,37.91
GOCOLORS,43.6
GODAVARIB,47.56
GODFRYPHLP,24.37
GODIGIT,51.6
GODREJAGRO,50.71
GODREJCP,65.7
GODREJIND,43.91
GODREJPROP,48.36
GOKEX,37.49
GOKUL,75.57
GOKULAGRO,41.28
GOLD1,66.25
GOLD360,61.3
GOLDADD,74.93
GOLDBEES,40.87
GOLDBETA,77.03
GOLDBND,52.31
GOLDCASE,45.32
GOLDETF,77.96
GOLDIAM,29.03
GOLDIETF,61.45
GOLDTECH,48.02
GOODLUCK,45.95
GOPAL,47.78
GOYALALUM,60.04
GPIL,44.3
GPPL,47.5
GPTHEALTH,60.44
GPTINFRA,43.96
GRANULES,41.99
GRAPHITE,23.83
GRASIM,59.9
GRAVITA,42.69
GREAVESCOT,38.04
GREENLAM,61.15
GREENPANEL,74.43
GREENPLY,59.26
GREENPOWER,25.43
GRINDWELL,92.3
GRINFRA,48.66
GRMOVER,12.3
GROBTEA,35.9
GROWW,24.03
GROWWCAPM,79.67
GROWWCHEM,75.15
GROWWDEFNC,52.4
GROWWEV,66.64
GROWWGOLD,26.5
GROWWHOSPI,83.7
GROWWLIQID,88.24
GROWWLOVOL,46.49
GROWWMC150,66.26
GROWWMETAL,50.07
GROWWMOM50,65.23
GROWWN200,63.89
GROWWNET,37.53
GROWWNIFTY,86.11
GROWWNXT50,71.42
GROWWPOWER,55.76
GROWWPSE,96.71
GROWWPSUBK,16.34
GROWWRAIL,67.43
GROWWRLTY,68.77
GROWWSC250,80.17
GROWWSLVR,29.97
GRPLTD,62.82
GRSE,24.87
GRWRHITECH,51.07
GSEC10ABSL,100.0
GSEC10IETF,62.73
GSEC10YEAR,62.14
GSEC5IETF,99.86
GSFC,43.62
GSLSU,49.92
GSPCROP,63.03
GSPL,41.26
GSS,45.62
GTECJAINX,70.88
GTL,64.47
GTLINFRA,55.0
GTPL,38.61
GUFICBIO,48.01
GUJALKALI,13.25
GUJAPOLLO,51.28
GUJGASLTD,43.52
GUJRAFFIA,84.75
GUJTHEM,51.8
GULFOILLUB,38.04
GULFPETRO,64.16
GULPOLY,56.64
GVPTECH,70.69
GVT&D,63.23
HAL,31.85
HALDER,68.37
HALEOSLABS,87.5
HAPPSTMNDS,40.06
HAPPYFORGE,45.63
HARDWYN,50.23
HARIOMPIPE,42.93
HARRMALAYA,58.77
HARSHA,29.92
HATHWAY,53.23
HATSUN,64.33
HAVELLS,48.97
HAVISHA,46.15
HBLENGINE,34.65
HBSL,66.32
HCC,38.51
HCG,58.01
HCL-INSYS,63.66
HCLTECH,56.63
HDBFS,22.49
HDFCAMC,47.28
HDFCBANK,42.22
HDFCBSE500,52.86
HDFCGOLD,60.81
HDFCGROWTH,85.81
HDFCLIFE,44.46
HDFCLIQUID,76.87
HDFCLOWVOL,53.08
HDFCMID150,52.89
HDFCMOMENT,82.24
HDFCNEXT50,68.39
HDFCNIF100,72.64
HDFCNIFBAN,63.97
HDFCNIFIT,57.04
HDFCNIFTY,78.57
HDFCPSUBK,52.05
HDFCPVTBAN,69.92
HDFCQUAL,68.98
HDFCSENSEX,81.72
HDFCSILVER,45.49
HDFCSML250,61.14
HDFCVALUE,91.23
HEADSUP,47.06
HEALTHADD,79.23
HEALTHCARE,91.11
HEALTHIETF,53.07
HEALTHY,60.92
HECPROJECT,59.73
HEG,26.83
HEIDELBERG,58.02
HEMIPROP,48.79
HERANBA,41.32
HERITGFOOD,48.19
HEROMOTOCO,47.89
HESTERBIO,71.51
HEXATRADEX,84.49
HEXT,43.56
HFCL,33.2
HGINFRA,22.73
HGM,90.31
HGS,60.02
HIKAL,41.59
HILINFRA,53.68
HILTON,33.08
HIMATSEIDE,52.64
HINDALCO,58.31
HINDCOMPOS,22.69
HINDCON,48.78
HINDCOPPER,28.11
HINDOILEXP,30.52
HINDPETRO,53.81
HINDUNILVR,56.6
HINDWAREAP,54.51
HINDZINC,35.96
HIRECT,26.74
HISARMETAL,51.75
HITECH,49.34
HITECHCORP,52.49
HLEGLAS,48.7
HLVLTD,65.97
HMAAGRO,72.03
HMVL,50.64
HNDFDS,44.6
HNGSNGBEES,66.22
HOMEFIRST,72.79
HONASA,54.77
HONAUT,41.73
HONDAPOWER,32.62
HPAL,56.56
HPIL,55.11
HPL,42.72
HSBCGOLD,90.77
HSCL,18.02
HTMEDIA,81.52
HUBTOWN,54.78
HUDCO,22.11
HUHTAMAKI,45.49
HYBRIDFIN,77.29
HYUNDAI,35.23
IBULLSLTD,52.85
ICEMAKE,44.84
ICICIAMC,59.43
ICICIB22,84.51
ICICIBANK,30.18
ICICIGI,25.67
ICICIPRULI,72.99
ICIL,39.64
ICRA,51.3
IDBI,36.92
IDEA,24.9
IDEAFORGE,36.79
IDFCFIRSTB,47.71
IDFNIFTYET,66.32
IEX,40.34
IFBAGRO,54.47
IFBIND,47.75
IFCI,30.55
IFGLEXPOR,41.36
IGARASHI,28.76
IGCL,63.79
IGIL,29.07
IGL,51.7
IGPL,51.03
IIFL,45.05
IIFLCAPS,51.99
IITL,8.49
IKIO,50.29
IKS,61.23
IMAGICAA,50.33
IMFA,25.6
IMPAL,74.17
INA,25.43
INCREDIBLE,39.51
INDBANK,63.55
INDGN,51.66
INDHOTEL,48.63
INDIACEM,30.1
INDIAGLYCO,41.79
INDIAMART,63.34
INDIANB,40.71
INDIANCARD,57.14
INDIANHUME,78.71
INDIASHLTR,58.29
INDIGO,45.71
INDIGOPNTS,42.11
INDIQUBE,28.32
INDNIPPON,64.45
INDOAMIN,62.81
INDOBORAX,84.64
INDOCO,44.05
INDOFARM,47.02
INDORAMA,55.11
INDOSTAR,42.42
INDOTECH,32.42
INDOTHAI,73.72
INDOUS,46.86
INDOWIND,56.39
INDRAMEDCO,61.31
INDSWFTLAB,44.88
INDTERRAIN,79.61
INDUSINDBK,40.54
INDUSTOWER,66.27
INFOBEAN,26.78
INFOMEDIA,81.0
INFRA,41.73
INFRABEES,54.56
INFRAIETF,75.79
INFY,41.17
INGERRAND,50.94
INNOVACAP,59.58
INNOVANA,52.0
INNOVISION,32.25
INOXGREEN,49.08
INOXINDIA,36.8
INOXWIND,31.77
INSECTICID,53.53
INTELLECT,39.98
INTENTECH,78.98
INTERARCH,52.24
INTERNET,73.19
INTLCONV,55.84
INVENTURE,74.41
IOB,38.5
IOC,51.2
IOLCP,45.44
IONEXCHANG,52.44
IPCALAB,52.49
IPL,42.84
IRB,44.26
IRCON,25.35
IRCTC,41.19
IREDA,22.27
IRFC,23.38
IRIS,55.25
IRISDOREME,54.54
IRMENERGY,39.17
ISFT,72.88
ISGEC,46.81
ISHANCH,56.67
IT,81.75
ITADD,64.27
ITBEES,54.79
ITBETA,94.34
ITC,50.45
ITCHOTELS,56.13
ITDC,14.99
ITETF,39.13
ITI,29.41
ITIETF,52.57
IVALUE,49.77
IVC,70.48
IVP,71.87
IVZINGOLD,87.46
IVZINNIFTY,100.0
IXIGO,56.69
J&KBANK,43.38
JAGRAN,74.69
JAGSNPHARM,70.29
JAIBALAJI,35.29
JAICORPLTD,24.84
JAINREC,44.66
JAIPURKURT,52.43
JAMNAAUTO,45.71
JARO,34.69
JASH,58.26
JAYAGROGN,43.01
JAYBARMARU,29.8
JAYKAY,50.42
JAYNECOIND,33.83
JAYSREETEA,61.47
JBCHEPHARM,69.63
JBMA,27.32
JETFREIGHT,92.41
JGCHEM,47.26
JHS,68.59
JINDALPHOT,39.12
JINDALPOLY,31.01
JINDALSAW,33.8
JINDALSTEL,51.85
JINDRILL,34.12
JINDWORLD,38.2
JIOFIN,46.47
JISLDVREQS,68.75
JISLJALEQS,46.37
JKCEMENT,45.67
JKIL,50.68
JKIPL,61.09
JKLAKSHMI,47.35
JKPAPER,41.65
JKTYRE,46.18
JLHL,55.93
JMA,74.2
JMFINANCIL,40.32
JNKINDIA,38.52
JOCIL,82.63
JPOLYINVST,25.36
JPPOWER,22.83
JSFB,56.54
JSL,47.08
JSLL,50.52
JSWCEMENT,58.78
JSWDULUX,79.87
JSWENERGY,43.71
JSWHL,51.86
JSWINFRA,52.9
JSWSTEEL,55.82
JTEKTINDIA,73.06
JTLIND,44.07
JUBLCPL,36.68
JUBLFOOD,35.4
JUBLINGREA,49.53
JUBLPHARMA,52.0
JUNIORBEES,57.07
JUNIPER,59.59
JUSTDIAL,44.23
JWL,19.92
JYOTHYLAB,43.09
JYOTICNC,50.8
JYOTISTRUC,37.21
KABRAEXTRU,55.52
KAJARIACER,65.09
KAKATCEM,87.29
KALAMANDIR,51.56
KALPATARU,40.35
KALYANIFRG,62.56
KALYANKJIL,34.37
KAMATHOTEL,54.04
KAMDHENU,64.49
KAMOPAINTS,73.96
KANANIIND,83.91
KANORICHEM,57.68
KANPRPLA,83.75
KANSAINER,60.11
KARMAENG,76.92
KARURVYSYA,51.95
KAUSHALYA,78.95
KAYA,69.17
KAYNES,17.57
KCP,50.14
KCPSUGIND,50.29
KDDL,43.2
KEC,50.87
KECL,31.73
KEEPLEARN,90.19
KEI,40.52
KELLTONTEC,69.63
KERNEX,47.85
KESORAMIND,64.43
KEYFINSERV,64.86
KFINTECH,28.08
KHADIM,49.78
KHAICHEM,38.96
KHAITANLTD,70.94
KHANDSE,83.02
KICL,62.43
KILITCH,65.65
KIMS,55.12
KINGFA,48.89
KIOCL,12.34
KIRIINDUS,35.77
KIRLOSBROS,37.8
KIRLOSENG,39.94
KIRLOSIND,29.01
KIRLPNU,53.36
KITEX,42.54
KKCL,56.54
KMEW,39.1
KMSUGAR,49.92
KNAGRI,64.34
KNRCON,43.22
KOHINOOR,50.34
KOKUYOCMLN,53.89
KOLTEPATIL,67.22
KOPRAN,60.37
KOTAKBANK,56.35
KOTARISUG,62.2
KOTHARIPET,65.31
KOTHARIPRO,30.91
KOTYARK,58.17
KPEL,49.65
KPIGREEN,35.75
KPIL,56.74
KPITTECH,26.07
KPRMILL,52.55
KRBL,35.95
KREBSBIO,50.1
KRIDHANINF,56.57
KRISHANA,53.36
KRISHIVAL,92.76
KRISHNADEF,42.91
KRITI,50.09
KRITIKA,66.43
KRITINUT,60.94
KRN,23.34
KRONOX,58.26
KROSS,44.07
KRSNAA,61.96
KRYSTAL,54.19
KSB,51.19
KSCL,44.36
KSHINTL,41.19
KSL,58.44
KSOLVES,38.55
KTKBANK,51.06
KUANTUM,61.57
KWIL,44.62
LAGNAM,54.96
LAL,80.64
LALPATHLAB,64.48
LAMBODHARA,58.82
LANDMARK,50.23
