SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 15-Jun-2026,105.95,105.95,102.6,102.98,104.0,5016,5.31,11,5011.0,99.9
20MICRONS, 15-Jun-2026,184.45,198.0,183.05,188.82,182.37,428997,823.59,6577,168216.0,39.21
21STCENMGM, 15-Jun-2026,30.74,31.98,30.74,31.98,31.36,2430,0.76,23,2420.0,99.59
360ONE, 15-Jun-2026,1109.8,1134.7,1106.0,1130.8,1096.8,2132710,24021.69,71371,1289346.0,60.46
3BBLACKBIO, 15-Jun-2026,1250.2,1306.0,1239.7,1287.4,1245.4,16880,216.08,2125,10629.0,62.97
3IINFOLTD, 15-Jun-2026,17.55,18.3,17.5,17.76,17.22,834961,149.13,1907,520652.0,62.36
3MINDIA, 15-Jun-2026,31750.0,32195.0,31575.0,31665.0,31550.0,2529,803.57,1610,1367.0,54.05
3PLAND, 15-Jun-2026,32.9,34.0,31.05,31.67,32.1,5884,1.9,170,3664.0,62.27
574GS2026, 15-Jun-2026,99.69,101.0,99.69,99.7,99.66,186,0.19,7,182.0,97.85
5PAISA, 15-Jun-2026,317.9,324.95,311.95,316.8,309.7,65641,208.67,1896,18179.0,27.69
601GS2030, 15-Jun-2026,98.71,99.0,98.71,99.0,98.3,201,0.2,2,200.0,99.5
603GS2029, 15-Jun-2026,99.96,100.01,99.96,100.01,99.96,500,0.5,2,500.0,100.0
63MOONS, 15-Jun-2026,670.45,684.0,656.65,660.3,660.5,106805,716.58,3534,56567.0,52.96
662GS2051, 15-Jun-2026,93.2,93.2,93.2,93.2,93.19,5,0.0,1,5.0,100.0
667GS2050, 15-Jun-2026,95.14,95.14,94.0,95.14,92.0,102,0.1,3,101.0,99.02
668GS2033, 15-Jun-2026,100.5,100.5,100.5,100.5,100.5,200,0.2,2,200.0,100.0
668GS2040, 15-Jun-2026,98.0,100.0,96.68,97.5,97.1,7382,7.25,27,6582.0,89.16
676GS2061, 15-Jun-2026,90.7,91.75,90.7,91.06,90.7,29337,26.7,14,27523.0,93.82
679GS2034, 15-Jun-2026,99.7,100.5,99.7,100.05,99.71,15165,15.13,8,15165.0,100.0
68GS2060, 15-Jun-2026,91.99,91.99,91.19,91.19,90.65,3184,2.9,12,3153.0,99.03
690GS2065, 15-Jun-2026,91.85,92.5,91.43,92.0,91.85,53875,49.81,21,52894.0,98.18
692GS2039, 15-Jun-2026,96.67,96.67,96.67,96.67,96.67,100,0.1,1,100.0,100.0
694GS2036, 15-Jun-2026,100.0,101.0,100.0,100.11,100.2,9800,9.83,8,4100.0,41.84
695GS2061, 15-Jun-2026,94.0,94.0,94.0,94.0,95.4,110,0.1,1,110.0,100.0
697GR2034, 15-Jun-2026,98.0,98.0,98.0,98.0,98.0,100,0.1,1,100.0,100.0
699GS2051, 15-Jun-2026,94.1,95.95,94.1,95.95,95.5,347,0.33,4,347.0,100.0
702GS2031, 15-Jun-2026,100.5,101.0,100.5,101.0,100.1,1790,1.8,3,900.0,50.28
706GS2028, 15-Jun-2026,102.0,102.0,101.61,101.91,102.8,11790,12.01,9,9790.0,83.04
709GS2054, 15-Jun-2026,97.0,98.89,97.0,97.98,97.0,780,0.76,7,780.0,100.0
709GS2074, 15-Jun-2026,94.75,94.75,93.76,93.88,93.6,1059,1.0,8,1055.0,99.62
717GS2028, 15-Jun-2026,104.0,104.0,104.0,104.0,103.49,159,0.17,2,159.0,100.0
717GS2030, 15-Jun-2026,101.58,101.58,101.58,101.58,101.51,750,0.76,1,750.0,100.0
718GS2033, 15-Jun-2026,104.35,104.35,104.35,104.35,104.35,600,0.63,1,600.0,100.0
718GS2037, 15-Jun-2026,103.37,103.88,103.35,103.61,104.0,13101,13.55,6,10101.0,77.1
724GS2055, 15-Jun-2026,99.5,99.5,98.05,98.05,99.0,9670,9.57,19,9670.0,100.0
725GS2063, 15-Jun-2026,95.75,95.75,95.45,95.48,95.45,229245,219.07,78,229245.0,100.0
726GS2033, 15-Jun-2026,103.21,103.7,103.21,103.68,103.4,1278,1.32,8,1210.0,94.68
734GS2064, 15-Jun-2026,97.71,98.2,97.71,97.8,97.68,109596,107.2,16,109595.0,100.0
737GS2028, 15-Jun-2026,102.75,102.9,102.6,102.9,102.75,2060,2.12,8,1560.0,75.73
738GS2027, 15-Jun-2026,102.31,105.0,102.31,104.97,104.94,34279,35.96,55,32279.0,94.17
73GS2053, 15-Jun-2026,101.2,101.6,101.2,101.55,101.5,3119,3.17,13,2880.0,92.34
741GS2036, 15-Jun-2026,106.52,107.24,106.52,107.24,105.95,10508,11.24,4,10504.0,99.96
743GS2076, 15-Jun-2026,100.5,100.5,100.5,100.5,100.06,2260,2.27,16,2101.0,92.96
746GS2073, 15-Jun-2026,99.03,99.85,99.02,99.44,99.49,828,0.82,18,820.0,99.03
