SYMBOL,DELIV_PER
AKUMS,48.4
AKZOINDIA,58.73
ALANKIT,63.52
ALBERTDAVD,73.44
ALEMBICLTD,50.63
ALGOQUANT,15.48
ALICON,86.19
ALIVUS,57.69
ALKALI,75.06
ALKEM,60.98
ALKYLAMINE,11.33
ALLCARGO,34.31
ALLDIGI,64.41
ALLTIME,63.77
ALMONDZ,62.31
ALOKINDS,51.02
ALPA,78.58
ALPHA,42.63
ALPHAETF,31.95
ALPHAGEO,67.62
ALPL30IETF,56.06
AMAGI,40.74
AMANTA,79.56
AMBER,13.4
AMBICAAGAR,48.05
AMBIKCO,58.11
AMBUJACEM,54.85
AMDIND,60.95
AMJLAND,88.5
AMNPLST,64.03
AMRUTANJAN,74.37
ANANDRATHI,51.62
ANANTRAJ,35.34
ANDHRAPAP,61.7
ANDHRSUGAR,45.82
ANGELONE,36.48
ANIKINDS,96.71
ANMOL,81.95
ANTELOPUS,22.52
ANTGRAPHIC,91.28
ANTHEM,52.34
ANUHPHR,72.43
ANUP,51.03
ANURAS,79.37
AONEGOLD,80.83
AONELIQUID,54.44
AONENIFTY,55.77
AONESILVER,46.84
AONETMMQ50,87.16
AONETOTAL,50.74
APARINDS,27.92
APCL,94.72
APCOTEXIND,60.49
APEX,23.46
APLAPOLLO,57.75
APLLTD,57.42
APOLLO,22.15
APOLLOHOSP,60.3
APOLLOPIPE,8.87
APOLLOTYRE,57.76
APOLSINHOT,88.21
APTECHT,52.28
APTUS,63.72
AQYLON,76.44
ARCHIDPLY,70.14
ARCHIES,83.75
ARE&M,51.53
ARENTERP,47.62
ARFIN,22.86
ARIES,20.14
ARIHANTCAP,53.22
ARIHANTSUP,56.54
ARIS,49.18
ARKADE,54.0
ARMANFIN,56.55
AROGRANITE,78.52
ARROWGREEN,33.04
ARSSBL,49.49
ARTEMISMED,54.62
ARTNIRMAN,100.0
ARVIND,45.6
ARVINDFASN,62.76
ARVSMART,48.96
ASAHIINDIA,69.86
ASAHISONG,62.11
ASAL,52.28
ASALCBR,76.4
ASHAPURMIN,34.42
ASHIANA,58.03
ASHIMASYN,71.54
ASHOKA,49.13
ASHOKAMET,72.0
ASHOKLEY,50.02
ASIANENE,23.27
ASIANHOTNR,55.33
ASIANPAINT,49.1
ASIANTILES,24.24
ASKAUTOLTD,53.03
ASMS,53.67
ASPINWALL,70.61
ASTEC,71.42
ASTERDM,39.31
ASTRAL,49.79
ASTRAMICRO,47.77
ASTRAZEN,32.8
ASTRON,71.32
ATALREAL,27.78
ATAM,70.32
ATGL,7.01
ATHERENERG,27.51
ATL,55.92
ATLANTAA,57.69
ATLANTAELE,39.11
ATLASCYCLE,69.1
ATUL,73.05
ATULAUTO,38.62
AUBANK,58.52
AURIONPRO,54.5
AUROPHARMA,37.13
AURUM,70.77
AUTOAXLES,44.19
AUTOBEES,43.99
AUTOIETF,43.53
AUTOIND,84.08
AVADHSUGAR,23.56
AVALON,24.74
AVANTEL,53.62
AVANTIFEED,25.0
AVG,28.8
AVL,45.9
AVONMORE,76.19
AVROIND,74.73
AVTNPL,60.04
AWFIS,25.73
AWHCL,44.24
AWL,46.4
AXISBANK,60.99
AXISBNKETF,95.86
AXISBPSETF,47.05
AXISCADES,50.74
AXISCETF,70.23
AXISGOLD,76.44
AXISHCETF,59.86
AXISILVER,17.74
AXISNIFTY,79.74
AXISTECETF,73.48
AXISVALUE,75.67
AXSENSEX,74.87
AYE,22.39
AYMSYNTEX,54.07
AZAD,47.8
BAFNAPH,100.0
BAGFILMS,82.8
BAIDFIN,74.48
BAJAJ-AUTO,33.26
BAJAJCON,37.01
BAJAJELEC,10.51
BAJAJFINSV,57.98
BAJAJHCARE,60.17
BAJAJHFL,49.88
BAJAJHIND,34.29
BAJAJHLDNG,48.32
BAJAJINDEF,62.89
BAJEL,3.92
BAJFINANCE,53.36
BALAJEE,54.27
BALAJITELE,43.3
BALAMINES,45.39
BALAXI,62.41
BALKRISHNA,77.34
BALKRISIND,69.11
BALMLAWRIE,62.32
BALPHARMA,74.51
BALRAMCHIN,33.11
BALUFORGE,41.31
BANARBEADS,40.0
BANARISUG,58.9
BANCOINDIA,50.83
BANDHANBNK,30.01
BANG,33.7
BANK10ADD,54.84
BANKA,88.72
BANKADD,95.11
BANKBARODA,38.7
BANKBEES,60.68
BANKBETA,51.13
BANKBETF,52.84
BANKETF,73.33
BANKIETF,79.03
BANKINDIA,41.93
BANKNIFTY1,67.12
BANKPSU,94.58
BANSALWIRE,50.87
BANSWRAS,86.02
BASF,60.05
BASML,87.88
BATAINDIA,48.52
BAYERCROP,64.7
BBETF0432,87.77
BBL,60.16
BBNPNBETF,75.8
BBNPPGOLD,36.31
BBOX,60.97
BBTC,52.93
BBTCL,56.17
BCLIND,59.44
BCONCEPTS,70.56
BDL,19.13
BEARDSELL,90.18
BECTORFOOD,55.29
BEL,43.71
BELLACASA,82.71
BELRISE,33.45
BEML,36.96
BEPL,51.62
BERGEPAINT,31.73
BETA,66.56
BFINVEST,73.35
BFSI,71.87
BHAGCHEM,65.38
BHAGERIA,59.61
BHAGYANGR,46.34
BHANDARI,91.06
BHARATCOAL,28.35
BHARATFORG,41.76
BHARATGEAR,44.54
BHARATRAS,55.36
BHARATSE,36.8
BHARATWIRE,50.64
BHARTIARTL,51.52
BHARTIHEXA,49.8
BHEL,30.6
BIGBLOC,70.1
BIKAJI,39.51
BIL,67.1
BIOCON,46.34
BIOFILCHEM,63.47
BIRLACABLE,47.94
BIRLACORPN,62.72
BIRLAMONEY,84.67
BIRLANU,68.24
BLACKBUCK,76.43
BLAL,57.9
BLISSGVS,30.74
BLKASHYAP,74.03
BLS,51.5
BLSE,11.72
BLUECOAST,75.36
BLUEDART,46.96
BLUEJET,52.68
BLUESTARCO,29.93
BLUESTONE,68.58
BLUSPRING,83.25
BMWVENTLTD,39.76
BODALCHEM,58.71
BOMDYEING,69.87
BOROLTD,62.6
BORORENEW,43.31
BOROSCI,62.12
BOSCH-HCIL,77.58
BOSCHLTD,37.33
BPCL,58.3
BPL,59.97
BRIGADE,66.27
BRIGHOTEL,68.3
BRITANNIA,61.17
BRNL,66.05
BROOKS,62.94
BSE,29.43
BSE500IETF,56.17
BSHSL,76.43
BSL,97.61
BSLGOLDETF,84.63
BSLNIFTY,63.1
BSLSENETFG,69.12
BSOFT,35.94
BTML,51.5
BUILDPRO,70.26
BUTTERFLY,27.9
BVCL,64.41
BYKE,67.07
CALSOFT,66.53
CAMLINFINE,57.56
CAMPUS,42.78
CAMS,51.19
CANBK,41.97
CANFINHOME,53.65
CANHLIFE,42.39
CANTABIL,69.2
CAPACITE,4.91
CAPILLARY,90.77
CAPITALSFB,84.92
CAPLIPOINT,57.3
CARBORUNIV,57.18
CARERATING,65.14
CARRARO,61.14
CARTRADE,34.71
CARYSIL,54.86
CASHIETF,90.45
CASTROLIND,64.24
CCAVENUE,53.73
CCCL,65.21
CCHHL,65.8
CCL,50.9
CDSL,32.92
CEATLTD,26.41
CEIGALL,41.35
CEINSYS,48.68
CELEBRITY,58.19
CELLO,55.53
CEMPRO,40.71
CENTENKA,55.73
CENTEXT,58.15
CENTRALBK,33.44
CENTRUM,53.47
CENTUM,33.3
CENTURYPLY,55.22
CERA,66.88
CESC,37.51
CEWATER,75.13
CGCL,60.54
CGPOWER,48.38
CHALET,62.89
CHAMBLFERT,40.7
CHEMBOND,61.71
CHEMBONDCH,66.83
CHEMCON,55.19
CHEMFAB,45.5
CHEMICAL,64.91
CHEMPLASTS,37.34
CHENNPETRO,12.53
CHEVIOT,76.43
CHOICEGOLD,20.04
CHOICEIN,37.45
CHOLAFIN,46.22
CHOLAHLDNG,52.71
CIEINDIA,39.05
CIFL,50.86
CIGNITITEC,39.3
CINELINE,75.15
CINEVISTA,68.37
CIPLA,61.92
CLEAN,54.32
CLEANMAX,39.35
CLEDUCATE,82.36
CLSEL,57.73
CMSINFO,66.08
CNL,74.51
COALINDIA,43.89
COASTCORP,37.83
COCHINSHIP,25.21
COFFEEDAY,57.77
COFORGE,24.2
COHANCE,48.67
COLPAL,47.07
COMMOIETF,44.51
COMPUSOFT,37.43
COMSYN,71.07
CONCOR,55.75
CONCORDBIO,41.16
CONFIPET,42.43
CONS,83.18
CONSUMBEES,52.93
CONSUMER,72.96
CONSUMIETF,76.07
CONTROLPR,49.91
CORALFINAC,68.69
CORDSCABLE,76.35
COROMANDEL,35.16
CORONA,85.89
COSMOFIRST,60.42
COUNCODOS,54.86
CPCAP,90.84
CPEDU,42.04
CPPLUS,53.63
CPSEETF,28.13
CRAFTSMAN,53.58
CRAMC,63.1
CREATIVEYE,82.11
CREDITACC,65.25
CREST,56.12
CRISIL,51.94
CRIZAC,65.35
CROMPTON,30.25
CROWN,76.62
CSBBANK,26.29
CSLFINANCE,63.04
CTE,65.95
CUB,57.99
CUBEXTUB,40.49
CUMMINSIND,55.78
CUPID,41.2
CYBERMEDIA,43.37
CYBERTECH,52.01
CYIENT,44.27
CYIENTDLM,6.01
DABUR,55.52
DALBHARAT,49.25
DALMIASUG,25.46
DAMCAPITAL,43.77
DAMODARIND,88.9
DANGEE,63.3
DATAMATICS,28.27
DATAPATTNS,8.98
DAVANGERE,42.56
DBCORP,53.98
DBEIL,77.49
DBL,34.51
DBOL,47.66
DBREALTY,45.06
DBSTOCKBRO,86.74
DCAL,56.31
DCBBANK,41.53
DCI,60.45
DCM,69.84
DCMNVL,35.23
DCMSHRIRAM,36.44
DCMSIL,20.69
DCMSRIND,58.34
DCW,39.55
DCXINDIA,22.87
DDEVPLSTIK,57.16
DECCANCE,67.43
DEEDEV,23.29
DEEPAKFERT,50.37
DEEPAKNTR,45.53
DEEPINDS,39.65
DEFENCE,67.93
DELHIVERY,48.88
DELPHIFX,22.7
DELTACORP,58.74
DELTAMAGNT,39.95
DEN,66.02
DENORA,43.94
DENTA,41.05
DEVIT,72.46
DEVX,66.26
DEVYANI,34.85
DGCONTENT,80.67
DHAMPURSUG,21.04
DHANBANK,59.15
DHANUKA,52.15
DHARMAJ,68.34
DHRUV,77.24
DHUNINV,79.17
DIACABS,43.44
DIAMINESQ,79.73
DIAMONDYD,81.81
DICIND,64.16
DIFFNKG,43.89
DIGIDRIVE,99.17
DIGISPICE,33.74
DIGITIDE,74.44
DIGJAMLMTD,68.89
DISHTV,66.94
DIVGIITTS,26.31
DIVIDEND,62.04
DIVISLAB,55.84
DIVOPPBEES,47.93
DIXON,15.92
DLF,52.11
DLINKINDIA,54.36
DMART,40.6
DMCC,81.51
DNAMEDIA,90.77
DODLA,52.93
DOLATALGO,50.22
DOLLAR,60.57
DOLPHIN,26.62
DOMS,24.22
DONEAR,81.61
DPABHUSHAN,64.59
DPSCLTD,49.89
DPWIRES,49.44
DRCSYSTEMS,69.64
DREAMFOLKS,43.41
DREDGECORP,26.82
DRREDDY,53.5
DSFCL,81.62
DSSL,55.97
DTIL,76.3
DUCON,85.52
DVL,53.68
DWARKESH,34.76
DYCL,48.82
DYNAMATECH,30.53
DYNPRO,56.95
EASEMYTRIP,36.44
EBANKNIFTY,99.38
EBBETF0430,86.43
EBBETF0431,89.87
EBBETF0433,78.89
EBGNG,38.48
ECAPINSURE,95.96
ECLERX,41.51
ECOSMOBLTY,38.39
EDELWEISS,44.98
EFCIL,82.02
EGOLD,82.74
EICHERMOT,48.19
EIDPARRY,43.03
EIEL,33.38
EIFFL,98.82
EIHAHOTELS,50.71
EIHOTEL,39.86
EIMCOELECO,65.3
EKC,52.98
ELDEHSG,78.47
ELECON,38.52
ELECTCAST,53.21
ELECTHERM,27.91
ELGIEQUIP,57.53
ELGIRUBCO,71.86
ELIN,81.07
ELIQUID,99.7
ELLEN,46.72
ELM250,84.27
EMAMILTD,58.23
EMAMIPAP,68.95
EMAMIREAL,86.11
EMCURE,44.47
EMIL,48.02
EMKAY,71.98
EMMBI,62.96
EMMVEE,49.84
EMSLIMITED,36.47
EMUDHRA,47.81
EMULTIMQ,75.05
ENDURANCE,66.83
ENERGY,59.54
ENERGYDEV,65.49
ENGINERSIN,29.95
ENIFTY,93.75
ENIL,89.66
ENRIN,49.14
ENTERO,58.63
EPACK,36.49
EPACKPEB,43.74
EPIGRAL,69.66
EPL,40.69
EQUAL200,54.66
EQUAL50,99.25
EQUAL50ADD,65.0
EQUITASBNK,46.16
ERIS,60.44
ESABINDIA,58.38
ESAFSFB,62.38
ESCORTS,38.61
ESENSEX,84.52
ESG,94.9
ESILVER,35.82
ESSARSHPNG,43.07
ESSENTIA,74.34
ESTER,42.61
ETERNAL,42.48
ETHOSLTD,58.95
EUREKAFORB,62.45
EUROBOND,92.87
EUROPRATIK,33.21
EUROTEXIND,86.31
EVEREADY,52.18
EVERESTIND,32.47
EVIETF,37.34
EVINDIA,51.96
EXCEL,60.73
EXCELINDUS,61.43
EXCELSOFT,53.08
EXICOM,13.5
EXIDEIND,27.93
EXPLEOSOL,55.77
EXXARO,80.22
FABTECH,41.91
FACT,6.18
FAIRCHEMOR,88.08
FCL,53.48
FCSSOFT,53.04
FDC,50.72
FEDERALBNK,52.95
FEDFINA,52.48
FIEMIND,49.06
FILATEX,50.78
FILATFASH,69.58
FINCABLES,31.96
FINEORG,49.36
FINIETF,36.86
FINKURVE,43.79
FINOPB,13.77
FINPIPE,49.3
FIRSTCRY,35.17
FISCHER,31.41
FIVESTAR,49.47
FLAIR,56.95
FLEXIADD,58.49
FLEXITUFF,92.91
FLUOROCHEM,56.05
FMCGIETF,56.28
FMGOETZE,47.33
FMNL,73.49
FOCUS,69.64
FOODSIN,73.36
FORCEMOT,23.34
FORTIS,59.08
FOSECOIND,22.76
FRACTAL,36.62
FSL,44.57
FUSION,34.06
GABRIEL,47.98
GAEL,51.95
GAIL,54.0
GALAPREC,50.79
GALAXYSURF,57.31
GALLANTT,38.79
GANDHAR,40.05
GANDHITUBE,59.28
GANECOS,11.14
GANESHBE,62.3
GANESHCP,44.5
GANESHHOU,69.04
GANGAFORGE,49.61
GANGESSECU,86.18
GARFIBRES,56.44
GARUDA,33.41
GATECH,53.49
GATECHDVR,71.95
GATEWAY,59.89
GAUDIUMIVF,44.87
GAYAHWS,74.45
GEECEE,85.91
GEEKAYWIRE,61.82
GENCON,57.57
GENESYS,46.91
GENUSPAPER,67.3
GENUSPOWER,68.15
GEOJITFSL,49.4
GESHIP,31.03
GFLLIMITED,66.21
GHCL,83.64
GHCLTEXTIL,52.52
GICHSGFIN,59.4
GICRE,45.46
GILLANDERS,86.68
GILLETTE,49.81
GILT10BETA,61.96
GILT5BETA,86.29
GILT5YBEES,86.75
GINNIFILA,44.57
GIPCL,49.9
GKENERGY,37.81
GKSL,60.43
GKWLIMITED,90.24
GLAND,32.34
GLAXO,53.53
GLENMARK,55.16
GLOBAL,61.51
GLOBALE,55.48
GLOBALVECT,53.05
GLOBE,62.76
GLOBECIVIL,83.6
GLOBUSSPR,32.35
GLOSTERLTD,84.43
GLOTTIS,56.01
GMBREW,40.79
GMDCLTD,19.99
GMMPFAUDLR,66.14
GMRAIRPORT,44.15
GMRP&UI,61.22
GNA,38.8
GNFC,62.17
GOACARBON,60.8
GOCLCORP,66.96
GOCOLORS,71.62
GODAVARIB,34.63
GODFRYPHLP,32.82
GODIGIT,47.86
GODREJAGRO,39.13
GODREJCP,67.4
GODREJIND,41.45
GODREJPROP,37.8
GOKEX,40.58
GOKUL,35.95
GOKULAGRO,3.56
GOLD1,52.47
GOLD360,41.62
GOLDADD,86.95
GOLDBEES,42.95
GOLDBETA,44.23
GOLDBND,27.29
GOLDCASE,42.5
GOLDETF,69.68
GOLDIAM,35.99
GOLDIETF,39.75
GOLDTECH,53.46
GOODLUCK,40.81
GOPAL,35.15
GPIL,39.56
GPPL,51.07
GPTHEALTH,57.38
GPTINFRA,39.33
GRANULES,51.59
GRAPHITE,23.75
GRASIM,52.25
GRAVITA,51.17
GREAVESCOT,50.2
GREENLAM,44.43
GREENPANEL,56.44
GREENPLY,51.23
GREENPOWER,42.41
GRINDWELL,64.17
GRINFRA,59.78
GRMOVER,19.39
GROBTEA,65.09
GROWW,43.6
GROWWCAPM,54.79
GROWWCHEM,40.77
GROWWDEFNC,52.48
GROWWEV,57.24
GROWWGOLD,39.4
GROWWHOSPI,77.25
GROWWLIQID,52.39
GROWWLOVOL,68.87
GROWWMC150,88.68
GROWWMETAL,56.31
GROWWMOM50,49.43
GROWWN200,60.56
GROWWNET,62.75
GROWWNIFTY,41.24
GROWWNXT50,44.3
GROWWPOWER,94.83
GROWWPSE,58.5
GROWWRAIL,57.33
GROWWRLTY,71.58
GROWWSC250,63.38
GROWWSLVR,22.15
GRPLTD,76.56
GRSE,20.98
GRWRHITECH,58.1
GSEC10ABSL,50.0
GSEC10YEAR,72.36
GSEC5IETF,51.14
GSFC,42.65
GSLSU,61.74
GSPL,57.41
GSS,65.59
GTECJAINX,57.14
GTL,69.85
GTLINFRA,41.11
GTPL,53.94
GUFICBIO,80.27
GUJALKALI,63.41
GUJAPOLLO,63.5
GUJGASLTD,25.44
GUJRAFFIA,84.17
GUJTHEM,57.64
GULFOILLUB,56.5
GULFPETRO,68.07
GULPOLY,49.54
GVPTECH,61.59
GVT&D,47.11
HAL,46.67
HALDER,4.16
HALEOSLABS,89.4
HAPPSTMNDS,14.7
HAPPYFORGE,43.74
HARIOMPIPE,45.93
HARRMALAYA,64.28
HARSHA,62.14
HATHWAY,84.93
HATSUN,39.28
HAVELLS,62.87
HAVISHA,77.69
HBLENGINE,36.58
HBSL,64.68
HCC,45.97
HCG,59.82
HCL-INSYS,74.17
HCLTECH,57.23
HDBFS,77.06
HDFCAMC,67.04
HDFCBANK,51.7
HDFCBSE500,69.06
HDFCGOLD,52.96
HDFCGROWTH,32.19
HDFCLIFE,54.54
HDFCLIQUID,60.88
HDFCLOWVOL,88.94
HDFCMID150,86.92
HDFCMOMENT,38.16
HDFCNEXT50,73.55
HDFCNIF100,49.32
HDFCNIFBAN,56.51
HDFCNIFIT,55.43
HDFCNIFTY,67.25
HDFCPSUBK,62.49
HDFCPVTBAN,63.94
HDFCQUAL,79.33
HDFCSENSEX,86.4
HDFCSILVER,28.77
HDFCSML250,71.48
HDFCVALUE,94.3
HEADSUP,88.16
HEALTHADD,88.79
HEALTHCARE,95.55
HEALTHIETF,78.53
HEALTHY,75.94
HECPROJECT,56.16
HEG,26.08
HEIDELBERG,62.44
HEMIPROP,57.07
HERANBA,82.81
HERITGFOOD,42.41
HEROMOTOCO,46.8
HESTERBIO,74.45
HEXATRADEX,65.8
HEXT,50.81
HFCL,29.55
HGINFRA,36.29
HGM,85.28
HGS,78.6
HIKAL,55.71
HILINFRA,57.25
HILTON,83.76
HIMATSEIDE,78.16
HINDALCO,38.3
HINDCOMPOS,22.55
HINDCON,80.57
HINDCOPPER,15.02
HINDOILEXP,46.13
HINDPETRO,52.9
HINDUNILVR,59.02
HINDWAREAP,55.74
HINDZINC,36.43
HIRECT,40.46
HISARMETAL,96.35
HITECH,63.92
HITECHCORP,80.07
HLEGLAS,62.35
HLVLTD,70.59
HMAAGRO,63.64
HMVL,79.58
HNDFDS,56.43
HNGSNGBEES,65.44
HOMEFIRST,78.59
HONASA,72.04
HONAUT,41.44
HONDAPOWER,48.1
HPAL,70.42
HPIL,57.29
HPL,33.9
HSCL,18.47
HTMEDIA,70.44
HUBTOWN,61.34
HUDCO,34.41
HUHTAMAKI,62.22
HYBRIDFIN,85.29
HYUNDAI,46.4
IBULLSLTD,84.34
ICDSLTD,36.41
ICEMAKE,43.53
ICICIAMC,66.86
ICICIB22,76.98
ICICIBANK,43.49
ICICIGI,62.77
ICICIPRULI,49.54
ICIL,46.16
ICRA,56.24
IDBI,21.98
IDEA,26.63
IDEAFORGE,6.74
IDFCFIRSTB,39.98
IDFNIFTYET,70.57
IEX,46.78
IFBAGRO,47.18
IFBIND,81.54
IFCI,20.17
IFGLEXPOR,72.55
IGARASHI,64.59
IGCL,66.64
IGIL,16.42
IGL,44.78
IGPL,33.23
IIFL,51.68
IIFLCAPS,50.43
IITL,17.77
IKIO,39.7
IKS,68.46
IMAGICAA,65.46
IMFA,43.95
IMPAL,77.88
INA,65.72
INCREDIBLE,44.16
INDBANK,71.02
INDGN,81.58
INDHOTEL,54.81
INDIACEM,30.63
INDIAGLYCO,44.93
INDIAMART,85.37
INDIANB,34.4
INDIANCARD,85.02
INDIANHUME,52.19
INDIASHLTR,56.82
INDIGO,44.47
INDIGOPNTS,59.9
INDIQUBE,54.71
INDNIPPON,32.27
INDOAMIN,66.01
INDOBORAX,69.49
INDOCO,52.98
INDOFARM,50.17
INDORAMA,77.72
INDOSTAR,64.98
INDOTECH,46.28
INDOTHAI,52.95
INDOUS,55.94
INDOWIND,84.25
INDRAMEDCO,62.16
INDSWFTLAB,46.81
INDTERRAIN,63.68
INDUSINDBK,54.74
INDUSTOWER,50.68
INFOBEAN,28.72
INFOMEDIA,88.23
INFRA,83.55
INFRABEES,51.28
INFRAIETF,51.36
INFY,45.12
INGERRAND,56.69
INNOVACAP,56.72
INNOVANA,60.88
INOXGREEN,47.32
INOXINDIA,42.89
INOXWIND,38.67
INSECTICID,86.46
INTELLECT,64.54
INTENTECH,44.15
INTERARCH,53.6
INTERNET,85.77
INTLCONV,83.79
INVENTURE,78.05
IOB,34.37
IOC,39.48
IOLCP,73.68
IONEXCHANG,49.02
IPCALAB,37.6
IPL,59.82
IRB,42.85
IRCON,24.85
IRCTC,44.04
IREDA,32.48
IRFC,27.72
IRIS,46.18
IRISDOREME,15.69
IRMENERGY,79.2
ISFT,52.82
ISGEC,52.86
ISHANCH,90.62
IT,55.85
ITADD,60.11
ITBEES,43.02
ITBETA,42.55
ITC,64.78
ITCHOTELS,55.91
ITDC,40.8
ITETF,56.63
ITI,4.54
ITIETF,50.47
IVALUE,67.88
IVC,83.36
IVP,92.11
IVZINGOLD,84.1
IVZINNIFTY,95.95
IXIGO,53.79
J&KBANK,35.42
JAGRAN,66.08
JAGSNPHARM,68.03
JAIBALAJI,50.63
JAICORPLTD,39.41
JAINREC,38.82
JAIPURKURT,12.15
JAMNAAUTO,49.28
JARO,12.91
JASH,49.08
JAYAGROGN,85.22
JAYBARMARU,51.87
JAYKAY,55.47
JAYNECOIND,49.02
JAYSREETEA,53.85
JBCHEPHARM,69.56
JBMA,27.61
JETFREIGHT,83.89
JGCHEM,56.02
JHS,81.48
JINDALPHOT,18.27
JINDALPOLY,32.31
JINDALSAW,14.92
JINDALSTEL,34.1
JINDRILL,14.45
JINDWORLD,42.68
JIOFIN,40.54
JISLDVREQS,72.59
JISLJALEQS,52.77
JKCEMENT,59.09
JKIL,64.83
JKIPL,68.78
JKLAKSHMI,66.27
JKPAPER,53.79
JKTYRE,37.07
JLHL,50.34
JMA,85.13
JMFINANCIL,34.49
JNKINDIA,45.67
JOCIL,81.37
JPOLYINVST,27.27
JPPOWER,29.18
JSFB,48.38
JSL,39.4
JSLL,53.7
JSWCEMENT,63.5
JSWENERGY,30.82
JSWHL,27.13
JSWINFRA,39.97
JSWSTEEL,46.53
JTEKTINDIA,51.39
JTLIND,51.29
JUBLCPL,59.89
JUBLFOOD,43.52
JUBLINGREA,55.79
JUBLPHARMA,60.06
JUNIORBEES,66.73
JUNIPER,50.96
JUSTDIAL,44.96
JWL,28.97
JYOTHYLAB,49.24
JYOTICNC,5.1
JYOTISTRUC,44.62
KABRAEXTRU,82.02
KAJARIACER,58.52
KAKATCEM,89.29
KALAMANDIR,51.74
KALPATARU,10.4
KALYANIFRG,70.12
KALYANKJIL,22.09
KAMATHOTEL,68.64
KAMDHENU,61.38
KAMOPAINTS,70.18
KANANIIND,65.81
KANORICHEM,76.31
KANPRPLA,58.13
KANSAINER,50.28
KARMAENG,51.26
KARURVYSYA,46.47
KAUSHALYA,75.41
KAYA,88.33
KAYNES,18.49
KCP,59.29
KCPSUGIND,78.58
KDDL,64.16
KEC,43.45
KECL,45.97
KEEPLEARN,92.8
KEI,47.48
KELLTONTEC,41.61
KERNEX,56.78
KEYFINSERV,61.97
KFINTECH,59.01
KHADIM,61.41
KHAICHEM,73.6
KHAITANLTD,69.03
KHANDSE,76.25
KICL,66.97
KILITCH,69.36
KIMS,33.76
KINGFA,45.3
KIOCL,18.12
KIRIINDUS,40.85
KIRLOSBROS,54.06
KIRLOSENG,33.19
KIRLOSIND,44.82
KIRLPNU,40.6
KITEX,30.07
KKCL,65.18
KMEW,62.5
KMSUGAR,47.61
KNAGRI,81.68
KNRCON,54.27
KOHINOOR,35.91
KOKUYOCMLN,69.77
KOLTEPATIL,66.78
KOPRAN,49.25
KOTAKBANK,73.21
KOTARISUG,73.35
KOTHARIPET,59.22
KOTHARIPRO,73.81
KOTYARK,56.35
KPEL,48.25
KPIGREEN,22.7
KPIL,57.85
KPITTECH,27.66
KPRMILL,22.33
KRBL,54.13
KREBSBIO,76.87
KRIDHANINF,83.31
KRISHANA,48.98
KRISHIVAL,87.27
KRISHNADEF,26.17
KRITI,64.03
KRITIKA,59.35
KRITINUT,91.0
KRN,19.29
KRONOX,49.28
KROSS,37.24
KRSNAA,62.05
KRYSTAL,45.56
KSB,52.36
KSCL,60.34
KSHINTL,38.2
KSL,53.42
KSOLVES,58.59
KTKBANK,39.14
KUANTUM,63.52
KWIL,63.02
LAGNAM,91.41
LAL,62.31
LALPATHLAB,74.61
LAMBODHARA,80.32
LANDMARK,46.25
LAOPALA,70.27
LASA,70.72
LATENTVIEW,47.38
LATTEYS,72.82
LAURUSLABS,37.99
LAXMIDENTL,43.07
LAXMIINDIA,58.13
LEMERITE,57.87
LEMONTREE,41.5
LENSKART,50.17
LFIC,65.03
LGBBROSLTD,25.09
