SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 30-Jun-2026,103.13,103.13,103.13,103.13,103.13,5,0.01,1,5.0,100.0
20MICRONS, 30-Jun-2026,197.86,205.9,197.11,201.41,197.42,227121,458.36,5789,72351.0,31.86
21STCENMGM, 30-Jun-2026,33.19,33.19,32.06,32.39,32.6,849,0.28,39,603.0,71.02
360ONE, 30-Jun-2026,1083.1,1107.0,1066.1,1074.6,1089.8,1408657,15289.54,51224,775817.0,55.07
3BBLACKBIO, 30-Jun-2026,1178.3,1184.9,1164.1,1168.8,1173.8,4171,48.81,555,2536.0,60.8
3IINFOLTD, 30-Jun-2026,17.2,17.42,17.12,17.17,17.24,151583,26.09,547,128606.0,84.84
3MINDIA, 30-Jun-2026,33050.0,34250.0,32605.0,32900.0,32710.0,7444,2483.43,3967,2032.0,27.3
3PLAND, 30-Jun-2026,33.0,33.75,31.36,31.56,31.79,3683,1.19,67,2571.0,69.81
574GS2026, 30-Jun-2026,100.05,100.05,99.26,99.93,99.93,2506,2.5,10,2500.0,99.76
585GS2030, 30-Jun-2026,96.26,96.26,96.26,96.26,95.9,1500,1.44,2,1500.0,100.0
591GS2028, 30-Jun-2026,102.21,102.21,98.5,100.35,98.41,2,0.0,2,1.0,50.0
5PAISA, 30-Jun-2026,351.4,356.9,351.0,355.95,351.05,34009,120.63,1155,24934.0,73.32
603GS2029, 30-Jun-2026,101.5,101.75,101.5,101.7,101.7,3448,3.51,5,3448.0,100.0
610GS2031, 30-Jun-2026,103.99,103.99,103.99,103.99,104.0,1,0.0,1,1.0,100.0
633GS2035, 30-Jun-2026,100.0,102.9,98.0,98.0,98.0,10380,10.38,5,10380.0,100.0
636GS2031, 30-Jun-2026,102.15,102.15,101.5,101.5,100.01,200,0.2,2,100.0,50.0
63MOONS, 30-Jun-2026,655.0,665.0,651.25,654.75,656.65,66098,434.26,2222,42460.0,64.24
645GS2029, 30-Jun-2026,100.06,100.06,100.06,100.06,101.45,1000,1.0,1,1000.0,100.0
648GS2035, 30-Jun-2026,101.0,101.0,99.99,99.99,99.3,202,0.2,3,202.0,100.0
667GS2050, 30-Jun-2026,92.8,92.8,92.8,92.8,92.8,50,0.05,1,50.0,100.0
668GS2040, 30-Jun-2026,97.56,99.0,97.56,99.0,99.0,300,0.3,3,300.0,100.0
675GS2029, 30-Jun-2026,99.8,99.8,99.8,99.8,99.61,40,0.04,1,40.0,100.0
676GS2061, 30-Jun-2026,93.09,93.75,92.75,93.66,93.04,148967,138.83,73,141967.0,95.3
679GS2031, 30-Jun-2026,101.0,101.0,101.0,101.0,104.5,2366,2.39,5,2366.0,100.0
679GS2034, 30-Jun-2026,100.67,100.67,100.67,100.67,100.67,10,0.01,1,10.0,100.0
690GS2065, 30-Jun-2026,94.4,95.07,94.4,94.8,94.25,289466,273.8,44,288062.0,99.51
692GS2039, 30-Jun-2026,98.5,101.95,98.5,101.14,97.1,635,0.63,6,635.0,100.0
694GS2036, 30-Jun-2026,102.1,102.1,101.4,101.97,100.26,116,0.12,4,76.0,65.52
695GS2061, 30-Jun-2026,94.5,94.5,94.0,94.0,94.0,20,0.02,2,20.0,100.0
697GR2034, 30-Jun-2026,97.46,97.46,95.51,96.25,97.46,250,0.24,3,250.0,100.0
698GR2054, 30-Jun-2026,92.0,92.0,91.8,91.8,91.0,100,0.09,2,100.0,100.0
699GS2051, 30-Jun-2026,97.35,97.35,95.4,95.4,96.2,1101,1.05,3,1101.0,100.0
704GS2029, 30-Jun-2026,101.4,101.4,100.76,100.76,100.83,1000,1.01,2,1000.0,100.0
706GS2028, 30-Jun-2026,102.04,102.3,102.03,102.3,102.4,4500,4.6,4,4500.0,100.0
706GS2046, 30-Jun-2026,105.0,105.0,105.0,105.0,104.99,1,0.0,1,1.0,100.0
709GS2054, 30-Jun-2026,99.86,100.5,99.5,100.37,99.63,8200,8.2,11,8195.0,99.94
