SYMBOL,DELIV_PER
20MICRONS,45.33
21STCENMGM,83.76
360ONE,43.3
3BBLACKBIO,70.73
3IINFOLTD,83.96
3MINDIA,44.19
3PLAND,76.22
5PAISA,39.04
63MOONS,43.41
AAATECH,65.16
AADHARHFC,47.74
AARNAV,65.23
AARON,80.53
AARTECH,55.73
AARTIDRUGS,46.63
AARTIIND,43.06
AARTIPHARM,45.4
AARTISURF,54.49
AARVI,65.0
AAVAS,50.39
ABB,31.55
ABBOTINDIA,54.22
ABCAPITAL,42.48
ABCOTS,42.92
ABDL,47.83
ABFRL,37.6
ABGSEC,73.1
ABINFRA,33.67
ABLBL,45.73
ABMKNO,97.54
ABREL,49.5
ABSL10BANK,59.68
ABSLAMC,52.79
ABSLBANETF,64.39
ABSLLIQUID,96.67
ABSLMSCIN,91.04
ABSLNN50ET,72.65
ABSLPSE,60.57
ACC,45.98
ACCELYA,68.5
ACE,40.65
ACEINTEG,82.96
ACI,51.92
ACL,55.61
ACMESOLAR,41.34
ACSTECH,91.11
ACUTAAS,43.45
ADANIENSOL,37.23
ADANIENT,32.57
ADANIGREEN,21.39
ADANIPORTS,37.46
ADANIPOWER,37.28
ADFFOODS,47.99
ADL,65.01
ADOR,51.31
ADROITINFO,86.99
ADSL,28.75
ADVAIT,39.76
ADVANCE,56.7
ADVANIHOTR,59.83
ADVENTHTL,71.03
ADVENZYMES,35.47
AEGISLOG,58.98
AEGISVOPAK,46.37
AEQUS,31.19
AEROENTER,49.88
AEROFLEX,33.55
AERONEU,8.35
AETHER,42.5
AFCONS,23.34
AFFLE,46.22
AFSL,70.96
AGARIND,36.46
AGARWALEYE,38.86
AGI,39.31
AGIIL,35.61
AGRITECH,48.71
AGROPHOS,83.32
AHCL,42.78
AHLADA,68.5
AHLEAST,79.52
AHLUCONT,66.67
AIAENG,50.98
AIIL,45.69
AIRAN,77.81
AIROLAM,49.67
AJANTPHARM,45.81
AJAXENGG,68.22
AJMERA,44.23
AJOONI,46.93
AKASH,61.21
AKCAPIT,96.72
AKG,76.39
AKI,79.71
AKSHAR,65.62
AKSHARCHEM,59.36
AKUMS,58.7
ALANKIT,62.47
ALBERTDAVD,57.68
ALEMBICLTD,45.65
ALGOQUANT,19.54
ALICON,63.24
ALIVUS,53.23
ALKALI,89.03
ALKEM,33.47
ALKYLAMINE,42.31
ALLCARGO,51.12
ALLDIGI,67.84
ALLTIME,47.73
ALMONDZ,69.9
ALOKINDS,35.47
ALPA,63.17
ALPHA,65.48
ALPHAETF,48.48
ALPHAGEO,43.06
ALPL30IETF,46.62
AMAGI,56.6
AMANTA,52.44
AMBALALSA,60.96
AMBER,37.66
AMBICAAGAR,81.2
AMBIKCO,37.31
AMBUJACEM,39.17
AMDIND,64.79
AMIRCHAND,47.86
AMJLAND,71.51
AMNPLST,65.87
AMRUTANJAN,53.56
ANANDRATHI,61.45
ANANTRAJ,30.5
ANDHRAPAP,62.29
ANDHRSUGAR,41.95
ANGELONE,32.23
ANMOL,69.41
ANTELOPUS,51.77
ANTGRAPHIC,59.09
ANTHEM,51.98
ANUHPHR,65.22
ANUP,39.11
ANURAS,45.44
AONEGOLD,52.22
AONELIQUID,67.83
AONENIFTY,75.68
AONESILVER,52.52
AONETMMQ50,63.5
AONETOTAL,58.38
APARINDS,33.51
APCL,50.19
APCOTEXIND,46.8
APEX,29.69
APLAPOLLO,48.24
APLLTD,43.7
APOLLO,28.36
APOLLOHOSP,55.31
APOLLOPIPE,40.18
APOLLOTYRE,64.17
APOLSINHOT,69.68
APTECHT,54.28
APTUS,50.37
AQYLON,46.6
ARCHIDPLY,74.47
ARCHIES,75.18
ARE&M,33.31
ARENTERP,51.29
ARFIN,20.26
ARIES,66.13
ARIHANT,54.34
ARIHANTCAP,31.8
ARIHANTSUP,70.43
ARIS,44.42
ARKADE,43.65
ARMANFIN,46.23
AROGRANITE,82.5
ARROWGREEN,38.17
ARSSBL,41.77
ARTEMISMED,46.77
ARVEE,57.27
ARVIND,37.88
ARVINDFASN,52.62
ARVSMART,52.98
ASAHIINDIA,45.33
ASAHISONG,60.57
ASAL,40.98
ASALCBR,47.16
ASHAPURMIN,36.51
ASHIANA,44.5
ASHIKA,71.26
ASHIMASYN,70.64
ASHOKA,31.64
ASHOKAMET,63.09
ASHOKLEY,51.75
ASIANENE,54.62
ASIANHOTNR,36.43
ASIANPAINT,43.6
ASIANTILES,30.64
ASKAUTOLTD,51.48
ASMS,43.99
ASPINWALL,73.09
ASTAR,32.23
ASTEC,28.65
ASTERDM,37.25
ASTRAL,33.29
ASTRAMICRO,46.93
ASTRAZEN,45.4
ATALREAL,15.85
ATAM,76.17
ATGL,16.22
ATHERENERG,39.91
ATL,53.15
ATLANTAA,33.66
ATLANTAELE,54.95
