SYMBOL,DELIV_PER
20MICRONS,55.27
21STCENMGM,82.59
360ONE,54.63
3IINFOLTD,74.78
3MINDIA,38.24
3PLAND,98.38
5PAISA,52.57
63MOONS,49.81
AAATECH,75.53
AADHARHFC,43.35
AAREYDRUGS,69.58
AARNAV,46.94
AARON,61.59
AARTECH,65.62
AARTIDRUGS,57.47
AARTIIND,47.43
AARTIPHARM,51.14
AARTISURF,65.27
AARVI,37.66
AAVAS,71.74
ABB,34.86
ABBOTINDIA,60.39
ABCAPITAL,45.54
ABCOTS,34.04
ABDL,49.63
ABFRL,51.46
ABGSEC,89.55
ABINFRA,80.73
ABLBL,53.23
ABREL,49.25
ABSL10BANK,86.76
ABSLAMC,45.1
ABSLBANETF,71.54
ABSLLIQUID,87.25
ABSLMSCIN,99.68
ABSLNN50ET,76.24
ABSLPSE,68.89
ACC,51.19
ACCELYA,61.33
ACCURACY,80.41
ACE,58.37
ACEINTEG,70.44
ACI,26.05
ACL,67.79
ACMESOLAR,34.54
ACUTAAS,43.15
ADANIENSOL,78.93
ADANIENT,34.99
ADANIGREEN,28.88
ADANIPORTS,50.62
ADANIPOWER,36.58
ADFFOODS,55.53
ADL,60.85
ADOR,71.34
ADROITINFO,70.45
ADSL,56.55
ADVAIT,33.59
ADVANCE,60.65
ADVANIHOTR,73.02
ADVENTHTL,51.18
ADVENZYMES,60.02
AEGISLOG,44.96
AEGISVOPAK,31.96
AEPL,83.56
AEQUS,65.97
AEROENTER,54.18
AEROFLEX,34.7
AERONEU,45.02
AETHER,24.65
AFCONS,61.98
AFFLE,60.54
AFFORDABLE,58.4
AFSL,95.31
AGARIND,60.95
AGARWALEYE,47.26
AGI,56.28
AGIIL,34.59
AGRITECH,93.44
AGROPHOS,75.88
AHCL,60.23
AHLADA,78.55
AHLEAST,88.89
AHLUCONT,69.56
AIAENG,42.98
AIIL,24.13
AIRAN,82.85
AIROLAM,91.45
AJANTPHARM,48.44
AJAXENGG,65.25
AJMERA,55.39
AJOONI,73.73
AKASH,70.1
AKG,81.9
AKI,92.4
AKSHAR,77.0
AKSHARCHEM,79.94
AKSHOPTFBR,74.69
AKUMS,56.84
AKZOINDIA,33.93
ALANKIT,62.97
ALBERTDAVD,67.75
ALEMBICLTD,58.75
ALGOQUANT,17.67
ALICON,53.87
ALIVUS,60.2
ALKALI,75.07
ALKEM,45.22
ALKYLAMINE,52.27
ALLCARGO,71.89
ALLDIGI,74.31
ALLTIME,71.94
ALMONDZ,72.53
ALOKINDS,56.24
ALPA,81.27
ALPHA,71.86
ALPHAETF,44.7
ALPHAGEO,24.21
ALPL30IETF,70.48
AMAGI,80.85
AMANTA,91.26
AMBER,35.65
AMBICAAGAR,78.85
AMBIKCO,62.13
AMBUJACEM,55.1
AMDIND,54.13
AMJLAND,37.12
AMNPLST,64.7
AMRUTANJAN,50.8
ANANDRATHI,47.11
ANANTRAJ,37.21
ANDHRAPAP,70.86
ANDHRSUGAR,46.41
ANGELONE,32.18
ANIKINDS,81.31
ANMOL,81.39
ANTELOPUS,17.56
ANTGRAPHIC,90.01
ANTHEM,64.14
ANUHPHR,69.51
ANUP,47.67
ANURAS,56.74
AONEGOLD,45.04
AONELIQUID,96.7
AONENIFTY,75.2
AONESILVER,42.57
AONETMMQ50,89.83
AONETOTAL,40.77
APARINDS,47.41
APCL,49.64
APCOTEXIND,54.72
APEX,22.09
APLAPOLLO,52.52
APLLTD,54.12
APOLLO,32.45
APOLLOHOSP,61.76
APOLLOPIPE,17.34
APOLLOTYRE,42.18
APOLSINHOT,75.18
APTECHT,68.61
APTUS,57.29
AQYLON,99.99
ARCHIDPLY,75.61
ARCHIES,75.81
ARE&M,52.35
ARENTERP,27.82
ARFIN,16.29
ARIES,59.65
ARIHANTCAP,60.76
ARIHANTSUP,93.78
ARIS,42.54
ARKADE,56.08
ARMANFIN,48.85
AROGRANITE,87.76
ARROWGREEN,39.29
ARSSBL,53.18
ARTEMISMED,62.99
ARTNIRMAN,100.0
ARVIND,45.14
ARVINDFASN,51.63
ARVSMART,52.47
ASAHIINDIA,19.35
ASAHISONG,55.26
ASAL,56.39
ASALCBR,53.01
ASHAPURMIN,44.02
ASHIANA,30.0
ASHIMASYN,68.81
ASHOKA,48.05
ASHOKAMET,69.93
ASHOKLEY,56.13
ASIANENE,50.0
ASIANHOTNR,65.56
ASIANPAINT,50.99
ASIANTILES,46.16
ASKAUTOLTD,47.63
ASMS,34.99
ASPINWALL,97.19
ASTEC,57.47
ASTERDM,42.2
ASTRAL,46.68
ASTRAMICRO,31.2
ASTRAZEN,57.51
ASTRON,73.42
ATALREAL,52.59
ATAM,77.86
ATGL,17.36
ATHERENERG,23.85
ATL,77.2
ATLANTAA,61.12
ATLANTAELE,55.21
ATLASCYCLE,88.79
ATUL,64.54
ATULAUTO,48.16
AUBANK,53.68
AURIGROW,44.99
AURIONPRO,49.92
AUROPHARMA,48.05
AURUM,74.3
AUTOAXLES,63.46
AUTOBEES,49.24
AUTOIETF,47.63
AUTOIND,79.68
AVADHSUGAR,39.71
AVALON,47.04
AVANTEL,49.23
AVANTIFEED,32.24
AVG,62.34
AVL,58.99
AVONMORE,56.94
AVROIND,55.42
AVTNPL,63.79
AWFIS,52.36
AWHCL,54.24
AWL,33.8
AXISBANK,63.42
AXISBNKETF,79.85
AXISBPSETF,98.45
AXISCADES,51.39
AXISCETF,53.4
AXISGOLD,40.43
AXISHCETF,85.0
AXISILVER,29.76
AXISNIFTY,94.14
AXISTECETF,60.83
AXISVALUE,68.17
AXSENSEX,89.46
AYE,34.72
AYMSYNTEX,67.01
AZAD,59.08
BAFNAPH,92.2
BAGFILMS,87.85
BAIDFIN,71.75
BAJAJ-AUTO,51.31
BAJAJCON,37.7
BAJAJELEC,24.87
BAJAJFINSV,64.4
BAJAJHCARE,48.15
BAJAJHFL,57.44
BAJAJHIND,46.33
BAJAJHLDNG,47.66
BAJAJINDEF,74.86
BAJEL,34.87
BAJFINANCE,60.31
BALAJEE,82.15
BALAJITELE,48.73
BALAMINES,41.72
BALAXI,96.63
BALKRISHNA,91.84
BALKRISIND,45.73
BALMLAWRIE,66.12
BALPHARMA,91.12
BALRAMCHIN,48.03
BALUFORGE,55.49
BANARBEADS,88.13
BANARISUG,80.18
BANCOINDIA,45.11
BANDHANBNK,38.61
BANG,96.19
BANK10ADD,99.87
BANKA,93.79
BANKADD,89.74
BANKBARODA,53.01
BANKBEES,65.84
BANKBETA,70.26
BANKBETF,90.97
BANKETF,95.75
BANKIETF,82.11
BANKINDIA,37.94
BANKNIFTY1,78.42
BANKPSU,62.57
BANSALWIRE,51.16
BANSWRAS,73.39
BASF,59.3
BASML,82.66
BATAINDIA,48.84
BAYERCROP,42.3
BBETF0432,83.18
BBL,52.99
BBNPNBETF,85.68
BBNPPGOLD,11.0
BBOX,41.1
BBTC,54.92
BBTCL,97.96
BCLIND,55.92
BCONCEPTS,97.31
BDL,32.27
BEARDSELL,54.45
BECTORFOOD,49.53
BEL,46.9
BELLACASA,32.82
BELRISE,41.64
BEML,45.64
BEPL,56.43
BERGEPAINT,48.24
BETA,52.28
BFINVEST,58.24
BFSI,62.79
BHAGCHEM,14.68
BHAGERIA,58.0
BHAGYANGR,49.74
BHANDARI,85.83
BHARATCOAL,48.18
BHARATFORG,53.72
BHARATGEAR,66.85
BHARATRAS,56.48
BHARATSE,50.19
BHARATWIRE,49.84
BHARTIARTL,71.12
BHARTIHEXA,51.21
BHEL,46.66
BIGBLOC,51.09
BIKAJI,65.28
BIL,98.58
BIOCON,60.24
BIOFILCHEM,72.01
BIRLACABLE,46.68
BIRLACORPN,58.8
BIRLAMONEY,56.86
BIRLANU,65.43
BLACKBUCK,61.28
BLAL,71.74
BLISSGVS,48.9
BLKASHYAP,65.17
BLS,38.92
BLSE,41.28
BLUECOAST,53.48
BLUEDART,52.81
BLUEJET,21.4
BLUESTARCO,48.46
BLUESTONE,33.27
BLUSPRING,38.15
BMWVENTLTD,58.68
BODALCHEM,32.95
BOMDYEING,59.47
BOROLTD,51.82
BORORENEW,47.42
BOROSCI,56.87
BOSCH-HCIL,72.42
BOSCHLTD,50.78
BPCL,51.2
BPL,62.59
BRIGADE,47.83
BRIGHOTEL,67.7
BRITANNIA,58.84
BRNL,79.74
BROOKS,67.5
BSE,38.6
BSE500IETF,47.08
BSHSL,67.57
BSL,71.25
BSLGOLDETF,40.53
BSLNIFTY,74.78
BSLSENETFG,58.93
BSOFT,42.09
BTML,90.67
BUILDPRO,89.7
BUTTERFLY,5.77
BVCL,77.33
BYKE,50.68
CALSOFT,73.81
CAMLINFINE,55.88
CAMPUS,45.71
CAMS,47.22
CANBK,38.2
CANFINHOME,50.37
CANHLIFE,36.37
CANTABIL,67.81
CAPACITE,54.41
CAPILLARY,51.39
CAPITALSFB,72.92
CAPLIPOINT,61.56
CARBORUNIV,59.43
CARERATING,52.89
CARRARO,60.41
CARTRADE,39.22
CARYSIL,57.58
CASHIETF,94.57
CASTROLIND,59.26
CCAVENUE,58.07
CCCL,66.25
CCHHL,86.36
CCL,30.32
CDSL,42.92
CEATLTD,47.72
CEIGALL,26.61
CEINSYS,53.87
CELEBRITY,63.75
CELLO,65.95
CEMPRO,61.84
CENTENKA,55.12
CENTEXT,67.28
CENTRALBK,49.02
CENTRUM,51.48
CENTUM,28.38
CENTURYPLY,50.22
CERA,48.26
CESC,41.43
CEWATER,45.64
CGCL,61.82
CGPOWER,41.97
CHALET,70.54
CHAMBLFERT,49.21
CHEMBOND,59.19
CHEMBONDCH,72.53
CHEMCON,70.52
