SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 16-Jun-2026,103.12,103.12,103.11,103.11,102.98,18,0.02,3,14.0,77.78
20MICRONS, 16-Jun-2026,190.4,192.99,181.63,184.4,188.82,312335,578.82,6851,120737.0,38.66
21STCENMGM, 16-Jun-2026,31.98,32.6,31.41,32.13,31.98,1824,0.58,49,915.0,50.16
360ONE, 16-Jun-2026,1143.2,1165.1,1130.3,1133.6,1130.8,1168609,13407.69,54765,479917.0,41.07
3BBLACKBIO, 16-Jun-2026,1287.5,1287.5,1249.1,1258.7,1287.4,6393,80.45,817,4029.0,63.02
3IINFOLTD, 16-Jun-2026,17.95,18.1,17.5,17.65,17.76,290083,51.28,896,183592.0,63.29
3MINDIA, 16-Jun-2026,31690.0,32615.0,31435.0,32300.0,31665.0,4732,1524.68,3105,1747.0,36.92
3PLAND, 16-Jun-2026,31.79,32.8,31.79,32.19,31.67,1989,0.64,82,1511.0,75.97
5PAISA, 16-Jun-2026,323.9,332.4,317.55,325.6,316.8,103184,334.45,3562,47676.0,46.2
601GS2030, 16-Jun-2026,100.0,102.0,100.0,102.0,99.0,51,0.05,5,51.0,100.0
603GS2029, 16-Jun-2026,100.0,100.0,100.0,100.0,100.01,200,0.2,2,200.0,100.0
610GS2031, 16-Jun-2026,105.0,105.0,105.0,105.0,102.0,1,0.0,1,1.0,100.0
636GS2031, 16-Jun-2026,100.0,100.5,100.0,100.0,100.0,600,0.6,4,600.0,100.0
63MOONS, 16-Jun-2026,664.25,672.5,662.15,668.4,660.3,67943,453.64,3082,33448.0,49.23
648GS2035, 16-Jun-2026,97.5,97.5,97.5,97.5,99.2,100,0.1,1,100.0,100.0
657GS2033, 16-Jun-2026,98.35,98.35,98.35,98.35,100.5,1000,0.98,1,1000.0,100.0
667GS2050, 16-Jun-2026,93.25,93.25,93.25,93.25,95.14,2222,2.07,5,2222.0,100.0
