SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 29-Jul-2026,104.35,104.4,103.35,103.4,104.05,3223,3.36,9,3223.0,100.0
20MICRONS, 29-Jul-2026,202.5,206.79,200.3,201.16,201.63,132775,269.81,3392,65663.0,49.45
21STCENMGM, 29-Jul-2026,39.25,39.37,37.92,38.88,38.6,26243,10.23,182,21397.0,81.53
360ONE, 29-Jul-2026,1128.3,1170.0,1113.5,1161.3,1128.3,1135914,13026.61,30998,717383.0,63.15
3BBLACKBIO, 29-Jul-2026,1292.2,1303.4,1269.0,1270.9,1298.8,5357,68.45,842,3107.0,58.0
3IINFOLTD, 29-Jul-2026,21.95,22.47,21.13,22.11,21.97,1664588,364.48,4187,1095786.0,65.83
3MINDIA, 29-Jul-2026,35400.0,35700.0,35100.0,35425.0,35090.0,1650,586.32,1026,725.0,43.94
3PLAND, 29-Jul-2026,32.5,32.5,31.35,32.28,32.28,1042,0.34,38,975.0,93.57
574GS2026, 29-Jul-2026,101.45,101.45,101.45,101.45,101.08,5,0.01,1,5.0,100.0
585GS2030, 29-Jul-2026,96.48,96.48,96.48,96.48,96.48,100,0.1,1,100.0,100.0
5PAISA, 29-Jul-2026,358.0,358.0,345.05,348.4,353.0,54846,191.99,2355,23015.0,41.96
601GS2030, 29-Jul-2026,98.0,99.0,98.0,99.0,98.0,1001,0.98,2,1001.0,100.0
603GS2029, 29-Jul-2026,99.1,100.4,99.1,100.36,100.3,400,0.4,3,400.0,100.0
610GS2031, 29-Jul-2026,101.15,104.5,101.15,103.16,103.75,5,0.01,2,5.0,100.0
622GS2035, 29-Jul-2026,93.95,96.36,93.95,96.36,96.36,2,0.0,2,2.0,100.0
636GS2031, 29-Jul-2026,101.9,102.3,101.9,102.3,102.3,199875,203.87,3,199875.0,100.0
63MOONS, 29-Jul-2026,765.9,782.0,757.6,778.45,755.65,375416,2892.45,11965,179342.0,47.77
648GS2035, 29-Jul-2026,98.9,101.0,98.9,98.9,98.5,469,0.47,5,469.0,100.0
654GS2032, 29-Jul-2026,99.5,99.5,99.5,99.5,99.8,202,0.2,2,202.0,100.0
664GS2035, 29-Jul-2026,95.02,97.46,95.02,97.46,97.46,100,0.1,2,100.0,100.0
667GS2035, 29-Jul-2026,99.0,99.0,99.0,99.0,98.5,3,0.0,1,3.0,100.0
667GS2050, 29-Jul-2026,94.15,94.15,93.5,93.5,92.75,13027,12.18,3,13027.0,100.0
668GS2040, 29-Jul-2026,98.0,98.0,97.5,97.8,97.96,11160,10.91,16,11160.0,100.0
676GS2061, 29-Jul-2026,93.5,93.5,92.76,93.2,93.15,5386,5.02,19,3672.0,68.18
679GS2031, 29-Jul-2026,99.4,99.4,99.4,99.4,99.31,100,0.1,1,100.0,100.0
679GS2034, 29-Jul-2026,100.4,100.5,100.2,100.2,100.4,1321,1.33,4,1321.0,100.0
690GS2065, 29-Jul-2026,94.28,94.28,93.68,94.13,93.81,33706,31.67,34,32706.0,97.03
692GS2039, 29-Jul-2026,99.4,99.4,99.16,99.16,99.4,750,0.74,2,750.0,100.0
695GS2061, 29-Jul-2026,92.8,92.81,92.8,92.81,95.15,2,0.0,2,2.0,100.0
699GS2051, 29-Jul-2026,95.5,96.5,95.5,95.7,96.5,202,0.19,4,202.0,100.0
702GS2027, 29-Jul-2026,101.2,104.1,101.2,104.1,100.81,104,0.11,2,104.0,100.0
704GS2029, 29-Jul-2026,101.6,101.66,101.6,101.66,101.6,300,0.3,2,300.0,100.0
706GS2028, 29-Jul-2026,102.55,102.55,102.55,102.55,103.02,2000,2.05,1,2000.0,100.0
