SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 22-Jun-2026,103.13,107.0,103.12,106.5,103.2,211,0.22,7,207.0,98.1
20MICRONS, 22-Jun-2026,187.69,190.53,184.32,188.41,184.14,127438,238.33,3799,65458.0,51.36
21STCENMGM, 22-Jun-2026,33.51,33.99,33.5,33.85,33.51,1676,0.57,59,1617.0,96.48
360ONE, 22-Jun-2026,1148.9,1155.5,1134.4,1139.2,1145.1,496298,5694.06,21976,316736.0,63.82
3BBLACKBIO, 22-Jun-2026,1217.9,1225.0,1160.4,1202.7,1196.1,32952,396.28,2629,21030.0,63.82
3IINFOLTD, 22-Jun-2026,17.57,17.9,17.37,17.42,17.36,311435,54.82,1141,170170.0,54.64
3MINDIA, 22-Jun-2026,33350.0,33455.0,33160.0,33325.0,33125.0,1870,623.23,1338,906.0,48.45
3PLAND, 22-Jun-2026,33.0,33.95,31.42,32.71,32.34,3140,1.03,137,2170.0,69.11
574GS2026, 22-Jun-2026,100.3,100.3,100.3,100.3,99.72,9,0.01,1,9.0,100.0
591GS2028, 22-Jun-2026,101.7,101.7,101.7,101.7,101.5,2,0.0,2,2.0,100.0
5PAISA, 22-Jun-2026,326.0,344.8,326.0,337.8,325.2,72685,245.34,3379,44904.0,61.78
610GS2031, 22-Jun-2026,105.0,105.0,105.0,105.0,105.0,1,0.0,1,1.0,100.0
633GS2035, 22-Jun-2026,97.2,97.5,97.2,97.5,101.5,400,0.39,2,400.0,100.0
636GS2031, 22-Jun-2026,99.61,99.61,99.61,99.61,99.61,100,0.1,1,100.0,100.0
63MOONS, 22-Jun-2026,672.1,688.8,672.0,681.8,670.45,132137,898.89,4650,79785.0,60.38
648GS2035, 22-Jun-2026,100.0,100.0,97.7,98.0,100.0,225,0.22,4,125.0,55.56
654GS2032, 22-Jun-2026,100.51,101.6,100.51,100.53,100.5,1003,1.02,4,1001.0,99.8
664GS2027, 22-Jun-2026,100.5,101.0,100.0,101.0,100.4,3050,3.07,4,2586.0,84.79
667GS2050, 22-Jun-2026,91.5,92.99,91.5,92.99,93.45,42,0.04,2,42.0,100.0
668GS2040, 22-Jun-2026,98.01,99.5,98.01,99.5,98.01,503,0.5,7,403.0,80.12
675GS2029, 22-Jun-2026,100.31,100.31,100.31,100.31,103.25,1,0.0,1,1.0,100.0
676GS2061, 22-Jun-2026,91.1,92.24,91.1,92.01,91.79,70692,64.58,23,70405.0,99.59
679GS2027, 22-Jun-2026,100.7,101.0,100.7,101.0,100.7,50000,50.45,3,50000.0,100.0
679GS2031, 22-Jun-2026,102.01,104.5,102.0,104.5,102.0,167,0.17,4,167.0,100.0
679GS2034, 22-Jun-2026,100.25,100.3,100.25,100.3,99.25,2500,2.51,2,2500.0,100.0
690GS2065, 22-Jun-2026,93.1,93.1,92.4,92.52,92.99,6868,6.36,13,6313.0,91.92
694GS2036, 22-Jun-2026,100.05,100.05,100.05,100.05,100.25,300,0.3,3,300.0,100.0
695GS2061, 22-Jun-2026,93.5,93.5,93.4,93.4,93.43,682,0.64,4,682.0,100.0
699GS2051, 22-Jun-2026,95.0,95.0,94.15,94.27,95.13,2004,1.9,4,2000.0,99.8
706GS2028, 22-Jun-2026,101.76,101.76,101.76,101.76,101.76,1,0.0,1,1.0,100.0
709GS2054, 22-Jun-2026,98.0,98.85,97.5,98.75,97.43,7750,7.6,12,7720.0,99.61
709GS2074, 22-Jun-2026,94.49,94.95,94.49,94.5,94.46,7700,7.28,21,7696.0,99.95
710GS2029, 22-Jun-2026,102.58,103.0,102.57,102.71,102.56,29926,30.76,20,29917.0,99.97
717GS2030, 22-Jun-2026,102.3,103.3,102.3,103.15,101.7,71150,72.97,15,71150.0,100.0
718GS2033, 22-Jun-2026,107.8,107.8,107.8,107.8,107.8,3599,3.88,2,3599.0,100.0
71GS2034, 22-Jun-2026,101.85,101.9,101.5,101.88,102.0,45739,46.5,5,45739.0,100.0
724GS2055, 22-Jun-2026,99.97,99.97,99.7,99.88,99.78,135112,134.98,62,134212.0,99.33
725GS2063, 22-Jun-2026,96.59,96.59,96.0,96.46,96.15,57539,55.45,42,48892.0,84.97
726GS2033, 22-Jun-2026,103.7,104.1,103.7,104.1,103.68,346,0.36,3,346.0,100.0
733GS2026, 22-Jun-2026,101.01,101.02,101.01,101.02,104.0,2,0.0,2,1.0,50.0
734GS2064, 22-Jun-2026,97.71,98.25,97.71,98.22,98.23,95565,93.59,34,92844.0,97.15
736GS2052, 22-Jun-2026,97.53,98.51,97.53,98.51,97.75,150,0.15,3,50.0,33.33
737GS2028, 22-Jun-2026,103.0,103.49,103.0,103.0,102.89,3928,4.05,8,3868.0,98.47
738GS2027, 22-Jun-2026,102.6,102.6,101.15,102.08,102.56,292301,298.48,108,263949.0,90.3
73GS2053, 22-Jun-2026,98.5,99.2,98.0,99.2,98.5,7524,7.41,9,7524.0,100.0
741GS2036, 22-Jun-2026,103.9,103.9,103.45,103.64,103.9,5660,5.88,16,5660.0,100.0
743GS2076, 22-Jun-2026,101.5,102.0,101.0,101.2,101.29,20000,20.29,16,16100.0,80.5
746GS2073, 22-Jun-2026,99.5,100.0,99.15,100.0,99.62,6659,6.64,32,5043.0,75.73
74GS2062, 22-Jun-2026,101.5,101.5,99.0,99.0,101.98,1366,1.36,11,1366.0,100.0
750GS2056, 22-Jun-2026,99.3,99.3,99.3,99.3,99.3,100,0.1,1,100.0,100.0
754GS2036, 22-Jun-2026,105.6,105.6,105.25,105.39,105.52,340258,358.44,154,332058.0,97.59
762GS2039, 22-Jun-2026,104.0,107.75,104.0,107.75,107.0,3000,3.17,4,2000.0,66.67
771GS2066, 22-Jun-2026,103.0,103.8,103.0,103.74,102.9,7399,7.63,14,7399.0,100.0
772GS2049, 22-Jun-2026,101.75,101.75,101.75,101.75,101.7,91,0.09,2,91.0,100.0
772GS2055, 22-Jun-2026,101.0,101.0,101.0,101.0,100.5,50,0.05,1,50.0,100.0
824GS2027, 22-Jun-2026,104.3,104.88,104.14,104.88,105.93,7255,7.56,9,7250.0,99.93
833GS2026, 22-Jun-2026,100.91,104.0,100.91,103.5,103.5,6,0.01,5,2.0,33.33
883GS2041, 22-Jun-2026,109.01,109.01,109.01,109.01,109.0,100,0.11,1,100.0,100.0
897GS2030, 22-Jun-2026,109.5,109.5,109.5,109.5,111.0,10510,11.51,4,10510.0,100.0
92GS2030, 22-Jun-2026,112.3,112.3,111.99,112.3,111.99,3501,3.93,22,3500.0,99.97
A2ZINFRA, 22-Jun-2026,14.36,14.68,14.1,14.23,14.36,138211,19.82,465,101131.0,73.17
AAATECH, 22-Jun-2026,95.8,97.78,95.05,95.15,96.62,36572,35.11,1992,12968.0,35.46
AADHARHFC, 22-Jun-2026,516.0,518.85,493.0,495.3,515.1,451980,2257.83,21659,240370.0,53.18
AAKAAR, 22-Jun-2026,67.5,71.0,67.5,70.95,71.0,14400,9.93,8,8000.0,55.56
AAKASH, 22-Jun-2026,9.32,9.32,9.13,9.2,9.08,123996,11.41,421,95235.0,76.8
AARADHYA, 22-Jun-2026,80.0,80.0,80.0,80.0,80.0,1200,0.96,1,1200.0,100.0
AARNAV, 22-Jun-2026,24.21,25.15,24.12,24.43,24.48,39526,9.72,275,23691.0,59.94
AARON, 22-Jun-2026,123.59,124.6,118.35,120.1,122.37,18738,22.7,473,11323.0,60.43
AARTECH, 22-Jun-2026,50.24,54.5,49.05,50.7,50.25,187652,96.28,3005,49131.0,26.18
AARTIDRUGS, 22-Jun-2026,371.15,378.4,370.0,376.4,370.35,272482,1019.81,4726,130327.0,47.83
AARTIIND, 22-Jun-2026,485.25,494.5,485.05,486.2,484.5,741419,3628.63,21237,307495.0,41.47
AARTIPHARM, 22-Jun-2026,691.8,699.0,673.85,678.0,691.8,138782,949.82,10266,73439.0,52.92
AARTISURF, 22-Jun-2026,380.0,398.9,370.8,375.5,386.7,35592,135.57,945,24964.0,70.14
AARVI, 22-Jun-2026,142.29,144.05,136.62,138.08,141.9,17363,24.16,618,8673.0,49.95
AAVAS, 22-Jun-2026,1360.0,1495.0,1346.4,1466.6,1471.9,815589,11807.3,77974,320744.0,39.33
ABB, 22-Jun-2026,7250.0,7290.5,7200.0,7258.0,7248.0,150159,10872.4,22169,70889.0,47.21
ABBOTINDIA, 22-Jun-2026,26490.0,26490.0,26015.0,26065.0,26215.0,6568,1717.66,3593,4109.0,62.56
ABCAPITAL, 22-Jun-2026,378.0,392.9,375.05,391.95,375.9,11010826,42651.74,75120,5539233.0,50.31
ABCOTS, 22-Jun-2026,240.0,252.0,240.0,244.81,238.57,535488,1336.61,3932,456866.0,85.32
ABDL, 22-Jun-2026,634.4,642.0,630.0,631.55,631.25,204549,1299.11,9626,81909.0,40.04
ABFRL, 22-Jun-2026,60.84,61.6,60.55,60.72,60.64,3726376,2271.69,19110,2038934.0,54.72
ABGSEC, 22-Jun-2026,113.99,113.99,112.84,112.92,113.61,425,0.48,18,405.0,95.29
ABHAPOWER, 22-Jun-2026,27.6,28.45,27.6,28.0,27.6,6400,1.79,4,4800.0,75.0
ABINFRA, 22-Jun-2026,10.21,11.0,10.12,10.42,10.18,2984278,311.93,3160,1073718.0,35.98
ABLBL, 22-Jun-2026,97.95,99.99,97.95,98.53,97.18,1422288,1408.03,13019,812321.0,57.11
ABMINTLLTD, 22-Jun-2026,41.69,42.79,40.12,41.03,41.49,2386,0.99,28,1397.0,58.55
ABMKNO, 22-Jun-2026,221.85,222.0,208.99,210.5,217.98,4270,9.02,53,3965.0,92.86
ABREL, 22-Jun-2026,1280.1,1327.8,1280.1,1313.8,1279.5,229705,3011.86,19406,97901.0,42.62
ABSL10BANK, 22-Jun-2026,170.15,175.95,170.15,171.62,171.0,584,1.01,36,336.0,57.53
ABSLAMC, 22-Jun-2026,1193.4,1224.9,1175.8,1180.4,1180.6,505517,6077.33,36727,231192.0,45.73
ABSLBANETF, 22-Jun-2026,59.3,59.56,59.12,59.37,58.99,175763,104.33,387,111163.0,63.25
ABSLLIQUID, 22-Jun-2026,1000.0,1000.01,999.99,1000.0,1000.0,1982,19.82,29,1677.0,84.61
ABSLMSCIN, 22-Jun-2026,32.7,35.34,30.0,34.79,33.38,57174,18.45,254,18270.0,31.96
ABSLNN50ET, 22-Jun-2026,75.79,76.54,75.15,76.45,75.83,22936,17.51,281,21427.0,93.42
ABSLPSE, 22-Jun-2026,10.57,10.64,10.43,10.59,10.53,234330,24.8,503,205526.0,87.71
ABSMARINE, 22-Jun-2026,231.0,239.4,231.0,239.4,228.0,46500,110.35,87,44500.0,95.7
ACC, 22-Jun-2026,1350.0,1352.6,1345.0,1349.8,1343.3,102582,1383.98,7626,57829.0,56.37
ACCELYA, 22-Jun-2026,1127.7,1140.0,1120.4,1122.3,1127.7,7246,81.62,1012,5182.0,71.52
ACCENTMIC, 22-Jun-2026,443.05,459.0,443.05,448.3,452.0,40500,182.65,75,33000.0,81.48
ACCORD, 22-Jun-2026,115.2,115.2,115.2,115.2,109.75,4000,4.61,2,4000.0,100.0
ACCPL, 22-Jun-2026,142.25,143.0,141.65,141.65,143.45,10800,15.35,9,10800.0,100.0
ACCURACY, 22-Jun-2026,5.5,5.81,5.48,5.66,5.5,96244,5.47,355,79137.0,82.23
ACE, 22-Jun-2026,975.65,1017.0,975.65,1011.7,975.65,969080,9697.47,34424,453562.0,46.8
ACEINTEG, 22-Jun-2026,20.72,21.39,20.32,21.06,20.91,6201,1.3,114,3279.0,52.88
ACETEC, 22-Jun-2026,121.0,121.0,121.0,121.0,121.4,42000,50.82,3,42000.0,100.0
ACI, 22-Jun-2026,530.6,542.7,522.85,533.5,527.75,175011,934.79,9751,75833.0,43.33
ACL, 22-Jun-2026,53.9,53.98,52.5,52.92,53.74,24787,13.15,418,17817.0,71.88
ACMESOLAR, 22-Jun-2026,340.0,357.5,339.0,349.85,337.65,3378183,11865.27,51619,1312205.0,38.84
ACSTECH, 22-Jun-2026,38.08,39.98,37.21,39.62,38.08,1141976,456.12,603,1070152.0,93.71
ACTIVEINFR, 22-Jun-2026,180.6,181.0,170.0,170.0,172.0,1800,3.19,3,1200.0,66.67
ACUTAAS, 22-Jun-2026,3262.6,3264.0,3170.2,3249.6,3246.2,206990,6649.86,19312,85455.0,41.28
ADANIENSOL, 22-Jun-2026,1515.0,1544.4,1496.1,1539.4,1507.4,1683730,25611.29,41765,670495.0,39.82
ADANIENT, 22-Jun-2026,3040.0,3065.0,3001.0,3059.6,3038.4,1726452,52445.14,57462,508916.0,29.48
ADANIGREEN, 22-Jun-2026,1509.0,1555.0,1490.5,1549.9,1502.4,2956240,45188.37,71547,910709.0,30.81
ADANIPORTS, 22-Jun-2026,1835.3,1836.8,1808.1,1827.2,1835.3,1524494,27809.89,68719,655692.0,43.01
ADANIPOWER, 22-Jun-2026,231.5,234.4,229.03,233.78,231.76,19943922,46262.53,101285,6443458.0,32.31
ADDICTIVE, 22-Jun-2026,47.0,47.8,47.0,47.8,45.55,10500,5.01,16,10500.0,100.0
ADFFOODS, 22-Jun-2026,308.0,320.0,303.85,313.75,306.85,416016,1311.51,8718,182712.0,43.92
ADISOFT, 22-Jun-2026,196.0,202.0,195.0,198.25,195.85,59200,117.9,72,33600.0,56.76
ADL, 22-Jun-2026,68.1,70.0,68.1,68.5,67.73,184,0.13,9,146.0,79.35
ADOR, 22-Jun-2026,1238.9,1262.9,1227.0,1247.7,1216.4,43543,541.64,2920,23008.0,52.84
ADROITINFO, 22-Jun-2026,9.03,9.35,9.0,9.2,9.18,20963,1.92,131,15558.0,74.22
ADSL, 22-Jun-2026,123.83,123.83,121.52,123.06,123.83,83825,103.12,1410,41707.0,49.75
ADVAIT, 22-Jun-2026,2397.0,2471.0,2378.1,2450.6,2397.0,45076,1095.43,5760,23586.0,52.32
ADVANCE, 22-Jun-2026,103.0,110.7,102.81,109.82,102.91,674529,725.12,6290,358772.0,53.19
ADVANIHOTR, 22-Jun-2026,52.99,54.93,52.99,53.72,52.76,118165,64.09,1293,73849.0,62.5
ADVENTHTL, 22-Jun-2026,138.0,148.79,137.7,145.46,137.77,1091383,1583.19,13256,436337.0,39.98
ADVENZYMES, 22-Jun-2026,372.0,380.0,369.85,374.95,373.7,190925,715.16,5666,102859.0,53.87
AEGISLOG, 22-Jun-2026,1010.0,1093.55,1009.15,1069.7,1007.8,5487989,58819.0,167785,529049.0,9.64
AEGISVOPAK, 22-Jun-2026,239.9,248.0,237.0,246.29,238.35,1060153,2584.45,25803,495916.0,46.78
AEPL, 22-Jun-2026,16.3,16.59,16.0,16.48,16.39,6632,1.08,109,3921.0,59.12
AEQUS, 22-Jun-2026,225.1,240.0,223.07,236.86,222.13,20818375,48353.77,208296,4078861.0,19.59
AEROENTER, 22-Jun-2026,139.02,148.4,139.0,144.99,135.87,7737951,11174.48,51318,2365986.0,30.58
AEROFLEX, 22-Jun-2026,512.0,521.9,496.0,509.65,507.25,1814849,9239.3,26994,501930.0,27.66
AERON, 22-Jun-2026,81.6,81.6,76.5,77.3,80.0,24000,18.7,23,21000.0,87.5
AERONEU, 22-Jun-2026,95.0,95.0,91.2,94.16,94.02,60367,56.44,376,10806.0,17.9
AESTHETIK, 22-Jun-2026,73.0,73.0,73.0,73.0,73.0,4000,2.92,2,4000.0,100.0
AETHER, 22-Jun-2026,1169.9,1235.9,1165.0,1226.8,1162.3,597407,7233.31,26863,326106.0,54.59
AFCONS, 22-Jun-2026,313.1,319.4,313.1,315.55,313.45,525956,1663.45,8516,263799.0,50.16
AFFLE, 22-Jun-2026,1470.0,1499.3,1470.0,1480.4,1463.7,258842,3837.4,19830,153176.0,59.18
AFSL, 22-Jun-2026,201.95,202.3,201.0,201.0,201.02,3874,7.79,79,2179.0,56.25
AGARIND, 22-Jun-2026,555.0,556.15,540.0,545.35,547.8,53847,295.27,2595,23405.0,43.47
AGARWALEYE, 22-Jun-2026,466.65,474.0,463.4,472.25,466.65,31711,148.72,2988,16010.0,50.49
AGARWALFT, 22-Jun-2026,34.35,34.5,34.35,34.5,32.9,12000,4.14,8,12000.0,100.0
AGARWALTUF, 22-Jun-2026,129.0,129.0,126.9,127.95,129.1,7200,9.19,6,6000.0,83.33
AGI, 22-Jun-2026,736.9,743.0,725.0,732.0,731.15,84528,616.6,4559,39532.0,46.77
AGIIL, 22-Jun-2026,376.0,379.15,365.25,366.4,375.65,831330,3079.48,6534,294329.0,35.4
AGNI, 22-Jun-2026,18.55,18.55,18.55,18.55,18.2,2500,0.46,1,2500.0,100.0
AGROPHOS, 22-Jun-2026,31.9,33.9,30.65,31.16,31.58,101676,32.46,451,83502.0,82.13
AHCL, 22-Jun-2026,16.45,16.75,15.9,15.95,16.3,5626713,913.59,8998,2958463.0,52.58
AHLADA, 22-Jun-2026,41.7,41.7,38.5,40.25,40.54,12442,5.01,195,9571.0,76.92
AHLEAST, 22-Jun-2026,155.82,155.82,151.6,153.89,155.82,3664,5.64,53,3293.0,89.87
AHLUCONT, 22-Jun-2026,840.2,846.0,835.0,839.5,838.8,17851,149.81,3195,9916.0,55.55
AIAENG, 22-Jun-2026,4750.0,4867.0,4705.1,4848.0,4687.0,245621,11735.67,41527,148376.0,60.41
AIIL, 22-Jun-2026,541.55,560.0,535.3,549.95,543.8,666352,3652.94,24710,210860.0,31.64
AILIMITED, 22-Jun-2026,36.0,36.0,36.0,36.0,37.85,4500,1.62,3,4500.0,100.0
AIMTRON, 22-Jun-2026,1250.1,1250.1,1205.0,1238.4,1255.65,37600,463.45,174,23800.0,63.3
AIRAN, 22-Jun-2026,16.83,16.83,16.39,16.59,16.55,56754,9.42,307,36589.0,64.47
AIROLAM, 22-Jun-2026,91.0,91.0,86.5,87.08,86.64,858,0.76,33,683.0,79.6
AISL, 22-Jun-2026,55.0,55.0,55.0,55.0,55.0,600,0.33,1,600.0,100.0
AJANTPHARM, 22-Jun-2026,3095.5,3201.9,3071.2,3189.7,3065.2,140206,4431.83,17088,60367.0,43.06
AJAXENGG, 22-Jun-2026,549.0,569.0,549.0,567.8,549.95,43099,242.97,3988,26013.0,60.36
AJMERA, 22-Jun-2026,141.8,146.0,138.36,139.12,140.94,668440,948.71,8857,370531.0,55.43
AJOONI, 22-Jun-2026,3.78,3.83,3.68,3.71,3.77,650316,24.34,735,543740.0,83.61
AKANKSHA, 22-Jun-2026,85.0,85.25,84.0,85.25,81.2,9000,7.63,7,9000.0,100.0
AKASH, 22-Jun-2026,26.53,26.95,26.41,26.46,26.4,3928,1.04,38,3454.0,87.93
AKCAPIT, 22-Jun-2026,1753.0,1832.9,1753.0,1794.9,1736.3,2202,39.38,255,1435.0,65.17
AKG, 22-Jun-2026,10.72,11.69,10.66,11.26,10.84,97732,11.03,650,49188.0,50.33
AKI, 22-Jun-2026,5.0,5.0,4.73,4.96,4.87,171821,8.52,216,144577.0,84.14
AKIKO, 22-Jun-2026,282.95,295.9,282.95,294.0,282.95,25600,74.4,27,25600.0,100.0
AKSHAR, 22-Jun-2026,0.44,0.46,0.44,0.45,0.45,539844,2.44,296,305099.0,56.52
AKSHARCHEM, 22-Jun-2026,252.0,254.99,241.1,245.12,248.37,36499,91.38,1235,17881.0,48.99
AKUMS, 22-Jun-2026,615.0,623.0,599.15,617.25,604.7,186048,1138.91,11870,97776.0,52.55
ALANKIT, 22-Jun-2026,8.6,8.8,8.05,8.47,8.6,266222,22.22,1020,171108.0,64.27
ALBERTDAVD, 22-Jun-2026,725.2,725.2,710.1,711.0,711.15,840,6.01,128,673.0,80.12
ALCODIS, 22-Jun-2026,71.0,74.4,71.0,74.4,71.0,2500,1.84,4,1875.0,75.0
ALEMBICLTD, 22-Jun-2026,91.29,92.0,90.37,91.33,89.98,424306,387.97,2785,231233.0,54.5
ALGOQUANT, 22-Jun-2026,59.7,60.05,57.79,58.2,59.31,1033144,604.83,6757,183013.0,17.71
ALICON, 22-Jun-2026,651.7,663.25,651.7,657.8,651.15,11967,78.67,836,8444.0,70.56
ALIVUS, 22-Jun-2026,1084.8,1087.9,1068.9,1081.0,1070.3,60768,653.4,5287,36433.0,59.95
ALKEM, 22-Jun-2026,5394.0,5398.0,5336.0,5367.0,5373.5,106481,5712.35,17191,55515.0,52.14
ALKYLAMINE, 22-Jun-2026,1845.4,1898.0,1820.8,1833.5,1845.4,117023,2174.82,13797,37094.0,31.7
ALLCARGO, 22-Jun-2026,8.54,8.63,8.5,8.55,8.67,5561986,476.4,8063,3365105.0,60.5
ALLDIGI, 22-Jun-2026,815.5,821.4,805.3,807.6,815.65,4187,34.02,341,3201.0,76.45
ALLETEC, 22-Jun-2026,143.0,147.95,140.0,145.2,144.6,21200,30.24,47,20000.0,94.34
ALLTIME, 22-Jun-2026,243.0,247.8,241.34,243.46,240.33,45075,110.01,1415,18467.0,40.97
ALMONDZ, 22-Jun-2026,13.36,13.51,13.0,13.09,13.35,121315,15.99,345,89684.0,73.93
ALOKINDS, 22-Jun-2026,13.29,13.42,13.18,13.21,13.29,3405817,452.8,6456,1770845.0,51.99
ALPA, 22-Jun-2026,69.8,69.8,67.2,67.58,68.11,12878,8.73,381,7196.0,55.88
ALPEXSOLAR, 22-Jun-2026,948.1,964.0,927.25,935.9,947.7,48000,453.34,352,32400.0,67.5
ALPHA, 22-Jun-2026,52.13,52.6,51.0,52.54,52.13,1163450,608.25,3298,873982.0,75.12
ALPHAETF, 22-Jun-2026,26.51,26.75,26.25,26.61,26.4,960645,255.17,1222,786354.0,81.86
ALPHAGEO, 22-Jun-2026,209.0,214.95,204.02,208.73,208.31,5120,10.74,164,3894.0,76.05
ALPL30IETF, 22-Jun-2026,27.74,27.74,27.16,27.28,27.2,1819362,496.16,1371,1542207.0,84.77
ALUWIND, 22-Jun-2026,50.95,51.0,48.35,49.95,49.4,28500,14.2,15,25500.0,89.47
AMAGI, 22-Jun-2026,491.05,539.35,488.0,531.55,488.95,845777,4413.54,39407,245200.0,28.99
AMBAAUTO, 22-Jun-2026,89.0,93.15,86.9,91.2,89.0,67000,60.17,45,35000.0,52.24
AMBALALSA, 22-Jun-2026,31.94,32.88,31.61,31.82,31.94,76984,24.55,711,57491.0,74.68
AMBANIORGO, 22-Jun-2026,132.8,136.55,126.2,126.2,132.8,6000,7.95,4,5000.0,83.33
AMBER, 22-Jun-2026,8050.0,8117.0,7850.0,7906.5,7889.0,712322,56800.94,62091,188299.0,26.43
AMBICAAGAR, 22-Jun-2026,24.99,24.99,24.27,24.44,24.29,13950,3.41,50,12959.0,92.9
