SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 02-Sep-2026,105.0,105.0,104.6,104.6,104.6,16,0.02,2,16.0,100.0
20MICRONS, 02-Sep-2026,212.0,216.39,207.0,211.36,213.0,90223,191.18,3513,39404.0,43.67
21STCENMGM, 02-Sep-2026,40.39,40.39,38.81,38.85,39.6,5812,2.27,73,5284.0,90.92
360ONE, 02-Sep-2026,1156.4,1181.3,1128.6,1181.3,1165.6,666823,7657.75,29892,356593.0,53.48
3BBLACKBIO, 02-Sep-2026,1528.5,1588.9,1469.1,1478.6,1523.5,50928,786.4,5115,28458.0,55.88
3MINDIA, 02-Sep-2026,33205.0,33290.0,32805.0,32895.0,33315.0,1858,611.78,1240,1164.0,62.65
3PLAND, 02-Sep-2026,31.8,33.97,31.51,32.75,31.8,911,0.29,55,876.0,96.16
574GS2026, 02-Sep-2026,101.05,101.05,101.05,101.05,101.03,1,0.0,1,1.0,100.0
591GS2028, 02-Sep-2026,99.71,99.78,99.7,99.78,99.7,3760,3.75,6,3760.0,100.0
5PAISA, 02-Sep-2026,344.25,344.8,335.0,336.55,344.85,26993,91.57,1671,15611.0,57.83
601GS2030, 02-Sep-2026,99.0,99.0,99.0,99.0,99.0,100,0.1,2,100.0,100.0
603GS2029, 02-Sep-2026,98.81,98.81,98.5,98.5,99.0,5000,4.94,3,5000.0,100.0
610GS2031, 02-Sep-2026,99.99,99.99,99.0,99.0,99.99,3003,2.98,5,1502.0,50.02
620GS2029, 02-Sep-2026,99.79,100.0,99.5,99.98,99.8,1056,1.05,7,1055.0,99.91
628GS2032, 02-Sep-2026,99.5,99.5,99.5,99.5,97.85,9349,9.3,2,9349.0,100.0
636GS2031, 02-Sep-2026,100.0,100.0,100.0,100.0,100.0,1,0.0,1,1.0,100.0
63MOONS, 02-Sep-2026,777.75,820.0,775.0,805.1,775.55,444235,3546.47,17298,194725.0,43.83
645GS2029, 02-Sep-2026,103.2,103.2,103.2,103.2,101.6,1,0.0,1,1.0,100.0
667GS2050, 02-Sep-2026,92.1,92.25,92.1,92.25,92.25,5339,4.92,6,5339.0,100.0
668GS2040, 02-Sep-2026,98.25,98.25,97.93,97.93,97.89,442,0.43,4,442.0,100.0
676GS2061, 02-Sep-2026,90.9,90.9,90.4,90.79,90.74,125937,114.02,47,122033.0,96.9
690GS2065, 02-Sep-2026,93.6,93.6,93.0,93.48,93.7,101928,95.19,49,101024.0,99.11
692GS2039, 02-Sep-2026,99.0,99.0,99.0,99.0,100.0,110,0.11,1,110.0,100.0
694GS2036, 02-Sep-2026,102.65,102.65,101.62,102.4,102.65,1300,1.33,4,1300.0,100.0
695GS2061, 02-Sep-2026,93.0,93.01,92.3,93.0,93.4,6901,6.4,5,6901.0,100.0
698GR2054, 02-Sep-2026,93.1,93.1,93.1,93.1,95.0,100,0.09,1,100.0,100.0
702GS2027, 02-Sep-2026,103.0,103.0,103.0,103.0,102.4,2010,2.07,2,2010.0,100.0
706GS2028, 02-Sep-2026,104.0,104.2,103.61,104.2,104.34,4560,4.74,4,4560.0,100.0
706GS2041, 02-Sep-2026,100.25,100.5,99.25,99.25,100.25,6775,6.8,9,6775.0,100.0
709GS2054, 02-Sep-2026,96.0,96.0,95.6,95.65,95.7,11163,10.69,13,11162.0,99.99
709GS2074, 02-Sep-2026,95.85,95.85,95.3,95.5,95.25,9285,8.87,29,8775.0,94.51
710GS2029, 02-Sep-2026,104.16,104.45,104.15,104.3,104.17,25148,26.22,8,25148.0,100.0
716GS2050, 02-Sep-2026,102.0,102.0,102.0,102.0,101.0,450,0.46,1,450.0,100.0
718GS2037, 02-Sep-2026,102.31,103.82,102.25,102.27,104.0,76402,78.14,26,75700.0,99.08
724GS2055, 02-Sep-2026,97.11,97.2,96.92,97.15,97.35,144021,139.74,94,144021.0,100.0
725GS2063, 02-Sep-2026,97.8,97.8,96.7,96.81,96.95,486161,470.84,220,478274.0,98.38
726GS2032, 02-Sep-2026,101.56,103.0,101.56,103.0,103.0,4400,4.52,3,4400.0,100.0
726GS2033, 02-Sep-2026,102.0,103.0,101.7,102.55,104.0,22850,23.39,7,8850.0,38.73
732GS2030, 02-Sep-2026,103.77,103.95,102.57,102.57,104.0,650,0.67,4,650.0,100.0
733GS2026, 02-Sep-2026,101.95,102.25,101.72,102.25,101.85,2200,2.24,7,1500.0,68.18
734GS2064, 02-Sep-2026,99.0,99.0,98.76,98.83,99.1,166235,164.42,123,166235.0,100.0
735NABAR31, 02-Sep-2026,1120.0,1138.45,1110.0,1110.0,1115.0,1036,11.69,10,1000.0,96.53
737GS2028, 02-Sep-2026,104.21,106.58,104.21,106.58,106.58,12814,13.42,23,12814.0,100.0
738GS2027, 02-Sep-2026,102.4,102.7,102.4,102.63,102.4,168119,172.43,36,168022.0,99.94
73GS2053, 02-Sep-2026,98.26,98.9,97.41,98.83,98.65,20989,20.63,26,16727.0,79.69
741GS2036, 02-Sep-2026,104.8,104.9,104.4,104.4,105.0,37549,39.26,30,37310.0,99.36
743GS2076, 02-Sep-2026,99.25,99.99,99.25,99.82,99.73,16473,16.38,16,16473.0,100.0
746GS2073, 02-Sep-2026,101.0,104.0,101.0,101.5,101.5,8082,8.18,6,8082.0,100.0
74GS2062, 02-Sep-2026,103.0,103.89,102.99,102.99,103.95,208,0.21,4,208.0,100.0
754GS2036, 02-Sep-2026,106.38,106.38,106.0,106.08,106.08,323043,342.7,199,304238.0,94.18
757GS2033, 02-Sep-2026,105.0,105.0,105.0,105.0,105.5,7765,8.15,2,7765.0,100.0
771GS2066, 02-Sep-2026,103.95,103.95,103.41,103.83,103.88,14517,15.07,31,13890.0,95.68
897GS2030, 02-Sep-2026,111.0,111.5,111.0,111.5,112.0,2450,2.73,7,2450.0,100.0
92GS2030, 02-Sep-2026,117.49,117.49,113.93,116.98,115.5,152,0.17,4,150.0,98.68
A2ZINFRA, 02-Sep-2026,16.16,16.8,16.11,16.4,16.66,167484,27.47,424,111978.0,66.86
AAATECH, 02-Sep-2026,93.79,95.77,93.01,93.07,93.72,9744,9.13,169,8377.0,85.97
AADHARHFC, 02-Sep-2026,478.5,478.5,465.0,475.4,476.45,240290,1139.03,14622,142844.0,59.45
AAKAAR, 02-Sep-2026,62.05,63.5,61.95,62.0,63.5,11200,6.98,7,8000.0,71.43
AAKASH, 02-Sep-2026,8.8,8.87,8.52,8.67,8.68,72356,6.3,273,47527.0,65.68
AARADHYA, 02-Sep-2026,95.5,102.95,94.0,102.95,93.6,38400,38.68,31,27600.0,71.88
AAREYDRUGS, 02-Sep-2026,92.5,94.0,91.0,91.72,92.49,146358,135.57,1767,77292.0,52.81
AARON, 02-Sep-2026,127.6,130.0,124.68,125.95,127.59,8560,10.85,403,5360.0,62.62
AARTIDRUGS, 02-Sep-2026,430.0,430.0,415.85,417.8,427.1,170806,716.57,6266,94022.0,55.05
AARTIIND, 02-Sep-2026,520.0,520.9,503.05,505.2,524.85,917705,4682.13,30622,473138.0,51.56
AARTIPHARM, 02-Sep-2026,866.0,879.4,859.5,867.25,865.2,343720,2988.16,19770,119273.0,34.7
AARVI, 02-Sep-2026,148.94,149.0,142.2,143.08,148.92,29676,42.76,1038,16193.0,54.57
AASTHA, 02-Sep-2026,82.96,82.96,78.1,79.19,83.01,304911,243.34,3002,153434.0,50.32
AAVAS, 02-Sep-2026,1248.5,1287.6,1234.2,1258.7,1248.4,229811,2894.46,31542,98749.0,42.97
ABANSENT, 02-Sep-2026,27.93,27.93,26.63,27.58,27.93,14689,4.01,84,13831.0,94.16
ABB, 02-Sep-2026,7348.5,7447.5,7258.0,7447.5,7396.0,163580,12014.87,24294,81884.0,50.06
ABBOTINDIA, 02-Sep-2026,26185.0,26265.0,25810.0,26045.0,26135.0,7827,2039.92,3968,4046.0,51.69
ABCAPITAL, 02-Sep-2026,390.0,397.05,385.1,397.05,394.45,4883439,19174.83,42390,2810866.0,57.56
ABCOTS, 02-Sep-2026,215.9,215.9,208.0,209.57,213.11,2466,5.2,145,1276.0,51.74
ABDL, 02-Sep-2026,614.0,614.9,603.35,604.4,617.2,125467,763.43,7666,61226.0,48.8
ABFRL, 02-Sep-2026,51.1,51.29,50.2,50.47,51.1,4428051,2245.15,20145,2092206.0,47.25
ABGSEC, 02-Sep-2026,113.68,114.75,113.51,113.51,113.68,44,0.05,14,42.0,95.45
ABH, 02-Sep-2026,89.35,89.35,89.35,89.35,94.05,1200,1.07,1,1200.0,100.0
ABHAPOWER, 02-Sep-2026,23.9,23.9,23.9,23.9,23.8,1600,0.38,1,1600.0,100.0
