SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, 18-Sep-2026,207.77,209.0,204.62,208.28,205.71,45744,94.7,1711,21567.0,47.15
21STCENMGM, 18-Sep-2026,38.81,39.29,38.81,38.98,38.62,135,0.05,10,69.0,51.11
360ONE, 18-Sep-2026,1060.5,1086.1,1060.5,1073.1,1061.3,519067,5594.95,25530,347735.0,66.99
3BBLACKBIO, 18-Sep-2026,1313.5,1328.7,1289.8,1319.3,1290.8,6766,87.92,592,4905.0,72.49
3MINDIA, 18-Sep-2026,32530.0,34450.0,32380.0,34095.0,32530.0,8040,2706.74,3757,4207.0,52.33
3PLAND, 18-Sep-2026,31.5,31.5,30.5,31.09,31.4,721,0.22,74,513.0,71.15
574GS2026, 18-Sep-2026,101.95,101.95,101.95,101.95,101.95,1,0.0,1,1.0,100.0
577GS2030, 18-Sep-2026,96.5,96.5,96.5,96.5,96.94,100,0.1,2,100.0,100.0
585GS2030, 18-Sep-2026,97.56,97.56,97.56,97.56,97.55,1000000,975.6,1,1000000.0,100.0
5PAISA, 18-Sep-2026,314.1,323.0,314.1,321.35,315.4,21347,68.25,1417,11667.0,54.65
601GS2030, 18-Sep-2026,98.4,98.4,98.4,98.4,98.4,100,0.1,2,100.0,100.0
610GS2031, 18-Sep-2026,99.99,99.99,99.99,99.99,99.99,1,0.0,1,1.0,100.0
620GS2029, 18-Sep-2026,99.85,99.85,99.85,99.85,99.85,1,0.0,1,1.0,100.0
622GS2035, 18-Sep-2026,93.43,95.07,93.43,95.07,94.2,52,0.05,4,25.0,48.08
636GS2031, 18-Sep-2026,98.5,99.3,98.5,99.3,99.09,1602,1.58,5,1602.0,100.0
63MOONS, 18-Sep-2026,872.65,890.15,864.45,884.75,872.65,231331,2036.73,12047,94610.0,40.9
648GS2035, 18-Sep-2026,97.71,99.5,97.71,99.0,98.3,3640,3.62,4,3540.0,97.25
653GS2031, 18-Sep-2026,97.83,99.0,97.83,99.0,100.98,302,0.3,3,302.0,100.0
657GS2033A, 18-Sep-2026,99.9,100.0,99.9,100.0,97.6,3000,3.0,3,3000.0,100.0
667GS2035, 18-Sep-2026,107.62,107.62,105.0,106.85,105.0,1000006,1068.51,5,1000003.0,100.0
668GS2040, 18-Sep-2026,97.0,97.9,94.57,97.9,96.5,1498,1.45,15,1100.0,73.43
675GS2029, 18-Sep-2026,101.75,101.75,101.75,101.75,101.2,99,0.1,1,99.0,100.0
676GS2061, 18-Sep-2026,90.0,90.0,89.09,89.15,89.49,24608,21.94,46,24476.0,99.46
690GS2065, 18-Sep-2026,93.63,93.63,92.91,93.59,92.7,236,0.22,5,236.0,100.0
694GS2036, 18-Sep-2026,101.0,101.99,101.0,101.99,101.03,2040,2.08,3,2040.0,100.0
695GS2061, 18-Sep-2026,93.0,93.0,92.0,92.0,92.9,1627,1.51,8,1627.0,100.0
697GR2034, 18-Sep-2026,98.0,98.0,98.0,98.0,98.0,1,0.0,1,1.0,100.0
699GS2051, 18-Sep-2026,96.0,96.0,95.85,95.85,95.9,13,0.01,6,13.0,100.0
