SYMBOL,DELIV_PER
20MICRONS,58.32
21STCENMGM,72.44
360ONE,58.54
3IINFOLTD,88.88
3MINDIA,47.98
3PLAND,92.18
5PAISA,50.25
63MOONS,55.73
AAATECH,66.81
AADHARHFC,45.51
AAREYDRUGS,71.61
AARNAV,60.36
AARON,62.05
AARTECH,64.63
AARTIDRUGS,57.95
AARTIIND,61.8
AARTIPHARM,54.35
AARTISURF,58.89
AARVI,67.06
AAVAS,59.99
ABB,35.28
ABBOTINDIA,76.59
ABCAPITAL,50.68
ABCOTS,48.31
ABDL,56.35
ABFRL,45.5
ABGSEC,92.71
ABINFRA,56.32
ABLBL,66.04
ABREL,49.71
ABSL10BANK,57.33
ABSLAMC,49.56
ABSLBANETF,75.66
ABSLLIQUID,77.42
ABSLMSCIN,55.14
ABSLNN50ET,69.12
ABSLPSE,76.49
ACC,53.41
ACCELYA,54.79
ACCURACY,73.76
ACE,50.74
ACEINTEG,41.53
ACI,44.29
ACL,82.08
ACMESOLAR,29.08
ACUTAAS,48.8
ADANIENSOL,46.11
ADANIENT,41.52
ADANIGREEN,33.77
ADANIPORTS,51.78
ADANIPOWER,39.81
ADFFOODS,38.0
ADL,74.97
ADOR,59.83
ADROITINFO,71.93
ADSL,47.92
ADVAIT,34.26
ADVANCE,58.82
ADVANIHOTR,75.48
ADVENTHTL,52.41
ADVENZYMES,60.05
AEGISLOG,46.06
AEGISVOPAK,39.37
AEPL,58.15
AEQUS,53.69
AEROENTER,55.92
AEROFLEX,26.85
AERONEU,29.11
AETHER,48.07
AFCONS,61.63
AFFLE,45.14
AFFORDABLE,60.32
AFSL,69.41
AGARIND,47.18
AGARWALEYE,22.22
AGI,72.17
AGIIL,22.01
AGRITECH,62.14
AGROPHOS,71.8
AHCL,57.77
AHLADA,76.91
AHLEAST,69.01
AHLUCONT,55.03
AIAENG,20.96
AIIL,28.25
AIRAN,76.76
AIROLAM,84.43
AJANTPHARM,68.49
AJAXENGG,52.7
AJMERA,49.56
AJOONI,72.43
AKASH,85.18
AKG,70.76
AKI,81.6
AKSHAR,77.14
AKSHARCHEM,74.73
AKSHOPTFBR,70.75
AKUMS,49.37
AKZOINDIA,62.24
ALANKIT,78.05
ALBERTDAVD,63.65
ALEMBICLTD,59.0
ALGOQUANT,18.01
ALICON,57.8
ALIVUS,44.39
ALKALI,73.62
ALKEM,53.62
ALKYLAMINE,35.56
ALLCARGO,63.5
ALLDIGI,65.0
ALLTIME,70.52
ALMONDZ,62.77
ALOKINDS,51.7
ALPA,72.3
ALPHA,74.14
ALPHAETF,61.21
ALPHAGEO,50.34
ALPL30IETF,56.84
AMAGI,67.02
AMANTA,63.19
AMBER,19.38
AMBICAAGAR,40.45
AMBIKCO,59.9
AMBUJACEM,49.55
AMDIND,62.03
AMJLAND,64.27
AMNPLST,48.34
AMRUTANJAN,63.28
ANANDRATHI,58.13
ANANTRAJ,45.68
ANDHRAPAP,62.01
ANDHRSUGAR,35.01
ANGELONE,46.91
ANIKINDS,68.25
ANMOL,82.38
ANTELOPUS,16.61
ANTGRAPHIC,56.15
ANTHEM,58.02
ANUHPHR,75.12
ANUP,46.88
ANURAS,62.33
AONEGOLD,59.18
AONELIQUID,42.38
AONENIFTY,51.76
AONESILVER,61.28
AONETMMQ50,68.7
AONETOTAL,63.4
APARINDS,32.69
APCL,78.39
APCOTEXIND,61.6
APEX,21.76
APLAPOLLO,50.92
APLLTD,43.8
APOLLO,31.27
APOLLOHOSP,30.73
APOLLOPIPE,25.77
APOLLOTYRE,53.1
APOLSINHOT,69.88
APTECHT,45.36
APTUS,57.82
AQYLON,99.54
ARCHIDPLY,49.13
ARCHIES,72.5
ARE&M,52.86
ARENTERP,80.97
ARFIN,19.35
ARIES,53.7
ARIHANTCAP,49.62
ARIHANTSUP,61.36
ARIS,52.67
ARKADE,61.52
ARMANFIN,54.69
AROGRANITE,64.16
ARROWGREEN,18.7
ARSSBL,49.38
ARTEMISMED,55.65
ARTNIRMAN,87.83
ARVEE,49.75
ARVIND,53.07
ARVINDFASN,36.27
ARVSMART,52.79
ASAHIINDIA,39.71
ASAHISONG,61.24
ASAL,62.63
ASALCBR,54.37
ASHAPURMIN,46.16
ASHIANA,58.34
ASHIMASYN,69.51
ASHOKA,50.85
ASHOKAMET,59.64
ASHOKLEY,60.69
ASIANENE,60.75
ASIANHOTNR,45.24
ASIANPAINT,45.12
ASIANTILES,28.13
ASKAUTOLTD,43.13
ASMS,85.11
ASPINWALL,87.97
ASTEC,42.49
ASTERDM,51.36
ASTRAL,43.13
ASTRAMICRO,47.48
ASTRAZEN,52.56
ASTRON,95.85
ATALREAL,19.05
ATAM,75.32
ATGL,17.91
ATHERENERG,31.54
ATL,56.88
ATLANTAA,67.71
ATLANTAELE,28.2
ATLASCYCLE,64.57
ATUL,58.13
ATULAUTO,50.17
AUBANK,48.83
AURIGROW,48.62
AURIONPRO,50.7
AUROPHARMA,50.3
AURUM,53.8
AUTOAXLES,63.46
AUTOBEES,49.43
AUTOIETF,50.13
AUTOIND,60.96
AVADHSUGAR,26.4
AVALON,46.69
AVANTEL,26.18
AVANTIFEED,28.28
AVG,63.09
AVL,37.79
AVONMORE,49.89
AVROIND,73.57
AVTNPL,60.73
AWFIS,41.69
AWHCL,49.0
AWL,40.95
AXISBANK,47.82
AXISBNKETF,33.55
AXISBPSETF,83.41
AXISCADES,64.71
AXISCETF,83.17
AXISGOLD,59.2
