SYMBOL,DELIV_PER
20MICRONS,42.33
21STCENMGM,97.19
360ONE,55.54
3IINFOLTD,74.52
3MINDIA,50.38
3PLAND,61.8
5PAISA,55.11
63MOONS,60.73
AAATECH,49.25
AADHARHFC,48.07
AAREYDRUGS,56.03
AARNAV,31.63
AARON,64.85
AARTECH,60.14
AARTIDRUGS,43.17
AARTIIND,53.1
AARTIPHARM,57.83
AARTISURF,45.89
AARVI,65.78
AAVAS,58.68
ABB,38.23
ABBOTINDIA,43.52
ABCAPITAL,43.66
ABCOTS,49.15
ABDL,62.29
ABFRL,15.13
ABGSEC,98.69
ABINFRA,93.05
ABLBL,63.94
ABREL,50.35
ABSL10BANK,95.41
ABSLAMC,44.94
ABSLBANETF,33.05
ABSLLIQUID,67.73
ABSLMSCIN,99.73
ABSLNN50ET,65.3
ABSLPSE,54.74
ACC,57.54
ACCELYA,57.56
ACCURACY,51.72
ACE,44.95
ACEINTEG,79.07
ACI,43.54
ACL,80.66
ACMESOLAR,23.93
ACUTAAS,38.99
ADANIENSOL,50.94
ADANIENT,31.75
ADANIGREEN,27.35
ADANIPORTS,67.89
ADANIPOWER,39.14
ADFFOODS,55.38
ADL,74.13
ADOR,65.77
ADROITINFO,59.16
ADSL,38.82
ADVAIT,42.32
ADVANCE,55.94
ADVANIHOTR,74.3
ADVENTHTL,51.27
ADVENZYMES,59.51
AEGISLOG,42.32
AEGISVOPAK,38.09
AEPL,87.12
AEQUS,48.11
AEROENTER,42.88
AEROFLEX,26.8
AERONEU,20.25
AETHER,30.03
AFCONS,65.57
AFFLE,64.87
AFFORDABLE,60.47
AFSL,85.92
AGARIND,68.74
AGARWALEYE,51.62
AGI,56.59
AGIIL,27.01
AGROPHOS,53.02
AHCL,44.98
AHLADA,77.14
AHLEAST,75.67
AHLUCONT,47.65
AIAENG,57.02
AIIL,26.6
AIRAN,70.75
AIROLAM,56.84
AJANTPHARM,49.59
AJAXENGG,53.84
AJMERA,64.67
AJOONI,67.07
AKASH,88.76
AKG,99.08
AKI,82.5
AKSHAR,73.86
AKSHARCHEM,84.47
AKSHOPTFBR,74.49
AKUMS,42.92
AKZOINDIA,69.56
ALANKIT,61.86
ALBERTDAVD,63.05
ALEMBICLTD,60.37
ALGOQUANT,22.06
