SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026, 05-Aug-2026,103.95,104.45,100.0,104.24,104.49,7191,7.44,16,6135.0,85.31
20MICRONS, 05-Aug-2026,196.72,198.1,194.0,194.85,196.72,115892,226.48,1814,68985.0,59.53
21STCENMGM, 05-Aug-2026,42.59,42.6,42.59,42.6,41.77,8281,3.53,33,8281.0,100.0
360ONE, 05-Aug-2026,1174.0,1194.7,1163.3,1192.0,1155.0,1854520,21975.85,46662,982851.0,53.0
3BBLACKBIO, 05-Aug-2026,1260.5,1260.5,1200.0,1204.0,1238.5,8883,108.04,1284,5592.0,62.95
3IINFOLTD, 05-Aug-2026,25.5,25.75,23.32,25.09,25.12,4129398,1025.7,14916,1291711.0,31.28
3MINDIA, 05-Aug-2026,35885.0,36280.0,35605.0,35805.0,35725.0,3173,1139.68,1829,1427.0,44.97
3PLAND, 05-Aug-2026,32.25,32.94,31.51,31.76,31.86,1478,0.47,74,905.0,61.23
5PAISA, 05-Aug-2026,359.0,369.9,352.35,367.2,351.0,58609,213.09,3443,25486.0,43.48
601GS2028, 05-Aug-2026,101.0,101.0,101.0,101.0,100.21,200,0.2,1,200.0,100.0
601GS2030, 05-Aug-2026,98.9,98.9,98.9,98.9,98.9,100,0.1,1,100.0,100.0
603GS2029, 05-Aug-2026,100.36,100.36,100.36,100.36,100.36,2,0.0,2,2.0,100.0
610GS2031, 05-Aug-2026,105.5,105.5,105.5,105.5,105.5,4,0.0,1,4.0,100.0
636GS2031, 05-Aug-2026,102.15,102.45,102.0,102.02,102.2,5100,5.21,7,4700.0,92.16
63MOONS, 05-Aug-2026,869.9,885.0,855.15,862.95,864.2,303112,2639.76,8843,66771.0,22.03
648GS2035, 05-Aug-2026,97.91,100.0,97.91,99.11,101.2,250,0.25,3,200.0,80.0
654GS2032, 05-Aug-2026,100.5,100.5,100.0,100.0,100.2,1030,1.03,3,1030.0,100.0
662GS2051, 05-Aug-2026,90.7,90.7,90.7,90.7,90.46,3,0.0,1,3.0,100.0
664GS2035, 05-Aug-2026,97.46,97.46,97.46,97.46,99.15,1,0.0,1,1.0,100.0
667GS2050, 05-Aug-2026,93.0,93.69,92.5,92.5,93.69,1000,0.93,9,1000.0,100.0
668GS2033, 05-Aug-2026,98.61,98.61,98.6,98.6,99.0,200,0.2,2,200.0,100.0
668GS2040, 05-Aug-2026,95.8,98.0,95.8,98.0,97.62,2600,2.54,6,2400.0,92.31
676GS2061, 05-Aug-2026,93.5,93.75,93.2,93.47,93.32,3797,3.55,11,3797.0,100.0
690GS2065, 05-Aug-2026,94.0,94.0,93.58,93.91,93.79,121328,113.72,24,120387.0,99.22
694GS2036, 05-Aug-2026,103.0,103.0,101.15,101.15,102.72,700,0.72,5,700.0,100.0
695GS2061, 05-Aug-2026,94.0,94.0,93.1,93.2,93.48,2792,2.62,12,2792.0,100.0
698GR2054, 05-Aug-2026,92.5,92.5,92.3,92.3,92.5,500,0.46,2,500.0,100.0
699GS2051, 05-Aug-2026,97.5,97.5,95.5,95.5,97.5,2501,2.39,3,2501.0,100.0
702GS2027, 05-Aug-2026,101.01,101.01,101.01,101.01,100.83,100,0.1,1,100.0,100.0
706GS2028, 05-Aug-2026,103.3,103.3,103.3,103.3,102.81,5000,5.17,1,5000.0,100.0
706GS2041, 05-Aug-2026,100.5,101.0,99.07,99.5,101.0,634,0.63,4,434.0,68.45
709GS2054, 05-Aug-2026,97.5,97.5,96.3,96.35,96.69,30787,29.68,34,30787.0,100.0
709GS2074, 05-Aug-2026,95.57,95.6,95.13,95.57,95.57,16955,16.19,23,10905.0,64.32
710GS2029, 05-Aug-2026,103.4,103.9,103.0,103.9,103.4,17101,17.69,8,10801.0,63.16
717GS2030, 05-Aug-2026,103.5,103.5,103.5,103.5,103.5,2000,2.07,1,2000.0,100.0
718GS2033, 05-Aug-2026,105.2,105.5,105.2,105.5,105.2,1100,1.16,2,1100.0,100.0
718GS2037, 05-Aug-2026,102.63,102.7,102.54,102.62,101.99,15383,15.79,16,15383.0,100.0
719GS2060, 05-Aug-2026,101.9,101.9,101.9,101.9,101.9,1,0.0,1,1.0,100.0
71GS2034, 05-Aug-2026,103.21,103.97,103.2,103.97,103.7,17153,17.72,5,17152.0,99.99
724GS2055, 05-Aug-2026,101.49,101.49,100.75,101.3,100.8,11445,11.54,10,11406.0,99.66
725GS2063, 05-Aug-2026,97.65,97.8,97.58,97.58,97.63,1765028,1723.06,758,1746740.0,98.96
726GS2032, 05-Aug-2026,106.79,106.79,106.79,106.79,107.0,155,0.17,1,155.0,100.0
733GS2026, 05-Aug-2026,101.5,101.5,101.5,101.5,101.25,2100,2.13,2,2100.0,100.0
734GS2064, 05-Aug-2026,99.53,99.57,99.4,99.4,99.36,36263,36.08,23,32263.0,88.97
738GS2027, 05-Aug-2026,102.12,102.38,102.1,102.2,102.16,65231,66.68,18,65231.0,100.0
73GS2053, 05-Aug-2026,99.75,99.75,99.3,99.38,99.39,12012,11.95,11,12012.0,100.0
741GS2036, 05-Aug-2026,104.9,105.1,104.85,105.0,104.9,700,0.73,7,700.0,100.0
743GS2076, 05-Aug-2026,99.5,102.0,99.47,99.5,99.5,535645,532.96,374,535644.0,100.0
746GS2073, 05-Aug-2026,100.77,100.77,100.71,100.71,100.77,1213,1.22,13,1213.0,100.0
74GS2062, 05-Aug-2026,104.0,104.0,102.0,102.0,104.0,186,0.19,2,186.0,100.0
754GS2036, 05-Aug-2026,106.65,106.87,106.55,106.59,106.63,81783,87.22,61,81678.0,99.87
771GS2066, 05-Aug-2026,104.99,104.99,104.5,104.5,104.7,27286,28.54,35,27186.0,99.63
897GS2030, 05-Aug-2026,111.0,111.3,111.0,111.1,111.18,3400,3.78,9,3400.0,100.0
92GS2030, 05-Aug-2026,114.55,114.55,114.55,114.55,113.82,2852,3.27,1,2852.0,100.0
A2ZINFRA, 05-Aug-2026,17.59,17.7,16.52,16.63,17.24,534030,90.78,1777,319422.0,59.81
AAATECH, 05-Aug-2026,89.1,91.6,88.84,91.33,89.23,60743,55.22,535,55717.0,91.73
AADHARHFC, 05-Aug-2026,494.0,508.7,493.2,505.2,492.8,280546,1411.66,8552,170632.0,60.82
AAKASH, 05-Aug-2026,9.04,9.05,8.85,9.0,8.95,70251,6.3,230,53232.0,75.77
AARNAV, 05-Aug-2026,29.86,31.5,29.86,30.44,30.31,62024,19.1,688,36232.0,58.42
AARON, 05-Aug-2026,130.41,135.65,130.41,134.91,130.61,27730,37.04,698,15356.0,55.38
AARTIDRUGS, 05-Aug-2026,414.0,415.95,408.8,412.4,414.05,110719,456.29,4756,59454.0,53.7
AARTIIND, 05-Aug-2026,485.5,486.8,481.15,485.95,481.75,485538,2351.35,10316,215867.0,44.46
AARTIPHARM, 05-Aug-2026,692.5,695.95,679.8,683.0,690.0,123296,846.53,12574,69149.0,56.08
AARTISURF, 05-Aug-2026,530.0,546.05,517.05,541.15,541.85,133133,707.11,6414,50234.0,37.73
AARVI, 05-Aug-2026,159.14,161.39,153.6,156.36,156.37,24856,38.94,678,10733.0,43.18
AASTHA, 05-Aug-2026,92.09,92.09,92.08,92.08,83.72,4219184,3885.38,3310,786245.0,18.64
AATMAJ, 05-Aug-2026,19.95,19.95,19.95,19.95,19.9,2000,0.4,1,2000.0,100.0
AAVAS, 05-Aug-2026,1392.6,1405.8,1368.1,1375.7,1392.6,53803,743.77,9287,26016.0,48.35
ABB, 05-Aug-2026,7748.0,7833.0,7675.0,7690.5,7700.0,267379,20708.93,28022,89117.0,33.33
ABBOTINDIA, 05-Aug-2026,27925.0,27955.0,27650.0,27785.0,27825.0,3483,967.99,1782,1520.0,43.64
ABCAPITAL, 05-Aug-2026,421.0,426.35,419.5,424.7,420.0,2725660,11520.47,41695,1196812.0,43.91
ABCOTS, 05-Aug-2026,203.0,203.0,199.0,199.53,200.81,3609,7.22,266,1907.0,52.84
ABDL, 05-Aug-2026,620.0,631.0,610.65,614.15,622.85,202234,1254.92,10585,98736.0,48.82
ABFRL, 05-Aug-2026,61.09,62.54,61.0,62.1,61.0,5571729,3455.38,21648,2789107.0,50.06
ABGSEC, 05-Aug-2026,115.26,115.26,114.0,114.01,114.16,55,0.06,13,41.0,74.55
ABHAPOWER, 05-Aug-2026,26.0,26.1,26.0,26.1,25.8,3200,0.83,2,3200.0,100.0
ABINFRA, 05-Aug-2026,10.15,10.15,9.9,9.98,10.02,316286,31.6,785,168640.0,53.32
ABLBL, 05-Aug-2026,95.0,95.85,94.05,94.6,94.57,1390246,1319.52,6519,1008181.0,72.52
ABMINTLLTD, 05-Aug-2026,41.38,46.6,41.38,42.24,42.45,907,0.4,19,722.0,79.6
ABMKNO, 05-Aug-2026,196.69,200.0,188.0,191.61,196.69,2663,5.2,96,2411.0,90.54
ABREL, 05-Aug-2026,1424.6,1458.8,1411.7,1421.2,1424.1,96361,1383.51,8696,31818.0,33.02
ABSL10BANK, 05-Aug-2026,170.95,173.89,169.71,170.74,170.52,9806,16.73,243,8501.0,86.69
ABSLAMC, 05-Aug-2026,1006.4,1023.0,996.0,1017.1,995.6,184027,1865.7,17860,90147.0,48.99
ABSLBANETF, 05-Aug-2026,59.24,59.51,59.0,59.19,59.24,64845,38.4,249,20657.0,31.86
ABSLLIQUID, 05-Aug-2026,1000.0,1000.01,999.99,999.99,1000.0,596,5.96,16,388.0,65.1
ABSLMSCIN, 05-Aug-2026,29.4,30.25,29.4,30.05,30.0,2646,0.8,30,2595.0,98.07
ABSLNN50ET, 05-Aug-2026,79.55,79.97,77.99,78.11,77.99,7399,5.8,204,6234.0,84.25
ABSLPSE, 05-Aug-2026,10.41,10.41,10.29,10.32,10.31,149680,15.44,524,137033.0,91.55
ABSMARINE, 05-Aug-2026,224.0,224.0,219.05,221.8,222.45,17000,37.62,32,15000.0,88.24
ACC, 05-Aug-2026,1393.7,1413.9,1386.0,1394.0,1384.7,303843,4263.04,16812,118976.0,39.16
ACCELYA, 05-Aug-2026,1150.0,1152.9,1135.6,1138.1,1139.0,3437,39.19,717,2405.0,69.97
ACCENTMIC, 05-Aug-2026,509.0,517.1,505.0,511.5,504.25,32500,165.89,57,28000.0,86.15
ACCPL, 05-Aug-2026,177.0,182.5,177.0,181.1,177.0,9600,17.2,8,9600.0,100.0
ACE, 05-Aug-2026,1110.0,1149.0,1098.6,1137.8,1098.6,662985,7528.67,31146,338152.0,51.0
ACEINTEG, 05-Aug-2026,19.64,19.64,19.0,19.28,19.09,1839,0.35,37,1792.0,97.44
ACI, 05-Aug-2026,534.95,537.2,522.5,523.85,532.2,619170,3284.38,16951,431419.0,69.68
ACL, 05-Aug-2026,47.01,47.9,47.01,47.43,47.59,8215,3.9,137,7744.0,94.27
ACMESOLAR, 05-Aug-2026,384.8,391.05,378.0,382.25,381.65,2758030,10634.17,39316,1425004.0,51.67
ACSTECH, 05-Aug-2026,44.32,44.33,43.0,44.33,42.22,233914,103.52,465,185244.0,79.19
ACUTAAS, 05-Aug-2026,3260.0,3296.7,3224.3,3282.8,3224.3,223117,7296.16,25140,111505.0,49.98
ADANIENSOL, 05-Aug-2026,1663.8,1663.8,1630.5,1642.0,1646.0,886130,14550.55,36528,369479.0,41.7
ADANIENT, 05-Aug-2026,3055.0,3085.9,3037.3,3050.0,3050.0,870914,26603.15,46878,281450.0,32.32
ADANIGREEN, 05-Aug-2026,1400.0,1405.7,1373.3,1380.0,1384.0,1221115,16917.97,29781,399714.0,32.73
ADANIPORTS, 05-Aug-2026,1708.2,1710.7,1688.1,1700.0,1706.7,2333361,39552.7,69607,1549616.0,66.41
ADANIPOWER, 05-Aug-2026,211.0,211.33,207.0,208.99,209.95,15188719,31703.45,79501,6638842.0,43.71
ADDICTIVE, 05-Aug-2026,40.2,41.8,38.9,40.05,40.2,5500,2.21,10,5000.0,90.91
ADFFOODS, 05-Aug-2026,271.5,273.95,266.35,269.2,273.25,90125,244.04,3559,45077.0,50.02
ADISOFT, 05-Aug-2026,177.2,180.0,173.55,175.25,173.35,32800,57.99,40,21600.0,65.85
ADL, 05-Aug-2026,74.6,76.79,71.6,71.75,75.33,80,0.06,21,46.0,57.5
ADOR, 05-Aug-2026,1500.0,1518.0,1478.1,1508.1,1510.8,28559,428.95,3989,17991.0,63.0
ADROITINFO, 05-Aug-2026,9.71,10.14,9.71,10.03,9.85,46867,4.69,148,40796.0,87.05
ADSL, 05-Aug-2026,118.8,118.8,116.06,116.97,116.86,100417,117.77,2230,52430.0,52.21
ADVAIT, 05-Aug-2026,2334.2,2363.9,2270.0,2285.4,2343.0,36777,847.48,5223,19946.0,54.23
ADVANCE, 05-Aug-2026,126.98,135.01,126.24,134.1,125.11,1054225,1385.37,9516,597167.0,56.65
ADVANIHOTR, 05-Aug-2026,52.52,52.52,49.75,50.53,52.43,123384,62.45,1505,96099.0,77.89
ADVENTHTL, 05-Aug-2026,147.59,148.75,145.11,146.96,147.86,113316,166.01,1913,70650.0,62.35
